Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-04-29 09:00:00,18.21,22.75,2.96,3.23,14.04,0.44,19.02
2020-04-29 10:00:00,18.98,22.06,2.39,2.57,13.86,0.38,22.38
2020-04-29 11:00:00,21.12,30.88,2.08,2.21,13.79,0.35,22.17
2020-04-29 12:00:00,15.33,19.78,1.73,1.83,13.6,0.33,30.87
2020-04-29 13:00:00,17.05,22.34,2.01,2.09,13.99,0.29,33.35
2020-04-29 14:00:00,13.75,22.25,1.74,2.37,13.97,0.29,47.1
2020-04-29 15:00:00,17.04,24.56,2.63,2.46,13.86,0.31,36.83
2020-04-29 16:00:00,29.0,39.0,2.55,2.77,13.99,0.28,29.78
2020-04-29 17:00:00,11.25,27.36,2.65,3.35,14.08,0.31,33.99
2020-04-29 18:00:00,19.98,26.83,2.8,2.88,13.94,0.33,37.96
2020-04-29 19:00:00,17.41,30.66,7.71,3.27,13.95,0.48,32.22
2020-04-29 20:00:00,42.79,60.29,18.95,4.25,14.12,0.58,29.17
2020-04-29 21:00:00,58.0,105.77,2.71,3.91,14.1,0.29,54.66
2020-04-29 22:00:00,11.93,159.75,2.02,4.39,14.27,0.32,48.56
2020-04-29 23:00:00,8.0,41.36,2.56,4.33,14.17,0.33,41.33
2020-04-30 00:00:00,,28.0,,4.67,14.36,,
2020-04-30 01:00:00,9.64,17.36,5.12,4.74,14.05,0.32,20.63
2020-04-30 02:00:00,10.25,27.25,2.87,4.29,13.89,0.28,26.97
2020-04-30 03:00:00,8.83,21.25,1.88,3.98,13.76,0.24,28.34
2020-04-30 04:00:00,10.61,16.41,2.63,4.08,13.69,0.25,23.81
2020-04-30 05:00:00,12.88,19.5,3.42,4.07,13.98,0.24,21.8
2020-04-30 06:00:00,19.7,24.23,3.35,3.65,14.19,0.28,22.65
2020-04-30 07:00:00,17.17,32.11,2.8,3.51,14.22,0.28,23.63
2020-04-30 08:00:00,19.55,33.55,3.61,3.68,14.23,0.29,25.42
2020-04-30 09:00:00,23.42,34.94,2.71,3.99,14.36,0.29,36.81
2020-04-30 10:00:00,19.17,31.38,1.82,3.34,13.86,0.27,39.36
2020-04-30 11:00:00,19.11,26.78,3.73,3.11,13.58,0.28,46.86
