Datetime,NOx (ppb),NH3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2019-11-14 08:00:00,29.77,6.98,87.5,52.23,11.6,0.93,5.64
2019-11-14 09:00:00,24.14,7.06,101.07,57.0,12.62,0.72,5.64
2019-11-14 10:00:00,20.0,7.56,102.75,56.91,14.06,0.55,5.74
2019-11-14 11:00:00,15.76,7.82,96.14,54.81,16.75,0.51,5.67
2019-11-14 12:00:00,16.99,6.78,99.78,50.95,17.41,0.54,5.74
2019-11-14 13:00:00,16.51,6.31,94.25,49.77,16.43,0.51,5.42
2019-11-14 14:00:00,16.85,5.86,100.53,45.0,16.76,0.51,5.52
2019-11-14 15:00:00,11.66,5.8,87.64,45.0,15.72,0.45,5.62
2019-11-14 16:00:00,18.74,5.44,78.18,45.09,15.2,0.5,5.56
2019-11-14 17:00:00,29.77,4.42,83.07,46.91,15.89,0.64,5.69
2019-11-14 18:00:00,24.83,5.54,84.5,45.09,15.2,0.87,5.59
2019-11-14 19:00:00,34.49,5.77,99.69,47.9,12.45,1.07,5.67
2019-11-14 20:00:00,29.4,5.45,117.71,65.43,11.78,1.18,5.64
2019-11-14 21:00:00,49.15,4.12,111.3,54.76,12.38,1.67,5.56
2019-11-14 22:00:00,42.01,4.3,148.46,70.18,11.84,1.44,5.47
2019-11-14 23:00:00,35.3,4.19,134.47,74.38,14.16,1.14,5.57
2019-11-15 00:00:00,35.33,4.08,146.4,81.64,14.43,0.97,5.56
2019-11-15 01:00:00,23.54,3.67,127.8,73.43,12.7,0.68,5.44
2019-11-15 02:00:00,24.51,3.6,93.14,61.81,11.39,0.61,5.72
2019-11-15 03:00:00,32.62,3.38,97.87,58.75,11.3,0.71,5.69
2019-11-15 04:00:00,47.39,3.95,123.14,74.61,12.44,0.66,5.5
2019-11-15 05:00:00,45.08,3.84,126.6,86.2,12.37,0.61,5.56
2019-11-15 06:00:00,49.93,4.67,116.42,70.66,12.5,0.72,5.63
2019-11-15 07:00:00,55.63,3.86,126.97,82.81,12.06,0.83,5.67
2019-11-15 08:00:00,85.43,3.57,127.84,80.28,12.98,2.17,5.5
2019-11-15 09:00:00,54.76,4.74,176.03,105.53,13.49,0.96,5.46
2019-11-15 10:00:00,23.83,5.52,150.0,93.92,14.49,0.59,5.45
2019-11-15 11:00:00,17.27,4.64,99.82,52.0,13.63,0.49,6.06
2019-11-15 12:00:00,15.21,5.87,95.37,52.05,14.55,0.53,4.41
2019-11-15 13:00:00,17.73,5.94,105.89,53.0,14.77,0.59,4.27
2019-11-15 14:00:00,20.44,5.91,103.43,53.13,17.98,0.65,3.72
2019-11-15 15:00:00,21.65,6.71,115.43,56.49,19.02,0.68,3.45
2019-11-15 16:00:00,14.53,6.3,126.47,66.1,16.12,0.49,4.21
2019-11-15 17:00:00,12.13,6.41,81.96,47.91,14.98,0.53,4.08
2019-11-15 18:00:00,20.18,6.55,81.55,46.57,13.16,0.68,4.3
2019-11-15 19:00:00,42.54,6.05,96.41,58.93,12.18,1.34,4.97
2019-11-15 20:00:00,42.47,7.12,134.0,78.53,12.52,1.33,5.17
2019-11-15 21:00:00,97.65,9.89,129.19,71.97,13.43,4.22,4.13
2019-11-15 22:00:00,61.23,7.47,239.12,130.87,11.85,2.14,4.92
2019-11-15 23:00:00,48.14,7.06,188.03,107.39,11.8,1.77,4.51
2019-11-16 00:00:00,30.28,6.76,158.63,93.93,11.18,0.98,4.89
2019-11-16 01:00:00,33.39,7.06,121.83,71.36,11.54,0.91,4.7
2019-11-16 02:00:00,31.02,7.15,116.63,78.77,11.21,0.77,5.09
2019-11-16 03:00:00,18.27,6.95,105.97,74.05,10.95,0.66,4.98
2019-11-16 04:00:00,25.02,6.98,105.47,75.28,12.39,0.61,5.23
2019-11-16 05:00:00,59.58,5.72,118.83,81.19,12.26,0.73,5.27
2019-11-16 06:00:00,56.0,5.07,140.63,84.95,11.7,0.77,5.61
2019-11-16 07:00:00,65.15,3.7,130.03,84.0,11.86,0.94,5.2
2019-11-16 08:00:00,113.71,2.5,134.67,87.51,14.57,1.88,5.35
2019-11-16 09:00:00,61.23,7.12,239.19,161.06,15.8,1.24,5.27
2019-11-16 10:00:00,34.85,6.96,188.37,119.47,17.21,0.83,5.78
2019-11-16 11:00:00,21.72,7.36,111.33,64.29,17.34,0.6,5.32
2019-11-16 12:00:00,18.94,8.35,92.8,49.42,18.51,0.61,5.7
2019-11-16 13:00:00,17.1,9.3,104.07,57.72,20.62,0.59,5.64
2019-11-16 14:00:00,13.89,9.32,105.97,52.27,20.82,0.56,5.23
2019-11-16 15:00:00,10.0,8.42,104.53,57.69,15.93,0.5,5.62
2019-11-16 16:00:00,11.77,7.21,91.2,51.38,13.77,0.58,5.41
2019-11-16 17:00:00,17.54,5.54,96.9,58.77,12.32,0.73,5.28
2019-11-16 18:00:00,29.12,5.06,94.53,54.36,12.68,0.94,5.34
2019-11-16 19:00:00,37.57,5.57,110.57,62.42,12.19,1.37,5.53
2019-11-16 20:00:00,40.0,5.73,127.3,71.42,11.7,1.57,5.22
2019-11-16 21:00:00,38.03,5.07,136.72,80.47,11.97,1.6,5.09
2019-11-16 22:00:00,31.49,8.15,156.0,89.25,12.93,1.11,4.76
2019-11-16 23:00:00,25.47,10.11,126.37,73.51,13.18,0.92,4.4
2019-11-17 00:00:00,33.92,8.49,108.35,63.27,11.68,1.08,4.81
2019-11-17 01:00:00,22.07,9.07,116.6,68.81,11.32,0.82,5.17
2019-11-17 02:00:00,21.26,9.57,105.57,64.53,11.72,0.65,5.25
2019-11-17 03:00:00,26.86,11.59,95.95,57.41,12.54,0.76,5.3
2019-11-17 04:00:00,40.9,9.84,147.23,104.62,12.47,0.71,5.38
2019-11-17 05:00:00,43.93,8.36,124.6,74.69,12.39,0.7,5.31
2019-11-17 06:00:00,38.56,8.54,113.43,68.99,12.25,0.79,5.38
2019-11-17 07:00:00,34.65,8.3,125.24,88.25,12.0,0.8,5.22
2019-11-17 08:00:00,60.44,10.27,107.38,74.27,12.65,2.58,5.28
2019-11-17 09:00:00,56.97,8.18,171.72,119.73,14.13,1.32,5.45
2019-11-17 10:00:00,33.22,10.5,189.53,113.2,15.94,0.8,5.75
2019-11-17 11:00:00,24.29,8.61,145.93,95.2,15.3,0.67,5.42
2019-11-17 12:00:00,19.34,8.93,114.43,58.63,13.75,0.6,5.51
2019-11-17 13:00:00,18.17,8.58,97.57,50.58,13.21,0.64,5.56
2019-11-17 14:00:00,13.95,8.32,84.64,41.95,12.85,0.47,5.47
2019-11-17 15:00:00,10.97,8.49,75.87,41.53,12.16,0.53,5.82
2019-11-17 16:00:00,8.66,6.4,87.87,52.65,11.44,0.49,5.63
2019-11-17 17:00:00,12.5,4.99,84.33,46.57,11.69,0.63,5.54
2019-11-17 18:00:00,25.89,4.9,94.37,59.13,11.27,1.13,5.43
2019-11-17 19:00:00,38.8,4.53,131.3,81.95,11.39,1.46,4.39
2019-11-17 20:00:00,33.8,5.6,139.93,81.05,11.56,1.65,4.92
2019-11-17 21:00:00,41.08,6.11,138.94,82.4,13.24,1.78,5.09
2019-11-17 22:00:00,37.9,6.14,163.42,90.48,12.9,1.52,5.31
2019-11-17 23:00:00,23.93,7.8,146.16,78.96,12.73,0.87,5.23
2019-11-18 00:00:00,20.95,9.81,97.0,57.87,12.69,0.73,5.28
2019-11-18 01:00:00,30.43,9.12,98.07,55.8,13.36,0.76,5.41
2019-11-18 02:00:00,28.83,11.01,128.85,71.53,14.62,0.65,5.63
2019-11-18 03:00:00,22.36,12.87,124.71,62.66,14.64,0.63,5.5
2019-11-18 04:00:00,29.73,12.77,117.18,76.42,14.6,0.71,5.57
2019-11-18 05:00:00,28.25,11.68,121.87,84.91,15.83,0.77,5.52
2019-11-18 06:00:00,31.32,12.43,118.0,84.69,16.99,0.87,5.66
2019-11-18 07:00:00,48.6,10.63,164.06,119.49,15.79,1.09,5.4
2019-11-18 08:00:00,68.77,7.94,140.3,89.62,14.93,1.88,5.39
2019-11-18 09:00:00,42.34,8.7,176.47,101.55,15.33,1.09,5.47
2019-11-18 10:00:00,40.37,8.7,132.37,74.05,16.47,0.94,5.33
2019-11-18 11:00:00,24.73,7.5,142.0,74.15,15.07,0.69,5.54
2019-11-18 12:00:00,14.55,5.76,112.4,56.91,14.17,0.58,5.5
2019-11-18 13:00:00,14.0,5.35,94.86,54.86,13.5,0.54,5.69
2019-11-18 14:00:00,10.95,5.47,91.07,52.14,12.05,0.52,5.55
2019-11-18 15:00:00,8.01,7.42,92.87,54.91,14.17,0.54,5.4
2019-11-18 16:00:00,14.6,10.01,89.29,53.47,16.62,0.64,5.54
2019-11-18 17:00:00,20.02,9.54,97.33,63.0,17.56,0.79,5.59
2019-11-18 18:00:00,22.62,9.85,107.4,63.57,15.42,0.94,5.67
2019-11-18 19:00:00,33.12,9.12,118.57,75.18,14.85,1.22,5.41
2019-11-18 20:00:00,32.57,10.74,135.5,79.19,16.9,1.3,5.5
2019-11-18 21:00:00,35.83,9.62,148.6,83.0,14.2,1.39,5.42
2019-11-18 22:00:00,37.52,8.65,136.68,82.86,13.36,1.31,5.56
2019-11-18 23:00:00,38.78,8.99,128.2,80.05,13.06,1.52,5.49
2019-11-19 00:00:00,54.44,9.33,135.23,82.07,12.64,1.56,5.64
2019-11-19 01:00:00,58.33,10.89,172.37,106.75,12.67,1.2,5.37
2019-11-19 02:00:00,53.35,11.44,208.53,141.91,12.84,1.15,5.57
2019-11-19 03:00:00,33.51,9.83,193.97,137.65,12.34,0.85,5.4
2019-11-19 04:00:00,39.4,8.31,134.57,86.77,12.45,0.78,5.56
2019-11-19 05:00:00,40.22,8.65,122.4,82.44,12.25,0.81,5.57
2019-11-19 06:00:00,49.96,11.81,137.32,95.4,15.36,1.04,5.57
2019-11-19 07:00:00,67.82,11.32,225.77,163.56,15.76,1.25,5.55
2019-11-19 08:00:00,122.28,7.28,220.5,154.38,20.05,1.82,5.59
2019-11-19 09:00:00,124.46,4.32,263.37,160.31,24.78,1.56,5.66
2019-11-19 10:00:00,88.15,7.09,244.23,123.62,24.4,1.46,5.85
2019-11-19 11:00:00,31.41,8.89,222.0,116.0,18.17,0.85,5.48
2019-11-19 12:00:00,23.18,7.02,,,16.74,0.77,22.11
2019-11-19 13:00:00,20.91,7.27,,,16.93,0.73,24.08
2019-11-19 14:00:00,18.1,7.95,108.4,63.45,16.1,0.71,0.62
2019-11-19 15:00:00,15.24,10.13,119.93,72.87,14.26,0.73,0.96
2019-11-19 16:00:00,15.41,8.06,117.57,69.77,15.2,0.68,0.97
2019-11-19 17:00:00,17.93,9.2,105.2,65.09,15.67,0.78,0.77
2019-11-19 18:00:00,29.8,8.15,111.5,67.36,15.03,1.18,0.8
2019-11-19 19:00:00,39.71,9.04,126.4,75.52,13.89,1.5,0.8
2019-11-19 20:00:00,35.38,9.74,138.62,86.23,13.59,1.45,0.81
2019-11-19 21:00:00,39.1,9.3,155.11,91.14,14.48,1.45,0.91
2019-11-19 22:00:00,43.06,9.4,157.8,93.73,14.55,1.64,0.88
2019-11-19 23:00:00,67.73,8.89,152.58,88.28,14.23,1.98,0.89
2019-11-20 00:00:00,54.05,9.22,167.9,94.38,13.35,1.74,0.89
2019-11-20 01:00:00,53.99,9.84,164.53,102.27,13.55,1.01,0.79
2019-11-20 02:00:00,42.37,11.1,151.15,107.86,12.78,0.94,0.8
2019-11-20 03:00:00,51.58,13.36,157.42,107.74,12.7,1.06,0.82
2019-11-20 04:00:00,61.36,11.93,220.93,162.02,13.21,0.98,0.8
2019-11-20 05:00:00,74.81,9.8,186.47,140.97,13.96,0.89,0.87
2019-11-20 06:00:00,98.81,9.04,171.43,120.75,15.43,0.93,0.68
2019-11-20 07:00:00,101.96,13.09,186.97,139.02,15.34,1.56,0.91
2019-11-20 08:00:00,108.56,10.29,272.87,202.58,15.89,1.66,1.0
2019-11-20 09:00:00,99.86,6.49,267.13,171.31,17.48,1.75,0.75
2019-11-20 10:00:00,52.66,10.86,211.67,116.81,17.52,1.06,0.82
2019-11-20 11:00:00,25.05,10.4,171.13,110.95,18.11,0.74,0.74
2019-11-20 12:00:00,20.95,9.84,116.83,66.91,17.89,0.7,0.88
2019-11-20 13:00:00,17.87,9.86,112.0,64.95,18.55,0.66,0.8
2019-11-20 14:00:00,13.18,10.88,112.97,63.64,18.49,0.64,0.69
2019-11-20 15:00:00,12.66,10.35,111.73,56.33,15.04,0.65,0.97
2019-11-20 16:00:00,12.77,9.19,104.03,63.0,14.09,0.69,0.17
2019-11-20 17:00:00,19.7,9.09,105.43,63.27,15.85,0.86,0.2
2019-11-20 18:00:00,22.76,9.8,118.17,69.22,15.05,1.01,0.26
2019-11-20 19:00:00,38.52,11.11,123.5,74.33,14.18,1.36,0.33
2019-11-20 20:00:00,47.47,12.61,138.53,81.61,14.09,1.7,0.38
2019-11-20 21:00:00,52.65,11.58,154.27,94.31,14.06,1.91,0.46
2019-11-20 22:00:00,41.43,11.69,161.68,100.53,13.45,1.76,0.69
2019-11-20 23:00:00,43.23,12.74,154.6,92.47,13.45,2.15,0.56
2019-11-21 00:00:00,54.67,12.53,200.93,121.87,13.86,1.81,0.48
2019-11-21 01:00:00,50.56,13.2,198.38,119.18,13.89,1.15,0.64
2019-11-21 02:00:00,42.39,14.5,181.67,122.82,14.38,1.12,0.67
2019-11-21 03:00:00,47.37,12.75,171.8,118.87,13.52,1.03,0.96
2019-11-21 04:00:00,60.69,13.29,167.33,116.75,14.71,0.93,0.67
2019-11-21 05:00:00,48.99,12.39,185.6,131.47,14.37,0.96,0.9
2019-11-21 06:00:00,52.96,11.19,172.38,118.58,16.63,0.89,0.92
2019-11-21 07:00:00,72.88,14.98,131.8,92.88,16.59,1.45,0.85
2019-11-21 08:00:00,126.21,8.05,215.96,154.21,17.72,3.4,0.8
2019-11-21 09:00:00,99.96,8.94,293.13,216.07,18.82,2.62,0.83
2019-11-21 10:00:00,70.33,9.38,237.43,155.58,22.56,1.26,0.88
2019-11-21 11:00:00,24.36,10.72,189.6,122.42,23.97,0.74,0.92
2019-11-21 12:00:00,33.88,7.79,120.27,67.05,18.5,0.62,0.87
2019-11-21 13:00:00,35.63,8.04,128.23,68.31,16.57,,
2019-11-21 14:00:00,16.11,12.02,135.13,75.2,27.32,0.68,1.08
2019-11-21 15:00:00,16.36,9.93,138.93,78.62,,0.65,1.52
2019-11-21 16:00:00,17.06,11.12,136.7,71.05,,0.61,0.89
2019-11-21 17:00:00,10.19,11.09,128.26,72.36,,0.54,0.86
2019-11-21 18:00:00,27.08,11.58,132.33,80.33,16.87,0.96,0.92
2019-11-21 19:00:00,40.5,10.84,141.94,87.09,13.43,1.27,0.85
2019-11-21 20:00:00,39.55,9.76,139.63,88.72,13.04,1.38,0.84
2019-11-21 21:00:00,33.5,11.37,129.53,83.18,13.17,1.27,0.97
2019-11-21 22:00:00,78.51,11.34,145.0,89.74,15.24,3.1,0.78
2019-11-21 23:00:00,43.16,11.87,216.4,143.13,14.07,1.56,1.05
2019-11-22 00:00:00,52.13,11.31,169.9,103.19,13.9,1.64,0.74
2019-11-22 01:00:00,48.22,10.92,167.33,107.36,13.3,1.13,0.65
2019-11-22 02:00:00,49.33,10.39,176.7,114.62,12.63,1.11,0.98
2019-11-22 03:00:00,45.44,10.57,167.7,106.87,12.62,1.0,0.91
2019-11-22 04:00:00,35.79,10.23,158.4,103.69,12.64,0.85,0.88
2019-11-22 05:00:00,54.25,9.13,141.2,96.95,12.88,0.78,0.76
2019-11-22 06:00:00,62.14,10.09,147.5,96.85,13.32,0.76,0.95
2019-11-22 07:00:00,37.69,10.45,160.8,112.63,12.96,0.79,0.94
2019-11-22 08:00:00,46.42,11.25,127.3,87.03,13.13,1.46,0.96
2019-11-22 09:00:00,39.02,10.34,162.6,125.64,15.25,1.33,1.09
2019-11-22 10:00:00,28.26,10.98,128.9,74.53,17.7,0.58,0.99
2019-11-22 11:00:00,29.9,14.32,125.5,64.91,16.63,0.52,0.87
2019-11-22 12:00:00,,,110.9,63.0,16.07,0.5,1.04
2019-11-22 13:00:00,,,108.47,63.14,16.71,0.55,0.94
2019-11-22 14:00:00,,,122.0,65.73,18.47,0.52,0.61
2019-11-22 15:00:00,,,110.07,60.36,17.09,0.56,0.88
2019-11-22 16:00:00,274.79,9.04,112.67,68.19,17.64,0.57,0.87
2019-11-22 17:00:00,21.91,13.21,130.94,72.09,17.02,0.62,1.1
2019-11-22 18:00:00,36.29,11.42,115.77,73.87,14.61,0.94,0.96
2019-11-22 19:00:00,47.99,9.78,109.7,71.42,13.72,1.16,1.03
2019-11-22 20:00:00,60.51,9.06,130.67,80.57,13.7,1.7,1.2
2019-11-22 21:00:00,52.53,9.41,149.77,92.05,13.5,1.62,0.83
2019-11-22 22:00:00,50.15,9.38,143.0,92.67,13.73,1.33,0.99
2019-11-22 23:00:00,66.69,7.91,151.23,86.22,14.01,1.71,0.95
2019-11-23 00:00:00,46.54,8.89,157.08,90.64,13.32,1.01,0.84
2019-11-23 01:00:00,42.19,9.29,127.8,82.73,12.89,0.98,0.91
2019-11-23 02:00:00,35.89,9.6,121.6,76.95,13.37,0.74,1.09
2019-11-23 03:00:00,36.92,9.57,110.25,76.36,14.79,0.63,0.92
2019-11-23 04:00:00,55.84,8.73,118.83,85.07,13.46,0.82,0.86
2019-11-23 05:00:00,57.45,7.54,144.23,106.8,12.81,0.73,1.07
2019-11-23 06:00:00,61.5,6.82,122.1,81.13,12.95,0.89,0.81
2019-11-23 07:00:00,68.4,5.68,125.13,84.0,13.01,0.98,0.88
2019-11-23 08:00:00,74.2,6.17,129.49,84.61,13.11,1.39,1.0
2019-11-23 09:00:00,65.57,6.46,145.03,96.33,15.11,1.12,0.88
2019-11-23 10:00:00,50.75,7.49,145.15,81.38,17.45,0.68,1.09
2019-11-23 11:00:00,49.03,9.34,117.23,67.25,16.62,0.56,0.91
2019-11-23 12:00:00,33.51,8.69,94.57,51.91,15.06,0.51,1.01
2019-11-23 13:00:00,23.3,10.34,87.97,49.64,15.75,0.54,1.0
2019-11-23 14:00:00,19.91,11.02,86.87,42.38,15.15,0.49,0.86
2019-11-23 15:00:00,15.09,12.07,83.28,50.25,14.36,0.44,0.92
2019-11-23 16:00:00,18.06,11.06,92.13,56.14,14.52,0.49,0.91
2019-11-23 17:00:00,22.48,10.49,96.23,59.31,15.57,0.59,1.1
2019-11-23 18:00:00,25.46,10.78,102.97,65.81,15.07,0.84,1.01
2019-11-23 19:00:00,38.01,10.94,102.6,62.38,14.31,1.18,0.96
2019-11-23 20:00:00,37.61,11.15,120.46,70.22,14.61,1.12,0.97
2019-11-23 21:00:00,45.84,10.9,135.8,75.49,18.45,1.34,0.99
2019-11-23 22:00:00,51.52,9.84,160.6,85.78,16.98,1.45,0.99
2019-11-23 23:00:00,43.65,9.86,148.84,80.33,15.2,0.95,0.85
2019-11-24 00:00:00,39.88,9.47,112.03,66.22,14.32,0.85,1.02
2019-11-24 01:00:00,41.7,8.96,113.43,71.27,15.59,0.82,1.06
2019-11-24 02:00:00,39.35,9.44,125.57,77.05,15.24,0.68,0.87
2019-11-24 03:00:00,46.08,9.59,116.44,79.29,14.88,0.77,0.9
2019-11-24 04:00:00,79.08,7.86,155.7,108.64,17.32,0.85,0.99
2019-11-24 05:00:00,82.35,5.52,203.38,142.22,15.86,0.73,1.01
2019-11-24 06:00:00,59.64,7.33,151.42,103.21,14.76,0.68,0.94
2019-11-24 07:00:00,69.46,6.38,133.23,87.53,14.66,0.82,1.04
2019-11-24 08:00:00,75.23,7.29,141.5,100.33,15.45,1.82,0.84
2019-11-24 09:00:00,83.73,7.84,187.53,131.55,21.43,1.34,0.89
2019-11-24 10:00:00,60.97,7.31,257.58,178.82,23.38,0.74,0.94
2019-11-24 11:00:00,44.68,8.35,147.84,87.53,20.45,0.51,0.86
2019-11-24 12:00:00,37.47,9.5,110.63,55.87,18.6,0.51,0.91
2019-11-24 13:00:00,33.27,9.73,100.0,53.05,18.53,0.49,0.83
2019-11-24 14:00:00,27.32,10.84,108.7,54.05,19.17,0.48,0.96
2019-11-24 15:00:00,26.92,10.49,99.69,54.87,18.18,0.49,0.75
2019-11-24 16:00:00,26.11,10.88,90.2,51.81,17.95,0.48,0.9
2019-11-24 17:00:00,21.09,11.48,96.15,48.58,18.06,0.41,0.88
2019-11-24 18:00:00,28.4,12.04,101.43,61.62,16.69,0.77,0.93
2019-11-24 19:00:00,40.94,10.41,115.13,75.09,14.48,1.18,0.98
2019-11-24 20:00:00,60.52,9.93,120.03,77.57,14.74,1.98,0.92
2019-11-24 21:00:00,57.7,8.79,149.7,88.62,14.83,1.66,0.91
2019-11-24 22:00:00,49.63,9.32,141.37,81.42,17.38,1.25,0.77
2019-11-24 23:00:00,51.02,8.41,151.67,89.42,16.87,1.02,0.93
2019-11-25 00:00:00,42.94,9.11,141.39,77.0,14.09,0.98,0.74
2019-11-25 01:00:00,47.8,8.06,122.31,77.25,13.51,0.95,0.98
2019-11-25 02:00:00,42.62,8.37,131.63,82.73,14.44,0.8,0.95
2019-11-25 03:00:00,42.52,8.23,121.18,77.49,14.71,0.59,1.07
2019-11-25 04:00:00,55.23,8.08,127.64,88.38,15.34,0.66,0.91
2019-11-25 05:00:00,61.74,9.28,151.03,99.77,15.41,0.89,0.9
2019-11-25 06:00:00,62.36,8.68,243.6,179.13,16.24,0.72,0.93
2019-11-25 07:00:00,68.65,7.33,145.0,96.09,15.76,0.92,0.96
2019-11-25 08:00:00,80.76,5.62,145.73,98.44,15.72,1.31,0.91
2019-11-25 09:00:00,62.76,7.64,167.2,107.87,18.48,1.03,1.04
2019-11-25 10:00:00,56.66,7.47,172.1,103.91,23.56,0.71,0.98
2019-11-25 11:00:00,39.47,8.14,145.36,81.26,24.84,0.52,1.12
2019-11-25 12:00:00,22.89,9.39,124.45,64.67,22.55,0.5,0.88
2019-11-25 13:00:00,21.7,10.56,107.1,57.78,21.63,0.53,0.89
2019-11-25 14:00:00,19.31,10.42,109.3,52.87,20.38,0.42,0.97
2019-11-25 15:00:00,17.08,10.5,88.46,49.73,19.19,0.39,0.85
2019-11-25 16:00:00,19.59,11.0,74.23,44.22,19.62,0.43,1.08
2019-11-25 17:00:00,20.85,10.56,81.49,49.4,19.65,0.51,0.96
2019-11-25 18:00:00,29.63,10.92,98.22,58.0,17.34,0.9,0.96
2019-11-25 19:00:00,41.94,10.81,115.6,61.71,15.02,1.29,1.25
2019-11-25 20:00:00,47.44,10.08,138.0,76.95,14.59,1.25,0.9
2019-11-25 21:00:00,48.8,9.6,132.87,76.58,15.21,1.5,0.8
2019-11-25 22:00:00,54.93,8.61,157.93,89.05,16.76,1.44,0.89
2019-11-25 23:00:00,51.45,8.13,155.27,89.34,17.23,1.07,0.92
2019-11-26 00:00:00,62.38,7.75,135.04,76.8,17.11,1.2,1.06
2019-11-26 01:00:00,59.97,8.18,167.67,94.18,15.83,0.91,0.85
2019-11-26 02:00:00,59.95,8.61,158.7,99.12,15.3,1.07,0.97
2019-11-26 03:00:00,91.17,7.27,183.13,124.27,18.43,0.97,1.02
2019-11-26 04:00:00,74.03,9.12,238.37,171.4,18.93,0.77,1.11
2019-11-26 05:00:00,68.52,7.05,189.0,136.6,17.05,0.58,0.97
2019-11-26 06:00:00,76.85,6.72,131.53,85.85,16.75,0.71,0.88
2019-11-26 07:00:00,99.62,9.44,147.0,109.4,17.53,1.26,0.82
2019-11-26 08:00:00,79.92,7.46,332.97,240.25,17.87,1.02,1.04
2019-11-26 09:00:00,67.02,7.29,156.97,93.72,21.24,0.76,0.97
2019-11-26 10:00:00,49.88,8.5,126.57,67.43,23.25,0.59,1.01
2019-11-26 11:00:00,35.86,10.29,113.7,55.64,20.24,0.49,0.97
2019-11-26 12:00:00,25.09,10.35,104.91,47.95,18.5,0.46,0.9
2019-11-26 13:00:00,22.43,11.79,102.0,47.05,18.76,0.46,0.76
2019-11-26 14:00:00,22.58,11.16,94.67,47.95,18.38,0.45,1.12
2019-11-26 15:00:00,18.77,12.13,84.0,46.52,16.82,0.41,0.79
2019-11-26 16:00:00,18.54,12.7,70.46,36.45,17.19,0.43,1.1
2019-11-26 17:00:00,13.98,13.47,85.06,46.22,18.98,0.4,0.93
2019-11-26 18:00:00,24.77,13.76,88.34,52.29,18.04,0.82,0.99
2019-11-26 19:00:00,40.33,12.7,131.52,80.09,15.97,1.33,0.94
2019-11-26 20:00:00,36.49,13.2,146.62,80.93,15.3,1.07,0.94
2019-11-26 21:00:00,48.49,12.45,104.6,58.84,15.77,1.46,0.96
2019-11-26 22:00:00,53.2,12.04,151.43,77.27,16.48,1.4,1.09
2019-11-26 23:00:00,50.06,11.48,164.3,82.62,16.04,1.38,0.65
2019-11-27 00:00:00,53.42,10.12,141.94,74.13,15.9,1.35,1.05
2019-11-27 01:00:00,53.06,10.92,140.22,77.89,15.53,1.19,0.68
2019-11-27 02:00:00,82.22,7.36,147.0,96.69,15.49,0.81,1.05
2019-11-27 03:00:00,64.78,8.8,146.2,89.29,15.65,0.67,0.85
2019-11-27 04:00:00,78.56,8.15,124.53,75.42,17.36,0.8,1.17
2019-11-27 05:00:00,105.87,6.73,174.68,108.49,25.11,1.04,0.93
2019-11-27 06:00:00,113.84,5.41,227.26,161.33,22.71,0.97,1.11
2019-11-27 07:00:00,114.74,9.21,219.77,150.42,21.46,1.44,0.92
2019-11-27 08:00:00,108.59,5.84,296.98,219.75,19.81,1.74,1.08
2019-11-27 09:00:00,117.94,6.58,204.42,125.29,25.81,1.79,1.02
2019-11-27 10:00:00,60.13,9.29,306.62,189.59,23.86,0.58,1.02
2019-11-27 11:00:00,51.32,10.99,104.25,48.0,20.66,0.56,0.92
2019-11-27 12:00:00,61.85,11.39,111.6,48.13,17.69,0.58,0.71
2019-11-27 13:00:00,,,100.25,51.09,22.45,0.52,0.88
2019-11-27 14:00:00,,,108.15,52.87,23.12,0.48,1.07
2019-11-27 15:00:00,,,113.0,50.09,22.57,0.48,0.94
2019-11-27 16:00:00,,,113.3,52.27,23.46,0.49,0.8
2019-11-27 17:00:00,,,121.03,57.91,25.42,0.47,0.91
2019-11-27 18:00:00,25.64,25.22,92.42,55.6,43.44,0.48,0.84
2019-11-27 19:00:00,43.12,24.28,75.13,47.67,43.22,1.31,0.97
2019-11-27 20:00:00,73.74,23.41,111.95,61.88,43.89,2.03,0.79
2019-11-27 21:00:00,83.5,25.36,144.93,61.45,44.34,2.52,1.19
2019-11-27 22:00:00,87.4,24.59,237.97,114.49,44.23,2.31,0.83
2019-11-27 23:00:00,64.68,22.52,234.83,123.75,43.18,1.79,1.17
2019-11-28 00:00:00,54.58,21.08,170.97,96.42,42.82,1.37,0.8
2019-11-28 01:00:00,65.84,21.59,135.12,82.69,42.45,1.38,1.06
2019-11-28 02:00:00,57.22,21.44,139.27,76.98,42.34,0.98,0.85
2019-11-28 03:00:00,67.99,20.74,147.25,98.0,42.3,0.86,1.14
2019-11-28 04:00:00,68.58,21.86,157.07,100.25,43.99,1.09,0.93
2019-11-28 05:00:00,63.43,22.05,215.32,150.27,44.82,0.79,0.97
2019-11-28 06:00:00,59.5,19.2,160.37,111.27,43.39,0.73,0.88
2019-11-28 07:00:00,71.25,19.06,114.34,75.25,43.0,1.0,0.98
2019-11-28 08:00:00,81.05,19.63,158.07,103.0,43.17,1.24,0.96
2019-11-28 09:00:00,103.41,19.8,193.01,127.07,46.24,1.72,0.88
2019-11-28 10:00:00,63.39,18.66,219.62,146.93,50.58,0.71,0.94
2019-11-28 11:00:00,50.32,10.53,135.66,79.44,46.25,0.53,0.98
2019-11-28 12:00:00,,,93.03,45.87,42.62,0.51,0.97
