Datetime,PM10 (ug/m3),PM2.5 (ug/m3),CO (mg/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),SO2 (ug/m3)
2020-02-08 00:00:00,97.07,60.72,0.96,34.73,33.11,58.16,21.75
2020-02-08 01:00:00,92.55,54.55,0.83,35.15,33.21,78.94,22.13
2020-02-08 02:00:00,88.25,56.83,0.65,34.67,32.45,68.92,20.23
2020-02-08 03:00:00,90.32,52.9,0.62,36.25,34.22,75.58,11.59
2020-02-08 04:00:00,88.25,51.52,0.6,35.52,33.7,67.35,10.92
2020-02-08 05:00:00,83.6,61.93,0.6,35.55,33.63,64.9,9.92
2020-02-08 06:00:00,83.85,64.3,0.65,36.12,34.43,70.67,10.51
2020-02-08 07:00:00,89.83,66.78,0.79,36.42,34.79,64.71,8.76
2020-02-08 08:00:00,84.58,54.97,0.85,36.47,35.08,64.57,16.79
2020-02-08 09:00:00,91.05,58.47,1.15,43.48,42.02,55.06,15.31
2020-02-08 10:00:00,110.03,56.95,0.89,44.77,43.51,59.58,10.0
2020-02-08 11:00:00,87.2,61.23,0.92,49.23,47.29,67.99,9.86
2020-02-08 12:00:00,84.1,40.2,0.68,49.92,48.28,79.66,12.51
2020-02-08 13:00:00,97.53,44.62,0.6,33.75,32.37,83.76,15.89
2020-02-08 14:00:00,93.75,41.17,0.58,28.05,26.73,87.23,19.35
2020-02-08 15:00:00,80.38,33.78,0.72,29.2,27.58,90.37,20.05
2020-02-08 16:00:00,80.1,44.4,0.53,30.05,28.57,97.62,14.19
2020-02-08 17:00:00,77.1,32.9,0.43,28.07,26.18,96.4,12.26
2020-02-08 18:00:00,87.4,42.83,0.66,28.2,26.79,82.68,12.31
2020-02-08 19:00:00,73.45,46.6,1.49,60.97,56.1,52.95,16.61
2020-02-08 20:00:00,85.88,42.17,1.86,104.8,100.67,58.55,22.81
2020-02-08 21:00:00,98.58,51.3,1.71,75.98,72.59,72.33,24.11
2020-02-08 22:00:00,104.67,60.12,1.54,51.27,49.36,57.47,22.86
2020-02-08 23:00:00,111.52,54.38,0.96,45.27,43.91,49.62,10.71
2020-02-09 00:00:00,112.43,63.88,0.77,42.92,41.58,46.77,8.5
2020-02-09 01:00:00,105.7,52.05,0.64,41.95,40.49,38.77,7.78
2020-02-09 02:00:00,118.8,56.65,0.83,48.5,48.01,30.72,13.09
2020-02-09 03:00:00,121.47,54.92,0.93,44.38,43.54,20.66,13.35
2020-02-09 04:00:00,144.25,75.78,0.81,45.27,44.11,44.16,10.65
2020-02-09 05:00:00,134.35,71.75,0.66,40.05,37.55,56.82,5.67
2020-02-09 06:00:00,101.95,70.83,0.55,36.85,34.69,70.97,5.12
2020-02-09 07:00:00,96.62,57.17,0.58,31.7,29.98,65.73,6.99
2020-02-09 08:00:00,105.88,61.15,1.08,35.27,34.02,35.85,6.67
2020-02-09 09:00:00,137.28,77.15,1.69,48.85,49.42,33.7,17.89
2020-02-09 10:00:00,195.28,83.75,1.52,53.67,53.12,52.55,17.67
2020-02-09 11:00:00,188.0,87.08,1.24,52.33,51.0,71.15,14.66
2020-02-09 12:00:00,146.0,83.95,1.05,52.35,50.4,86.83,14.29
2020-02-09 13:00:00,127.42,61.25,1.08,50.12,47.8,104.25,12.79
2020-02-09 14:00:00,134.4,51.55,1.06,52.08,50.27,112.55,17.54
2020-02-09 15:00:00,129.32,64.52,1.18,49.98,47.35,119.69,16.71
2020-02-09 16:00:00,129.47,60.92,1.27,48.05,46.3,111.47,20.45
2020-02-09 17:00:00,118.7,70.12,1.4,48.98,46.89,89.37,20.84
2020-02-09 18:00:00,110.95,84.5,1.65,52.18,50.82,68.61,21.64
2020-02-09 19:00:00,114.18,65.7,1.46,67.43,66.62,36.81,13.0
2020-02-09 20:00:00,137.17,61.73,2.76,81.85,84.23,12.75,9.33
2020-02-09 21:00:00,183.3,75.6,3.68,121.08,125.18,15.25,8.69
2020-02-09 22:00:00,250.55,101.5,3.95,139.48,141.29,16.06,12.7
2020-02-09 23:00:00,262.28,118.5,2.0,121.55,114.15,17.64,17.32
2020-02-10 00:00:00,234.72,123.97,2.48,114.25,110.72,11.01,14.94
2020-02-10 01:00:00,223.0,127.57,2.72,122.72,122.0,12.99,15.53
2020-02-10 02:00:00,232.28,,1.13,108.5,101.2,18.29,11.12
2020-02-10 03:00:00,214.83,,1.27,106.0,101.22,21.41,7.27
2020-02-10 04:00:00,203.35,,0.71,97.78,93.08,27.08,7.77
2020-02-10 05:00:00,172.9,,1.12,85.2,79.93,29.8,13.17
2020-02-10 06:00:00,155.43,,1.22,75.93,71.22,19.45,14.91
2020-02-10 07:00:00,157.47,,1.32,70.53,67.4,14.02,17.14
2020-02-10 08:00:00,154.15,,1.95,75.6,74.17,15.32,17.6
2020-02-10 09:00:00,184.68,,2.1,88.7,87.71,23.47,15.14
2020-02-10 10:00:00,231.15,,1.47,90.6,87.96,60.74,12.78
2020-02-10 11:00:00,196.97,,1.25,91.9,88.92,69.3,8.3
2020-02-10 12:00:00,,,0.71,71.92,69.31,85.43,2.75
2020-02-10 13:00:00,82.1,31.9,0.79,59.75,56.25,94.46,9.14
2020-02-10 14:00:00,86.33,36.1,1.23,56.73,54.24,98.8,16.98
2020-02-10 15:00:00,96.7,43.05,0.96,54.77,52.28,87.84,15.91
2020-02-10 16:00:00,97.1,48.68,0.68,53.22,50.72,88.47,7.36
2020-02-10 17:00:00,90.95,51.95,0.37,48.83,46.51,95.07,3.04
2020-02-10 18:00:00,90.12,51.83,0.58,52.08,50.31,76.05,2.6
2020-02-10 19:00:00,125.4,55.5,1.61,65.03,64.19,35.48,6.09
2020-02-10 20:00:00,150.25,71.32,3.05,92.68,93.6,10.1,13.29
2020-02-10 21:00:00,180.65,79.72,4.58,115.78,120.63,6.44,13.35
2020-02-10 22:00:00,210.82,98.02,7.31,162.68,168.93,13.96,43.96
2020-02-10 23:00:00,243.22,108.82,4.11,229.55,219.45,9.46,63.67
2020-02-11 00:00:00,219.3,97.6,3.2,185.85,173.23,15.08,61.77
2020-02-11 01:00:00,186.53,95.72,1.65,150.88,140.96,11.6,14.23
2020-02-11 02:00:00,165.75,89.22,0.57,120.15,109.56,53.05,17.63
2020-02-11 03:00:00,132.93,79.03,0.12,94.7,85.31,75.79,17.73
2020-02-11 04:00:00,102.52,65.68,0.01,77.83,70.63,83.18,15.12
2020-02-11 05:00:00,92.22,66.25,0.0,63.27,58.15,87.41,16.57
2020-02-11 06:00:00,89.0,62.83,0.62,54.6,49.53,79.1,8.35
2020-02-11 07:00:00,95.4,60.8,0.6,52.72,48.82,75.61,5.33
2020-02-11 08:00:00,93.85,64.12,0.7,49.62,46.42,76.8,6.23
2020-02-11 09:00:00,107.22,75.48,1.01,52.62,50.27,70.52,9.05
2020-02-11 10:00:00,115.72,81.88,1.27,56.27,54.64,66.95,7.86
2020-02-11 11:00:00,132.85,84.55,1.31,59.88,58.07,73.69,15.04
2020-02-11 12:00:00,127.12,79.12,0.99,62.42,60.29,86.83,5.44
2020-02-11 13:00:00,117.93,71.08,0.61,54.1,51.58,88.58,4.8
2020-02-11 14:00:00,118.48,61.55,0.15,53.73,50.69,105.54,
2020-02-11 15:00:00,108.2,66.3,0.79,50.17,47.34,111.92,12.62
2020-02-11 16:00:00,110.47,67.35,0.9,45.25,42.8,114.02,13.96
2020-02-11 17:00:00,112.98,72.45,0.88,51.5,49.16,115.27,10.93
2020-02-11 18:00:00,117.58,73.17,1.16,51.3,49.09,91.98,11.36
2020-02-11 19:00:00,165.62,74.05,2.36,73.6,73.78,24.5,14.35
2020-02-11 20:00:00,191.93,77.4,3.79,107.22,111.46,9.52,17.04
2020-02-11 21:00:00,221.2,100.57,4.02,133.43,138.15,10.55,18.48
2020-02-11 22:00:00,254.1,120.6,4.25,141.93,141.05,14.88,14.71
2020-02-11 23:00:00,267.2,139.75,2.97,127.9,122.23,29.47,12.11
2020-02-12 00:00:00,233.2,135.1,2.07,121.88,117.25,57.27,15.42
2020-02-12 01:00:00,197.0,113.72,0.66,95.35,87.58,81.54,12.09
2020-02-12 02:00:00,142.9,82.6,0.47,79.05,72.37,57.59,15.84
2020-02-12 03:00:00,113.47,68.17,0.89,66.95,62.06,38.07,12.78
2020-02-12 04:00:00,94.48,57.25,0.51,57.02,52.8,61.21,12.04
2020-02-12 05:00:00,85.28,53.53,0.32,47.98,43.98,100.43,6.56
2020-02-12 06:00:00,88.53,54.42,0.34,43.55,40.81,89.89,1.19
2020-02-12 07:00:00,81.0,64.97,0.74,43.85,40.95,65.3,8.48
2020-02-12 08:00:00,91.55,73.35,1.33,51.48,49.83,39.71,8.28
2020-02-12 09:00:00,140.65,88.68,2.02,68.25,67.94,37.97,21.18
2020-02-12 10:00:00,203.4,113.25,2.16,96.75,94.5,41.91,17.87
2020-02-12 11:00:00,233.9,119.9,1.42,94.95,91.3,66.87,10.55
2020-02-12 12:00:00,202.12,111.05,1.13,78.95,75.31,91.58,17.66
2020-02-12 13:00:00,192.15,102.08,0.84,60.97,57.4,105.64,19.29
2020-02-12 14:00:00,159.1,83.02,0.72,47.45,44.65,125.75,20.39
2020-02-12 15:00:00,130.88,66.03,0.71,36.17,33.68,122.56,17.76
2020-02-12 16:00:00,109.45,55.08,0.53,34.15,31.96,98.75,12.23
2020-02-12 17:00:00,97.5,54.3,0.55,30.83,28.67,100.14,14.12
2020-02-12 18:00:00,91.48,46.93,0.73,33.33,31.21,90.2,15.87
2020-02-12 19:00:00,106.33,62.57,1.52,42.52,41.95,45.02,30.78
2020-02-12 20:00:00,151.95,74.7,2.5,64.85,65.62,33.77,32.25
2020-02-12 21:00:00,180.15,81.25,2.03,74.9,72.92,30.15,21.08
2020-02-12 22:00:00,156.65,65.38,2.33,63.2,62.26,17.96,9.54
2020-02-12 23:00:00,160.75,72.65,1.69,69.15,67.93,31.61,1.02
2020-02-13 00:00:00,155.7,79.9,1.28,66.62,65.85,33.9,
2020-02-13 01:00:00,139.85,91.85,1.13,69.3,65.84,52.52,9.34
2020-02-13 02:00:00,127.23,84.75,0.64,52.02,47.79,63.87,12.69
2020-02-13 03:00:00,109.28,76.3,0.74,46.77,42.89,63.77,13.51
2020-02-13 04:00:00,101.42,66.2,0.71,45.7,41.53,79.34,11.89
2020-02-13 05:00:00,99.17,68.7,0.69,44.05,39.68,82.38,12.34
2020-02-13 06:00:00,103.25,66.47,0.65,40.55,37.02,53.54,4.26
2020-02-13 07:00:00,108.4,77.93,0.79,43.52,39.7,52.55,5.76
2020-02-13 08:00:00,123.57,95.55,1.34,49.72,47.08,38.72,11.12
2020-02-13 09:00:00,155.38,92.68,1.44,53.9,52.01,55.89,10.88
2020-02-13 10:00:00,173.38,93.92,1.13,49.73,47.22,71.77,16.15
2020-02-13 11:00:00,157.35,92.4,1.19,51.42,49.84,67.51,35.92
2020-02-13 12:00:00,158.65,78.2,0.94,32.2,30.94,87.32,17.14
2020-02-13 13:00:00,134.67,60.85,0.55,28.02,26.28,95.44,13.6
2020-02-13 14:00:00,138.2,61.3,0.39,26.4,25.52,101.51,10.46
2020-02-13 15:00:00,134.97,54.3,0.34,26.93,25.59,106.5,8.26
2020-02-13 16:00:00,119.75,52.98,0.59,26.57,25.3,98.13,13.99
2020-02-13 17:00:00,92.58,47.68,0.77,24.5,23.09,107.36,14.96
2020-02-13 18:00:00,98.3,42.62,0.78,27.7,26.21,111.88,17.81
2020-02-13 19:00:00,105.58,47.17,1.19,39.08,37.79,70.35,26.71
2020-02-13 20:00:00,144.38,54.5,1.56,62.48,62.6,34.72,20.71
2020-02-13 21:00:00,185.05,68.8,1.35,72.05,70.64,35.56,16.39
2020-02-13 22:00:00,211.22,89.07,1.4,87.95,85.43,27.17,17.59
2020-02-13 23:00:00,217.75,107.9,1.14,71.35,68.46,41.0,26.72
2020-02-14 00:00:00,201.2,98.4,1.15,59.05,56.28,44.48,28.1
2020-02-14 01:00:00,174.05,91.88,0.84,48.0,44.0,61.99,21.14
2020-02-14 02:00:00,146.32,75.42,0.42,45.3,39.86,80.4,10.0
2020-02-14 03:00:00,111.68,61.05,0.15,40.83,35.77,73.82,4.83
2020-02-14 04:00:00,94.85,55.65,0.63,39.48,34.99,73.18,18.7
2020-02-14 05:00:00,96.6,56.27,0.61,37.62,34.11,79.14,16.58
2020-02-14 06:00:00,96.93,58.38,0.8,33.15,30.85,79.16,25.79
2020-02-14 07:00:00,90.78,48.12,1.17,31.38,29.0,74.34,22.45
2020-02-14 08:00:00,86.5,50.38,1.31,36.1,33.69,84.25,19.84
2020-02-14 09:00:00,99.62,52.8,0.97,43.4,41.36,60.87,17.16
2020-02-14 10:00:00,129.1,62.55,0.74,45.62,43.36,74.45,14.46
2020-02-14 11:00:00,133.2,62.38,0.52,38.25,36.3,75.93,9.36
2020-02-14 12:00:00,127.5,39.22,0.37,32.72,31.13,81.4,10.23
2020-02-14 13:00:00,122.65,33.7,0.39,29.77,28.48,84.96,8.09
2020-02-14 14:00:00,,,,,,,
2020-02-14 15:00:00,3.1,,,,,,
2020-02-14 16:00:00,91.8,28.07,,,,70.03,
2020-02-14 17:00:00,96.4,30.9,0.55,,,79.27,8.47
2020-02-14 18:00:00,106.05,33.42,0.42,19.15,15.53,94.64,3.17
2020-02-14 19:00:00,107.8,22.18,0.36,26.48,24.48,72.52,18.15
2020-02-14 20:00:00,96.55,23.6,0.68,34.0,32.66,80.17,22.55
2020-02-14 21:00:00,103.38,35.92,1.16,36.03,35.74,61.74,24.57
2020-02-14 22:00:00,126.8,42.15,1.57,48.12,48.35,42.54,38.88
2020-02-14 23:00:00,159.8,61.8,1.51,59.88,59.87,17.01,36.52
2020-02-15 00:00:00,190.73,85.0,0.75,64.25,63.19,24.56,27.41
2020-02-15 01:00:00,171.55,71.85,0.36,58.85,56.45,43.45,39.97
2020-02-15 02:00:00,147.3,61.83,0.41,47.1,44.83,41.15,30.44
2020-02-15 03:00:00,129.65,76.7,0.41,41.8,39.84,50.75,25.46
2020-02-15 04:00:00,115.85,69.25,0.44,37.52,35.87,50.26,27.52
2020-02-15 05:00:00,110.4,53.42,0.3,37.65,35.44,52.27,26.64
2020-02-15 06:00:00,93.53,51.8,0.18,36.73,34.64,55.7,22.6
2020-02-15 07:00:00,98.53,50.6,0.04,33.67,31.93,53.4,10.14
2020-02-15 08:00:00,77.0,35.5,0.21,35.85,33.93,48.5,6.54
2020-02-15 09:00:00,96.47,42.3,0.26,39.58,38.89,56.63,8.58
2020-02-15 10:00:00,90.53,38.8,0.57,38.02,36.88,60.13,55.61
2020-02-15 11:00:00,128.2,62.48,0.36,38.88,37.48,74.74,11.21
2020-02-15 12:00:00,100.75,42.12,0.29,43.1,18.8,84.44,13.88
2020-02-15 13:00:00,77.12,22.6,0.25,56.83,43.72,84.28,8.54
2020-02-15 14:00:00,75.3,16.25,0.13,41.12,22.81,93.37,4.26
2020-02-15 15:00:00,69.1,10.4,0.22,29.73,19.55,90.0,13.7
2020-02-15 16:00:00,50.7,15.9,0.5,24.1,20.25,85.76,28.73
2020-02-15 17:00:00,51.1,34.48,0.93,21.82,16.9,83.64,31.24
2020-02-15 18:00:00,61.35,35.22,0.95,21.95,18.49,90.26,30.21
2020-02-15 19:00:00,68.4,25.1,1.27,25.3,47.57,57.19,33.61
2020-02-15 20:00:00,111.6,32.58,2.46,30.85,155.06,15.61,19.78
2020-02-15 21:00:00,138.75,64.97,2.12,27.82,148.45,11.51,29.37
2020-02-15 22:00:00,166.45,74.4,2.55,25.92,138.54,10.91,19.41
2020-02-15 23:00:00,146.53,72.3,1.75,19.75,113.22,41.15,14.08
2020-02-16 00:00:00,114.4,55.6,1.41,19.57,116.32,44.19,12.7
2020-02-16 01:00:00,100.78,56.88,0.48,16.57,38.47,48.97,20.85
2020-02-16 02:00:00,96.15,43.2,0.2,17.3,27.89,79.97,12.08
2020-02-16 03:00:00,78.9,51.7,0.2,18.35,25.75,63.89,7.61
2020-02-16 04:00:00,62.55,44.15,0.15,19.12,26.8,66.12,3.23
2020-02-16 05:00:00,53.77,36.6,0.14,15.25,13.68,79.88,4.96
2020-02-16 06:00:00,38.2,30.45,0.48,15.25,24.35,43.26,2.92
2020-02-16 07:00:00,35.2,29.7,0.78,17.78,88.15,30.58,7.64
2020-02-16 08:00:00,65.38,31.8,2.04,24.32,199.98,15.9,7.73
2020-02-16 09:00:00,133.7,49.2,3.17,32.1,229.73,16.55,25.15
2020-02-16 10:00:00,204.6,91.38,1.87,23.25,101.13,63.81,25.73
2020-02-16 11:00:00,178.68,94.9,0.09,15.1,46.96,61.8,12.64
2020-02-16 12:00:00,117.6,61.78,0.01,13.5,22.8,63.14,13.79
2020-02-16 13:00:00,97.2,32.15,0.02,11.7,21.01,92.69,13.41
2020-02-16 14:00:00,67.8,34.98,0.06,12.9,22.05,113.98,13.29
2020-02-16 15:00:00,60.5,33.4,0.04,13.57,19.3,109.94,11.75
2020-02-16 16:00:00,57.02,25.55,0.16,14.8,16.43,107.27,9.02
2020-02-16 17:00:00,49.1,14.15,0.13,14.1,12.7,102.41,2.22
2020-02-16 18:00:00,53.8,9.35,0.14,14.6,23.61,92.35,1.09
2020-02-16 19:00:00,82.22,28.15,1.91,19.27,125.09,42.74,9.56
2020-02-16 20:00:00,120.67,44.75,6.07,42.52,373.58,36.25,26.22
2020-02-16 21:00:00,249.0,131.7,3.03,29.18,223.88,29.91,19.02
2020-02-16 22:00:00,248.0,143.43,0.72,20.5,70.83,47.11,7.28
2020-02-16 23:00:00,174.03,93.1,0.73,23.55,68.16,31.95,16.35
2020-02-17 00:00:00,153.1,81.3,1.6,27.7,157.13,9.13,16.32
2020-02-17 01:00:00,170.2,93.52,1.38,27.93,149.66,7.13,11.77
2020-02-17 02:00:00,162.22,91.5,1.07,24.98,112.98,8.26,13.23
2020-02-17 03:00:00,149.23,82.97,0.79,21.95,103.54,15.47,8.52
2020-02-17 04:00:00,128.3,80.6,0.3,21.15,84.94,21.24,3.84
2020-02-17 05:00:00,99.88,61.12,0.13,22.32,78.06,23.34,6.0
2020-02-17 06:00:00,74.6,36.08,0.54,27.4,99.9,16.12,15.36
2020-02-17 07:00:00,89.9,36.0,1.18,27.62,145.73,31.14,3.42
2020-02-17 08:00:00,117.05,40.65,3.36,38.35,337.38,19.3,1.23
2020-02-17 09:00:00,222.92,121.85,3.24,33.75,277.43,22.92,16.23
2020-02-17 10:00:00,269.6,121.8,0.41,20.57,76.85,57.52,38.98
2020-02-17 11:00:00,205.05,86.1,0.21,17.75,55.64,75.07,29.52
2020-02-17 12:00:00,160.57,67.88,0.43,16.52,34.32,85.59,19.96
2020-02-17 13:00:00,130.3,53.5,0.3,16.1,19.73,87.49,1.89
2020-02-17 14:00:00,99.77,30.32,0.01,15.3,14.43,91.03,
2020-02-17 15:00:00,84.58,16.0,0.19,15.9,15.68,91.96,12.18
2020-02-17 16:00:00,83.0,12.12,0.78,15.03,17.86,86.56,26.4
2020-02-17 17:00:00,74.95,17.4,0.46,12.4,10.43,80.25,10.35
2020-02-17 18:00:00,50.85,19.6,0.49,10.73,16.64,91.05,7.88
2020-02-17 19:00:00,50.92,23.1,0.8,13.12,51.03,60.17,8.18
2020-02-17 20:00:00,69.8,15.7,1.86,18.65,133.33,22.72,11.96
2020-02-17 21:00:00,113.55,44.32,1.98,19.48,125.7,25.12,9.2
2020-02-17 22:00:00,106.65,38.95,2.06,19.25,130.34,16.36,22.75
2020-02-17 23:00:00,99.0,35.0,1.22,15.47,75.88,54.74,16.86
2020-02-18 00:00:00,78.4,30.42,0.79,16.77,73.64,22.3,11.48
2020-02-18 01:00:00,88.45,30.88,1.29,19.33,110.58,10.37,9.89
2020-02-18 02:00:00,94.1,43.3,1.16,20.98,93.71,19.2,14.93
2020-02-18 03:00:00,92.65,44.2,1.34,23.1,141.4,24.56,8.51
2020-02-18 04:00:00,96.62,51.4,0.93,22.07,96.27,8.48,5.3
2020-02-18 05:00:00,101.1,40.48,0.92,22.9,82.36,18.1,10.44
2020-02-18 06:00:00,77.53,35.7,0.95,20.35,71.92,33.65,11.5
2020-02-18 07:00:00,74.05,53.2,1.5,23.75,136.25,34.3,3.1
2020-02-18 08:00:00,113.4,71.68,4.12,35.1,306.78,16.46,12.06
2020-02-18 09:00:00,207.45,101.6,3.48,36.0,230.86,16.03,23.35
2020-02-18 10:00:00,221.47,112.3,2.23,27.98,136.37,38.54,27.41
2020-02-18 11:00:00,197.0,74.7,1.77,23.4,109.37,56.78,24.67
2020-02-18 12:00:00,176.3,74.6,0.85,20.6,44.21,78.88,23.24
2020-02-18 13:00:00,136.32,51.15,0.74,16.32,24.34,87.41,18.37
2020-02-18 14:00:00,99.7,41.4,0.85,14.95,16.72,83.31,10.66
2020-02-18 15:00:00,81.9,28.6,0.74,15.25,15.71,97.57,3.86
2020-02-18 16:00:00,77.22,14.77,0.68,15.3,17.77,79.49,13.02
2020-02-18 17:00:00,58.77,9.03,0.7,15.05,15.04,74.3,6.92
2020-02-18 18:00:00,54.9,9.1,0.53,15.68,20.72,97.68,7.57
2020-02-18 19:00:00,67.72,21.3,1.45,18.5,96.36,49.18,10.75
2020-02-18 20:00:00,105.5,35.12,6.01,41.77,352.52,27.37,26.83
2020-02-18 21:00:00,236.6,99.07,2.34,51.55,436.28,22.96,35.47
2020-02-18 22:00:00,303.27,143.05,0.01,48.28,468.57,20.89,30.17
2020-02-18 23:00:00,284.8,151.1,7.17,47.53,441.34,23.2,16.34
2020-02-19 00:00:00,296.5,131.22,6.95,45.02,430.88,38.7,19.8
2020-02-19 01:00:00,313.4,150.55,4.59,38.3,308.32,42.02,20.24
2020-02-19 02:00:00,276.55,132.0,2.16,29.1,180.12,37.15,18.21
2020-02-19 03:00:00,217.9,119.17,1.16,25.0,127.34,28.52,23.27
2020-02-19 04:00:00,163.6,89.03,0.73,22.7,75.63,31.42,7.56
2020-02-19 05:00:00,141.5,83.0,0.11,23.05,65.96,32.51,1.24
2020-02-19 06:00:00,118.2,75.95,0.05,27.38,82.15,16.54,9.13
2020-02-19 07:00:00,109.95,62.25,0.12,27.57,106.53,40.94,3.26
2020-02-19 08:00:00,125.78,64.45,0.55,28.98,124.16,42.21,5.01
2020-02-19 09:00:00,151.8,70.5,1.71,26.33,102.05,55.35,25.16
2020-02-19 10:00:00,172.3,88.15,1.36,24.75,79.12,48.81,27.04
2020-02-19 11:00:00,156.95,62.18,1.42,25.5,89.5,54.33,26.1
2020-02-19 12:00:00,148.38,56.1,0.93,24.32,65.21,79.34,26.8
2020-02-19 13:00:00,127.3,41.4,0.86,27.58,62.4,101.94,16.65
2020-02-19 14:00:00,107.25,36.23,1.01,27.72,53.26,94.47,20.29
2020-02-19 15:00:00,98.88,32.5,1.15,27.3,54.98,76.56,17.01
2020-02-19 16:00:00,96.2,26.02,1.17,23.17,50.96,72.56,20.1
2020-02-19 17:00:00,99.8,35.33,1.13,21.45,62.48,67.34,9.36
2020-02-19 18:00:00,86.53,36.5,1.29,26.52,69.39,83.53,3.27
2020-02-19 19:00:00,102.7,43.05,1.81,32.03,93.72,63.76,15.45
2020-02-19 20:00:00,102.8,46.32,2.23,36.62,108.66,32.41,29.44
2020-02-19 21:00:00,102.35,44.42,1.93,34.45,92.35,35.8,34.86
2020-02-19 22:00:00,120.0,45.3,1.65,34.1,74.39,41.77,33.34
2020-02-19 23:00:00,121.1,53.9,0.92,29.08,38.21,58.49,25.08
2020-02-20 00:00:00,105.67,49.5,0.45,27.98,22.14,64.09,18.52
2020-02-20 01:00:00,102.6,53.2,0.27,28.9,16.62,100.61,12.6
2020-02-20 02:00:00,107.78,40.97,0.17,31.3,15.69,87.34,18.7
2020-02-20 03:00:00,93.2,39.23,0.42,34.0,15.01,63.2,30.1
2020-02-20 04:00:00,67.9,43.1,0.43,34.17,12.96,63.74,27.16
2020-02-20 05:00:00,60.65,27.57,0.57,33.8,14.34,62.25,21.11
2020-02-20 06:00:00,58.42,29.62,0.58,28.6,14.44,59.21,13.49
2020-02-20 07:00:00,59.6,55.0,0.28,27.98,17.62,70.54,0.92
2020-02-20 08:00:00,,,0.26,26.9,26.95,79.2,
2020-02-20 09:00:00,77.45,55.15,0.38,31.43,37.33,65.29,5.18
2020-02-20 10:00:00,85.75,40.12,1.33,34.62,49.55,48.08,19.85
2020-02-20 11:00:00,90.3,44.5,1.67,36.0,64.98,53.52,14.76
2020-02-20 12:00:00,109.95,62.55,1.81,34.4,69.78,64.93,20.28
2020-02-20 13:00:00,117.12,53.73,1.38,25.28,49.42,74.23,24.02
2020-02-20 14:00:00,107.6,55.2,1.09,25.38,43.94,79.05,16.71
2020-02-20 15:00:00,104.33,44.25,0.96,24.7,52.16,68.36,15.87
2020-02-20 16:00:00,89.45,35.53,0.76,26.35,48.23,68.71,18.44
2020-02-20 17:00:00,108.2,18.6,1.04,28.75,51.08,66.72,24.65
2020-02-20 18:00:00,102.12,22.88,1.35,30.35,60.55,57.75,28.74
2020-02-20 19:00:00,121.62,23.52,2.08,31.38,112.34,29.12,29.97
2020-02-20 20:00:00,135.3,30.55,2.33,29.12,148.98,16.13,24.48
2020-02-20 21:00:00,142.85,61.0,2.21,28.82,151.72,15.5,16.6
2020-02-20 22:00:00,152.83,60.7,1.15,26.67,81.3,39.73,16.77
2020-02-20 23:00:00,146.4,61.27,0.42,29.3,48.41,47.25,21.91
2020-02-21 00:00:00,170.95,45.8,0.33,32.77,35.51,60.19,25.02
2020-02-21 01:00:00,207.32,58.83,0.69,35.83,27.78,55.27,21.54
2020-02-21 02:00:00,213.7,60.38,0.71,35.1,27.14,56.24,14.92
2020-02-21 03:00:00,197.8,81.6,0.68,33.35,23.32,54.03,3.85
2020-02-21 04:00:00,192.3,99.5,0.54,33.6,22.91,54.42,
2020-02-21 05:00:00,182.78,99.28,0.48,32.88,24.13,56.43,
2020-02-21 06:00:00,179.0,95.7,1.22,36.85,26.56,42.45,21.91
2020-02-21 07:00:00,165.95,101.25,1.22,36.88,31.22,36.86,4.71
2020-02-21 08:00:00,189.5,121.83,0.91,36.55,35.65,55.0,
2020-02-21 09:00:00,213.5,122.9,0.87,36.7,62.94,48.66,
2020-02-21 10:00:00,247.18,144.2,0.99,34.92,60.37,54.6,
2020-02-21 11:00:00,242.7,146.15,1.38,35.55,63.75,51.18,13.61
2020-02-21 12:00:00,257.7,127.88,1.23,32.95,49.38,75.8,16.88
2020-02-21 13:00:00,230.75,99.6,0.8,32.42,32.45,95.51,7.41
2020-02-21 14:00:00,183.8,65.67,0.43,30.8,22.02,76.85,0.31
2020-02-21 15:00:00,147.7,58.27,0.3,30.23,20.58,77.23,
2020-02-21 16:00:00,134.88,63.3,0.62,27.2,21.97,79.32,25.15
2020-02-21 17:00:00,118.93,44.0,0.92,24.15,19.3,101.89,34.21
2020-02-21 18:00:00,111.8,49.05,1.13,23.32,20.89,79.39,38.75
2020-02-21 19:00:00,120.15,51.5,1.43,28.4,42.89,69.88,33.72
2020-02-21 20:00:00,121.62,73.67,1.55,36.2,50.39,58.01,30.07
2020-02-21 21:00:00,161.5,50.23,1.19,38.32,40.53,49.75,17.86
2020-02-21 22:00:00,128.98,50.62,1.19,40.25,33.19,40.71,13.74
2020-02-21 23:00:00,107.53,56.3,1.02,34.98,28.26,39.72,6.18
2020-02-22 00:00:00,105.8,60.18,0.66,31.62,22.44,37.2,0.37
2020-02-22 01:00:00,83.7,46.7,0.26,29.8,18.52,59.19,
2020-02-22 02:00:00,74.6,47.4,0.6,29.38,16.54,63.63,15.81
2020-02-22 03:00:00,53.0,29.9,0.98,32.92,16.74,50.33,33.34
2020-02-22 04:00:00,42.3,17.55,1.08,35.58,15.6,43.86,32.14
2020-02-22 05:00:00,32.7,11.5,1.07,35.65,21.46,35.69,29.29
