Datetime,CO (mg/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3)
2020-02-14 02:00:00,0.55,9.6,6.78,38.75,148.75,61.25,8.5
2020-02-14 03:00:00,0.28,17.05,10.1,38.2,130.0,55.75,10.47
2020-02-14 04:00:00,0.23,19.5,10.47,34.75,141.25,65.25,11.62
2020-02-14 05:00:00,0.32,21.92,11.9,30.62,140.25,57.0,9.58
2020-02-14 06:00:00,0.28,21.92,16.0,27.42,154.25,101.75,8.07
2020-02-14 07:00:00,0.28,16.38,19.73,21.6,148.5,76.5,6.5
2020-02-14 08:00:00,0.28,19.25,29.1,19.45,151.0,96.25,10.0
2020-02-14 09:00:00,0.57,20.7,34.15,8.52,183.25,77.0,9.38
2020-02-14 10:00:00,0.4,15.75,27.25,18.02,208.5,86.75,11.57
2020-02-14 11:00:00,0.4,17.35,22.83,26.62,244.75,55.0,14.72
2020-02-14 12:00:00,0.28,19.45,22.15,33.42,346.5,58.75,14.88
2020-02-14 13:00:00,0.33,18.05,21.85,42.08,411.75,73.75,12.7
2020-02-14 14:00:00,0.33,14.15,23.83,47.08,398.0,54.75,10.5
2020-02-14 15:00:00,0.18,10.62,24.73,38.52,488.5,59.25,10.1
2020-02-14 16:00:00,0.12,9.27,26.77,37.27,607.75,93.25,9.78
2020-02-14 17:00:00,0.1,9.3,30.12,33.8,391.5,60.5,10.0
2020-02-14 18:00:00,0.15,9.25,30.3,33.17,202.75,38.0,9.88
2020-02-14 19:00:00,0.38,10.92,34.02,23.8,140.0,22.25,12.72
2020-02-14 20:00:00,0.4,14.82,41.25,18.6,125.0,,16.9
2020-02-14 21:00:00,0.15,13.22,63.72,6.08,119.0,2.0,11.35
2020-02-14 22:00:00,0.33,13.25,57.55,8.97,127.5,46.0,15.95
2020-02-14 23:00:00,0.4,10.88,38.7,13.2,152.25,48.25,14.22
2020-02-15 00:00:00,0.38,10.55,27.0,10.75,154.75,59.25,13.55
2020-02-15 01:00:00,0.2,10.38,19.85,14.68,164.75,68.5,11.6
2020-02-15 02:00:00,0.0,15.4,19.23,17.45,158.5,63.0,12.35
2020-02-15 03:00:00,0.28,15.55,15.02,18.65,172.25,71.75,14.12
2020-02-15 04:00:00,0.32,14.72,12.53,20.68,153.5,50.25,13.32
2020-02-15 05:00:00,0.15,16.12,19.55,10.82,154.5,51.5,13.75
2020-02-15 06:00:00,0.25,16.25,18.58,11.97,174.25,80.75,13.18
2020-02-15 07:00:00,0.57,11.68,17.4,11.28,180.25,82.25,11.05
2020-02-15 08:00:00,0.8,11.82,23.5,8.2,182.25,85.0,11.73
2020-02-15 09:00:00,0.55,11.38,21.07,14.75,216.75,93.75,12.6
2020-02-15 10:00:00,0.2,10.97,16.98,24.07,209.25,73.5,12.97
2020-02-15 11:00:00,0.65,10.97,21.27,31.47,249.25,64.5,14.12
2020-02-15 12:00:00,1.02,12.68,20.48,37.8,291.75,53.75,15.52
2020-02-15 13:00:00,0.28,12.82,15.75,51.9,272.5,61.75,11.78
2020-02-15 14:00:00,0.2,11.15,24.23,48.8,234.0,58.5,9.72
2020-02-15 15:00:00,0.23,13.18,31.55,48.27,216.75,59.5,8.75
2020-02-15 16:00:00,0.35,12.07,34.3,51.17,251.0,75.5,8.43
2020-02-15 17:00:00,0.17,11.05,40.55,47.02,220.25,45.0,10.2
2020-02-15 18:00:00,0.08,12.15,36.12,42.58,163.0,38.75,11.73
2020-02-15 19:00:00,0.85,13.22,55.2,14.85,165.0,32.75,13.5
2020-02-15 20:00:00,0.95,15.2,56.05,10.57,177.25,25.5,13.82
2020-02-15 21:00:00,1.38,15.05,77.65,8.3,195.75,61.25,12.77
2020-02-15 22:00:00,1.62,15.6,88.47,4.17,279.5,92.0,13.92
2020-02-15 23:00:00,0.6,13.95,86.33,6.8,277.5,93.0,12.75
2020-02-16 00:00:00,0.12,14.05,74.78,6.85,225.5,88.5,12.2
2020-02-16 01:00:00,0.53,15.65,76.62,7.25,210.75,87.5,11.45
2020-02-16 02:00:00,0.42,18.33,87.5,11.75,210.75,102.25,11.35
2020-02-16 03:00:00,0.4,22.52,78.55,7.83,214.25,89.5,11.82
2020-02-16 04:00:00,0.3,28.03,75.15,7.28,229.75,105.5,13.15
2020-02-16 05:00:00,0.43,34.75,67.62,7.1,287.5,145.5,11.7
2020-02-16 06:00:00,0.35,29.3,47.83,7.33,292.5,143.5,11.38
2020-02-16 07:00:00,0.3,20.18,48.55,7.28,231.0,114.5,8.3
2020-02-16 08:00:00,0.28,16.78,49.17,7.22,200.25,89.75,7.4
2020-02-16 09:00:00,0.3,16.78,46.3,12.07,190.75,74.75,9.0
2020-02-16 10:00:00,0.28,17.88,37.67,21.72,193.25,76.0,10.53
2020-02-16 11:00:00,0.38,20.77,37.03,28.42,183.75,70.5,12.25
2020-02-16 12:00:00,0.38,23.58,40.83,41.92,190.5,69.75,12.4
2020-02-16 13:00:00,0.33,24.75,32.3,60.25,222.25,89.75,10.62
2020-02-16 14:00:00,0.32,20.73,32.9,59.35,223.0,89.0,9.6
2020-02-16 15:00:00,0.73,15.1,40.5,51.42,162.5,68.75,8.85
2020-02-16 16:00:00,0.7,14.23,44.53,49.83,152.0,68.0,8.27
2020-02-16 17:00:00,0.35,11.85,59.42,38.03,150.25,59.25,10.42
2020-02-16 18:00:00,0.25,11.23,61.12,34.12,129.75,46.5,11.23
2020-02-16 19:00:00,0.85,15.42,72.78,15.52,149.25,43.5,13.15
2020-02-16 20:00:00,2.38,15.35,141.25,6.75,243.25,64.0,14.62
2020-02-16 21:00:00,4.03,19.55,219.25,9.73,487.5,177.5,14.1
2020-02-16 22:00:00,6.5,17.32,259.85,5.75,628.0,245.75,16.68
2020-02-16 23:00:00,3.02,8.12,313.93,6.25,616.0,254.0,19.35
2020-02-17 00:00:00,1.55,7.15,287.75,8.4,587.5,236.75,21.9
2020-02-17 01:00:00,1.02,8.12,249.78,7.03,433.0,187.5,15.4
2020-02-17 02:00:00,0.3,10.45,232.95,9.0,369.5,174.75,11.3
2020-02-17 03:00:00,1.38,21.6,175.6,8.38,314.75,133.5,10.75
2020-02-17 04:00:00,0.35,30.67,122.83,9.0,338.75,161.75,8.45
2020-02-17 05:00:00,0.35,33.1,112.18,7.6,375.75,199.5,12.47
2020-02-17 06:00:00,,33.98,69.53,7.07,351.75,174.5,12.35
2020-02-17 07:00:00,0.77,30.15,80.22,7.92,296.25,162.75,9.68
2020-02-17 08:00:00,1.32,33.02,111.93,6.38,312.0,177.0,10.1
2020-02-17 09:00:00,1.0,39.17,98.72,7.88,453.75,228.25,10.93
2020-02-17 10:00:00,0.65,33.35,68.22,12.8,468.0,222.5,10.62
2020-02-17 11:00:00,0.28,27.82,47.55,23.2,362.0,149.25,10.12
2020-02-17 12:00:00,0.1,25.58,33.2,45.93,293.5,92.75,8.55
2020-02-17 13:00:00,0.1,25.73,27.4,62.02,306.5,84.25,12.85
2020-02-17 14:00:00,0.2,17.85,32.38,49.0,256.75,77.75,13.52
2020-02-17 15:00:00,0.15,14.43,30.23,47.53,167.25,49.25,12.48
2020-02-17 16:00:00,0.0,11.3,37.45,44.6,168.75,54.0,12.45
2020-02-17 17:00:00,0.2,9.4,58.45,36.62,155.25,48.0,10.78
2020-02-17 18:00:00,0.25,10.25,65.83,32.17,155.0,,10.1
2020-02-17 19:00:00,2.17,12.3,79.35,8.15,222.0,57.0,10.85
2020-02-17 20:00:00,2.68,13.18,94.72,6.18,242.5,58.5,11.75
2020-02-17 21:00:00,0.4,14.55,91.3,5.7,244.75,66.75,12.8
2020-02-17 22:00:00,,16.98,87.58,5.68,250.5,82.25,13.75
2020-02-17 23:00:00,0.95,19.3,79.8,7.28,240.75,103.5,11.93
2020-02-18 00:00:00,0.93,23.28,69.25,7.2,270.5,133.0,12.15
2020-02-18 01:00:00,0.12,24.9,54.1,6.68,293.25,142.75,11.62
2020-02-18 02:00:00,0.0,26.15,50.95,9.05,273.5,135.0,12.07
2020-02-18 03:00:00,0.2,29.38,60.85,6.97,272.25,135.75,15.72
2020-02-18 04:00:00,,27.48,57.33,8.5,286.0,145.25,16.33
2020-02-18 05:00:00,0.32,24.6,49.05,8.7,264.25,135.75,15.1
2020-02-18 06:00:00,0.35,26.35,45.35,8.15,250.25,126.0,15.07
2020-02-18 07:00:00,0.5,24.5,52.2,5.78,276.5,138.0,12.12
2020-02-18 08:00:00,0.65,23.75,60.33,8.6,303.25,146.0,12.8
2020-02-18 09:00:00,0.4,21.68,55.27,11.88,307.5,135.5,11.7
2020-02-18 10:00:00,0.25,20.1,42.23,22.48,288.25,110.25,10.6
2020-02-18 11:00:00,0.35,20.7,34.25,36.67,313.25,96.75,12.18
2020-02-18 12:00:00,0.28,20.47,30.27,47.42,321.25,82.0,11.45
2020-02-18 13:00:00,0.28,18.7,35.15,43.75,272.25,80.75,11.35
2020-02-18 14:00:00,0.18,15.03,31.9,52.5,214.75,58.0,9.92
2020-02-18 15:00:00,0.2,11.82,27.98,52.9,193.5,38.25,10.15
2020-02-18 16:00:00,0.2,11.78,30.3,52.95,185.25,62.0,9.15
2020-02-18 17:00:00,0.28,11.55,39.58,47.52,155.25,40.75,10.15
2020-02-18 18:00:00,0.4,12.25,36.2,45.73,169.5,42.0,9.45
2020-02-18 19:00:00,1.23,13.67,68.0,11.48,225.25,43.75,10.4
2020-02-18 20:00:00,3.25,12.97,132.07,8.9,306.25,59.0,12.35
2020-02-18 21:00:00,3.9,8.7,244.2,9.12,521.0,161.75,15.85
2020-02-18 22:00:00,5.0,1.12,342.15,6.82,592.75,215.5,20.33
2020-02-18 23:00:00,1.45,,377.05,6.7,521.25,198.75,24.0
2020-02-19 00:00:00,1.35,,376.07,8.35,417.0,171.0,24.75
2020-02-19 01:00:00,1.6,,374.9,7.75,365.75,164.75,15.95
2020-02-19 02:00:00,0.82,0.2,353.77,11.0,326.0,155.0,12.25
2020-02-19 03:00:00,0.57,3.92,274.42,7.3,251.5,91.0,10.52
2020-02-19 04:00:00,0.1,7.43,227.5,8.53,214.25,78.25,9.7
2020-02-19 05:00:00,0.6,9.15,203.95,9.45,200.0,88.0,9.95
2020-02-19 06:00:00,,,,,,,
2020-02-19 07:00:00,,,,,,,
2020-02-19 08:00:00,2.0,3.3,258.3,4.7,360.0,136.0,9.7
2020-02-19 09:00:00,0.83,13.15,205.75,7.38,364.0,136.75,9.55
2020-02-19 10:00:00,,22.57,95.68,14.43,365.25,140.75,7.55
2020-02-19 11:00:00,0.1,26.33,47.97,30.98,305.0,127.0,5.55
2020-02-19 12:00:00,,23.07,30.53,43.7,207.25,65.0,3.88
2020-02-19 13:00:00,0.28,21.55,28.8,50.4,171.5,53.25,8.65
2020-02-19 14:00:00,0.3,19.97,29.38,47.55,181.75,61.0,11.6
2020-02-19 15:00:00,0.3,16.9,29.38,48.67,173.25,62.5,9.97
2020-02-19 16:00:00,0.3,16.45,27.33,47.47,197.75,75.75,9.3
2020-02-19 17:00:00,0.4,16.8,29.48,46.43,177.5,49.25,9.5
2020-02-19 18:00:00,0.5,17.3,34.33,41.52,151.5,58.5,8.97
2020-02-19 19:00:00,1.75,20.05,49.6,27.42,171.25,62.0,11.6
2020-02-19 20:00:00,1.0,19.02,44.72,18.0,221.0,66.0,20.67
2020-02-19 21:00:00,0.6,18.52,49.45,11.52,196.0,51.0,11.85
2020-02-19 22:00:00,0.8,18.85,54.98,7.58,224.0,57.0,12.53
2020-02-19 23:00:00,0.5,18.55,48.6,12.35,221.0,86.0,12.15
2020-02-20 00:00:00,0.23,19.2,38.47,16.67,210.0,92.0,10.98
2020-02-20 01:00:00,0.3,19.2,29.52,24.27,199.0,81.0,11.52
2020-02-20 02:00:00,0.1,19.7,28.0,27.95,169.0,89.0,12.8
2020-02-20 03:00:00,0.4,25.15,24.05,21.98,146.0,59.0,14.85
2020-02-20 04:00:00,0.3,23.88,22.75,27.45,157.0,66.0,13.88
2020-02-20 05:00:00,0.3,22.98,21.15,29.88,160.0,78.0,13.38
2020-02-20 06:00:00,0.32,22.52,20.17,28.1,158.0,72.0,13.33
2020-02-20 07:00:00,0.4,21.0,28.07,19.82,158.0,83.0,13.78
2020-02-20 08:00:00,0.65,19.42,40.33,14.82,191.0,94.0,13.23
2020-02-20 09:00:00,0.5,20.8,43.93,16.18,208.0,86.0,12.03
2020-02-20 10:00:00,0.45,21.08,36.85,25.5,230.0,96.0,12.0
2020-02-20 11:00:00,0.28,23.05,28.62,40.73,410.0,84.0,11.92
2020-02-20 12:00:00,0.1,23.18,23.65,49.23,305.0,69.0,9.9
2020-02-20 13:00:00,0.35,21.65,21.57,55.62,252.0,63.0,9.27
2020-02-20 14:00:00,0.3,20.8,22.05,59.38,304.0,62.0,8.3
2020-02-20 15:00:00,0.3,20.0,23.23,51.12,271.0,58.0,7.95
2020-02-20 16:00:00,0.3,20.0,23.45,48.9,273.0,70.0,9.6
2020-02-20 17:00:00,0.3,19.95,22.8,46.35,447.0,59.0,8.95
2020-02-20 18:00:00,0.35,19.32,26.77,34.17,200.0,51.0,6.93
2020-02-20 19:00:00,0.45,20.3,33.75,21.35,166.0,46.0,6.85
2020-02-20 20:00:00,0.6,21.73,33.42,23.58,173.0,34.0,7.05
2020-02-20 21:00:00,0.5,23.42,30.4,27.17,178.0,70.0,9.97
2020-02-20 22:00:00,0.5,23.85,29.77,23.48,188.0,77.0,11.3
2020-02-20 23:00:00,0.5,22.38,28.83,22.75,182.0,79.0,11.05
2020-02-21 00:00:00,0.55,21.38,36.07,12.18,183.0,90.0,10.95
2020-02-21 01:00:00,0.55,21.73,39.7,9.03,158.0,91.0,11.3
2020-02-21 02:00:00,0.57,23.02,38.4,17.85,171.0,123.0,12.07
2020-02-21 03:00:00,0.5,28.25,27.6,13.3,151.0,91.0,12.05
2020-02-21 04:00:00,0.35,25.05,27.9,16.48,143.0,80.0,12.7
2020-02-21 05:00:00,0.3,23.67,23.93,23.35,119.0,64.0,12.12
2020-02-21 06:00:00,0.15,22.5,20.48,25.65,110.0,51.0,12.78
2020-02-21 07:00:00,0.23,18.75,18.25,32.12,83.0,44.0,12.45
2020-02-21 08:00:00,0.15,16.88,22.95,23.8,44.0,25.0,11.43
2020-02-21 09:00:00,0.2,16.62,26.32,20.5,51.0,6.0,10.38
2020-02-21 10:00:00,0.28,17.67,24.65,28.27,52.0,23.0,10.03
2020-02-21 11:00:00,0.23,20.78,22.38,24.43,74.0,28.0,10.32
2020-02-21 12:00:00,0.12,23.0,20.98,21.83,,29.0,10.02
2020-02-21 13:00:00,0.35,22.2,22.8,25.68,100.0,29.0,9.25
2020-02-21 14:00:00,0.4,19.0,26.23,16.8,97.0,33.0,9.4
2020-02-21 15:00:00,0.3,15.5,29.35,17.12,70.0,22.0,8.28
2020-02-21 16:00:00,0.3,14.12,31.97,15.55,47.0,18.0,8.67
2020-02-21 17:00:00,0.3,13.3,30.55,19.23,56.0,12.0,10.0
2020-02-21 18:00:00,0.3,12.88,31.67,16.9,45.0,11.0,11.07
2020-02-21 19:00:00,0.32,15.3,35.8,11.28,45.0,11.0,12.12
2020-02-21 20:00:00,0.55,17.1,42.33,7.4,70.0,16.0,12.62
2020-02-21 21:00:00,0.55,16.85,50.3,7.38,69.0,19.0,12.28
2020-02-21 22:00:00,0.72,16.55,53.08,7.3,91.0,31.0,13.5
2020-02-21 23:00:00,0.55,14.45,56.47,7.03,94.0,39.0,12.88
2020-02-22 00:00:00,0.53,13.93,52.2,7.85,108.0,48.0,12.5
2020-02-22 01:00:00,0.4,14.57,43.2,7.15,97.0,45.0,12.5
2020-02-22 02:00:00,0.2,14.98,38.9,8.2,85.0,58.0,13.6
2020-02-22 03:00:00,0.3,16.6,26.4,7.75,67.0,34.0,14.6
2020-02-22 04:00:00,0.15,19.0,37.67,7.45,68.0,31.0,13.57
2020-02-22 05:00:00,0.25,17.7,41.6,7.9,70.0,35.0,11.38
2020-02-22 06:00:00,0.23,17.0,39.65,7.35,89.0,40.0,10.75
2020-02-22 07:00:00,0.35,9.32,34.33,8.0,100.0,40.0,12.25
2020-02-22 08:00:00,0.45,11.45,68.42,9.22,79.0,47.0,12.68
2020-02-22 09:00:00,0.45,11.2,82.05,9.2,114.0,47.0,10.68
2020-02-22 10:00:00,0.47,14.55,60.27,10.2,136.0,55.0,9.57
2020-02-22 11:00:00,0.23,15.85,30.17,16.62,223.0,52.0,5.17
2020-02-22 12:00:00,0.08,15.15,16.5,25.3,101.0,35.0,4.75
2020-02-22 13:00:00,0.3,16.73,15.2,29.82,90.0,39.0,9.38
2020-02-22 14:00:00,0.28,13.2,12.25,31.3,105.0,44.0,11.3
2020-02-22 15:00:00,0.28,15.3,20.88,31.05,91.0,40.0,11.32
2020-02-22 16:00:00,0.28,18.95,27.4,27.9,103.0,48.0,12.05
2020-02-22 17:00:00,0.32,17.2,29.85,25.2,108.0,51.0,10.85
2020-02-22 18:00:00,0.45,14.3,32.5,17.48,111.0,45.0,10.72
2020-02-22 19:00:00,0.95,9.05,30.12,6.72,103.0,41.0,11.65
2020-02-22 20:00:00,2.95,10.55,66.95,8.92,179.0,39.0,13.2
2020-02-22 21:00:00,2.9,11.35,150.5,8.47,428.0,174.0,12.62
2020-02-22 22:00:00,3.97,7.67,247.35,7.4,335.0,128.0,14.8
2020-02-22 23:00:00,2.73,2.97,229.85,8.6,309.0,121.0,17.65
2020-02-23 00:00:00,2.45,3.05,224.33,8.82,317.0,143.0,19.43
2020-02-23 01:00:00,0.82,6.25,221.93,8.85,289.0,123.0,14.4
2020-02-23 02:00:00,0.43,6.75,141.32,10.65,260.0,117.0,11.65
2020-02-23 03:00:00,0.0,16.95,143.5,8.32,224.0,106.0,9.55
2020-02-23 04:00:00,,16.55,126.77,7.55,201.0,89.0,9.2
2020-02-23 05:00:00,0.12,18.15,108.67,7.7,172.0,81.0,10.02
2020-02-23 06:00:00,,17.12,97.85,6.72,160.0,81.0,9.6
2020-02-23 07:00:00,0.6,11.3,93.9,7.9,162.0,68.0,8.35
2020-02-23 08:00:00,0.95,10.23,121.0,7.9,186.0,100.0,8.95
2020-02-23 09:00:00,0.78,14.33,152.55,9.03,218.0,107.0,12.7
2020-02-23 10:00:00,0.2,17.95,101.12,8.93,221.0,105.0,13.2
2020-02-23 11:00:00,0.1,19.5,66.6,12.42,184.0,91.0,14.25
2020-02-23 12:00:00,,20.6,43.83,21.1,129.0,51.0,12.6
2020-02-23 13:00:00,0.0,20.32,33.42,29.85,89.0,38.0,10.38
2020-02-23 14:00:00,,20.75,27.27,41.92,86.0,34.0,9.02
2020-02-23 15:00:00,0.25,20.38,24.3,48.42,119.0,46.0,8.43
2020-02-23 16:00:00,0.23,19.23,33.25,40.98,127.0,68.0,8.6
2020-02-23 17:00:00,0.35,19.27,39.85,30.38,146.0,73.0,11.18
2020-02-23 18:00:00,0.38,18.75,48.5,19.88,139.0,57.0,10.75
2020-02-23 19:00:00,0.6,18.12,56.45,10.88,133.0,50.0,11.55
2020-02-23 20:00:00,0.83,19.67,55.2,9.55,144.0,25.0,12.0
2020-02-23 21:00:00,0.57,18.5,51.8,9.55,173.0,62.0,10.97
2020-02-23 22:00:00,0.4,18.62,41.6,10.53,153.0,63.0,9.73
2020-02-23 23:00:00,0.32,10.85,33.88,8.78,112.0,44.0,8.5
2020-02-24 00:00:00,0.55,9.85,44.38,8.22,89.0,39.0,8.72
2020-02-24 01:00:00,0.9,8.97,65.55,8.45,116.0,46.0,10.93
2020-02-24 02:00:00,0.9,9.43,71.7,8.8,143.0,75.0,11.73
2020-02-24 03:00:00,0.3,14.65,87.25,8.6,117.0,48.0,14.6
2020-02-24 04:00:00,0.4,12.17,104.08,8.55,108.0,31.0,14.4
2020-02-24 05:00:00,0.3,14.1,91.12,7.82,121.0,42.0,12.5
2020-02-24 06:00:00,0.0,15.75,60.25,8.3,143.0,53.0,11.18
2020-02-24 07:00:00,0.2,7.6,28.45,7.53,90.0,40.0,9.35
2020-02-24 08:00:00,0.97,7.08,59.92,7.85,139.0,53.0,9.78
2020-02-24 09:00:00,0.53,9.82,78.45,8.12,204.0,88.0,9.65
2020-02-24 10:00:00,0.33,12.38,78.35,8.75,179.0,68.0,11.5
2020-02-24 11:00:00,0.25,16.45,38.55,21.68,136.0,52.0,11.1
2020-02-24 12:00:00,,16.42,35.73,23.62,114.0,24.0,9.07
2020-02-24 13:00:00,0.3,19.3,24.25,38.1,118.0,41.0,10.47
2020-02-24 14:00:00,0.32,23.3,21.98,27.8,118.0,47.0,11.05
2020-02-24 15:00:00,0.3,19.42,22.23,43.4,,,11.95
2020-02-24 16:00:00,0.35,19.25,22.5,45.9,150.0,73.0,12.47
2020-02-24 17:00:00,0.3,15.88,42.98,26.12,149.0,55.0,10.07
2020-02-24 18:00:00,0.38,16.12,47.77,21.32,174.0,48.0,9.97
2020-02-24 19:00:00,0.65,15.7,44.5,14.05,112.0,41.0,10.12
2020-02-24 20:00:00,1.27,13.35,78.05,8.03,102.0,18.0,10.2
2020-02-24 21:00:00,1.57,14.72,87.17,7.52,171.0,58.0,10.62
2020-02-24 22:00:00,2.08,14.82,105.0,7.7,221.0,85.0,11.18
2020-02-24 23:00:00,0.65,17.25,83.72,8.05,237.0,94.0,10.98
2020-02-25 00:00:00,0.43,16.23,74.45,8.0,210.0,103.0,10.4
2020-02-25 01:00:00,,15.3,73.7,,,,9.7
2020-02-25 02:00:00,,,,,,,
2020-02-25 03:00:00,,,,,,,
2020-02-25 04:00:00,,,,,,,
2020-02-25 05:00:00,,,,,,,
2020-02-25 06:00:00,,,,,,,
2020-02-25 07:00:00,0.5,29.1,62.2,7.9,323.0,182.0,7.8
2020-02-25 08:00:00,0.6,29.62,59.58,7.53,331.0,186.25,8.0
2020-02-25 09:00:00,0.62,29.77,55.9,8.38,352.25,194.75,10.45
2020-02-25 10:00:00,0.45,27.4,52.12,10.23,334.0,173.75,11.07
2020-02-25 11:00:00,0.5,27.05,45.68,15.68,298.75,141.5,12.18
2020-02-25 12:00:00,0.23,22.75,32.92,30.38,259.75,110.75,11.8
2020-02-25 13:00:00,0.32,21.02,29.1,38.58,186.0,83.0,11.2
2020-02-25 14:00:00,0.12,17.68,21.15,45.47,170.25,73.0,10.92
2020-02-25 15:00:00,0.32,15.78,19.83,42.7,137.5,57.5,10.17
2020-02-25 16:00:00,0.28,14.45,18.77,41.4,135.5,65.75,11.32
2020-02-25 17:00:00,0.38,12.25,35.9,29.65,116.75,41.75,9.4
2020-02-25 18:00:00,0.4,11.95,46.88,21.53,140.25,43.5,9.32
2020-02-25 19:00:00,0.77,12.73,48.07,13.68,123.25,38.25,9.95
2020-02-25 20:00:00,1.38,12.3,62.6,7.62,140.0,37.0,9.77
2020-02-25 21:00:00,2.08,11.18,102.25,7.92,209.0,76.75,10.7
2020-02-25 22:00:00,3.15,11.67,132.5,7.5,290.5,115.5,12.72
2020-02-25 23:00:00,1.52,12.32,124.35,7.27,328.75,143.25,13.88
2020-02-26 00:00:00,1.55,12.32,131.05,8.82,275.0,139.0,14.62
2020-02-26 01:00:00,1.05,13.2,129.82,8.3,266.5,136.25,11.32
2020-02-26 02:00:00,1.05,13.62,148.8,10.3,265.25,142.0,9.9
2020-02-26 03:00:00,1.1,13.05,167.25,9.15,281.0,123.0,12.9
2020-02-26 04:00:00,1.05,11.22,166.72,7.97,258.5,103.25,12.35
2020-02-26 05:00:00,0.68,13.65,141.8,7.7,221.5,109.5,13.53
2020-02-26 06:00:00,0.45,14.32,122.55,8.33,230.0,116.75,13.7
2020-02-26 07:00:00,0.78,15.15,123.07,7.78,224.0,116.0,11.45
2020-02-26 08:00:00,0.98,18.2,151.7,8.38,336.5,168.25,12.7
2020-02-26 09:00:00,0.57,21.98,123.43,9.2,417.5,201.25,12.53
2020-02-26 10:00:00,0.17,22.75,94.12,10.23,403.75,186.0,11.88
2020-02-26 11:00:00,0.1,22.05,54.1,23.92,317.5,154.25,11.0
2020-02-26 12:00:00,,19.35,35.02,36.1,210.0,90.75,9.5
2020-02-26 13:00:00,0.23,17.78,26.25,41.92,160.75,73.25,9.7
2020-02-26 14:00:00,0.1,16.27,23.62,44.27,129.75,57.25,8.03
2020-02-26 15:00:00,0.45,14.32,36.45,36.0,135.75,57.75,8.12
2020-02-26 16:00:00,0.38,14.77,30.0,37.98,149.5,70.0,9.32
2020-02-26 17:00:00,0.4,14.4,35.3,29.1,,,9.2
2020-02-26 18:00:00,,,,,,,
2020-02-26 19:00:00,,,,,,,
2020-02-26 20:00:00,,,,,,,
2020-02-26 21:00:00,3.8,1.5,234.1,8.0,416.0,145.0,11.2
2020-02-26 22:00:00,4.55,1.82,267.12,8.25,418.5,149.5,13.93
2020-02-26 23:00:00,2.55,2.85,271.62,9.1,418.5,166.0,15.73
2020-02-27 00:00:00,1.73,6.4,235.18,8.9,378.75,170.25,17.55
2020-02-27 01:00:00,0.5,12.6,157.65,8.62,302.5,147.25,12.35
2020-02-27 02:00:00,,16.55,89.72,11.2,206.5,107.5,10.23
2020-02-27 03:00:00,,19.25,55.0,9.57,132.5,63.0,5.75
2020-02-27 04:00:00,,17.88,51.1,7.3,112.25,52.75,5.58
2020-02-27 05:00:00,,18.02,42.98,6.95,111.0,59.25,7.45
2020-02-27 06:00:00,0.03,17.25,45.9,5.53,117.25,59.0,7.38
2020-02-27 07:00:00,0.38,16.12,50.05,7.08,135.25,56.25,6.9
2020-02-27 08:00:00,0.53,16.8,52.02,7.85,161.5,84.5,6.75
2020-02-27 09:00:00,0.62,17.05,64.05,8.15,170.25,87.25,8.17
2020-02-27 10:00:00,0.5,18.6,53.3,12.72,187.0,90.75,8.95
2020-02-27 11:00:00,0.28,19.3,37.7,19.6,188.5,83.5,9.55
2020-02-27 12:00:00,0.08,20.2,28.15,32.67,156.5,65.25,9.28
2020-02-27 13:00:00,0.2,19.92,23.57,36.62,153.75,68.25,10.1
2020-02-27 14:00:00,0.23,21.52,21.15,65.77,157.0,69.0,11.05
2020-02-27 15:00:00,0.28,23.23,17.62,81.12,183.25,84.75,11.12
2020-02-27 16:00:00,0.3,21.5,19.43,47.7,191.25,95.75,8.9
2020-02-27 17:00:00,0.43,19.82,24.27,36.47,165.25,66.75,10.8
2020-02-27 18:00:00,0.47,18.75,30.68,21.58,158.25,62.0,11.53
2020-02-27 19:00:00,0.65,17.0,26.05,13.92,156.0,56.75,13.32
2020-02-27 20:00:00,1.07,14.03,35.92,7.55,156.25,50.0,14.38
2020-02-27 21:00:00,0.9,23.25,52.12,0.8,175.0,50.0,6.6
2020-02-27 22:00:00,0.85,17.77,57.52,2.58,179.0,78.0,15.32
2020-02-27 23:00:00,0.6,19.35,56.35,5.7,189.0,87.5,16.93
2020-02-28 00:00:00,0.25,20.4,43.4,9.75,207.5,108.5,17.55
2020-02-28 01:00:00,0.2,19.5,31.95,16.42,183.5,95.5,11.95
2020-02-28 02:00:00,0.0,20.57,25.8,17.85,132.0,73.0,9.35
2020-02-28 03:00:00,0.3,17.25,13.9,19.77,122.0,62.25,6.95
2020-02-28 04:00:00,0.2,16.5,12.72,20.57,129.75,50.0,6.15
2020-02-28 05:00:00,0.3,16.23,12.4,17.6,120.0,58.5,8.1
2020-02-28 06:00:00,0.3,15.88,13.78,16.27,127.0,66.5,8.7
2020-02-28 07:00:00,0.32,16.73,20.45,14.38,123.0,79.0,10.48
2020-02-28 08:00:00,0.47,15.38,29.25,10.85,132.5,85.0,10.55
2020-02-28 09:00:00,0.38,15.23,33.47,12.28,158.5,69.5,10.72
2020-02-28 10:00:00,0.3,17.27,29.88,19.35,167.5,65.25,10.23
2020-02-28 11:00:00,0.25,19.33,24.83,27.57,163.0,52.75,8.9
