Datetime,PM10 (ug/m3),NOx (ppb),Ozone (ug/m3),CO (mg/m3),PM2.5 (),NH3 (ug/m3),SO2 (ug/m3)
2019-11-14 05:00:00,411.5,131.78,16.57,4.29,338.0,50.95,6.28
2019-11-14 06:00:00,421.25,123.19,16.52,3.93,350.25,49.16,6.08
2019-11-14 07:00:00,429.5,119.98,16.58,3.62,359.5,48.24,6.05
2019-11-14 08:00:00,483.5,122.16,16.93,3.43,379.5,48.47,5.97
2019-11-14 09:00:00,962.5,111.41,17.43,3.19,481.75,45.4,5.47
2019-11-14 10:00:00,658.25,106.4,17.65,3.11,491.75,43.54,5.45
2019-11-14 11:00:00,694.5,89.58,17.82,3.08,493.75,38.88,5.1
2019-11-14 12:00:00,686.75,67.0,20.93,2.91,495.0,32.39,4.55
2019-11-14 13:00:00,668.25,51.89,23.8,2.63,445.75,27.98,4.28
2019-11-14 14:00:00,722.25,52.22,23.15,2.48,399.25,27.91,4.15
2019-11-14 15:00:00,628.0,80.09,16.95,2.62,407.0,35.81,4.43
2019-11-14 16:00:00,712.75,81.15,27.68,2.77,427.5,36.12,4.05
2019-11-14 17:00:00,637.5,90.1,25.75,2.8,406.75,39.1,4.62
2019-11-14 18:00:00,649.25,104.13,27.4,4.1,405.0,42.9,5.75
2019-11-14 19:00:00,740.5,172.43,23.43,5.15,411.5,63.38,8.62
2019-11-14 20:00:00,722.0,258.68,24.1,6.54,424.0,87.77,9.4
2019-11-14 21:00:00,752.75,300.13,23.02,8.01,442.75,100.47,10.0
2019-11-14 22:00:00,723.5,274.33,21.8,8.61,444.0,93.47,9.52
2019-11-14 23:00:00,663.0,243.24,20.35,8.32,443.0,84.27,8.75
2019-11-15 00:00:00,661.0,218.82,19.0,7.88,432.5,77.03,8.25
2019-11-15 01:00:00,509.5,141.65,15.55,6.53,352.0,55.23,6.35
2019-11-15 02:00:00,431.25,92.91,14.88,5.13,315.25,40.64,5.2
2019-11-15 03:00:00,565.75,55.48,15.2,3.74,468.5,29.03,4.6
2019-11-15 04:00:00,741.0,39.07,15.6,3.06,665.25,24.29,4.32
2019-11-15 05:00:00,841.5,30.83,15.4,2.78,754.25,21.62,4.12
2019-11-15 06:00:00,832.0,26.17,15.62,2.61,757.0,20.2,4.17
2019-11-15 07:00:00,836.0,24.03,15.8,2.47,748.5,19.86,3.97
2019-11-15 08:00:00,901.25,24.92,16.35,2.36,740.75,19.95,4.12
2019-11-15 09:00:00,,26.04,17.25,2.38,772.5,20.2,4.03
2019-11-15 10:00:00,883.5,25.76,20.02,2.35,741.5,20.25,4.05
2019-11-15 11:00:00,786.75,29.54,30.42,2.26,618.75,21.32,4.0
2019-11-15 12:00:00,730.0,30.2,45.9,2.06,524.5,21.64,3.95
2019-11-15 13:00:00,614.75,32.42,96.0,1.93,405.0,22.2,3.9
2019-11-15 14:00:00,723.5,31.05,145.05,1.97,558.25,21.87,3.92
2019-11-15 15:00:00,564.0,25.29,148.2,1.62,372.75,20.2,4.35
2019-11-15 16:00:00,380.5,34.67,135.12,1.52,245.25,22.72,5.0
2019-11-15 17:00:00,509.5,49.96,54.65,1.56,360.75,26.87,5.53
2019-11-15 18:00:00,492.75,86.86,17.27,1.64,312.25,37.42,6.95
2019-11-15 19:00:00,595.5,108.73,17.6,2.08,301.5,44.0,8.55
2019-11-15 20:00:00,651.75,149.84,17.05,3.29,315.0,56.86,10.7
2019-11-15 21:00:00,557.25,169.47,17.05,4.49,302.0,62.77,10.97
2019-11-15 22:00:00,526.25,153.52,17.23,4.79,303.75,57.84,10.9
2019-11-15 23:00:00,497.5,146.63,17.85,3.69,314.25,56.11,11.8
2019-11-16 00:00:00,489.0,115.0,18.3,3.41,325.5,46.61,11.25
2019-11-16 01:00:00,487.0,75.02,18.95,3.01,343.0,35.0,9.32
2019-11-16 02:00:00,452.25,60.69,18.92,2.55,342.25,30.95,8.95
2019-11-16 03:00:00,435.0,44.48,19.07,2.1,331.75,25.68,8.57
2019-11-16 04:00:00,381.75,34.69,18.98,1.69,300.0,22.9,8.35
2019-11-16 05:00:00,337.0,29.75,19.23,1.39,266.25,21.52,8.12
2019-11-16 06:00:00,320.0,20.97,19.0,1.17,258.5,18.91,8.47
2019-11-16 07:00:00,301.5,20.6,18.48,0.99,244.0,18.47,8.35
2019-11-16 08:00:00,285.5,31.21,18.25,0.86,215.0,21.38,8.55
2019-11-16 09:00:00,507.75,32.62,20.35,0.88,254.75,21.89,8.62
2019-11-16 10:00:00,323.75,24.16,33.3,0.85,223.5,19.86,8.4
2019-11-16 11:00:00,254.5,22.56,75.05,0.78,165.25,19.49,8.02
2019-11-16 12:00:00,265.75,20.55,108.82,0.73,169.25,18.4,8.1
2019-11-16 13:00:00,244.0,16.69,114.8,0.59,143.0,17.51,9.0
2019-11-16 14:00:00,211.75,15.09,104.47,0.39,98.25,17.17,8.5
2019-11-16 15:00:00,225.25,15.88,108.25,0.24,67.0,16.93,7.85
2019-11-16 16:00:00,199.0,15.52,102.32,0.15,66.0,17.42,7.35
2019-11-16 17:00:00,272.75,16.75,83.58,0.13,57.75,17.4,7.58
2019-11-16 18:00:00,352.75,34.0,36.3,0.25,78.5,22.61,7.6
2019-11-16 19:00:00,261.25,53.22,21.0,0.56,82.75,28.15,8.12
2019-11-16 20:00:00,282.5,65.54,19.93,1.11,86.75,31.83,8.45
2019-11-16 21:00:00,309.5,55.84,19.82,1.26,93.5,29.05,8.5
2019-11-16 22:00:00,300.0,43.64,20.35,1.25,128.5,25.73,8.03
2019-11-16 23:00:00,284.0,35.48,20.6,1.18,173.75,22.06,7.65
2019-11-17 00:00:00,280.0,24.98,21.9,1.08,193.5,20.23,7.35
2019-11-17 01:00:00,230.0,18.98,20.85,0.96,175.5,18.13,7.33
2019-11-17 02:00:00,238.5,17.34,21.62,0.86,188.0,17.78,7.05
2019-11-17 03:00:00,192.5,13.82,23.43,0.74,150.75,16.71,6.88
2019-11-17 04:00:00,167.25,11.46,23.48,0.66,131.5,15.91,7.65
2019-11-17 05:00:00,175.5,10.34,23.43,0.59,143.0,15.7,7.68
2019-11-17 06:00:00,186.5,10.75,22.15,0.54,153.25,15.92,7.62
2019-11-17 07:00:00,178.0,12.32,20.68,0.49,146.5,16.23,7.55
2019-11-17 08:00:00,166.0,15.34,21.6,0.4,132.0,17.36,7.5
2019-11-17 09:00:00,231.0,14.07,32.6,0.35,114.25,16.62,7.0
2019-11-17 10:00:00,146.5,12.72,53.6,0.3,103.75,16.27,6.4
2019-11-17 11:00:00,155.75,13.19,70.43,0.29,98.5,16.51,6.35
2019-11-17 12:00:00,154.25,11.82,90.38,0.26,98.0,15.89,6.6
2019-11-17 13:00:00,173.5,9.9,83.93,0.21,71.0,15.68,6.65
2019-11-17 14:00:00,169.25,10.28,87.4,0.15,41.0,15.65,6.55
2019-11-17 15:00:00,169.0,9.93,81.0,0.09,35.25,15.6,7.17
2019-11-17 16:00:00,117.5,10.88,74.22,0.05,27.5,15.95,7.1
2019-11-17 17:00:00,124.5,13.08,61.25,0.03,27.0,16.35,6.9
2019-11-17 18:00:00,98.5,23.92,32.25,0.06,28.0,19.55,7.0
2019-11-17 19:00:00,111.25,32.36,21.0,0.17,33.5,22.07,7.25
2019-11-17 20:00:00,152.25,52.84,20.17,0.36,45.25,27.9,7.53
2019-11-17 21:00:00,177.75,61.17,20.22,0.6,73.0,30.75,7.7
2019-11-17 22:00:00,242.0,53.67,20.82,0.9,108.5,28.36,7.75
2019-11-17 23:00:00,240.75,30.42,32.33,0.83,140.0,21.67,8.6
2019-11-18 00:00:00,253.0,21.94,40.25,0.81,186.5,19.12,7.65
2019-11-18 01:00:00,231.25,17.89,37.58,0.72,182.75,17.79,7.25
2019-11-18 02:00:00,215.25,16.13,25.5,0.68,171.75,17.46,7.95
2019-11-18 03:00:00,219.0,16.57,21.65,0.65,175.75,17.47,7.78
2019-11-18 04:00:00,218.25,15.93,22.55,0.56,165.75,17.49,8.5
2019-11-18 05:00:00,170.5,14.73,22.15,0.46,127.75,16.96,8.62
2019-11-18 06:00:00,174.0,13.49,24.12,0.43,130.5,16.55,7.42
2019-11-18 07:00:00,160.0,14.72,28.4,0.39,117.5,17.01,6.85
2019-11-18 08:00:00,146.0,21.23,22.05,0.29,103.0,18.99,6.2
2019-11-18 09:00:00,296.75,22.29,25.52,0.31,99.25,19.32,6.1
2019-11-18 10:00:00,151.75,19.4,35.23,0.33,96.0,18.47,6.0
2019-11-18 11:00:00,165.0,20.23,55.85,0.33,93.25,20.16,6.1
2019-11-18 12:00:00,158.0,16.61,83.55,0.27,80.75,18.24,6.27
2019-11-18 13:00:00,137.75,13.26,67.27,0.2,54.0,16.32,7.03
2019-11-18 14:00:00,114.25,12.16,75.05,0.18,45.5,16.7,6.78
2019-11-18 15:00:00,118.0,13.91,91.55,0.13,49.75,16.71,6.72
2019-11-18 16:00:00,124.25,16.27,85.12,0.09,52.0,17.34,6.85
2019-11-18 17:00:00,200.75,23.73,51.05,0.12,50.25,19.54,6.9
2019-11-18 18:00:00,242.75,72.86,22.1,0.36,52.0,33.65,7.6
2019-11-18 19:00:00,429.75,138.99,20.38,1.04,101.25,52.93,9.7
2019-11-18 20:00:00,405.5,182.78,20.0,2.13,125.5,66.27,11.2
2019-11-18 21:00:00,345.75,228.06,20.68,4.51,113.0,80.19,13.25
2019-11-18 22:00:00,410.25,205.34,19.57,5.02,136.0,73.31,12.48
2019-11-18 23:00:00,377.25,199.08,19.52,4.62,140.75,71.19,12.53
2019-11-19 00:00:00,276.0,177.69,19.8,4.31,112.5,65.06,12.75
2019-11-19 01:00:00,196.75,160.41,18.68,3.9,109.0,59.71,12.12
2019-11-19 02:00:00,177.75,137.76,18.5,3.45,99.75,53.22,11.57
2019-11-19 03:00:00,190.0,119.05,18.58,3.0,125.0,47.54,10.85
2019-11-19 04:00:00,204.75,98.16,18.4,2.56,127.0,41.49,10.1
2019-11-19 05:00:00,181.25,74.31,18.32,2.11,125.25,34.68,8.65
2019-11-19 06:00:00,185.5,59.36,17.83,1.71,137.25,30.24,8.1
2019-11-19 07:00:00,178.75,48.13,17.8,1.41,128.75,26.89,7.8
2019-11-19 08:00:00,183.75,47.37,18.07,1.18,123.25,26.59,7.67
2019-11-19 09:00:00,296.0,49.07,18.88,0.9,139.75,27.27,7.68
2019-11-19 10:00:00,209.0,40.24,21.5,0.69,132.75,24.28,7.65
2019-11-19 11:00:00,248.5,30.02,27.77,0.69,149.5,21.32,8.07
2019-11-19 12:00:00,255.0,23.05,47.67,0.66,152.75,19.31,7.95
2019-11-19 13:00:00,206.25,16.86,65.6,0.6,112.0,17.86,7.8
2019-11-19 14:00:00,212.5,14.14,91.78,0.53,132.25,16.73,7.7
2019-11-19 15:00:00,204.5,16.7,120.7,0.45,112.75,17.57,8.1
2019-11-19 16:00:00,,19.94,122.38,0.33,99.0,18.6,7.72
2019-11-19 17:00:00,,47.66,54.87,0.3,84.0,26.65,8.0
2019-11-19 18:00:00,,78.31,19.9,0.5,85.75,35.44,8.47
2019-11-19 19:00:00,413.75,140.16,19.3,1.14,131.5,52.81,10.4
2019-11-19 20:00:00,461.0,163.26,19.38,1.95,138.75,60.1,11.4
2019-11-19 21:00:00,477.5,133.94,19.5,2.5,137.25,52.0,10.75
2019-11-19 22:00:00,393.25,115.83,19.9,2.82,133.25,47.06,11.82
2019-11-19 23:00:00,253.0,129.47,17.42,3.24,127.5,50.95,15.12
2019-11-20 00:00:00,253.0,137.91,15.3,3.28,132.0,53.1,16.85
2019-11-20 01:00:00,345.5,139.64,18.8,3.39,146.0,53.3,11.3
2019-11-20 02:00:00,234.0,133.22,18.55,3.24,132.0,51.78,11.08
2019-11-20 03:00:00,230.5,128.5,18.12,3.06,130.0,50.53,10.45
2019-11-20 04:00:00,186.25,131.22,17.9,2.9,119.0,51.38,10.52
2019-11-20 05:00:00,172.75,120.07,17.67,2.67,119.75,47.82,10.15
2019-11-20 06:00:00,187.75,104.19,17.95,2.25,132.0,43.28,10.1
2019-11-20 07:00:00,218.0,86.73,18.7,1.72,139.5,38.19,10.78
2019-11-20 08:00:00,220.0,94.1,18.18,1.65,143.75,40.19,11.1
2019-11-20 09:00:00,304.5,92.8,18.33,1.59,159.0,39.66,10.6
2019-11-20 10:00:00,249.0,78.13,18.75,1.5,146.0,35.44,10.0
2019-11-20 11:00:00,301.75,59.58,21.38,1.4,178.25,30.5,9.35
2019-11-20 12:00:00,,37.81,67.1,0.8,,23.48,9.53
2019-11-20 13:00:00,,22.72,90.92,0.74,,19.42,12.1
2019-11-20 14:00:00,229.0,22.6,136.93,0.71,144.0,19.41,12.1
2019-11-20 15:00:00,240.0,,151.12,0.81,135.0,,11.7
2019-11-20 16:00:00,236.0,,140.57,0.87,125.0,,11.17
2019-11-20 17:00:00,222.0,,45.75,0.99,125.0,,10.78
2019-11-20 18:00:00,293.75,,20.35,2.13,127.0,,14.95
2019-11-20 19:00:00,331.75,,20.25,4.91,137.0,,16.68
2019-11-20 20:00:00,448.75,,19.6,8.07,196.0,,19.4
2019-11-20 21:00:00,501.0,,19.58,11.01,181.0,,24.45
2019-11-20 22:00:00,478.25,369.24,19.75,8.89,189.0,121.18,28.45
2019-11-20 23:00:00,410.0,384.58,18.65,9.59,189.0,126.46,28.73
2019-11-21 00:00:00,385.0,390.39,18.2,9.65,190.0,127.75,28.95
2019-11-21 01:00:00,354.25,382.29,18.65,9.39,202.0,125.68,28.27
2019-11-21 02:00:00,337.0,353.52,18.45,9.01,211.0,117.14,26.88
2019-11-21 03:00:00,319.0,338.69,18.5,8.62,205.0,112.66,26.75
2019-11-21 04:00:00,283.25,310.07,18.5,8.03,208.0,104.54,26.3
2019-11-21 05:00:00,275.0,291.42,18.55,7.53,199.0,98.75,25.75
2019-11-21 06:00:00,260.0,276.0,20.4,7.08,193.0,94.27,26.6
2019-11-21 07:00:00,260.0,261.15,23.17,6.63,189.0,89.62,26.68
2019-11-21 08:00:00,321.75,276.64,27.65,6.24,209.0,94.62,26.7
2019-11-21 09:00:00,497.5,313.63,31.08,6.64,249.0,104.81,27.52
2019-11-21 10:00:00,547.75,284.86,29.05,6.67,271.0,96.53,25.5
2019-11-21 11:00:00,604.0,139.39,33.55,5.34,316.0,54.27,17.62
2019-11-21 12:00:00,349.75,50.27,98.28,3.98,213.0,28.03,14.85
2019-11-21 13:00:00,353.0,46.86,84.12,2.96,185.0,26.67,16.4
2019-11-21 14:00:00,263.25,29.3,125.35,2.3,168.0,21.52,15.2
2019-11-21 15:00:00,218.0,36.68,105.35,1.84,127.0,23.3,14.75
2019-11-21 16:00:00,236.0,51.92,67.1,1.5,129.0,27.73,14.0
2019-11-21 17:00:00,259.0,44.55,27.07,1.48,151.0,25.84,13.35
2019-11-21 18:00:00,285.75,64.61,20.73,1.83,155.0,31.63,13.57
2019-11-21 19:00:00,364.5,190.45,21.3,4.82,176.0,68.31,20.58
2019-11-21 20:00:00,398.0,250.9,19.78,6.09,182.0,86.97,24.38
2019-11-21 21:00:00,470.75,301.31,18.95,7.02,195.0,101.06,24.3
2019-11-21 22:00:00,522.0,365.06,17.7,8.57,217.0,119.75,27.85
2019-11-21 23:00:00,424.25,376.21,17.7,9.01,211.0,123.63,29.52
2019-11-22 00:00:00,373.5,352.51,17.7,8.89,205.0,116.31,29.55
2019-11-22 01:00:00,389.0,325.24,17.75,8.01,221.0,108.54,28.97
2019-11-22 02:00:00,330.25,317.02,17.62,7.25,215.0,105.82,28.9
2019-11-22 03:00:00,296.25,286.25,17.73,6.5,204.0,96.85,27.7
2019-11-22 04:00:00,293.0,253.76,18.0,5.71,210.0,87.76,26.98
2019-11-22 05:00:00,272.25,229.41,18.2,5.19,202.0,80.13,25.65
2019-11-22 06:00:00,289.0,204.69,17.98,4.71,205.0,73.51,23.95
2019-11-22 07:00:00,281.0,176.96,18.18,4.15,207.0,64.99,23.2
2019-11-22 08:00:00,300.0,158.82,17.4,3.72,204.0,59.37,20.88
2019-11-22 09:00:00,341.0,197.16,17.15,3.84,211.0,70.26,20.95
2019-11-22 10:00:00,422.75,153.74,17.82,3.6,251.0,58.27,17.3
2019-11-22 11:00:00,371.25,71.12,41.42,3.08,235.0,34.06,14.28
2019-11-22 12:00:00,299.0,60.46,71.12,2.56,179.0,30.38,14.72
2019-11-22 13:00:00,342.0,43.69,117.67,2.17,202.0,25.45,16.52
2019-11-22 14:00:00,326.0,27.13,164.73,1.45,179.0,20.61,17.15
2019-11-22 15:00:00,237.25,25.23,154.18,0.5,122.0,20.04,23.4
2019-11-22 16:00:00,268.0,25.94,88.72,0.54,123.0,20.3,22.62
2019-11-22 17:00:00,258.0,39.01,28.3,0.71,131.0,24.06,18.85
2019-11-22 18:00:00,304.75,70.97,18.8,1.39,142.0,33.29,12.75
2019-11-22 19:00:00,465.5,150.87,18.02,2.77,170.0,56.37,16.02
2019-11-22 20:00:00,510.75,316.31,18.05,4.8,210.0,105.7,24.88
2019-11-22 21:00:00,632.5,341.41,18.57,6.71,253.0,112.91,28.2
2019-11-22 22:00:00,549.25,335.32,19.05,7.97,271.0,111.27,28.85
2019-11-22 23:00:00,708.5,348.74,18.38,8.12,345.0,115.59,31.1
2019-11-23 00:00:00,560.0,328.52,17.95,8.13,304.0,109.62,30.25
2019-11-23 01:00:00,412.5,208.76,24.27,7.4,244.0,74.57,23.85
2019-11-23 02:00:00,291.25,175.4,19.27,6.07,208.0,64.57,22.98
2019-11-23 03:00:00,250.0,144.85,18.2,4.89,152.0,55.33,20.5
2019-11-23 04:00:00,239.5,132.76,18.05,4.43,149.5,51.45,19.57
2019-11-23 05:00:00,198.0,94.92,17.6,3.22,140.0,40.76,16.65
2019-11-23 06:00:00,210.0,67.83,17.62,2.58,146.0,32.66,14.75
2019-11-23 07:00:00,212.75,48.12,17.4,1.97,154.0,26.84,13.03
2019-11-23 08:00:00,216.0,44.75,17.58,1.33,156.0,26.11,12.2
2019-11-23 09:00:00,275.75,39.25,18.45,1.12,160.0,24.31,11.57
2019-11-23 10:00:00,252.25,29.75,22.52,0.98,167.0,21.54,11.15
2019-11-23 11:00:00,247.0,26.97,27.8,0.89,160.0,21.11,11.2
2019-11-23 12:00:00,234.0,23.78,41.62,0.8,143.0,19.87,11.55
2019-11-23 13:00:00,238.0,20.06,46.15,0.75,148.0,18.36,11.67
2019-11-23 14:00:00,210.0,18.91,65.72,0.69,113.0,18.11,11.03
2019-11-23 15:00:00,206.0,21.82,72.32,0.65,99.0,19.21,11.45
2019-11-23 16:00:00,307.75,24.65,68.2,0.59,156.0,19.79,11.1
2019-11-23 17:00:00,230.25,33.84,34.33,0.57,100.0,22.58,11.05
2019-11-23 18:00:00,251.0,70.67,18.77,0.65,85.0,33.08,12.15
2019-11-23 19:00:00,315.75,90.93,18.85,0.87,99.0,38.87,13.3
2019-11-23 20:00:00,443.75,122.19,18.88,1.27,125.0,48.17,14.75
2019-11-23 21:00:00,376.25,76.91,19.27,1.53,125.0,35.7,12.47
2019-11-23 22:00:00,268.25,68.97,19.4,1.57,119.0,32.89,12.67
2019-11-23 23:00:00,271.0,53.61,19.55,1.54,125.0,28.78,11.98
2019-11-24 00:00:00,209.5,46.05,20.85,0.85,121.0,26.23,13.2
2019-11-24 01:00:00,188.0,29.85,20.4,0.81,115.0,21.29,12.62
2019-11-24 02:00:00,181.0,23.87,20.17,0.74,125.0,19.65,12.02
2019-11-24 03:00:00,191.0,20.13,21.77,0.65,128.0,18.23,11.38
2019-11-24 04:00:00,188.0,17.71,22.05,0.57,129.0,18.08,11.05
2019-11-24 05:00:00,195.0,15.59,26.7,0.48,114.25,17.34,10.0
2019-11-24 06:00:00,159.0,17.0,25.25,0.43,118.75,17.67,9.25
2019-11-24 07:00:00,172.0,18.06,20.9,0.42,133.0,17.93,9.28
2019-11-24 08:00:00,183.75,21.68,21.25,0.42,146.0,19.1,9.48
2019-11-24 09:00:00,221.0,22.21,31.88,0.43,141.0,19.16,9.3
2019-11-24 10:00:00,205.0,19.35,45.22,0.42,144.0,18.44,9.78
2019-11-24 11:00:00,193.0,16.76,51.95,0.42,120.0,17.56,11.22
2019-11-24 12:00:00,164.0,13.56,73.45,0.4,100.25,16.91,11.53
2019-11-24 13:00:00,152.0,13.28,69.05,0.37,85.0,16.63,11.78
2019-11-24 14:00:00,157.0,14.27,75.4,0.35,90.0,16.65,11.28
2019-11-24 15:00:00,134.0,15.3,75.7,0.31,72.0,17.33,11.25
2019-11-24 16:00:00,134.0,27.14,63.1,0.3,67.0,20.7,10.68
2019-11-24 17:00:00,144.0,43.95,24.98,0.37,66.0,25.48,10.6
2019-11-24 18:00:00,203.0,67.47,19.38,0.59,79.0,32.32,11.32
2019-11-24 19:00:00,233.75,66.05,19.48,0.78,88.0,32.01,10.97
2019-11-24 20:00:00,226.0,69.64,19.8,0.93,110.75,33.03,11.32
2019-11-24 21:00:00,258.0,58.61,20.27,1.11,136.0,29.84,11.15
2019-11-24 22:00:00,215.0,42.14,21.2,1.16,127.0,25.18,12.9
2019-11-24 23:00:00,249.0,40.08,19.6,1.14,133.0,24.45,11.7
2019-11-25 00:00:00,213.0,39.61,19.1,1.13,130.0,24.16,11.45
2019-11-25 01:00:00,196.0,33.16,18.88,1.07,123.0,22.48,11.07
2019-11-25 02:00:00,213.0,32.59,18.55,1.03,121.0,22.12,11.18
2019-11-25 03:00:00,227.0,39.06,18.4,0.98,131.0,24.3,10.05
2019-11-25 04:00:00,200.0,32.19,18.23,0.92,134.0,22.21,9.5
2019-11-25 05:00:00,185.0,33.49,18.25,0.86,130.0,22.52,9.7
2019-11-25 06:00:00,178.0,34.19,18.12,0.81,131.0,22.63,9.72
2019-11-25 07:00:00,180.0,46.05,18.05,0.8,132.75,26.23,10.27
2019-11-25 08:00:00,206.0,62.41,18.48,0.9,145.0,31.13,11.25
2019-11-25 09:00:00,324.75,74.76,18.85,1.24,161.0,34.23,12.68
2019-11-25 10:00:00,335.0,67.02,18.47,1.27,174.0,32.13,12.43
2019-11-25 11:00:00,286.25,58.46,19.35,1.2,148.0,30.06,12.1
2019-11-25 12:00:00,247.25,46.49,23.8,1.1,117.25,26.41,11.82
2019-11-25 13:00:00,161.25,35.16,31.85,1.01,82.0,23.05,11.65
2019-11-25 14:00:00,164.0,27.83,77.12,0.88,80.0,20.8,11.15
2019-11-25 15:00:00,173.75,27.44,78.35,0.74,78.0,20.79,11.18
2019-11-25 16:00:00,177.0,30.36,85.1,0.66,82.0,21.45,11.35
2019-11-25 17:00:00,171.0,43.7,44.5,0.64,80.0,25.38,10.95
2019-11-25 18:00:00,206.75,106.31,22.48,0.78,82.0,42.76,13.57
2019-11-25 19:00:00,268.75,132.55,19.8,1.35,96.0,51.58,15.95
2019-11-25 20:00:00,345.75,102.48,19.02,2.12,120.0,42.72,14.65
2019-11-25 21:00:00,372.0,123.41,18.3,2.86,134.75,48.49,16.05
2019-11-25 22:00:00,394.75,168.85,20.12,3.75,133.0,62.3,18.48
2019-11-25 23:00:00,375.0,241.54,30.3,5.27,145.0,83.64,22.45
2019-11-26 00:00:00,344.5,244.38,34.0,5.49,148.0,85.04,22.85
2019-11-26 01:00:00,285.0,201.05,55.42,4.94,142.0,72.4,19.98
2019-11-26 02:00:00,239.0,181.38,65.97,4.38,145.0,66.11,19.1
2019-11-26 03:00:00,405.5,145.86,139.38,3.72,175.75,55.98,18.33
2019-11-26 04:00:00,210.5,132.85,159.03,3.2,133.0,52.2,18.03
2019-11-26 05:00:00,200.0,141.07,93.6,2.9,134.0,54.42,19.05
2019-11-26 06:00:00,202.0,123.81,60.0,2.69,131.0,49.03,19.3
2019-11-26 07:00:00,248.75,115.69,39.88,2.51,144.0,46.7,20.35
2019-11-26 08:00:00,199.25,130.62,24.2,2.51,120.25,50.88,20.75
2019-11-26 09:00:00,,143.37,5.83,2.82,312.5,54.98,20.52
2019-11-26 10:00:00,421.25,105.34,,2.52,181.25,44.14,18.05
2019-11-26 11:00:00,362.0,65.0,,2.19,161.0,32.12,15.57
2019-11-26 12:00:00,261.25,32.57,25.05,1.86,113.0,22.72,13.2
2019-11-26 13:00:00,257.0,21.27,50.25,1.51,118.0,19.06,13.18
2019-11-26 14:00:00,187.25,23.8,51.77,1.2,84.25,19.66,12.5
2019-11-26 15:00:00,187.0,37.02,38.25,1.0,82.0,23.6,12.18
2019-11-26 16:00:00,237.0,41.87,25.15,0.91,118.75,24.81,12.03
2019-11-26 17:00:00,208.25,50.5,15.5,0.89,106.0,27.59,12.7
2019-11-26 18:00:00,207.0,70.29,18.23,1.25,106.0,32.79,13.68
2019-11-26 19:00:00,300.75,62.0,10.15,1.65,136.0,30.99,13.3
2019-11-26 20:00:00,285.0,30.76,11.93,1.49,117.0,22.21,12.22
2019-11-26 21:00:00,193.25,25.67,10.5,1.1,51.25,20.1,11.73
2019-11-26 22:00:00,121.25,19.82,12.85,0.71,42.0,18.7,11.38
2019-11-26 23:00:00,96.0,16.41,21.0,0.26,36.0,17.56,10.15
2019-11-27 00:00:00,68.0,15.75,17.35,,29.0,17.76,10.8
2019-11-27 01:00:00,100.0,14.0,19.38,2.41,31.0,16.83,10.8
2019-11-27 02:00:00,47.25,12.53,21.12,3.6,23.0,16.34,10.72
2019-11-27 03:00:00,44.0,11.51,21.0,,17.0,16.26,10.53
2019-11-27 04:00:00,41.0,10.43,19.57,,22.0,15.67,10.77
2019-11-27 05:00:00,27.0,11.49,15.47,,9.0,15.97,10.05
2019-11-27 06:00:00,38.0,13.5,12.85,,16.0,16.79,10.23
2019-11-27 07:00:00,54.0,21.51,12.25,1.68,24.0,18.7,10.47
2019-11-27 08:00:00,73.0,61.07,13.55,0.29,29.0,30.71,12.25
2019-11-27 09:00:00,375.25,74.87,28.55,0.62,76.0,34.76,12.85
2019-11-27 10:00:00,168.5,69.1,23.85,0.74,62.0,33.14,12.5
2019-11-27 11:00:00,255.75,58.76,18.75,0.77,63.0,29.95,11.2
2019-11-27 12:00:00,196.25,47.77,22.48,0.76,68.75,26.7,11.45
2019-11-27 13:00:00,230.0,25.61,53.3,0.7,85.0,20.32,11.62
2019-11-27 14:00:00,213.0,22.39,58.25,0.61,93.0,19.12,11.5
2019-11-27 15:00:00,202.0,19.23,40.42,0.54,93.0,18.22,11.85
2019-11-27 16:00:00,173.25,40.86,20.8,0.58,85.0,24.65,11.7
2019-11-27 17:00:00,255.75,30.25,29.25,0.68,102.0,21.58,11.15
2019-11-27 18:00:00,235.0,21.72,27.6,0.63,122.0,18.93,11.3
2019-11-27 19:00:00,182.25,28.91,29.4,0.69,109.0,20.69,11.7
2019-11-27 20:00:00,252.75,36.68,13.6,0.79,130.75,23.62,11.53
2019-11-27 21:00:00,259.0,43.37,14.53,0.93,121.25,25.53,11.1
2019-11-27 22:00:00,251.0,22.44,28.32,0.93,145.75,19.19,9.6
2019-11-27 23:00:00,149.25,15.5,50.88,0.18,80.0,17.14,10.5
2019-11-28 00:00:00,85.0,19.63,30.65,0.06,36.5,18.7,9.75
2019-11-28 01:00:00,92.75,16.58,26.48,0.04,28.0,17.4,8.85
2019-11-28 02:00:00,62.0,12.93,29.28,2.26,18.0,16.66,9.55
2019-11-28 03:00:00,32.25,12.84,28.15,,12.0,16.53,11.2
2019-11-28 04:00:00,45.0,14.64,20.47,,12.0,17.14,15.47
2019-11-28 05:00:00,36.0,11.1,27.35,,14.0,16.23,11.88
2019-11-28 06:00:00,31.0,11.38,32.38,,13.0,15.94,9.6
2019-11-28 07:00:00,44.0,12.84,23.58,,18.0,16.45,9.23
2019-11-28 08:00:00,47.0,21.73,18.92,,20.0,19.22,8.52
2019-11-28 09:00:00,93.0,14.99,27.07,,36.0,17.18,8.03
2019-11-28 10:00:00,57.25,16.04,28.9,,20.0,17.54,8.22
