Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-05-10 13:00:00,,80.0,24.7,9.0,1.33,78.85,16.48
2020-05-10 14:00:00,,19.5,26.73,9.82,1.3,82.7,17.12
2020-05-10 15:00:00,,9.5,30.9,9.6,1.3,84.58,17.3
2020-05-10 16:00:00,,10.5,31.82,11.73,1.27,,15.57
2020-05-10 17:00:00,,9.0,34.42,12.32,1.3,84.32,28.43
2020-05-10 18:00:00,,9.75,31.52,13.03,1.3,88.35,35.38
2020-05-10 19:00:00,,11.25,29.12,15.53,1.35,82.22,24.3
2020-05-10 20:00:00,,11.25,28.7,21.7,1.4,52.6,21.55
2020-05-10 21:00:00,51.0,19.25,23.68,23.38,1.5,40.6,19.12
2020-05-10 22:00:00,51.0,23.0,24.12,21.72,1.42,49.02,19.3
2020-05-10 23:00:00,,23.25,27.8,16.95,1.4,63.6,33.92
2020-05-11 00:00:00,53.0,25.5,28.83,16.95,1.48,53.52,24.7
2020-05-11 01:00:00,54.5,32.25,35.38,17.75,1.5,44.7,23.52
2020-05-11 02:00:00,59.0,37.0,38.9,17.05,1.4,39.95,39.65
2020-05-11 03:00:00,,29.5,36.3,17.5,1.4,45.83,24.5
2020-05-11 04:00:00,,26.5,31.95,14.08,1.4,56.35,29.72
2020-05-11 05:00:00,52.0,32.75,24.35,13.12,1.45,47.48,35.97
2020-05-11 06:00:00,54.5,41.0,23.1,19.03,1.52,35.25,32.65
2020-05-11 07:00:00,64.0,50.0,25.85,21.65,1.58,26.53,31.57
2020-05-11 08:00:00,75.0,50.25,27.6,23.9,1.62,38.95,39.4
2020-05-11 09:00:00,92.5,50.25,34.08,19.1,1.6,51.88,32.3
2020-05-11 10:00:00,98.75,45.75,34.58,16.6,1.58,72.8,29.45
2020-05-11 11:00:00,94.0,38.75,31.38,14.7,1.5,87.53,26.4
2020-05-11 12:00:00,88.5,35.75,29.73,13.43,1.5,91.3,19.05
2020-05-11 13:00:00,83.25,32.25,23.77,13.15,1.5,,20.6
2020-05-11 14:00:00,90.5,41.5,22.38,13.5,1.5,,24.7
2020-05-11 15:00:00,94.25,40.25,24.02,13.55,1.52,,29.12
2020-05-11 16:00:00,101.0,39.25,26.3,12.45,1.5,,22.32
2020-05-11 17:00:00,100.75,33.0,31.45,12.97,1.5,,20.17
2020-05-11 18:00:00,99.75,29.75,33.27,13.62,1.5,,16.73
2020-05-11 19:00:00,100.0,31.75,30.52,17.77,1.55,,25.8
2020-05-11 20:00:00,105.75,40.5,31.0,20.42,1.6,,82.53
2020-05-11 21:00:00,117.25,47.25,25.97,20.65,1.7,77.9,105.15
2020-05-11 22:00:00,126.0,64.25,24.45,23.83,1.8,78.85,109.45
2020-05-11 23:00:00,120.25,65.0,25.85,24.2,1.7,66.3,111.2
2020-05-12 00:00:00,108.0,55.0,27.23,24.73,1.7,37.88,36.53
2020-05-12 01:00:00,96.25,52.0,34.12,22.62,1.65,30.9,48.88
2020-05-12 02:00:00,103.0,56.5,41.58,20.12,1.75,49.6,187.35
2020-05-12 03:00:00,114.25,64.5,38.15,13.3,1.5,70.3,53.55
2020-05-12 04:00:00,83.25,43.25,32.03,13.6,1.42,83.5,112.12
2020-05-12 05:00:00,56.75,29.5,25.43,15.72,1.45,65.9,54.1
2020-05-12 06:00:00,79.5,34.25,24.35,12.88,1.55,53.9,32.17
2020-05-12 07:00:00,96.75,44.75,26.8,13.35,1.65,53.38,46.02
2020-05-12 08:00:00,97.25,47.25,27.75,16.02,1.6,53.67,34.58
2020-05-12 09:00:00,91.5,46.0,34.17,16.47,1.6,61.42,63.17
2020-05-12 10:00:00,90.0,40.0,34.9,19.62,1.6,67.98,37.15
2020-05-12 11:00:00,84.25,39.0,32.62,18.62,1.55,84.25,25.98
2020-05-12 12:00:00,71.75,35.75,31.48,14.03,1.55,,24.2
2020-05-12 13:00:00,81.5,34.5,25.77,12.3,1.5,,19.83
2020-05-12 14:00:00,65.75,32.5,23.38,9.75,1.4,,31.32
2020-05-12 15:00:00,61.25,30.75,27.15,9.5,1.45,,24.1
2020-05-12 16:00:00,68.0,29.5,28.25,10.43,1.45,,20.18
2020-05-12 17:00:00,66.5,26.0,31.1,10.18,1.42,,24.88
2020-05-12 18:00:00,65.25,22.0,32.88,11.62,1.55,,19.4
2020-05-12 19:00:00,82.5,32.25,32.47,15.3,1.65,,20.77
2020-05-12 20:00:00,109.5,48.0,36.17,15.75,1.7,94.05,22.0
2020-05-12 21:00:00,126.75,60.75,30.3,16.32,1.95,76.78,28.38
2020-05-12 22:00:00,146.75,81.5,26.15,16.95,2.05,56.67,39.78
2020-05-12 23:00:00,164.25,102.5,26.15,15.72,1.8,53.8,27.55
2020-05-13 00:00:00,136.0,77.5,27.4,16.42,1.75,43.48,37.72
2020-05-13 01:00:00,131.0,70.0,32.5,16.9,1.7,46.3,78.25
2020-05-13 02:00:00,124.0,66.25,41.5,19.67,1.65,31.4,39.67
2020-05-13 03:00:00,90.25,54.5,39.95,20.1,1.7,31.7,25.1
2020-05-13 04:00:00,81.25,52.75,34.25,21.7,1.75,26.7,24.5
2020-05-13 05:00:00,91.5,54.75,28.4,22.2,1.7,16.65,26.08
2020-05-13 06:00:00,101.75,64.75,23.5,21.93,1.73,18.5,23.43
2020-05-13 07:00:00,120.5,80.25,26.38,21.77,1.9,14.97,34.65
2020-05-13 08:00:00,190.0,110.25,29.7,19.25,1.85,20.75,31.93
2020-05-13 09:00:00,226.5,100.75,34.45,19.05,1.8,41.75,29.85
2020-05-13 10:00:00,231.5,74.75,38.8,16.88,1.65,62.4,24.53
2020-05-13 11:00:00,209.0,60.5,36.92,14.88,1.65,72.4,28.92
2020-05-13 12:00:00,193.5,58.5,34.5,16.0,1.7,74.03,39.15
2020-05-13 13:00:00,195.25,66.0,29.02,12.58,1.65,91.17,33.1
2020-05-13 14:00:00,176.25,65.25,24.8,11.25,1.62,,29.18
2020-05-13 15:00:00,163.0,61.0,25.7,10.65,1.6,,26.23
2020-05-13 16:00:00,136.25,55.0,28.38,10.65,1.6,,25.6
2020-05-13 17:00:00,117.5,48.5,31.8,12.97,1.5,,21.3
2020-05-13 18:00:00,104.75,35.5,35.8,14.5,1.7,,29.88
2020-05-13 19:00:00,162.25,55.5,33.83,15.4,1.67,87.7,30.0
2020-05-13 20:00:00,173.75,62.5,35.03,22.18,1.95,69.12,30.58
2020-05-13 21:00:00,220.0,78.0,31.55,27.12,1.88,38.12,24.05
2020-05-13 22:00:00,262.75,74.25,26.42,27.5,1.8,25.68,19.8
2020-05-13 23:00:00,169.75,68.5,29.15,27.3,1.8,16.48,17.45
2020-05-14 00:00:00,121.0,56.5,31.52,27.4,1.75,16.9,16.57
2020-05-14 01:00:00,100.75,50.5,35.67,28.9,1.7,9.43,16.12
2020-05-14 02:00:00,92.75,45.75,44.38,29.52,1.7,6.25,16.62
2020-05-14 03:00:00,91.75,45.25,41.1,32.8,1.8,4.45,16.1
2020-05-14 04:00:00,100.75,47.75,35.38,35.27,1.8,3.9,17.2
2020-05-14 05:00:00,104.25,55.75,30.3,37.0,1.9,4.22,16.42
2020-05-14 06:00:00,122.5,74.25,25.95,45.7,2.3,11.47,17.28
2020-05-14 07:00:00,169.0,100.25,26.88,51.9,2.2,50.6,24.55
2020-05-14 08:00:00,180.5,89.25,28.75,47.35,2.28,42.92,101.38
2020-05-14 09:00:00,181.25,90.75,31.48,33.58,1.92,40.55,51.17
2020-05-14 10:00:00,162.75,67.0,36.28,22.15,1.8,53.6,37.45
2020-05-14 11:00:00,167.5,70.5,37.83,17.32,1.7,117.38,33.4
2020-05-14 12:00:00,161.25,68.75,35.75,12.88,1.6,149.62,30.15
2020-05-14 13:00:00,143.5,58.5,32.48,10.93,1.6,159.3,23.15
2020-05-14 14:00:00,133.75,58.25,24.45,10.28,1.6,170.88,26.68
2020-05-14 15:00:00,132.5,59.5,25.73,10.22,1.6,175.82,23.57
2020-05-14 16:00:00,122.0,52.25,27.35,10.17,1.6,179.82,22.18
2020-05-14 17:00:00,123.75,51.25,29.57,11.55,1.58,145.9,21.75
2020-05-14 18:00:00,156.5,46.5,33.55,13.18,1.55,83.65,20.98
2020-05-14 19:00:00,192.0,44.5,34.25,12.1,1.52,84.12,18.85
2020-05-14 20:00:00,52.25,34.0,32.27,15.12,1.5,72.9,19.53
2020-05-14 21:00:00,51.75,36.0,28.52,57.5,1.55,96.25,99.53
2020-05-14 22:00:00,52.0,41.75,24.55,84.9,1.65,55.62,40.98
2020-05-14 23:00:00,59.5,43.5,27.25,69.4,1.92,18.2,42.2
2020-05-15 00:00:00,73.5,48.5,29.23,87.98,2.02,10.33,31.88
2020-05-15 01:00:00,81.25,47.5,37.1,39.48,1.82,10.4,30.65
2020-05-15 02:00:00,90.75,56.25,49.75,14.38,1.25,25.6,20.82
2020-05-15 03:00:00,63.75,23.75,44.5,16.7,1.5,25.5,22.6
2020-05-15 04:00:00,73.0,28.5,38.33,18.52,1.5,12.18,27.65
2020-05-15 05:00:00,93.25,45.25,32.77,20.98,1.5,11.1,27.5
2020-05-15 06:00:00,89.0,45.75,26.15,22.0,,12.1,27.23
2020-05-15 07:00:00,81.5,42.5,26.6,24.4,,16.92,24.38
2020-05-15 08:00:00,74.75,30.75,29.35,19.07,,33.42,21.62
2020-05-15 09:00:00,70.25,19.0,31.72,21.25,,52.23,26.02
2020-05-15 10:00:00,77.75,23.75,35.1,20.48,,81.4,40.98
2020-05-15 11:00:00,81.5,29.5,34.7,19.7,,95.1,39.88
2020-05-15 12:00:00,88.0,29.0,33.47,16.93,1.3,,28.3
2020-05-15 13:00:00,92.5,28.0,26.9,13.12,1.23,,18.95
2020-05-15 14:00:00,111.0,35.0,22.9,12.85,1.38,,16.15
2020-05-15 15:00:00,125.0,40.5,22.7,12.4,1.3,,15.78
2020-05-15 16:00:00,111.0,39.5,,12.53,1.3,,15.55
2020-05-15 17:00:00,87.0,29.5,26.3,13.1,1.23,,14.05
2020-05-15 18:00:00,76.0,19.0,28.55,15.9,1.35,,15.57
2020-05-15 19:00:00,94.5,23.5,,25.23,1.62,81.7,16.65
2020-05-15 20:00:00,126.0,40.0,,38.62,1.8,64.1,18.65
2020-05-15 21:00:00,151.0,63.0,31.5,34.23,1.9,52.27,21.43
2020-05-15 22:00:00,180.5,90.0,28.88,39.52,2.15,36.5,26.18
2020-05-15 23:00:00,214.0,120.5,31.0,39.25,2.1,33.83,34.8
2020-05-16 00:00:00,234.0,143.0,36.85,49.83,2.2,16.2,31.55
2020-05-16 01:00:00,234.5,149.5,36.8,39.25,2.02,30.4,35.03
2020-05-16 02:00:00,224.0,146.5,,33.2,1.95,40.85,37.3
2020-05-16 03:00:00,193.5,127.5,,26.75,1.8,53.0,30.2
2020-05-16 04:00:00,163.0,105.0,,29.52,1.8,46.88,28.75
2020-05-16 05:00:00,149.0,90.0,32.7,24.25,1.75,54.8,27.22
2020-05-16 06:00:00,132.0,77.5,28.77,24.48,1.7,42.42,24.73
2020-05-16 07:00:00,129.5,80.0,28.75,28.55,1.75,36.95,31.65
2020-05-16 08:00:00,134.5,77.0,,21.25,1.67,70.85,31.82
2020-05-16 09:00:00,127.0,63.5,33.1,16.83,1.67,93.95,29.15
2020-05-16 10:00:00,122.0,55.5,34.5,15.53,1.6,,26.68
2020-05-16 11:00:00,122.0,48.0,,14.1,1.52,,24.98
2020-05-16 12:00:00,117.0,42.5,,13.43,1.45,,22.88
2020-05-16 13:00:00,99.0,33.0,,12.32,1.33,,18.38
2020-05-16 14:00:00,81.5,30.0,22.0,12.4,1.38,,15.9
2020-05-16 15:00:00,82.0,33.0,,12.85,1.3,,16.02
2020-05-16 16:00:00,88.0,30.0,22.5,12.78,1.33,,15.7
2020-05-16 17:00:00,83.5,28.5,,13.6,1.33,,15.25
2020-05-16 18:00:00,86.5,27.5,25.05,14.43,1.4,,16.17
2020-05-16 19:00:00,109.0,25.0,,20.38,1.55,87.1,18.25
2020-05-16 20:00:00,134.0,35.0,,37.1,1.9,58.6,21.1
2020-05-16 21:00:00,144.5,50.0,,52.83,2.1,25.9,30.7
2020-05-16 22:00:00,160.5,70.5,25.57,45.98,2.15,30.93,40.58
2020-05-16 23:00:00,206.5,105.0,,44.45,2.05,21.8,38.55
2020-05-17 00:00:00,236.5,122.5,,53.9,2.1,11.6,35.2
2020-05-17 01:00:00,227.0,121.0,32.62,65.0,2.05,7.3,34.88
2020-05-17 02:00:00,203.0,114.5,43.3,53.2,1.95,15.95,39.05
2020-05-17 03:00:00,181.0,108.5,38.7,35.3,1.8,27.58,30.05
2020-05-17 04:00:00,166.5,103.0,34.5,37.85,1.8,33.0,33.45
2020-05-17 05:00:00,165.0,100.5,32.85,41.03,1.88,22.53,37.62
2020-05-17 06:00:00,185.0,117.5,30.0,42.7,2.0,26.1,42.1
2020-05-17 07:00:00,216.5,147.5,30.75,37.23,2.05,32.78,47.92
2020-05-17 08:00:00,245.5,170.0,33.62,33.48,2.08,72.47,59.3
2020-05-17 09:00:00,237.5,154.0,31.53,25.75,1.93,,51.0
2020-05-17 10:00:00,188.0,109.0,30.98,18.05,1.7,,39.07
2020-05-17 11:00:00,148.0,77.5,29.12,16.2,1.58,,34.02
2020-05-17 12:00:00,110.0,51.0,,13.82,1.4,,20.93
2020-05-17 13:00:00,89.5,36.5,,13.47,1.4,,20.07
2020-05-17 14:00:00,98.5,41.0,22.95,11.0,1.38,,16.48
2020-05-17 15:00:00,106.5,42.0,,11.85,1.38,,15.47
2020-05-17 16:00:00,113.5,43.5,24.4,13.68,1.45,,16.57
2020-05-17 17:00:00,122.0,48.5,24.6,15.93,1.5,,17.25
2020-05-17 18:00:00,125.5,48.0,28.83,20.2,1.7,95.1,17.6
2020-05-17 19:00:00,137.5,49.0,,26.73,1.83,89.6,18.35
2020-05-17 20:00:00,156.5,54.5,,30.08,1.95,71.17,18.08
2020-05-17 21:00:00,167.5,56.0,,34.45,1.95,47.02,15.88
2020-05-17 22:00:00,171.5,62.0,26.23,56.98,2.15,22.65,15.07
2020-05-17 23:00:00,176.5,69.0,,43.1,1.9,27.38,21.7
2020-05-18 00:00:00,179.5,71.0,,42.03,1.9,17.15,22.52
2020-05-18 01:00:00,180.5,81.0,,50.9,1.9,9.07,25.48
2020-05-18 02:00:00,189.5,94.0,,72.08,2.0,4.15,28.52
2020-05-18 03:00:00,194.0,105.5,,49.5,2.0,4.7,28.55
2020-05-18 04:00:00,228.5,152.5,,48.7,2.0,14.5,65.03
2020-05-18 05:00:00,268.0,199.5,,37.9,1.9,16.9,68.55
2020-05-18 06:00:00,255.5,187.0,30.3,38.95,1.9,13.2,42.72
2020-05-18 07:00:00,239.0,164.0,26.0,40.85,1.9,24.1,56.45
2020-05-18 08:00:00,259.5,168.5,,31.33,2.0,49.73,63.2
2020-05-18 09:00:00,292.5,181.0,,29.05,2.1,77.85,61.5
2020-05-18 10:00:00,289.0,171.5,,25.82,2.1,,51.25
2020-05-18 11:00:00,249.5,143.0,,23.08,1.9,,44.85
2020-05-18 12:00:00,200.5,106.0,,18.08,1.65,,42.55
2020-05-18 13:00:00,152.5,68.0,,15.43,1.45,,25.33
2020-05-18 14:00:00,119.5,45.5,,13.65,1.35,,18.98
2020-05-18 15:00:00,103.0,36.5,,13.07,1.3,,16.53
2020-05-18 16:00:00,99.0,36.0,,13.65,1.3,,17.05
2020-05-18 17:00:00,95.5,34.5,,14.0,1.35,,16.85
2020-05-18 18:00:00,101.0,31.0,,16.88,1.45,,18.67
2020-05-18 19:00:00,120.0,29.5,,23.17,1.65,,18.55
2020-05-18 20:00:00,141.0,40.0,,42.58,1.92,57.4,19.12
2020-05-18 21:00:00,159.5,55.0,,50.8,2.0,29.73,20.9
2020-05-18 22:00:00,181.0,71.5,,51.9,2.23,21.0,26.2
2020-05-18 23:00:00,205.0,92.0,,47.02,2.23,15.85,35.98
2020-05-19 00:00:00,223.5,111.5,,52.27,2.35,5.72,45.5
2020-05-19 01:00:00,250.0,140.0,28.9,53.4,2.4,7.58,62.02
2020-05-19 02:00:00,272.0,165.5,33.7,50.02,2.27,6.7,61.17
2020-05-19 03:00:00,263.0,171.0,,41.85,2.1,10.82,51.75
2020-05-19 04:00:00,235.5,160.0,31.88,44.58,2.12,9.18,51.28
2020-05-19 05:00:00,218.0,150.0,30.93,76.95,2.18,4.62,45.38
2020-05-19 06:00:00,229.5,152.5,28.15,73.33,2.27,3.95,39.15
2020-05-19 07:00:00,243.5,159.0,27.43,58.08,2.35,10.32,43.47
2020-05-19 08:00:00,263.0,163.0,29.92,52.92,2.55,56.55,58.62
2020-05-19 09:00:00,281.0,163.5,30.45,47.4,2.38,,57.98
2020-05-19 10:00:00,234.5,128.0,28.12,43.95,2.08,,51.1
2020-05-19 11:00:00,230.5,114.0,29.65,33.0,2.02,,51.62
2020-05-19 12:00:00,200.5,92.5,23.4,16.75,1.45,,27.52
2020-05-19 13:00:00,114.5,41.5,21.57,13.6,1.33,,20.8
2020-05-19 14:00:00,96.5,31.0,18.77,11.62,1.33,,17.8
2020-05-19 15:00:00,95.0,33.0,16.75,11.73,1.27,,14.85
2020-05-19 16:00:00,94.0,33.0,18.33,13.33,1.33,,15.55
2020-05-19 17:00:00,105.0,35.5,20.07,18.52,1.45,,25.12
2020-05-19 18:00:00,128.0,38.0,21.82,18.32,1.52,,30.62
2020-05-19 19:00:00,154.5,42.0,25.33,24.25,1.75,,29.43
2020-05-19 20:00:00,183.5,56.0,28.1,34.4,1.83,76.83,27.65
2020-05-19 21:00:00,215.5,75.0,30.85,47.2,2.3,41.7,38.25
2020-05-19 22:00:00,246.0,111.0,31.42,68.45,2.97,10.97,41.73
2020-05-19 23:00:00,243.0,129.0,29.0,63.33,2.83,22.7,42.92
2020-05-20 00:00:00,225.5,127.0,28.7,45.58,2.33,28.42,47.55
2020-05-20 01:00:00,195.0,112.0,28.73,38.68,1.95,26.1,36.12
2020-05-20 02:00:00,150.0,77.0,27.3,44.88,1.68,21.55,28.32
2020-05-20 03:00:00,128.0,60.0,29.7,30.1,1.6,31.25,27.3
2020-05-20 04:00:00,131.5,66.0,27.98,31.88,1.7,23.1,38.28
2020-05-20 05:00:00,150.0,84.5,27.2,35.62,1.73,20.25,44.42
2020-05-20 06:00:00,162.0,95.0,24.53,33.38,1.7,22.27,41.1
2020-05-20 07:00:00,165.0,89.0,23.73,28.88,1.7,37.65,38.72
2020-05-20 08:00:00,167.0,78.5,24.0,25.8,1.67,67.45,32.58
2020-05-20 09:00:00,164.5,66.5,22.7,24.27,1.67,92.4,28.35
2020-05-20 10:00:00,161.5,58.0,24.02,21.28,1.7,,29.67
2020-05-20 11:00:00,150.5,51.0,24.23,19.42,1.5,,24.2
2020-05-20 12:00:00,119.5,35.0,23.2,15.97,1.4,,19.55
2020-05-20 13:00:00,99.0,29.0,23.2,14.12,1.3,,19.0
2020-05-20 14:00:00,100.0,31.5,21.6,12.95,1.3,,14.75
2020-05-20 15:00:00,105.5,30.5,19.23,13.38,1.33,,15.03
2020-05-20 16:00:00,113.0,30.5,20.57,13.38,1.3,,14.65
2020-05-20 17:00:00,113.0,25.0,20.48,13.88,1.33,,13.77
2020-05-20 18:00:00,113.5,18.0,21.45,14.88,1.35,,13.95
2020-05-20 19:00:00,120.5,19.5,23.62,21.03,1.57,91.4,14.72
2020-05-20 20:00:00,144.0,31.5,26.12,37.58,1.9,72.0,16.23
2020-05-20 21:00:00,172.0,46.5,28.4,39.38,1.9,58.5,20.27
2020-05-20 22:00:00,198.0,63.0,25.35,33.15,1.9,68.7,29.2
2020-05-20 23:00:00,217.0,75.0,24.93,30.88,1.77,69.53,31.1
2020-05-21 00:00:00,202.0,72.0,26.12,25.25,1.65,75.85,30.6
2020-05-21 01:00:00,176.0,63.0,25.45,19.75,1.52,90.33,29.0
2020-05-21 02:00:00,155.5,52.5,28.1,19.12,1.5,85.5,28.93
2020-05-21 03:00:00,141.5,43.0,29.0,15.95,1.5,91.3,26.85
2020-05-21 04:00:00,134.0,42.0,26.25,16.8,1.5,91.12,28.88
2020-05-21 05:00:00,133.0,44.5,25.3,18.62,1.5,80.32,32.88
2020-05-21 06:00:00,142.5,48.5,23.7,25.6,1.55,60.77,35.92
2020-05-21 07:00:00,162.0,60.0,22.45,28.68,1.65,55.9,42.35
2020-05-21 08:00:00,182.5,71.0,23.83,27.27,1.7,85.88,43.5
2020-05-21 09:00:00,180.5,66.5,,21.8,1.65,,39.88
2020-05-21 10:00:00,178.0,56.0,24.8,18.75,1.6,,31.05
2020-05-21 11:00:00,165.0,39.0,23.65,15.22,1.42,,20.25
2020-05-21 12:00:00,140.0,23.5,21.85,14.4,1.4,,17.77
2020-05-21 13:00:00,141.0,22.0,20.55,14.73,1.38,,17.95
2020-05-21 14:00:00,148.0,30.0,19.23,14.15,1.33,,17.08
2020-05-21 15:00:00,159.0,26.0,16.4,13.27,1.3,,16.48
2020-05-21 16:00:00,171.0,25.5,17.52,13.22,1.3,,16.15
2020-05-21 17:00:00,159.0,23.0,16.75,13.22,1.3,,14.88
2020-05-21 18:00:00,138.5,18.5,17.38,16.35,1.4,,14.1
2020-05-21 19:00:00,144.5,21.5,19.12,28.77,1.65,83.0,15.38
2020-05-21 20:00:00,172.5,31.0,21.22,44.62,2.12,39.08,21.88
2020-05-21 21:00:00,194.0,47.0,25.4,69.22,2.53,7.15,21.38
2020-05-21 22:00:00,200.5,62.5,24.7,85.35,3.08,3.23,23.85
2020-05-21 23:00:00,205.5,71.5,21.95,91.42,3.0,3.1,27.38
2020-05-22 00:00:00,214.5,79.5,25.25,108.33,2.82,2.75,33.77
2020-05-22 01:00:00,222.5,93.0,27.25,91.93,2.62,3.3,37.62
2020-05-22 02:00:00,221.0,101.0,,76.62,2.45,3.9,37.62
2020-05-22 03:00:00,208.0,98.5,31.4,83.2,2.3,2.7,31.1
2020-05-22 04:00:00,200.5,97.0,29.33,82.15,2.3,2.88,34.67
2020-05-22 05:00:00,225.0,119.5,28.7,69.38,2.2,3.27,42.5
2020-05-22 06:00:00,245.0,140.0,27.6,70.1,2.23,3.45,39.83
2020-05-22 07:00:00,259.5,150.0,26.68,59.77,2.25,11.97,53.25
2020-05-22 08:00:00,300.0,163.5,,50.2,2.25,58.33,68.83
2020-05-22 09:00:00,336.5,175.5,28.0,38.22,2.2,,72.45
2020-05-22 10:00:00,304.0,150.5,25.8,29.35,1.98,,55.25
2020-05-22 11:00:00,221.0,103.5,25.1,24.38,1.9,,47.1
2020-05-22 12:00:00,170.5,78.0,,21.85,1.68,,36.38
2020-05-22 13:00:00,133.5,52.0,,17.1,1.5,,28.95
2020-05-22 14:00:00,123.0,46.5,,15.72,1.5,,36.25
2020-05-22 15:00:00,126.5,52.5,,14.45,1.42,,25.67
2020-05-22 16:00:00,107.5,40.5,,13.32,1.33,,20.43
2020-05-22 17:00:00,104.0,33.0,20.1,16.3,1.48,,25.8
2020-05-22 18:00:00,135.5,45.5,22.12,22.23,1.75,,34.48
2020-05-22 19:00:00,179.5,59.5,24.93,29.8,2.02,,40.2
2020-05-22 20:00:00,218.5,74.5,26.2,49.27,2.25,53.6,34.15
2020-05-22 21:00:00,240.5,86.0,28.5,76.83,2.7,12.95,70.73
2020-05-22 22:00:00,236.5,90.5,29.17,88.55,2.97,10.3,113.5
2020-05-22 23:00:00,232.5,100.5,25.27,103.33,3.33,8.8,57.97
2020-05-23 00:00:00,256.0,115.5,27.1,124.15,3.42,9.3,43.95
2020-05-23 01:00:00,280.5,129.5,31.75,120.45,3.38,19.73,54.7
2020-05-23 02:00:00,262.5,131.5,34.4,109.47,3.08,10.6,50.0
2020-05-23 03:00:00,219.0,119.5,36.4,75.5,2.65,11.8,42.35
2020-05-23 04:00:00,192.5,112.0,32.67,65.65,2.5,13.35,52.35
2020-05-23 05:00:00,191.5,122.0,29.77,60.33,2.42,32.35,66.53
2020-05-23 06:00:00,198.5,129.0,29.23,54.2,2.35,61.58,60.7
2020-05-23 07:00:00,212.5,131.0,27.12,57.8,2.45,26.15,49.05
2020-05-23 08:00:00,219.0,125.5,26.85,57.48,2.3,52.05,50.05
2020-05-23 09:00:00,197.5,94.5,25.72,30.75,1.92,87.25,39.98
2020-05-23 10:00:00,190.0,75.0,26.3,28.3,1.9,,43.3
2020-05-23 11:00:00,201.0,75.5,26.3,24.85,1.92,,44.02
2020-05-23 12:00:00,225.5,75.5,26.27,22.27,1.77,,38.4
2020-05-23 13:00:00,239.5,66.5,24.65,19.15,1.57,,25.82
2020-05-23 14:00:00,212.0,50.0,23.6,16.07,1.5,,21.9
2020-05-23 15:00:00,194.5,49.0,20.53,16.15,1.48,95.6,19.65
2020-05-23 16:00:00,159.0,38.5,19.18,14.07,1.33,88.18,14.85
2020-05-23 17:00:00,119.5,24.0,19.2,16.6,1.42,81.28,14.88
2020-05-23 18:00:00,120.0,22.0,19.92,19.67,1.48,73.07,15.6
2020-05-23 19:00:00,145.0,29.5,25.27,39.93,1.93,52.6,19.1
2020-05-23 20:00:00,219.0,62.0,29.75,49.55,2.32,54.5,52.25
2020-05-23 21:00:00,270.5,88.5,32.17,33.6,2.12,85.75,75.6
2020-05-23 22:00:00,271.0,83.5,30.3,32.52,1.8,42.4,25.95
2020-05-23 23:00:00,263.5,66.5,23.82,31.6,1.6,24.3,31.23
2020-05-24 00:00:00,233.5,52.5,25.2,40.15,1.6,12.38,25.68
2020-05-24 01:00:00,217.0,47.5,25.8,27.0,1.5,26.8,37.15
2020-05-24 02:00:00,210.5,46.5,28.7,24.38,1.42,37.25,23.12
2020-05-24 03:00:00,233.5,64.0,35.95,34.2,1.9,33.25,51.75
2020-05-24 04:00:00,269.5,97.5,35.55,26.25,2.08,34.25,59.08
2020-05-24 05:00:00,278.5,136.5,35.42,24.75,2.35,21.73,62.25
2020-05-24 06:00:00,283.5,169.0,36.25,29.35,2.4,7.38,58.83
2020-05-24 07:00:00,283.5,172.0,31.4,35.67,2.38,7.62,52.7
2020-05-24 08:00:00,270.0,146.0,28.88,26.68,2.17,33.47,58.0
2020-05-24 09:00:00,259.0,127.0,29.07,23.53,1.98,77.43,53.67
2020-05-24 10:00:00,232.5,101.0,34.42,22.0,1.77,,42.35
2020-05-24 11:00:00,215.0,64.0,35.62,19.95,1.65,,32.5
2020-05-24 12:00:00,208.0,55.0,32.35,15.7,1.5,,29.1
2020-05-24 13:00:00,158.5,36.5,27.27,12.75,1.3,95.73,15.15
2020-05-24 14:00:00,121.5,20.0,25.4,11.78,1.27,,16.32
2020-05-24 15:00:00,109.5,22.0,21.65,11.85,1.25,97.1,16.18
2020-05-24 16:00:00,105.5,20.5,22.65,14.08,1.3,,17.55
2020-05-24 17:00:00,109.5,19.5,22.67,14.5,1.33,,16.85
2020-05-24 18:00:00,118.5,23.5,23.57,15.43,1.4,,18.95
2020-05-24 19:00:00,137.5,28.5,27.38,28.58,1.73,82.05,24.65
2020-05-24 20:00:00,194.0,46.0,30.02,48.73,2.12,47.55,33.25
2020-05-24 21:00:00,226.5,61.5,29.5,42.0,2.0,46.58,33.62
2020-05-24 22:00:00,212.0,64.5,29.75,30.97,1.8,54.7,23.92
2020-05-24 23:00:00,182.0,64.5,25.98,27.38,1.73,50.08,21.43
2020-05-25 00:00:00,154.5,59.5,26.75,27.1,1.65,50.15,24.38
2020-05-25 01:00:00,156.5,59.5,30.02,27.12,1.6,48.27,28.52
2020-05-25 02:00:00,142.5,55.5,32.15,26.27,1.6,39.8,37.38
2020-05-25 03:00:00,123.0,50.5,33.4,30.0,1.55,43.1,38.15
2020-05-25 04:00:00,124.0,53.5,30.92,28.77,1.55,48.17,38.6
