Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),SO2 (ug/m3),CO (mg/m3)
2019-12-27 01:00:00,298.0,182.0,89.75,151.2,2.85,12.55,1.77
2019-12-27 02:00:00,344.0,190.0,86.3,155.6,3.7,12.1,1.6
2019-12-27 03:00:00,282.0,152.0,86.65,152.28,2.7,10.22,1.45
2019-12-27 04:00:00,259.0,132.0,84.8,148.43,3.0,8.65,1.33
2019-12-27 05:00:00,267.0,140.0,85.17,143.9,2.75,9.05,1.2
2019-12-27 06:00:00,249.0,147.0,84.38,139.05,2.65,9.07,1.2
2019-12-27 07:00:00,318.0,211.0,83.97,136.68,2.85,9.32,1.2
2019-12-27 08:00:00,344.0,237.0,83.43,134.4,3.12,8.18,1.27
2019-12-27 09:00:00,318.0,224.0,82.1,134.82,3.1,10.25,1.35
2019-12-27 10:00:00,368.0,277.0,79.78,124.83,2.95,11.57,1.48
2019-12-27 11:00:00,478.0,355.0,77.88,129.18,3.2,11.67,1.5
2019-12-27 12:00:00,407.0,305.0,78.2,132.25,3.08,11.25,1.5
2019-12-27 13:00:00,399.0,287.0,78.73,132.23,3.1,11.55,1.5
2019-12-27 14:00:00,467.0,328.0,80.4,134.8,3.72,11.05,1.58
2019-12-27 15:00:00,480.0,331.0,80.45,135.27,3.4,9.25,1.6
2019-12-27 16:00:00,509.0,349.0,82.75,135.4,3.1,7.55,1.67
2019-12-27 17:00:00,564.0,383.0,81.93,135.12,3.52,7.05,1.77
2019-12-27 18:00:00,593.0,421.0,82.3,136.25,3.5,7.25,1.95
2019-12-27 19:00:00,635.0,478.0,82.8,144.07,2.95,7.9,2.08
2019-12-27 20:00:00,585.0,426.0,81.65,148.3,3.08,8.32,2.1
2019-12-27 21:00:00,567.0,411.0,80.35,149.28,3.12,7.67,2.1
2019-12-27 22:00:00,625.0,432.0,80.38,154.15,2.92,6.67,2.1
2019-12-27 23:00:00,533.0,370.0,78.67,158.93,2.62,7.2,2.1
2019-12-28 00:00:00,487.0,311.0,78.33,160.85,3.15,7.65,2.0
2019-12-28 01:00:00,467.0,274.0,77.12,168.95,2.95,8.38,1.88
2019-12-28 02:00:00,431.0,235.0,74.78,183.57,4.3,8.1,1.75
2019-12-28 03:00:00,460.0,250.0,75.8,196.4,2.35,8.53,1.7
2019-12-28 04:00:00,432.0,234.0,75.25,203.9,2.35,9.6,1.65
2019-12-28 05:00:00,378.0,199.0,74.85,206.78,4.83,9.32,1.58
2019-12-28 06:00:00,429.0,217.0,73.78,224.55,6.67,10.4,1.55
2019-12-28 07:00:00,495.0,307.0,74.65,252.4,8.95,12.12,1.8
2019-12-28 08:00:00,526.0,356.0,75.62,247.15,5.58,11.78,2.0
2019-12-28 09:00:00,520.0,333.0,74.65,228.95,4.35,10.3,2.18
2019-12-28 10:00:00,472.0,318.0,73.93,204.88,3.78,8.22,2.23
2019-12-28 11:00:00,497.0,362.0,69.5,127.75,3.42,6.53,2.3
2019-12-28 12:00:00,420.0,300.0,69.95,114.08,3.3,4.92,2.3
2019-12-28 13:00:00,422.0,288.0,73.17,116.38,3.55,4.33,2.2
2019-12-28 14:00:00,445.0,335.0,79.82,118.4,3.38,4.28,2.18
2019-12-28 15:00:00,426.0,323.0,83.23,121.9,3.65,7.75,2.1
2019-12-28 16:00:00,400.0,296.0,86.7,119.12,3.85,9.07,2.02
2019-12-28 17:00:00,440.0,334.0,64.0,51.27,3.47,12.53,1.98
2019-12-28 18:00:00,434.0,322.0,64.28,56.33,3.33,11.78,1.85
2019-12-28 19:00:00,460.0,344.0,76.85,83.93,3.03,9.25,2.15
2019-12-28 20:00:00,526.0,407.0,80.97,113.98,3.4,6.88,2.2
2019-12-28 21:00:00,605.0,420.0,83.68,136.3,3.27,8.0,2.38
2019-12-28 22:00:00,756.5,550.75,84.6,151.45,3.35,8.22,2.65
2019-12-28 23:00:00,664.5,439.5,85.52,157.07,2.88,8.25,2.62
2019-12-29 00:00:00,477.0,331.0,85.28,157.9,2.38,8.72,2.52
2019-12-29 01:00:00,356.25,262.75,84.6,155.93,2.8,9.05,2.2
2019-12-29 02:00:00,387.25,235.75,85.38,152.03,4.3,8.18,1.97
2019-12-29 03:00:00,427.25,230.25,83.1,147.03,2.73,9.45,1.77
2019-12-29 04:00:00,406.0,231.5,83.9,143.3,2.72,9.68,1.65
2019-12-29 05:00:00,390.75,223.5,82.38,140.6,2.9,9.15,1.55
2019-12-29 06:00:00,374.75,223.5,83.07,138.43,2.25,10.5,1.5
2019-12-29 07:00:00,356.25,230.25,83.1,137.65,2.88,10.3,1.5
2019-12-29 08:00:00,366.0,251.25,81.6,136.4,2.72,9.35,1.5
2019-12-29 09:00:00,397.75,294.0,79.75,137.38,3.1,6.15,1.5
2019-12-29 10:00:00,432.5,311.5,79.0,139.68,3.05,5.98,1.55
2019-12-29 11:00:00,503.5,378.75,78.35,143.55,3.83,5.65,1.77
2019-12-29 12:00:00,565.0,439.5,80.22,145.5,3.5,6.8,1.98
2019-12-29 13:00:00,636.25,473.5,81.6,146.17,4.35,6.82,2.08
2019-12-29 14:00:00,523.25,401.75,81.3,142.35,3.9,5.67,2.05
2019-12-29 15:00:00,434.0,336.0,81.57,139.43,3.58,3.53,1.92
2019-12-29 16:00:00,466.0,334.25,81.5,140.12,3.6,3.75,1.9
2019-12-29 17:00:00,382.0,311.75,82.47,141.5,3.9,4.1,1.9
2019-12-29 18:00:00,448.0,350.0,82.28,143.65,3.72,3.42,1.9
2019-12-29 19:00:00,719.0,549.75,82.38,147.25,3.25,3.95,2.25
2019-12-29 20:00:00,874.0,689.5,82.3,154.15,3.5,3.98,2.65
2019-12-29 21:00:00,900.0,721.25,81.83,162.68,3.55,7.28,3.0
2019-12-29 22:00:00,824.0,622.25,81.93,172.0,3.27,8.95,3.15
2019-12-29 23:00:00,715.0,489.25,81.28,178.88,3.33,8.25,3.1
2019-12-30 00:00:00,670.0,408.25,79.47,174.73,2.88,8.15,2.77
2019-12-30 01:00:00,561.0,362.25,79.15,173.12,2.95,8.0,2.42
2019-12-30 02:00:00,510.0,343.25,76.0,175.23,3.6,6.67,2.27
2019-12-30 03:00:00,527.0,366.0,77.22,190.38,3.17,8.18,2.2
2019-12-30 04:00:00,615.0,408.75,76.82,214.07,2.85,9.62,2.23
2019-12-30 05:00:00,696.0,422.5,76.9,220.92,2.9,10.12,2.3
2019-12-30 06:00:00,401.0,340.75,76.75,215.65,2.77,9.22,2.3
2019-12-30 07:00:00,376.0,298.25,77.65,203.35,2.95,8.75,2.23
2019-12-30 08:00:00,278.0,236.5,77.35,185.38,2.9,7.78,2.05
2019-12-30 09:00:00,227.0,214.0,74.82,175.47,2.88,9.38,1.92
2019-12-30 10:00:00,271.0,215.75,75.58,174.0,2.95,9.4,1.9
2019-12-30 11:00:00,230.0,194.0,74.4,173.72,3.23,9.72,1.88
2019-12-30 12:00:00,338.0,261.25,74.97,177.62,2.4,10.85,1.95
2019-12-30 13:00:00,493.0,331.0,75.72,183.6,2.72,10.6,2.25
2019-12-30 14:00:00,709.0,529.75,77.65,185.12,2.88,10.38,2.58
2019-12-30 15:00:00,669.0,500.0,77.2,182.73,3.38,8.38,2.77
2019-12-30 16:00:00,571.0,447.0,77.25,180.93,3.55,8.02,2.8
2019-12-30 17:00:00,697.0,533.0,77.7,181.4,3.3,6.9,2.9
2019-12-30 18:00:00,732.0,569.75,78.75,181.18,3.62,7.5,2.98
2019-12-30 19:00:00,763.0,562.75,78.88,175.03,3.58,7.53,2.9
2019-12-30 20:00:00,696.0,502.75,80.05,157.8,4.53,8.85,2.9
2019-12-30 21:00:00,735.0,474.25,80.15,164.75,3.75,8.7,2.85
2019-12-30 22:00:00,687.0,421.75,79.58,173.12,3.6,9.48,2.75
2019-12-30 23:00:00,602.0,368.75,80.2,174.3,3.65,10.23,2.6
2019-12-31 00:00:00,512.0,329.5,78.67,171.78,4.85,10.05,2.42
2019-12-31 01:00:00,438.0,282.0,76.92,163.55,5.3,9.48,2.23
2019-12-31 02:00:00,283.0,209.5,78.5,151.32,5.2,9.12,1.97
2019-12-31 03:00:00,251.0,189.5,73.5,146.7,3.83,8.32,1.77
2019-12-31 04:00:00,241.0,183.0,72.95,143.35,3.4,7.17,1.58
2019-12-31 05:00:00,229.0,168.75,72.95,143.2,2.9,8.4,1.48
2019-12-31 06:00:00,228.0,168.75,72.85,139.62,3.35,6.88,1.4
2019-12-31 07:00:00,205.0,166.25,72.15,138.12,2.85,7.27,1.42
2019-12-31 08:00:00,229.0,189.75,71.97,139.27,2.58,5.9,1.4
2019-12-31 09:00:00,282.0,218.5,70.75,139.2,3.32,7.97,1.4
2019-12-31 10:00:00,279.0,218.75,69.62,139.48,3.5,8.62,1.42
2019-12-31 11:00:00,324.0,256.5,69.05,142.95,5.45,9.95,1.5
2019-12-31 12:00:00,359.0,281.5,69.72,138.8,6.25,10.07,1.58
2019-12-31 13:00:00,426.0,300.25,69.8,139.55,7.9,8.58,1.6
2019-12-31 14:00:00,377.0,284.0,69.72,133.52,7.38,9.1,1.67
2019-12-31 15:00:00,414.0,295.5,69.15,130.23,6.47,7.38,1.7
2019-12-31 16:00:00,411.0,284.0,68.53,127.83,7.3,7.73,1.7
2019-12-31 17:00:00,370.0,251.5,70.35,118.15,7.0,7.03,1.8
2019-12-31 18:00:00,350.0,259.0,76.32,125.53,6.1,6.05,1.8
2019-12-31 19:00:00,447.0,304.0,83.17,134.93,5.42,7.43,2.18
2019-12-31 20:00:00,,,88.95,171.98,5.6,9.23,3.88
2019-12-31 21:00:00,,,91.4,227.07,6.15,10.27,5.42
2019-12-31 22:00:00,,,92.42,276.65,5.18,12.65,5.93
2019-12-31 23:00:00,,913.0,91.05,309.98,4.25,13.5,6.38
2020-01-01 00:00:00,,810.75,91.35,307.68,3.77,13.32,6.25
2020-01-01 01:00:00,624.0,469.25,89.2,276.5,3.48,11.85,4.65
2020-01-01 02:00:00,472.0,358.25,85.07,253.47,4.0,9.93,3.65
2020-01-01 03:00:00,426.0,335.75,82.97,233.55,2.92,10.25,2.85
2020-01-01 04:00:00,423.0,336.0,82.58,219.97,2.33,9.57,2.35
2020-01-01 05:00:00,458.0,357.0,82.62,215.3,2.6,8.07,1.97
2020-01-01 06:00:00,454.0,359.5,81.5,225.07,2.88,8.68,1.8
2020-01-01 07:00:00,472.0,380.5,80.98,245.52,4.65,10.03,2.2
2020-01-01 08:00:00,526.0,436.0,79.88,270.68,6.22,10.78,2.25
2020-01-01 09:00:00,591.0,487.75,79.23,275.0,5.3,6.57,2.45
2020-01-01 10:00:00,630.0,499.25,78.58,263.15,4.42,3.6,2.58
2020-01-01 11:00:00,591.0,458.25,78.38,239.38,4.1,3.02,2.6
2020-01-01 12:00:00,492.0,377.0,78.03,184.1,5.85,1.02,2.52
2020-01-01 13:00:00,353.0,258.0,82.3,156.95,11.38,0.3,2.4
2020-01-01 14:00:00,344.0,218.5,84.35,145.62,7.55,0.95,2.2
2020-01-01 15:00:00,255.0,169.25,84.65,135.25,6.47,6.5,1.95
2020-01-01 16:00:00,255.0,158.0,83.83,133.47,4.07,8.07,1.83
2020-01-01 17:00:00,230.0,148.25,84.33,142.3,4.15,8.68,1.77
2020-01-01 18:00:00,260.0,146.0,86.42,153.45,3.75,8.73,1.98
2020-01-01 19:00:00,492.0,262.0,87.85,164.23,3.77,9.1,2.17
2020-01-01 20:00:00,,801.0,89.75,201.95,3.85,10.85,3.3
2020-01-01 21:00:00,,,88.23,254.08,3.22,9.62,4.4
2020-01-01 22:00:00,,,89.75,290.43,3.42,11.5,5.53
2020-01-01 23:00:00,,809.0,89.7,316.52,2.67,12.62,6.53
2020-01-02 00:00:00,926.0,759.25,89.85,311.9,3.58,12.3,6.38
2020-01-02 01:00:00,720.0,559.25,89.7,297.4,2.85,12.18,5.2
2020-01-02 02:00:00,495.0,396.25,86.08,285.88,3.8,11.95,4.33
2020-01-02 03:00:00,443.0,360.5,85.1,279.12,2.93,8.77,3.55
2020-01-02 04:00:00,433.0,348.5,84.6,281.88,2.9,8.0,2.97
2020-01-02 05:00:00,429.0,349.5,82.97,288.85,3.02,8.53,2.62
2020-01-02 06:00:00,456.0,354.5,81.97,298.75,2.52,8.32,2.42
2020-01-02 07:00:00,405.0,318.0,82.97,299.73,2.97,8.97,2.52
2020-01-02 08:00:00,399.0,305.25,81.38,289.7,2.62,7.95,2.35
2020-01-02 09:00:00,381.0,285.0,80.22,272.68,3.23,10.8,2.3
2020-01-02 10:00:00,525.0,404.25,80.07,252.82,3.8,12.55,2.4
2020-01-02 11:00:00,563.0,404.75,83.75,213.43,3.6,10.18,2.55
2020-01-02 12:00:00,383.0,263.25,89.5,184.43,3.27,9.28,2.5
2020-01-02 13:00:00,353.0,225.5,93.53,133.18,3.8,6.83,2.25
2020-01-02 14:00:00,233.0,158.75,93.9,133.88,3.48,7.3,2.08
2020-01-02 15:00:00,191.0,134.0,100.12,135.7,3.7,7.9,1.85
2020-01-02 16:00:00,173.0,110.0,100.53,138.1,3.17,7.38,1.8
2020-01-02 17:00:00,191.0,119.0,105.8,140.62,3.65,6.78,1.92
2020-01-02 18:00:00,273.0,119.0,107.33,158.12,4.38,10.42,3.67
2020-01-02 19:00:00,891.0,345.0,106.67,183.0,4.6,13.45,4.6
2020-01-02 20:00:00,,891.0,108.85,276.57,3.95,17.48,6.62
2020-01-02 21:00:00,,994.0,110.2,307.95,3.65,12.47,6.8
2020-01-02 22:00:00,,915.75,110.45,311.47,3.25,9.93,6.5
2020-01-02 23:00:00,981.0,659.25,111.0,316.6,2.95,10.12,6.05
2020-01-03 00:00:00,925.0,572.75,109.9,333.7,3.2,11.12,5.6
2020-01-03 01:00:00,836.0,484.0,108.82,355.47,3.0,10.9,4.85
2020-01-03 02:00:00,613.0,381.5,107.2,352.42,4.6,11.43,4.17
2020-01-03 03:00:00,464.0,299.25,105.97,335.0,2.53,10.32,3.5
2020-01-03 04:00:00,431.0,289.75,104.92,314.12,2.77,7.6,2.95
2020-01-03 05:00:00,378.0,271.0,104.78,304.3,3.05,7.8,2.5
2020-01-03 06:00:00,438.0,320.0,102.15,308.05,2.75,7.17,2.25
2020-01-03 07:00:00,475.0,321.0,101.95,300.62,2.3,6.72,2.38
2020-01-03 08:00:00,288.0,207.0,100.2,274.88,2.98,5.45,2.12
2020-01-03 09:00:00,409.0,330.25,96.82,261.27,3.38,7.62,2.12
2020-01-03 10:00:00,549.0,386.0,96.78,259.9,3.83,8.4,2.25
2020-01-03 11:00:00,500.0,289.25,96.6,245.35,7.47,7.88,2.27
2020-01-03 12:00:00,246.0,134.0,94.35,200.35,12.8,6.9,2.08
2020-01-03 13:00:00,153.0,73.0,93.18,166.27,6.8,5.3,1.85
2020-01-03 14:00:00,116.0,49.0,90.58,143.47,4.7,3.35,1.6
2020-01-03 15:00:00,91.0,41.25,91.47,138.68,4.17,8.85,1.45
2020-01-03 16:00:00,100.0,45.0,92.25,142.12,4.68,11.0,1.35
2020-01-03 17:00:00,95.0,45.0,92.47,146.57,4.3,11.53,1.3
2020-01-03 18:00:00,132.0,45.0,92.67,157.08,5.0,11.88,1.65
2020-01-03 19:00:00,836.0,412.75,93.03,169.43,4.25,13.12,1.92
2020-01-03 20:00:00,462.0,184.0,93.58,216.1,4.3,14.0,3.05
2020-01-03 21:00:00,990.0,552.75,93.93,289.0,4.2,10.6,4.7
2020-01-03 22:00:00,682.0,410.5,95.9,327.8,4.2,11.55,5.5
2020-01-03 23:00:00,674.0,420.25,96.62,349.0,3.52,13.5,5.8
2020-01-04 00:00:00,654.0,449.0,95.1,341.7,3.17,14.75,5.8
2020-01-04 01:00:00,613.0,414.0,95.38,347.73,3.1,13.72,5.28
2020-01-04 02:00:00,514.0,348.75,94.12,360.9,4.6,15.38,4.9
2020-01-04 03:00:00,,318.25,92.75,359.77,3.65,12.3,4.25
2020-01-04 04:00:00,425.0,274.0,92.7,344.95,3.75,9.12,3.52
2020-01-04 05:00:00,405.0,279.0,92.12,328.1,4.85,7.75,2.95
2020-01-04 06:00:00,450.0,286.75,90.6,315.68,5.65,8.18,2.58
2020-01-04 07:00:00,394.0,264.25,90.0,306.4,5.6,6.72,2.55
2020-01-04 08:00:00,406.0,262.0,89.97,299.08,4.85,8.3,2.32
2020-01-04 09:00:00,647.0,449.25,88.6,294.9,4.2,6.55,2.3
2020-01-04 10:00:00,504.0,348.0,88.9,287.07,3.78,5.43,2.35
2020-01-04 11:00:00,594.0,382.25,89.5,265.75,3.92,4.38,2.4
2020-01-04 12:00:00,519.0,341.5,89.4,228.7,3.65,3.52,2.32
2020-01-04 13:00:00,525.0,295.75,89.85,197.18,3.47,1.88,2.2
2020-01-04 14:00:00,370.0,217.25,90.53,173.25,2.9,0.45,1.95
2020-01-04 15:00:00,266.0,155.25,90.65,155.43,2.67,5.6,1.7
2020-01-04 16:00:00,262.0,129.75,90.4,145.57,2.88,7.3,1.5
2020-01-04 17:00:00,241.0,140.75,90.3,139.9,2.7,5.92,1.4
2020-01-04 18:00:00,283.0,167.0,88.85,144.9,3.42,7.0,1.45
2020-01-04 19:00:00,522.0,319.25,86.75,152.38,3.4,7.45,1.75
2020-01-04 20:00:00,625.0,402.75,86.17,158.15,2.83,6.7,1.95
2020-01-04 21:00:00,596.0,390.0,85.95,164.25,2.73,7.45,2.18
2020-01-04 22:00:00,528.0,345.0,85.25,169.75,2.88,,2.27
2020-01-04 23:00:00,514.0,344.0,84.8,173.93,2.8,,2.3
2020-01-05 00:00:00,500.0,317.0,83.8,177.47,2.28,,2.23
2020-01-05 01:00:00,459.0,282.0,84.08,185.17,2.6,,2.1
2020-01-05 02:00:00,411.0,251.0,81.65,197.62,3.4,,1.98
2020-01-05 03:00:00,414.0,245.0,81.62,211.3,2.62,,1.85
2020-01-05 04:00:00,350.0,226.0,81.38,210.6,2.27,,1.65
2020-01-05 05:00:00,273.0,183.0,80.5,204.07,2.25,,1.52
2020-01-05 06:00:00,291.0,199.0,80.47,197.93,2.73,,1.5
2020-01-05 07:00:00,377.0,262.0,80.35,189.53,2.45,,1.5
2020-01-05 08:00:00,329.0,232.5,77.2,159.32,2.33,,1.57
2020-01-05 09:00:00,340.0,241.0,67.9,103.15,2.95,,1.7
2020-01-05 10:00:00,390.0,288.5,71.42,131.25,3.12,,1.8
2020-01-05 11:00:00,450.0,313.0,73.65,141.03,2.9,,1.8
2020-01-05 12:00:00,381.0,243.5,76.9,146.45,2.9,,1.8
2020-01-05 13:00:00,345.0,195.0,79.12,144.38,2.73,,1.7
2020-01-05 14:00:00,301.0,153.75,80.97,144.12,3.08,,1.6
2020-01-05 15:00:00,251.0,127.75,81.98,132.77,2.85,,1.48
2020-01-05 16:00:00,261.0,130.25,80.85,124.95,3.25,,1.4
2020-01-05 17:00:00,306.0,152.5,81.65,118.93,3.0,,1.4
2020-01-05 18:00:00,276.0,188.75,82.3,119.72,3.53,,1.45
2020-01-05 19:00:00,403.0,294.75,80.38,132.2,2.85,,1.75
2020-01-05 20:00:00,538.0,365.75,81.28,145.62,2.83,,2.0
2020-01-05 21:00:00,454.0,309.75,79.67,148.9,3.4,,2.18
2020-01-05 22:00:00,401.0,267.75,79.22,151.28,2.88,,2.18
2020-01-05 23:00:00,342.0,227.0,78.7,153.93,2.45,,2.05
2020-01-06 00:00:00,300.0,202.25,79.55,157.45,2.53,,1.9
2020-01-06 01:00:00,286.75,178.25,78.95,161.97,2.9,,1.68
2020-01-06 02:00:00,209.75,142.5,77.7,161.97,3.2,,1.48
2020-01-06 03:00:00,246.0,160.25,75.68,164.82,2.7,,1.4
2020-01-06 04:00:00,338.25,195.75,77.33,169.95,2.9,,1.4
2020-01-06 05:00:00,445.25,211.5,76.85,171.35,2.73,,1.38
2020-01-06 06:00:00,287.25,214.5,76.85,170.08,2.83,,1.3
2020-01-06 07:00:00,297.75,210.0,77.65,171.82,2.17,,1.4
2020-01-06 08:00:00,327.5,210.75,77.9,184.88,2.62,,1.42
2020-01-06 09:00:00,356.0,224.5,76.35,195.57,2.45,,1.6
2020-01-06 10:00:00,467.75,278.75,76.58,200.18,2.92,,1.88
2020-01-06 11:00:00,560.0,344.0,80.15,183.8,3.42,,2.33
2020-01-06 12:00:00,549.0,341.5,85.4,157.45,3.2,,2.5
2020-01-06 13:00:00,574.0,292.5,82.83,115.85,2.62,,2.12
2020-01-06 14:00:00,414.0,235.25,78.98,110.0,2.6,,1.95
2020-01-06 15:00:00,300.0,173.25,81.3,125.72,3.0,,1.8
2020-01-06 16:00:00,212.0,145.25,84.92,135.1,2.38,,1.67
2020-01-06 17:00:00,228.0,168.5,86.73,146.57,2.52,,1.6
2020-01-06 18:00:00,254.0,178.5,87.5,150.55,2.65,,1.6
2020-01-06 19:00:00,266.0,189.75,87.9,154.27,2.7,,1.6
2020-01-06 20:00:00,228.0,174.0,87.82,156.78,2.73,,1.67
2020-01-06 21:00:00,288.0,197.25,89.8,156.45,2.27,,1.67
2020-01-06 22:00:00,138.0,101.75,88.3,157.12,2.78,,1.6
2020-01-06 23:00:00,149.0,99.5,87.72,160.03,2.62,,1.52
2020-01-07 00:00:00,133.0,92.0,86.88,161.4,2.75,,1.45
2020-01-07 01:00:00,124.0,83.25,86.15,163.78,2.2,,1.4
2020-01-07 02:00:00,122.0,86.0,85.83,166.65,3.4,,1.3
2020-01-07 03:00:00,144.0,99.75,85.12,167.8,2.77,,1.25
2020-01-07 04:00:00,172.0,126.0,85.55,172.6,2.97,,1.2
2020-01-07 05:00:00,186.0,126.75,85.6,171.45,2.3,,1.2
2020-01-07 06:00:00,136.0,104.0,84.58,170.4,2.48,,1.2
2020-01-07 07:00:00,150.0,113.5,84.3,171.55,2.55,,1.2
2020-01-07 08:00:00,174.0,124.75,84.28,175.92,2.7,,1.23
2020-01-07 09:00:00,190.0,128.75,83.82,181.97,3.05,,1.35
2020-01-07 10:00:00,221.5,134.25,82.57,176.07,3.08,,1.42
2020-01-07 11:00:00,217.0,137.75,87.05,140.88,5.15,5.62,1.6
2020-01-07 12:00:00,239.0,143.0,86.4,139.62,12.57,8.4,1.67
2020-01-07 13:00:00,236.75,137.0,86.12,147.28,6.95,4.95,1.6
2020-01-07 14:00:00,225.25,143.0,87.8,158.3,5.38,4.0,1.7
2020-01-07 15:00:00,223.25,145.0,89.85,165.6,6.75,3.48,1.77
2020-01-07 16:00:00,254.5,174.5,89.05,160.07,4.45,2.7,1.77
2020-01-07 17:00:00,231.0,155.5,88.0,153.98,3.8,1.65,1.7
2020-01-07 18:00:00,217.75,134.0,87.8,154.02,3.43,2.53,1.62
2020-01-07 19:00:00,243.0,151.5,88.05,160.35,3.2,3.42,1.6
2020-01-07 20:00:00,250.5,169.0,87.33,165.9,2.98,3.95,1.67
2020-01-07 21:00:00,259.75,174.5,87.38,171.55,2.95,9.57,1.85
2020-01-07 22:00:00,271.75,181.0,86.5,177.95,5.85,11.38,1.98
2020-01-07 23:00:00,247.75,164.25,85.75,178.43,6.03,11.15,1.98
2020-01-08 00:00:00,190.75,121.5,85.12,174.32,3.9,11.88,1.9
2020-01-08 01:00:00,168.75,114.0,85.6,172.95,4.08,11.95,1.75
2020-01-08 02:00:00,160.75,109.75,84.97,174.65,3.9,11.7,1.6
2020-01-08 03:00:00,185.0,122.5,85.67,183.98,3.6,15.1,1.52
2020-01-08 04:00:00,159.5,118.0,86.65,188.15,3.3,16.22,1.48
2020-01-08 05:00:00,144.5,109.25,88.3,187.82,4.55,16.02,1.38
2020-01-08 06:00:00,114.0,82.25,87.97,183.35,3.83,15.4,1.3
2020-01-08 07:00:00,115.5,79.25,88.05,178.38,3.52,15.43,1.2
2020-01-08 08:00:00,105.25,71.75,87.43,175.07,3.25,16.33,1.2
2020-01-08 09:00:00,96.5,62.25,86.9,172.12,2.97,10.05,1.2
2020-01-08 10:00:00,122.75,81.0,85.72,170.47,2.72,8.72,1.25
2020-01-08 11:00:00,127.5,83.75,85.55,171.18,2.92,7.7,1.3
2020-01-08 12:00:00,147.75,104.25,86.4,154.07,2.8,7.82,1.38
2020-01-08 13:00:00,197.5,148.75,87.55,141.53,3.05,7.85,1.5
2020-01-08 14:00:00,245.0,183.75,95.18,143.3,2.88,7.85,1.65
2020-01-08 15:00:00,268.25,206.5,102.55,140.22,3.12,10.47,1.75
2020-01-08 16:00:00,232.5,179.25,103.7,142.9,3.23,10.75,1.8
2020-01-08 17:00:00,285.0,229.75,102.33,139.93,3.15,10.7,1.97
2020-01-08 18:00:00,338.75,284.5,101.33,126.83,2.98,9.6,2.18
2020-01-08 19:00:00,342.25,277.0,99.6,126.3,3.15,11.0,2.25
2020-01-08 20:00:00,341.25,287.5,102.75,135.3,3.23,11.4,2.38
2020-01-08 21:00:00,279.0,245.25,103.1,135.97,2.7,10.97,2.32
2020-01-08 22:00:00,203.0,173.25,103.15,135.3,3.33,10.9,2.12
2020-01-08 23:00:00,159.75,130.5,105.08,129.43,3.33,10.12,1.88
2020-01-09 00:00:00,142.25,111.25,105.35,121.3,4.6,9.9,1.62
2020-01-09 01:00:00,120.0,88.75,104.67,112.93,3.57,9.7,1.4
2020-01-09 02:00:00,93.0,70.25,102.8,116.03,2.9,9.57,1.23
2020-01-09 03:00:00,83.75,61.75,103.45,116.68,2.83,12.35,1.08
2020-01-09 04:00:00,83.0,61.0,102.3,111.3,2.5,13.98,1.0
2020-01-09 05:00:00,85.75,62.75,100.83,109.03,2.58,14.65,0.9
2020-01-09 06:00:00,94.25,67.75,100.4,109.32,2.67,14.38,0.9
2020-01-09 07:00:00,108.0,75.25,99.35,108.72,2.5,14.28,0.97
2020-01-09 08:00:00,160.75,114.5,99.6,111.07,2.33,13.65,1.0
2020-01-09 09:00:00,207.5,165.5,97.15,114.02,2.62,9.6,1.12
2020-01-09 10:00:00,224.0,188.5,96.65,114.08,2.6,7.85,1.25
2020-01-09 11:00:00,221.25,187.0,95.4,115.12,2.93,7.22,1.4
2020-01-09 12:00:00,207.0,173.0,96.1,117.0,2.6,7.78,1.5
2020-01-09 13:00:00,186.5,153.75,95.83,117.0,2.83,7.25,1.4
2020-01-09 14:00:00,175.25,138.75,95.15,108.0,3.3,7.32,1.4
2020-01-09 15:00:00,158.75,124.5,96.2,105.2,3.02,6.9,1.35
2020-01-09 16:00:00,146.0,104.0,93.9,100.6,2.92,5.33,1.3
2020-01-09 17:00:00,158.25,113.25,93.78,100.35,2.83,6.1,1.3
2020-01-09 18:00:00,193.0,144.25,93.32,112.05,2.6,6.8,1.38
2020-01-09 19:00:00,310.0,245.0,92.25,127.8,3.05,6.6,1.65
2020-01-09 20:00:00,435.0,359.75,92.52,137.28,3.23,8.0,1.95
2020-01-09 21:00:00,425.25,362.5,92.25,137.95,3.0,11.18,2.2
2020-01-09 22:00:00,381.75,312.25,91.58,144.65,3.23,12.57,2.3
2020-01-09 23:00:00,299.25,228.5,90.53,149.65,2.95,11.97,2.25
2020-01-10 00:00:00,256.5,194.75,90.33,152.4,2.8,12.55,2.05
2020-01-10 01:00:00,245.0,180.25,88.07,157.62,2.62,12.65,1.9
2020-01-10 02:00:00,248.25,181.0,88.52,160.28,1.2,12.45,1.7
2020-01-10 03:00:00,226.5,163.5,88.92,154.1,2.32,11.93,1.55
2020-01-10 04:00:00,176.75,130.5,88.17,151.3,2.05,11.52,1.42
2020-01-10 05:00:00,147.75,106.25,86.62,142.7,2.35,10.75,1.27
2020-01-10 06:00:00,148.25,104.75,86.7,137.85,2.42,9.93,1.2
2020-01-10 07:00:00,163.0,118.25,85.8,131.2,2.5,10.1,1.3
2020-01-10 08:00:00,177.0,134.5,85.95,129.15,2.45,10.05,1.3
2020-01-10 09:00:00,213.5,169.5,84.1,127.85,2.58,10.12,1.38
