Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-01-15 20:00:00,162.5,346.75,43.95,35.33,0.93,14.95,12.68
2020-01-15 21:00:00,179.75,335.0,43.52,34.98,0.8,7.1,12.73
2020-01-15 22:00:00,166.5,309.25,43.92,33.85,0.9,3.77,12.6
2020-01-15 23:00:00,166.75,286.25,42.97,23.98,0.83,11.45,12.6
2020-01-16 00:00:00,139.0,225.75,43.17,20.82,0.75,11.62,12.82
2020-01-16 01:00:00,117.25,191.25,43.07,15.92,0.67,9.75,12.93
2020-01-16 02:00:00,103.25,149.25,40.95,14.2,0.6,7.7,12.6
2020-01-16 03:00:00,94.25,138.5,38.55,16.88,0.53,1.12,12.12
2020-01-16 04:00:00,86.0,130.0,37.53,14.95,0.5,1.82,12.43
2020-01-16 05:00:00,67.75,101.75,36.4,15.57,0.5,4.53,12.47
2020-01-16 06:00:00,71.0,118.5,36.12,15.5,0.5,5.75,12.55
2020-01-16 07:00:00,84.5,152.5,35.25,29.17,0.5,3.9,12.23
2020-01-16 08:00:00,89.5,151.0,36.1,31.25,0.5,1.32,12.53
2020-01-16 09:00:00,93.5,160.25,38.98,28.48,0.6,2.3,13.0
2020-01-16 10:00:00,123.5,211.5,39.02,33.97,0.6,3.8,12.98
2020-01-16 11:00:00,183.5,281.0,44.72,39.03,0.7,16.55,13.23
2020-01-16 12:00:00,198.0,299.0,45.38,29.35,0.67,26.75,13.25
2020-01-16 13:00:00,170.5,255.0,45.45,25.07,0.67,34.25,12.9
2020-01-16 14:00:00,161.0,240.0,47.75,25.65,0.7,38.65,13.05
2020-01-16 15:00:00,161.0,260.0,48.12,24.73,0.7,41.4,13.18
2020-01-16 16:00:00,159.5,261.0,45.8,28.22,0.7,13.23,13.33
2020-01-16 17:00:00,158.0,249.5,47.48,34.4,0.8,12.05,13.4
2020-01-16 18:00:00,179.0,275.5,49.8,38.85,0.85,10.35,13.38
2020-01-16 19:00:00,188.5,287.5,47.27,38.6,0.93,7.25,12.93
2020-01-16 20:00:00,204.0,340.0,50.35,48.38,0.85,0.62,13.0
2020-01-16 21:00:00,238.0,401.5,50.3,54.85,0.78,0.7,12.85
2020-01-16 22:00:00,234.5,377.0,50.38,54.48,0.88,0.5,12.85
2020-01-16 23:00:00,198.0,312.5,46.85,49.35,0.83,,12.97
2020-01-17 00:00:00,155.5,226.5,46.12,28.08,0.78,,12.22
2020-01-17 01:00:00,136.5,188.0,45.2,25.52,0.7,0.5,11.98
2020-01-17 02:00:00,128.0,182.0,45.28,24.95,0.67,0.9,11.78
2020-01-17 03:00:00,102.5,142.0,44.68,24.55,0.6,1.2,11.78
2020-01-17 04:00:00,92.5,127.5,44.45,21.7,0.6,,11.77
2020-01-17 05:00:00,107.0,152.5,43.23,23.6,0.6,,11.58
2020-01-17 06:00:00,111.5,165.5,41.58,22.62,0.6,,11.48
2020-01-17 07:00:00,114.0,188.0,41.03,22.48,0.6,0.6,11.55
2020-01-17 08:00:00,120.0,195.0,41.08,23.23,0.6,0.73,12.0
2020-01-17 09:00:00,103.0,147.5,38.62,22.32,0.6,1.05,12.07
2020-01-17 10:00:00,92.5,131.0,36.9,21.2,0.6,3.8,11.95
2020-01-17 11:00:00,111.0,156.0,36.3,20.57,0.6,8.22,11.88
2020-01-17 12:00:00,141.0,198.0,38.5,19.43,0.6,15.1,11.95
2020-01-17 13:00:00,135.5,199.0,39.62,17.4,0.6,25.95,12.08
2020-01-17 14:00:00,108.0,163.5,38.67,15.6,0.5,30.38,12.18
2020-01-17 15:00:00,93.5,135.5,37.03,13.2,0.5,39.03,12.02
2020-01-17 16:00:00,81.5,107.5,35.6,12.95,0.5,44.92,11.88
2020-01-17 17:00:00,75.0,103.5,34.57,16.8,0.5,36.5,11.85
2020-01-17 18:00:00,73.0,113.5,33.65,32.12,0.5,14.25,11.9
2020-01-17 19:00:00,101.0,166.0,39.02,50.9,0.57,1.65,11.85
2020-01-17 20:00:00,151.5,257.0,43.47,51.35,0.75,1.2,11.75
2020-01-17 21:00:00,170.5,308.0,42.4,58.85,0.83,0.2,11.7
2020-01-17 22:00:00,176.0,335.5,40.35,109.25,1.0,0.6,11.6
2020-01-17 23:00:00,187.0,352.5,42.3,62.85,1.1,0.5,11.68
2020-01-18 00:00:00,166.0,300.5,37.73,38.72,0.97,,11.57
2020-01-18 01:00:00,134.5,242.5,35.83,30.02,0.83,,11.97
2020-01-18 02:00:00,114.0,199.5,34.77,27.02,0.7,,11.8
2020-01-18 03:00:00,94.5,152.0,34.08,23.57,0.65,,11.88
2020-01-18 04:00:00,82.0,129.0,34.1,28.17,0.6,,12.1
2020-01-18 05:00:00,78.0,121.0,33.88,34.75,0.6,,11.85
2020-01-18 06:00:00,73.5,115.0,34.3,37.55,0.6,,11.85
2020-01-18 07:00:00,71.5,106.5,33.92,34.8,0.6,,11.78
2020-01-18 08:00:00,87.0,116.0,32.77,35.02,0.6,,11.82
2020-01-18 09:00:00,102.5,138.0,33.4,47.35,0.7,,11.88
2020-01-18 10:00:00,100.5,139.0,34.85,45.75,0.7,,12.1
2020-01-18 11:00:00,106.5,157.0,34.72,48.15,0.7,2.1,12.03
2020-01-18 12:00:00,115.0,177.5,34.7,42.33,0.78,11.07,12.2
2020-01-18 13:00:00,115.0,170.5,35.25,30.73,0.8,27.88,11.95
2020-01-18 14:00:00,125.0,178.0,36.03,24.33,0.8,46.92,11.95
2020-01-18 15:00:00,107.0,155.5,35.23,17.07,0.72,59.4,11.95
2020-01-18 16:00:00,86.5,136.0,36.1,16.62,0.7,63.45,12.05
2020-01-18 17:00:00,97.0,153.0,36.17,19.77,0.65,54.52,12.07
2020-01-18 18:00:00,110.5,176.0,34.92,33.95,0.7,30.1,12.12
2020-01-18 19:00:00,132.5,221.5,36.85,52.8,0.72,3.83,12.0
2020-01-18 20:00:00,161.5,272.0,40.88,48.5,0.8,1.25,12.0
2020-01-18 21:00:00,179.5,284.0,40.22,40.25,0.8,2.67,11.93
2020-01-18 22:00:00,159.0,262.0,39.5,28.33,0.8,4.33,11.93
2020-01-18 23:00:00,132.0,243.5,37.48,24.0,0.78,5.82,11.9
2020-01-19 00:00:00,120.0,201.0,34.12,19.25,0.7,5.9,11.85
2020-01-19 01:00:00,110.0,161.5,32.52,19.2,0.6,2.33,12.22
2020-01-19 02:00:00,117.5,177.5,34.05,20.55,0.6,2.77,12.12
2020-01-19 03:00:00,113.5,168.5,33.73,13.55,0.55,9.35,11.65
2020-01-19 04:00:00,96.0,129.5,32.92,12.62,0.5,12.88,12.22
2020-01-19 05:00:00,89.0,119.0,32.3,13.65,0.47,12.95,12.85
2020-01-19 06:00:00,82.5,108.0,30.98,12.55,0.4,23.42,12.53
2020-01-19 07:00:00,87.0,115.5,30.5,12.85,0.4,40.2,12.23
2020-01-19 08:00:00,101.0,142.0,30.75,13.53,0.43,38.5,12.5
2020-01-19 09:00:00,101.5,152.0,30.18,13.25,0.4,36.98,12.77
2020-01-19 10:00:00,99.5,161.5,29.57,13.95,0.4,37.33,12.9
2020-01-19 11:00:00,109.5,161.0,29.6,12.25,0.4,40.3,12.9
2020-01-19 12:00:00,119.0,148.5,30.8,12.38,0.4,46.6,12.93
2020-01-19 13:00:00,115.0,149.0,31.35,13.3,0.4,47.85,13.22
2020-01-19 14:00:00,109.0,150.5,31.12,12.53,0.4,51.12,13.03
2020-01-19 15:00:00,111.0,150.5,31.48,12.23,0.43,51.85,13.07
2020-01-19 16:00:00,112.5,151.0,32.73,12.07,0.5,47.92,13.2
2020-01-19 17:00:00,110.5,150.0,32.62,14.03,0.5,41.07,13.03
2020-01-19 18:00:00,116.5,163.5,32.15,18.77,0.5,25.82,13.07
2020-01-19 19:00:00,146.5,204.5,34.38,24.23,0.53,14.78,12.82
2020-01-19 20:00:00,153.0,218.5,34.25,20.12,0.65,13.95,12.72
2020-01-19 21:00:00,126.0,190.0,31.2,17.7,0.7,17.6,12.48
2020-01-19 22:00:00,102.0,160.5,30.73,14.6,0.62,22.65,12.43
2020-01-19 23:00:00,90.5,143.5,30.9,12.4,0.57,23.88,12.57
2020-01-20 00:00:00,91.5,143.5,30.15,11.4,0.5,25.0,12.38
2020-01-20 01:00:00,87.5,140.0,29.48,10.92,0.5,25.27,12.02
2020-01-20 02:00:00,80.5,128.5,29.98,10.15,0.5,27.15,11.9
2020-01-20 03:00:00,82.0,126.0,30.45,10.38,0.5,27.18,12.05
2020-01-20 04:00:00,87.5,129.0,30.78,10.3,0.5,29.75,12.03
2020-01-20 05:00:00,91.5,133.5,31.27,11.07,0.5,30.57,12.05
2020-01-20 06:00:00,93.0,138.0,31.45,11.77,0.5,31.33,12.1
2020-01-20 07:00:00,104.5,156.0,31.8,15.67,0.55,27.62,11.98
2020-01-20 08:00:00,126.5,184.5,31.67,21.82,0.6,22.35,12.28
2020-01-20 09:00:00,134.0,188.5,32.42,24.17,0.7,23.18,12.33
2020-01-20 10:00:00,131.0,183.5,32.2,17.17,0.7,27.48,12.22
2020-01-20 11:00:00,135.0,189.0,32.67,18.38,0.7,33.58,12.4
2020-01-20 12:00:00,142.5,200.5,32.45,21.18,0.7,41.17,12.28
2020-01-20 13:00:00,139.0,196.0,35.62,41.58,0.7,47.25,12.38
2020-01-20 14:00:00,137.0,186.0,35.85,28.03,0.7,52.5,12.4
2020-01-20 15:00:00,135.5,191.5,34.67,40.75,0.7,50.83,12.38
2020-01-20 16:00:00,139.5,208.0,33.65,34.45,0.7,45.0,12.32
2020-01-20 17:00:00,149.5,227.0,30.65,38.85,0.78,34.8,12.25
2020-01-20 18:00:00,153.0,235.0,34.8,33.58,0.8,19.77,12.35
2020-01-20 19:00:00,169.0,269.0,35.15,66.0,0.85,2.67,12.4
2020-01-20 20:00:00,187.5,319.0,34.73,83.55,0.93,0.5,12.28
2020-01-20 21:00:00,228.0,380.0,35.73,142.2,1.07,1.45,11.78
2020-01-20 22:00:00,255.5,426.0,36.6,124.65,1.38,0.53,11.8
2020-01-20 23:00:00,237.0,407.0,39.8,74.1,1.4,0.6,12.22
2020-01-21 00:00:00,217.0,364.5,39.5,58.67,1.27,0.55,12.0
2020-01-21 01:00:00,206.0,325.5,39.23,56.65,1.15,0.15,12.22
2020-01-21 02:00:00,204.5,315.0,37.03,74.5,1.1,0.55,12.2
2020-01-21 03:00:00,206.0,327.5,37.02,71.8,1.1,1.85,12.12
2020-01-21 04:00:00,204.0,341.5,37.08,53.25,1.08,1.3,12.2
2020-01-21 05:00:00,182.0,315.5,33.1,55.35,1.0,0.98,12.05
2020-01-21 06:00:00,181.5,311.5,36.38,60.72,1.0,10.45,11.93
2020-01-21 07:00:00,196.5,346.5,39.62,71.77,1.0,7.25,11.9
2020-01-21 08:00:00,208.5,383.5,38.42,106.55,1.02,5.45,12.27
2020-01-21 09:00:00,231.0,408.5,41.62,97.72,1.12,5.97,12.3
2020-01-21 10:00:00,255.5,441.5,43.67,108.47,1.23,6.62,12.32
2020-01-21 11:00:00,283.0,468.5,45.67,94.3,1.3,10.6,12.28
2020-01-21 12:00:00,280.0,432.0,42.2,62.47,1.3,23.05,12.35
2020-01-21 13:00:00,274.5,422.0,44.95,54.62,1.3,53.7,12.4
2020-01-21 14:00:00,322.0,496.0,47.6,49.05,1.3,57.05,12.6
2020-01-21 15:00:00,349.5,526.0,48.35,41.6,1.3,37.8,12.47
2020-01-21 16:00:00,314.0,460.0,47.88,31.38,1.27,42.8,12.43
2020-01-21 17:00:00,297.5,435.5,45.1,31.35,1.2,39.7,12.43
2020-01-21 18:00:00,308.0,461.0,45.22,34.65,1.2,25.43,12.35
2020-01-21 19:00:00,321.5,510.0,46.25,39.88,1.2,12.47,12.1
2020-01-21 20:00:00,330.0,570.0,45.52,50.03,1.15,23.32,12.1
2020-01-21 21:00:00,337.5,574.5,46.2,57.6,1.12,29.6,11.82
2020-01-21 22:00:00,341.5,545.5,45.7,63.15,1.2,26.07,11.88
2020-01-21 23:00:00,308.5,502.0,44.27,69.12,1.2,20.52,11.78
2020-01-22 00:00:00,274.5,448.5,42.25,128.9,1.2,25.38,12.0
2020-01-22 01:00:00,260.5,408.0,38.92,105.25,1.2,17.88,12.65
2020-01-22 02:00:00,218.0,295.5,36.4,92.08,1.12,14.35,12.62
2020-01-22 03:00:00,181.5,204.5,35.72,70.8,1.1,12.0,12.07
2020-01-22 04:00:00,169.5,190.0,35.33,60.0,1.1,8.4,12.38
2020-01-22 05:00:00,147.0,174.5,34.77,39.45,1.1,6.75,12.28
2020-01-22 06:00:00,124.0,151.5,33.05,30.18,1.05,5.8,12.43
2020-01-22 07:00:00,110.5,130.5,32.7,20.1,0.97,10.07,12.57
2020-01-22 08:00:00,117.0,140.0,31.9,21.18,0.9,12.55,12.95
2020-01-22 09:00:00,124.5,159.0,31.7,23.23,0.9,13.35,12.93
2020-01-22 10:00:00,129.0,183.0,31.95,23.15,0.9,18.95,12.88
2020-01-22 11:00:00,130.5,197.5,33.92,23.08,0.85,19.93,12.97
2020-01-22 12:00:00,132.5,209.0,35.8,23.25,0.8,24.95,13.0
2020-01-22 13:00:00,148.0,220.5,33.77,20.23,0.8,32.3,12.98
2020-01-22 14:00:00,158.0,214.5,33.95,19.18,0.72,44.15,13.0
2020-01-22 15:00:00,149.5,203.0,34.42,17.62,0.7,52.7,13.0
2020-01-22 16:00:00,122.5,179.0,34.67,16.85,0.65,58.38,13.03
2020-01-22 17:00:00,98.5,151.5,35.53,17.18,0.6,52.03,13.3
2020-01-22 18:00:00,94.0,152.5,,,,21.07,
2020-01-22 19:00:00,104.0,179.0,29.7,72.38,1.1,7.1,14.43
2020-01-22 20:00:00,174.5,276.5,47.0,96.47,1.43,21.8,13.85
2020-01-22 21:00:00,262.5,381.0,49.52,67.0,1.6,20.6,13.8
2020-01-22 22:00:00,210.0,310.5,45.0,44.58,1.4,11.43,13.4
2020-01-22 23:00:00,120.5,201.0,43.55,34.3,1.05,10.9,
2020-01-23 00:00:00,93.0,154.5,38.27,25.05,0.72,12.25,13.15
2020-01-23 01:00:00,76.0,130.0,38.2,22.77,0.5,12.88,12.67
2020-01-23 02:00:00,74.0,133.5,43.1,19.4,0.35,14.4,12.77
2020-01-23 03:00:00,74.0,128.5,34.25,16.55,0.3,19.98,13.0
2020-01-23 04:00:00,74.0,126.5,34.55,18.48,0.25,18.88,12.93
2020-01-23 05:00:00,71.0,126.0,34.27,19.2,0.2,20.35,12.9
2020-01-23 06:00:00,66.0,115.5,35.08,18.1,0.2,21.25,12.88
2020-01-23 07:00:00,72.5,112.0,35.12,20.35,0.2,20.65,12.95
2020-01-23 08:00:00,90.0,130.5,35.98,24.78,0.3,19.85,13.4
2020-01-23 09:00:00,90.0,135.5,36.98,20.7,0.3,27.77,13.2
2020-01-23 10:00:00,78.0,124.0,36.85,19.25,0.3,41.05,12.9
2020-01-23 11:00:00,68.0,129.5,36.9,17.7,0.3,55.23,12.6
2020-01-23 12:00:00,53.5,135.0,,,,66.5,
2020-01-23 13:00:00,38.5,142.0,,,,73.58,
2020-01-23 14:00:00,32.0,160.0,25.98,12.52,0.25,75.6,
2020-01-23 15:00:00,30.5,136.5,25.15,12.75,0.3,82.7,0.2
2020-01-23 16:00:00,26.0,96.5,29.8,13.7,0.3,86.42,0.1
2020-01-23 17:00:00,29.5,82.5,26.5,14.85,0.3,83.4,2.4
2020-01-23 18:00:00,36.25,84.0,26.8,28.65,0.38,51.88,5.42
2020-01-23 19:00:00,52.75,122.25,31.4,42.15,0.65,32.58,5.2
2020-01-23 20:00:00,96.25,179.5,33.35,35.73,0.9,39.45,6.47
2020-01-23 21:00:00,108.5,193.5,33.35,34.88,0.97,33.92,5.28
2020-01-23 22:00:00,98.0,176.0,31.77,31.72,0.8,32.05,5.15
2020-01-23 23:00:00,84.0,142.5,32.12,22.57,0.7,44.02,4.93
2020-01-24 00:00:00,93.5,140.0,35.0,22.82,0.7,41.12,4.03
2020-01-24 01:00:00,117.0,172.0,35.6,24.02,0.67,33.77,2.95
2020-01-24 02:00:00,96.5,150.5,35.52,17.43,0.6,41.2,2.83
2020-01-24 03:00:00,67.5,109.5,29.9,19.7,0.6,38.27,3.4
2020-01-24 04:00:00,67.0,108.0,29.07,18.55,0.6,37.12,3.23
2020-01-24 05:00:00,67.0,105.5,29.1,20.3,0.6,35.0,3.65
2020-01-24 06:00:00,67.5,105.5,29.52,17.9,0.6,34.17,3.98
2020-01-24 07:00:00,79.0,116.0,30.58,24.4,0.65,25.75,3.85
2020-01-24 08:00:00,101.0,139.5,32.8,22.4,0.83,28.55,3.7
2020-01-24 09:00:00,100.5,145.0,31.68,20.75,0.78,36.2,4.03
2020-01-24 10:00:00,78.0,127.0,32.1,17.85,0.7,51.1,4.72
2020-01-24 11:00:00,64.5,117.0,32.65,16.2,0.65,67.1,5.17
2020-01-24 12:00:00,56.5,109.5,34.88,15.53,0.6,80.93,5.03
2020-01-24 13:00:00,49.0,106.5,36.35,16.12,0.6,90.62,4.17
2020-01-24 14:00:00,42.5,101.5,35.47,16.58,0.53,98.62,3.55
2020-01-24 15:00:00,39.0,93.5,31.68,18.28,0.57,100.28,
2020-01-24 16:00:00,43.5,99.0,35.95,19.45,0.4,97.58,12.95
2020-01-24 17:00:00,47.0,104.5,29.75,19.23,0.45,92.85,8.77
2020-01-24 18:00:00,57.0,117.0,28.12,32.88,0.62,62.33,9.62
2020-01-24 19:00:00,122.5,227.5,36.7,60.02,1.05,21.88,10.95
2020-01-24 20:00:00,192.0,329.0,37.38,58.12,1.25,14.7,12.1
2020-01-24 21:00:00,184.0,309.0,39.52,61.33,1.45,11.8,9.57
2020-01-24 22:00:00,156.5,267.0,39.27,131.02,1.4,,10.6
2020-01-24 23:00:00,148.0,241.5,40.35,95.62,1.18,16.5,11.65
2020-01-25 00:00:00,142.75,226.0,39.92,47.92,0.85,18.3,12.3
2020-01-25 01:00:00,141.0,215.5,40.27,48.92,0.7,16.57,13.57
2020-01-25 02:00:00,148.0,245.0,45.8,34.27,0.62,23.85,14.8
2020-01-25 03:00:00,157.0,265.75,43.72,35.05,0.6,19.5,10.23
2020-01-25 04:00:00,177.25,271.0,45.08,31.17,0.6,23.27,9.95
2020-01-25 05:00:00,189.5,294.75,46.0,58.88,0.72,19.98,9.2
2020-01-25 06:00:00,203.25,313.0,42.7,234.53,1.32,17.55,12.12
2020-01-25 07:00:00,198.75,312.0,53.0,125.55,1.5,,11.18
2020-01-25 08:00:00,242.5,336.25,55.95,105.65,1.42,30.25,12.82
2020-01-25 09:00:00,305.25,418.5,46.4,70.12,1.23,31.0,16.7
2020-01-25 10:00:00,197.25,437.25,45.7,44.05,0.9,43.83,21.3
2020-01-25 11:00:00,176.75,611.5,46.33,27.5,0.72,68.38,22.9
2020-01-25 12:00:00,143.5,237.75,46.88,19.6,0.55,95.38,26.98
2020-01-25 13:00:00,118.75,188.25,45.85,16.35,0.45,109.02,21.0
2020-01-25 14:00:00,88.5,143.25,43.48,14.77,0.4,112.93,16.5
2020-01-25 15:00:00,72.0,120.0,41.95,15.15,0.38,114.35,16.57
2020-01-25 16:00:00,72.5,130.5,41.32,14.97,0.4,116.67,16.48
2020-01-25 17:00:00,75.0,142.5,40.6,20.3,0.4,110.22,15.88
2020-01-25 18:00:00,100.5,187.0,42.67,38.75,0.65,62.78,17.45
2020-01-25 19:00:00,146.5,274.5,45.33,59.65,1.05,32.98,17.25
2020-01-25 20:00:00,205.0,393.0,55.48,49.6,1.43,44.15,21.5
2020-01-25 21:00:00,223.5,462.5,59.65,41.2,1.17,45.48,25.57
2020-01-25 22:00:00,258.0,500.0,59.38,90.95,1.35,28.1,23.83
2020-01-25 23:00:00,304.0,524.5,61.22,106.45,1.55,26.95,17.52
2020-01-26 00:00:00,279.0,475.5,59.03,101.82,1.52,25.1,14.95
2020-01-26 01:00:00,264.5,447.5,57.0,100.2,1.58,24.0,12.32
2020-01-26 02:00:00,265.5,446.5,59.6,75.2,1.43,22.7,10.68
2020-01-26 03:00:00,267.5,447.0,55.55,59.33,1.15,22.4,10.9
2020-01-26 04:00:00,277.5,450.0,56.7,62.17,1.1,21.92,11.4
2020-01-26 05:00:00,279.5,436.5,56.65,58.83,1.1,20.02,11.65
2020-01-26 06:00:00,258.0,379.5,50.75,49.75,1.02,14.5,11.38
2020-01-26 07:00:00,228.0,317.5,50.65,43.75,1.1,14.4,10.23
2020-01-26 08:00:00,250.0,357.0,59.3,40.12,1.32,19.6,11.15
2020-01-26 09:00:00,280.0,437.0,64.85,36.9,1.35,23.7,12.5
2020-01-26 10:00:00,271.0,412.5,62.9,33.23,1.08,49.62,19.77
2020-01-26 11:00:00,218.0,293.0,53.33,17.57,0.65,76.62,18.38
2020-01-26 12:00:00,155.5,206.5,53.33,14.95,0.45,97.95,16.33
2020-01-26 13:00:00,132.5,186.0,54.17,13.85,0.4,108.35,15.43
2020-01-26 14:00:00,108.0,165.5,51.57,13.18,0.32,112.12,13.65
2020-01-26 15:00:00,89.5,143.5,50.05,13.7,0.25,117.95,16.1
2020-01-26 16:00:00,79.0,126.0,46.53,12.97,0.2,108.33,15.9
2020-01-26 17:00:00,66.5,114.5,43.5,13.03,0.2,99.62,13.58
2020-01-26 18:00:00,76.0,164.5,42.92,24.3,0.33,73.78,14.1
2020-01-26 19:00:00,120.0,238.5,44.47,37.88,0.75,45.68,12.97
2020-01-26 20:00:00,217.0,343.5,48.27,102.83,1.67,31.35,13.12
2020-01-26 21:00:00,247.5,363.5,47.15,51.47,1.52,22.02,11.1
2020-01-26 22:00:00,200.5,291.5,46.05,54.47,1.15,20.4,10.62
2020-01-26 23:00:00,178.0,267.5,44.05,40.75,0.88,22.55,11.12
2020-01-27 00:00:00,181.5,273.5,49.4,36.62,0.78,25.48,12.57
2020-01-27 01:00:00,222.0,316.5,51.45,50.1,0.7,25.45,12.83
2020-01-27 02:00:00,233.5,338.5,50.15,122.12,1.03,15.8,13.8
2020-01-27 03:00:00,221.5,336.0,46.7,56.88,0.95,15.97,11.8
2020-01-27 04:00:00,219.5,333.5,47.6,73.53,0.9,15.25,12.68
2020-01-27 05:00:00,220.5,364.0,45.83,132.85,0.93,14.72,12.7
2020-01-27 06:00:00,224.0,407.5,48.6,157.88,1.27,15.88,16.05
2020-01-27 07:00:00,216.5,382.0,50.65,145.25,1.12,15.78,20.45
2020-01-27 08:00:00,225.0,364.5,51.15,199.38,1.6,18.57,19.3
2020-01-27 09:00:00,262.75,425.25,54.38,153.75,1.68,17.65,21.78
2020-01-27 10:00:00,254.25,419.0,59.58,131.97,1.8,21.38,22.88
2020-01-27 11:00:00,248.5,422.5,55.15,92.03,1.33,18.55,22.15
2020-01-27 12:00:00,198.0,325.5,58.55,89.83,1.25,25.48,21.45
2020-01-27 13:00:00,206.0,369.5,60.45,62.72,1.1,47.25,23.38
2020-01-27 14:00:00,184.75,337.25,60.35,58.93,1.05,65.45,22.95
2020-01-27 15:00:00,174.5,362.25,58.4,35.92,0.75,76.42,20.12
2020-01-27 16:00:00,131.0,367.0,53.65,24.2,0.38,73.2,17.2
2020-01-27 17:00:00,86.5,225.5,52.83,26.6,0.23,52.98,18.55
2020-01-27 18:00:00,120.25,292.75,62.92,36.3,0.73,41.62,19.77
2020-01-27 19:00:00,247.0,419.0,66.1,36.75,1.0,43.08,18.25
2020-01-27 20:00:00,266.0,399.0,62.47,45.15,1.15,32.33,17.25
2020-01-27 21:00:00,214.5,324.5,55.85,30.7,1.0,27.6,15.32
2020-01-27 22:00:00,152.0,234.0,48.45,37.92,1.0,27.95,13.43
2020-01-27 23:00:00,105.5,168.0,42.2,76.85,0.62,16.6,12.4
2020-01-28 00:00:00,64.0,111.0,42.85,38.88,0.45,17.53,11.15
2020-01-28 01:00:00,66.5,114.5,42.35,44.65,0.57,14.15,11.57
2020-01-28 02:00:00,90.5,150.5,47.7,16.77,0.5,39.1,12.3
2020-01-28 03:00:00,77.0,122.5,38.95,20.15,0.35,36.83,11.9
2020-01-28 04:00:00,100.0,144.5,44.42,27.05,0.53,26.33,11.62
2020-01-28 05:00:00,126.0,178.5,40.65,31.73,0.67,15.55,11.65
2020-01-28 06:00:00,108.0,149.5,41.83,25.17,0.7,16.53,10.45
2020-01-28 07:00:00,103.0,146.0,41.42,21.3,0.65,22.0,10.82
2020-01-28 08:00:00,96.0,139.5,41.2,21.15,0.62,20.65,10.43
2020-01-28 09:00:00,99.5,149.5,41.22,18.75,0.62,22.57,11.52
2020-01-28 10:00:00,112.5,182.0,40.98,22.82,0.7,21.8,11.75
2020-01-28 11:00:00,124.5,200.0,44.98,30.62,0.75,18.73,14.4
2020-01-28 12:00:00,132.0,215.5,45.15,25.17,0.78,27.98,16.52
2020-01-28 13:00:00,119.0,191.0,41.4,26.5,0.65,38.95,15.12
2020-01-28 14:00:00,103.5,152.5,39.17,42.33,0.6,46.52,16.4
2020-01-28 15:00:00,105.5,160.0,43.9,45.4,0.6,52.73,17.4
2020-01-28 16:00:00,113.5,187.0,44.17,63.38,0.67,41.42,16.07
2020-01-28 17:00:00,115.5,196.0,44.12,52.77,0.72,39.33,16.07
2020-01-28 18:00:00,115.5,193.0,41.3,49.48,0.67,33.1,14.6
2020-01-28 19:00:00,100.0,172.0,39.05,33.15,0.6,30.25,15.97
2020-01-28 20:00:00,97.5,171.5,39.35,67.4,0.82,16.38,12.8
2020-01-28 21:00:00,108.5,164.5,39.48,46.3,1.05,18.7,10.27
2020-01-28 22:00:00,100.0,132.5,38.35,52.38,1.12,9.88,11.2
2020-01-28 23:00:00,106.0,145.0,39.38,43.88,1.1,11.05,10.53
2020-01-29 00:00:00,112.0,153.0,41.75,29.8,0.98,17.45,10.72
2020-01-29 01:00:00,112.5,160.5,41.55,20.18,0.75,22.55,10.08
2020-01-29 02:00:00,92.5,141.0,39.5,14.57,0.53,20.2,8.65
2020-01-29 03:00:00,73.5,111.5,34.77,15.77,0.43,18.82,8.07
2020-01-29 04:00:00,85.0,128.0,37.85,14.62,0.47,20.67,9.38
2020-01-29 05:00:00,95.0,159.0,38.85,41.65,0.48,12.4,10.38
2020-01-29 06:00:00,103.0,186.5,40.8,41.32,0.7,10.0,12.23
2020-01-29 07:00:00,97.5,180.5,38.52,26.9,0.6,12.68,11.4
2020-01-29 08:00:00,94.0,174.5,37.45,32.77,0.6,13.52,13.8
2020-01-29 09:00:00,100.5,174.5,36.25,30.4,0.62,23.88,19.28
2020-01-29 10:00:00,91.0,160.5,33.9,28.0,0.57,37.3,21.5
2020-01-29 11:00:00,75.0,151.0,34.1,17.02,0.45,56.92,18.57
2020-01-29 12:00:00,70.0,140.0,35.15,15.23,0.4,73.03,16.38
2020-01-29 13:00:00,66.5,121.5,35.17,13.73,0.4,84.92,15.25
2020-01-29 14:00:00,59.5,106.0,34.58,14.0,0.4,91.28,13.88
2020-01-29 15:00:00,55.5,112.5,33.6,13.18,0.4,95.65,11.65
2020-01-29 16:00:00,53.5,106.0,33.77,14.4,0.4,89.9,10.22
2020-01-29 17:00:00,48.0,85.0,32.6,18.98,0.4,70.53,9.97
2020-01-29 18:00:00,53.0,113.5,31.22,32.75,0.5,36.67,10.85
2020-01-29 19:00:00,67.0,170.0,30.3,42.95,0.68,16.73,10.57
2020-01-29 20:00:00,80.0,197.0,31.6,38.52,0.8,16.82,11.12
2020-01-29 21:00:00,98.0,215.0,34.95,32.9,0.83,24.93,13.55
2020-01-29 22:00:00,112.0,237.0,33.07,42.3,0.9,12.45,14.12
2020-01-29 23:00:00,114.0,222.5,35.15,35.17,0.88,14.45,11.48
2020-01-30 00:00:00,103.0,182.5,34.45,30.32,0.75,14.42,10.3
