Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-01-30 04:00:00,131.25,78.0,51.38,33.45,0.1,2.35,8.8
2020-01-30 05:00:00,124.5,79.25,50.38,27.27,0.0,2.48,7.55
2020-01-30 06:00:00,112.75,75.0,51.12,25.62,0.48,2.33,8.18
2020-01-30 07:00:00,123.0,80.5,50.12,29.02,0.72,2.1,8.45
2020-01-30 08:00:00,151.25,98.0,49.35,39.6,1.18,2.73,10.23
2020-01-30 09:00:00,211.75,141.5,50.48,57.2,1.48,2.98,15.88
2020-01-30 10:00:00,272.0,188.25,50.6,44.33,1.28,10.3,17.32
2020-01-30 11:00:00,255.5,198.25,50.93,33.38,1.1,30.3,14.3
2020-01-30 12:00:00,208.0,155.75,50.7,22.05,0.6,63.28,10.2
2020-01-30 13:00:00,165.0,109.75,51.17,21.68,0.62,77.03,10.32
2020-01-30 14:00:00,189.0,123.25,57.42,21.58,0.8,88.33,15.45
2020-01-30 15:00:00,200.75,132.5,61.9,16.93,0.57,84.32,14.0
2020-01-30 16:00:00,141.0,100.0,61.95,15.03,0.4,78.7,11.5
2020-01-30 17:00:00,99.75,61.0,57.92,15.48,0.38,70.95,12.32
2020-01-30 18:00:00,125.5,80.25,49.88,21.82,0.9,49.3,19.35
2020-01-30 19:00:00,197.25,137.25,46.98,31.28,1.48,16.4,19.35
2020-01-30 20:00:00,240.5,169.25,48.17,53.58,2.5,3.03,23.67
2020-01-30 21:00:00,341.5,255.75,49.58,58.05,2.38,2.97,20.05
2020-01-30 22:00:00,279.75,197.0,50.95,57.35,2.1,2.47,22.77
2020-01-30 23:00:00,252.0,168.0,50.27,57.98,2.0,2.38,21.8
2020-01-31 00:00:00,238.25,158.5,48.73,49.95,1.35,1.75,17.02
2020-01-31 01:00:00,188.75,121.0,47.67,41.5,0.8,2.4,11.12
2020-01-31 02:00:00,163.5,106.0,48.52,30.17,0.5,2.28,8.35
2020-01-31 03:00:00,156.75,100.25,48.88,33.6,0.4,1.92,10.57
2020-01-31 04:00:00,143.5,85.75,49.02,32.57,0.35,2.6,12.0
2020-01-31 05:00:00,153.75,100.0,48.25,24.12,0.2,5.15,11.6
2020-01-31 06:00:00,154.0,113.75,49.3,21.15,0.38,5.9,10.9
2020-01-31 07:00:00,143.75,109.25,48.7,25.45,0.68,2.55,12.65
2020-01-31 08:00:00,194.5,135.75,48.53,54.4,1.05,2.5,13.45
2020-01-31 09:00:00,224.75,144.0,50.15,53.18,1.18,5.12,13.15
2020-01-31 10:00:00,224.0,155.0,49.3,39.28,0.98,14.9,12.8
2020-01-31 11:00:00,189.5,146.5,48.67,25.27,0.53,38.35,9.75
2020-01-31 12:00:00,139.5,98.25,48.08,21.93,0.5,57.2,7.15
2020-01-31 13:00:00,133.0,82.25,47.38,19.07,0.47,72.55,9.9
2020-01-31 14:00:00,109.75,69.25,50.83,16.3,0.35,84.1,13.62
2020-01-31 15:00:00,88.75,49.0,54.75,16.3,0.32,96.35,12.68
2020-01-31 16:00:00,108.5,63.5,56.23,17.23,0.4,99.25,11.15
2020-01-31 17:00:00,138.0,81.5,54.8,17.6,0.47,89.55,12.88
2020-01-31 18:00:00,175.25,111.5,48.1,24.15,1.25,51.95,18.62
2020-01-31 19:00:00,280.0,216.0,47.1,55.02,2.45,6.72,21.27
2020-01-31 20:00:00,343.0,275.0,48.53,55.95,2.75,2.3,19.83
2020-01-31 21:00:00,305.75,225.0,49.0,89.9,3.9,2.92,22.88
2020-01-31 22:00:00,366.0,265.25,49.35,60.77,2.12,1.9,17.82
2020-01-31 23:00:00,246.25,159.75,48.0,93.92,2.35,2.02,17.15
2020-02-01 00:00:00,279.25,153.25,46.85,87.22,1.83,1.62,15.55
2020-02-01 01:00:00,266.5,144.0,47.48,81.22,1.4,2.0,13.68
2020-02-01 02:00:00,253.0,138.25,46.67,68.4,1.0,2.0,11.12
2020-02-01 03:00:00,222.5,127.0,46.95,57.9,0.72,,10.07
2020-02-01 04:00:00,210.5,119.5,46.52,56.73,0.75,1.35,10.12
2020-02-01 05:00:00,220.25,126.5,46.27,103.58,1.07,2.8,12.1
2020-02-01 06:00:00,294.5,172.5,47.9,90.95,1.52,3.6,16.27
2020-02-01 07:00:00,389.75,295.25,48.38,74.5,1.62,5.03,18.3
2020-02-01 08:00:00,439.75,349.5,48.5,145.68,3.38,5.47,27.4
2020-02-01 09:00:00,533.5,397.75,48.85,151.9,2.67,3.92,17.23
2020-02-01 10:00:00,340.0,220.0,48.53,99.7,1.43,5.43,8.5
2020-02-01 11:00:00,189.75,119.5,47.52,43.45,0.82,28.9,3.18
2020-02-01 12:00:00,149.5,87.0,45.3,31.0,0.7,68.25,2.5
2020-02-01 13:00:00,159.5,83.25,44.83,23.05,0.6,88.9,2.42
2020-02-01 14:00:00,141.75,79.25,49.38,18.27,0.4,100.55,3.0
2020-02-01 15:00:00,141.25,74.0,53.1,15.18,,107.75,10.1
2020-02-01 16:00:00,125.0,74.75,53.48,14.15,,107.58,10.47
2020-02-01 17:00:00,131.25,78.5,51.33,15.77,,97.1,10.2
2020-02-01 18:00:00,161.5,101.5,44.9,23.05,,55.25,16.75
2020-02-01 19:00:00,264.5,195.25,44.02,39.17,2.12,12.3,27.6
2020-02-01 20:00:00,379.25,301.0,45.4,51.5,2.27,2.73,25.65
2020-02-01 21:00:00,329.5,251.75,47.08,51.83,1.73,1.98,10.95
2020-02-01 22:00:00,252.25,175.0,47.35,45.8,1.25,2.1,4.75
2020-02-01 23:00:00,206.25,145.0,46.22,53.88,1.15,1.93,4.03
2020-02-02 00:00:00,216.25,150.75,45.45,54.6,1.77,2.1,5.67
2020-02-02 01:00:00,241.25,173.5,44.92,64.45,1.93,2.05,6.4
2020-02-02 02:00:00,249.5,175.75,44.28,62.78,1.23,2.2,4.85
2020-02-02 03:00:00,216.75,131.5,44.12,54.55,0.72,2.17,6.6
2020-02-02 04:00:00,217.75,131.75,44.62,46.88,0.55,1.9,6.97
2020-02-02 05:00:00,226.75,143.25,44.8,35.35,0.28,2.3,4.2
2020-02-02 06:00:00,211.25,136.5,46.48,28.15,0.47,2.12,2.98
2020-02-02 07:00:00,213.75,142.0,46.72,32.78,0.75,2.57,4.4
2020-02-02 08:00:00,225.0,149.5,45.9,53.05,0.98,2.23,6.2
2020-02-02 09:00:00,251.5,171.5,46.38,44.15,1.1,5.78,11.9
2020-02-02 10:00:00,277.75,208.0,45.67,38.12,1.12,14.98,15.62
2020-02-02 11:00:00,271.25,226.25,45.45,32.38,0.85,34.42,13.27
2020-02-02 12:00:00,237.75,174.5,45.03,25.45,0.78,64.95,11.68
2020-02-02 13:00:00,206.75,143.0,44.67,17.57,0.55,93.33,9.65
2020-02-02 14:00:00,171.0,112.5,46.0,13.42,0.38,109.12,11.93
2020-02-02 15:00:00,143.25,99.25,50.32,13.32,0.3,112.1,13.12
2020-02-02 16:00:00,147.75,92.25,53.23,13.68,0.35,104.38,11.12
2020-02-02 17:00:00,183.0,95.75,52.4,15.88,0.43,92.17,11.38
2020-02-02 18:00:00,167.0,110.75,44.8,24.55,1.12,59.85,20.02
2020-02-02 19:00:00,289.75,214.25,42.65,43.1,2.5,14.18,30.25
2020-02-02 20:00:00,485.0,385.25,44.1,69.82,3.9,3.12,32.05
2020-02-02 21:00:00,520.5,413.0,46.42,73.25,4.03,2.95,20.35
2020-02-02 22:00:00,526.75,433.25,47.6,72.85,3.68,2.17,13.57
2020-02-02 23:00:00,440.0,322.0,47.02,104.5,3.52,2.83,17.2
2020-02-03 00:00:00,517.75,381.0,47.1,130.88,3.3,2.8,17.85
2020-02-03 01:00:00,479.0,361.75,47.0,127.08,2.2,1.9,12.1
2020-02-03 02:00:00,317.25,217.0,45.95,95.12,1.55,2.15,8.0
2020-02-03 03:00:00,254.75,171.25,44.77,85.8,1.0,2.05,6.47
2020-02-03 04:00:00,250.75,168.75,45.05,58.83,0.6,2.1,3.83
2020-02-03 05:00:00,251.75,180.5,44.67,51.33,0.93,2.52,3.95
2020-02-03 06:00:00,280.75,209.5,46.52,59.38,0.93,1.5,3.85
2020-02-03 07:00:00,278.75,193.25,46.67,70.57,1.08,1.62,5.45
2020-02-03 08:00:00,308.0,223.75,46.03,69.4,1.32,2.23,7.78
2020-02-03 09:00:00,333.25,238.75,45.05,83.43,1.5,2.6,17.0
2020-02-03 10:00:00,336.25,240.75,44.08,66.6,1.15,9.45,16.4
2020-02-03 11:00:00,255.0,168.75,43.38,33.05,0.55,44.85,10.8
2020-02-03 12:00:00,171.75,110.0,42.73,23.68,0.5,89.12,8.9
2020-02-03 13:00:00,143.5,86.25,42.45,17.6,0.38,107.5,7.58
2020-02-03 14:00:00,129.5,78.25,44.85,15.05,0.32,117.82,6.65
2020-02-03 15:00:00,123.75,79.0,49.45,16.48,0.28,123.4,10.97
2020-02-03 16:00:00,131.5,74.5,46.58,15.85,0.2,129.4,10.45
2020-02-03 17:00:00,117.25,60.5,44.45,15.27,0.25,124.33,9.22
2020-02-03 18:00:00,167.5,81.0,45.0,27.55,1.2,70.3,12.48
2020-02-03 19:00:00,318.75,189.0,45.4,58.35,2.92,12.03,19.1
2020-02-03 20:00:00,536.0,390.25,48.12,104.78,6.25,3.25,33.7
2020-02-03 21:00:00,758.0,665.75,54.05,185.0,4.76,3.6,41.27
2020-02-03 22:00:00,854.0,775.0,58.33,,6.23,2.62,35.98
2020-02-03 23:00:00,811.75,598.25,56.9,,7.15,2.2,26.52
2020-02-04 00:00:00,670.0,424.75,55.62,,5.43,1.83,25.53
2020-02-04 01:00:00,595.0,388.0,53.9,,5.1,2.83,23.2
2020-02-04 02:00:00,516.75,310.5,53.42,,5.38,3.5,25.07
2020-02-04 03:00:00,531.5,310.25,50.88,,3.3,2.58,19.25
2020-02-04 04:00:00,436.0,263.0,50.67,183.05,1.3,2.47,11.5
2020-02-04 05:00:00,325.0,217.25,51.35,172.35,0.8,2.3,7.67
2020-02-04 06:00:00,315.0,227.75,48.9,175.35,2.05,2.35,5.5
2020-02-04 07:00:00,394.5,278.5,53.97,,4.33,5.57,13.83
2020-02-04 08:00:00,544.0,367.0,55.85,,6.12,9.83,23.25
2020-02-04 09:00:00,708.5,490.25,54.12,,5.0,7.88,24.7
2020-02-04 10:00:00,569.0,369.75,50.08,123.6,1.27,7.12,19.67
2020-02-04 11:00:00,398.0,255.75,50.33,75.4,0.68,24.77,15.75
2020-02-04 12:00:00,197.0,174.25,50.6,31.32,0.33,72.9,15.35
2020-02-04 13:00:00,197.5,111.75,49.4,20.75,0.23,109.55,9.1
2020-02-04 14:00:00,196.5,108.0,52.7,17.35,0.15,131.88,6.8
2020-02-04 15:00:00,196.25,100.75,52.35,19.8,0.18,134.0,16.25
2020-02-04 16:00:00,212.0,104.75,52.98,18.57,0.1,146.15,14.2
2020-02-04 17:00:00,194.75,102.25,53.75,19.48,0.2,152.97,13.32
2020-02-04 18:00:00,234.0,131.25,49.33,33.35,1.45,78.4,17.05
2020-02-04 19:00:00,452.75,302.5,46.5,91.6,4.4,8.0,42.5
2020-02-04 20:00:00,776.0,649.75,49.42,178.5,7.5,3.27,51.85
2020-02-04 21:00:00,935.0,804.25,56.15,168.2,8.05,3.4,33.58
2020-02-04 22:00:00,891.25,675.0,55.55,,7.68,2.6,26.5
2020-02-04 23:00:00,699.25,493.25,55.15,157.35,4.55,1.77,17.32
2020-02-05 00:00:00,462.5,324.5,53.88,66.17,0.78,1.65,5.88
2020-02-05 01:00:00,287.25,208.75,52.5,52.98,0.23,1.67,1.57
2020-02-05 02:00:00,252.75,195.75,49.23,45.15,0.03,2.05,0.8
2020-02-05 03:00:00,249.5,184.0,47.42,35.28,,2.48,8.9
2020-02-05 04:00:00,230.75,175.75,47.35,36.5,,2.3,10.68
2020-02-05 05:00:00,230.5,170.25,47.38,59.9,0.22,2.35,11.02
2020-02-05 06:00:00,261.0,185.0,49.12,107.62,1.6,2.4,13.15
2020-02-05 07:00:00,312.0,229.25,49.15,118.92,2.23,2.72,14.73
2020-02-05 08:00:00,419.5,301.0,50.4,139.7,3.05,2.92,22.2
2020-02-05 09:00:00,566.75,397.0,50.27,129.12,2.42,2.53,21.33
2020-02-05 10:00:00,512.75,340.75,50.53,85.03,1.77,4.85,24.62
2020-02-05 11:00:00,422.5,296.25,47.4,52.6,0.97,27.32,16.12
2020-02-05 12:00:00,253.0,161.5,45.17,31.95,0.38,64.85,15.9
2020-02-05 13:00:00,172.5,94.0,43.55,22.8,0.3,87.92,7.88
2020-02-05 14:00:00,162.25,79.75,46.3,15.6,0.1,99.67,4.75
2020-02-05 15:00:00,128.5,66.25,51.85,13.88,0.1,99.72,13.88
2020-02-05 16:00:00,132.25,71.25,54.0,13.82,0.12,95.38,14.17
2020-02-05 17:00:00,135.5,70.25,55.38,15.68,0.15,84.3,14.2
2020-02-05 18:00:00,168.25,94.0,55.45,24.6,1.0,48.35,14.95
2020-02-05 19:00:00,237.75,144.0,49.73,38.45,1.9,11.85,16.6
2020-02-05 20:00:00,322.0,220.25,48.67,59.5,2.77,2.65,21.88
2020-02-05 21:00:00,363.25,277.25,50.8,48.35,2.3,2.45,18.62
2020-02-05 22:00:00,278.0,210.75,50.7,42.05,1.9,2.25,16.38
2020-02-05 23:00:00,245.75,179.5,50.17,47.53,2.27,2.08,14.07
2020-02-06 00:00:00,240.0,172.5,50.12,44.1,1.38,1.95,12.75
2020-02-06 01:00:00,216.5,158.0,49.17,42.85,1.1,1.8,12.25
2020-02-06 02:00:00,216.0,159.0,50.7,50.55,0.78,1.82,11.3
2020-02-06 03:00:00,206.0,141.25,50.2,35.97,0.5,2.27,11.15
2020-02-06 04:00:00,194.5,134.25,49.42,29.45,0.4,2.23,10.85
2020-02-06 05:00:00,198.5,139.25,48.85,27.95,0.32,2.7,10.97
2020-02-06 06:00:00,212.5,146.75,47.25,35.75,0.65,2.75,13.43
2020-02-06 07:00:00,239.25,164.0,46.17,48.0,0.85,2.15,18.98
2020-02-06 08:00:00,283.5,202.25,45.68,49.33,1.27,2.55,22.32
2020-02-06 09:00:00,349.25,262.75,46.15,37.15,1.27,6.23,21.62
2020-02-06 10:00:00,313.5,234.0,47.02,35.7,0.88,19.73,8.38
2020-02-06 11:00:00,208.0,136.75,45.58,25.83,0.6,51.25,5.88
2020-02-06 12:00:00,152.75,90.25,43.9,14.05,0.32,85.2,2.92
2020-02-06 13:00:00,112.25,68.5,42.88,13.85,0.32,95.5,2.1
2020-02-06 14:00:00,112.25,66.25,42.17,12.58,0.35,109.83,1.4
2020-02-06 15:00:00,115.75,69.25,47.35,12.55,0.3,119.78,10.35
2020-02-06 16:00:00,104.25,57.5,50.8,12.85,0.2,117.55,16.02
2020-02-06 17:00:00,105.0,55.25,50.4,15.57,0.3,103.65,16.68
2020-02-06 18:00:00,155.75,79.0,48.5,24.95,0.97,66.12,21.7
2020-02-06 19:00:00,321.25,224.25,43.55,49.88,2.73,12.68,30.98
2020-02-06 20:00:00,550.5,447.0,44.6,73.47,3.9,2.15,38.45
2020-02-06 21:00:00,620.5,500.5,45.85,89.65,4.15,2.3,26.62
2020-02-06 22:00:00,567.25,450.75,44.95,104.07,3.95,2.35,23.18
2020-02-06 23:00:00,497.75,362.0,43.5,118.05,3.7,1.73,24.3
2020-02-07 00:00:00,425.75,276.75,42.8,123.3,2.73,1.9,22.32
2020-02-07 01:00:00,393.25,239.75,42.45,108.1,2.08,1.6,18.35
2020-02-07 02:00:00,340.25,219.0,43.6,105.92,1.8,1.98,13.2
2020-02-07 03:00:00,340.25,221.25,43.48,175.55,1.9,2.15,14.55
2020-02-07 04:00:00,356.75,241.5,43.08,164.7,2.38,2.3,15.17
2020-02-07 05:00:00,332.25,224.25,42.35,173.93,2.52,6.3,16.2
2020-02-07 06:00:00,345.5,222.25,41.12,184.27,2.4,41.15,19.2
2020-02-07 07:00:00,395.5,268.25,39.65,166.1,2.33,59.02,22.68
2020-02-07 08:00:00,553.0,421.25,39.25,,4.97,68.05,34.88
2020-02-07 09:00:00,822.25,625.5,39.83,162.4,3.35,46.7,25.23
2020-02-07 10:00:00,509.5,327.0,42.07,109.88,1.43,37.47,30.12
2020-02-07 11:00:00,359.0,230.25,39.8,71.42,0.68,38.55,33.35
2020-02-07 12:00:00,265.25,178.75,38.9,56.88,0.6,45.77,18.6
2020-02-07 13:00:00,248.5,162.25,35.88,42.08,0.62,66.07,8.02
2020-02-07 14:00:00,253.75,147.75,37.6,28.65,0.32,98.2,6.2
2020-02-07 15:00:00,218.0,125.0,42.45,17.75,0.1,121.12,14.12
2020-02-07 16:00:00,154.75,88.25,47.3,13.97,0.4,111.97,21.27
2020-02-07 17:00:00,148.25,94.75,46.88,13.7,0.4,105.88,20.88
2020-02-07 18:00:00,168.75,102.75,44.15,19.47,0.8,74.25,18.9
2020-02-07 19:00:00,252.25,170.0,38.67,39.02,2.05,24.4,17.32
2020-02-07 20:00:00,400.25,294.25,37.23,45.92,2.55,4.8,18.57
2020-02-07 21:00:00,362.25,281.0,36.78,56.83,2.62,2.35,16.15
2020-02-07 22:00:00,302.25,227.0,36.08,69.78,2.62,1.82,15.88
2020-02-07 23:00:00,310.75,221.0,36.53,72.8,2.85,1.62,18.12
2020-02-08 00:00:00,304.0,211.25,37.23,91.77,2.02,1.52,12.98
2020-02-08 01:00:00,271.75,160.0,37.38,118.0,2.2,2.05,12.27
2020-02-08 02:00:00,285.0,177.75,37.5,83.67,1.42,2.3,12.57
2020-02-08 03:00:00,296.25,197.5,36.8,62.07,1.1,1.77,12.47
2020-02-08 04:00:00,292.5,214.0,35.02,40.8,0.48,2.5,11.58
2020-02-08 05:00:00,235.75,163.75,34.75,39.48,0.45,2.28,11.0
2020-02-08 06:00:00,245.0,180.25,36.22,32.65,0.6,3.9,11.48
2020-02-08 07:00:00,262.0,200.25,33.73,27.2,0.75,3.95,9.15
2020-02-08 08:00:00,281.0,215.5,32.62,43.42,1.02,2.4,9.47
2020-02-08 09:00:00,306.0,232.25,30.88,45.38,1.2,6.65,17.65
2020-02-08 10:00:00,335.5,251.75,29.55,33.17,0.9,22.68,20.1
2020-02-08 11:00:00,308.25,227.0,27.2,26.12,0.82,47.9,23.2
2020-02-08 12:00:00,290.75,208.0,23.52,17.07,0.53,90.55,22.53
2020-02-08 13:00:00,224.25,149.0,22.65,14.7,0.53,110.12,18.92
2020-02-08 14:00:00,212.0,140.75,22.4,12.5,0.45,117.6,19.4
2020-02-08 15:00:00,191.0,125.5,24.82,11.47,0.3,119.2,17.3
2020-02-08 16:00:00,159.75,96.5,28.18,10.82,0.2,115.38,18.0
2020-02-08 17:00:00,149.25,88.0,28.15,12.83,0.3,106.53,18.0
2020-02-08 18:00:00,166.25,104.5,26.8,16.23,0.85,84.0,18.12
2020-02-08 19:00:00,208.5,146.25,22.93,26.68,1.33,34.05,17.62
2020-02-08 20:00:00,264.25,191.25,21.92,38.33,2.25,6.25,16.77
2020-02-08 21:00:00,357.25,263.25,22.5,51.75,3.8,2.72,10.77
2020-02-08 22:00:00,443.5,349.75,22.83,58.25,3.53,2.75,11.05
2020-02-08 23:00:00,434.5,348.0,22.42,58.72,3.12,2.15,13.15
2020-02-09 00:00:00,432.0,370.75,23.05,61.15,2.4,2.2,12.32
2020-02-09 01:00:00,428.75,371.75,23.62,51.73,1.6,1.75,10.75
2020-02-09 02:00:00,301.25,211.0,23.38,42.65,1.05,1.6,10.47
2020-02-09 03:00:00,244.5,168.25,23.15,38.3,0.78,2.32,7.77
2020-02-09 04:00:00,249.5,158.0,22.98,51.08,0.78,1.8,9.47
2020-02-09 05:00:00,275.75,170.5,22.93,52.2,0.75,2.25,10.4
2020-02-09 06:00:00,298.25,202.0,22.85,44.73,0.93,1.58,12.88
2020-02-09 07:00:00,323.0,222.0,22.12,49.08,1.3,2.08,18.25
2020-02-09 08:00:00,377.0,256.0,22.55,56.85,1.4,2.38,17.23
2020-02-09 09:00:00,360.0,251.5,23.17,49.2,1.25,5.32,15.57
2020-02-09 10:00:00,304.5,228.25,24.03,29.92,0.98,24.48,12.52
2020-02-09 11:00:00,296.0,224.25,23.9,25.1,0.82,52.6,15.43
2020-02-09 12:00:00,299.75,206.25,21.97,19.27,0.62,92.6,22.27
2020-02-09 13:00:00,249.5,157.0,21.52,16.9,0.5,123.42,12.25
2020-02-09 14:00:00,197.25,116.75,21.55,14.25,0.4,137.4,6.3
2020-02-09 15:00:00,180.5,92.25,23.32,12.7,0.3,143.45,12.5
2020-02-09 16:00:00,154.0,84.0,26.52,12.2,0.25,143.0,17.92
2020-02-09 17:00:00,158.25,85.75,26.62,14.95,0.38,122.25,19.33
2020-02-09 18:00:00,211.0,115.75,26.25,27.7,1.2,70.1,21.1
2020-02-09 19:00:00,358.5,242.5,23.35,53.7,3.38,8.85,25.12
2020-02-09 20:00:00,531.5,406.25,22.07,78.15,4.83,2.9,21.02
2020-02-09 21:00:00,529.5,396.75,22.43,79.05,3.8,2.2,13.53
2020-02-09 22:00:00,426.75,303.75,22.82,83.15,3.47,2.25,13.8
2020-02-09 23:00:00,421.25,308.0,22.22,85.3,3.95,2.38,15.4
2020-02-10 00:00:00,499.75,385.5,23.25,98.23,3.17,2.3,13.43
2020-02-10 01:00:00,455.25,331.25,23.55,108.72,2.35,1.95,11.1
2020-02-10 02:00:00,377.0,259.0,23.4,95.9,1.88,2.1,9.88
2020-02-10 03:00:00,355.25,256.0,22.93,67.97,1.17,1.8,8.72
2020-02-10 04:00:00,296.25,200.75,21.93,55.7,0.9,2.0,7.42
2020-02-10 05:00:00,288.25,193.75,21.88,71.57,0.98,1.85,7.55
2020-02-10 06:00:00,314.25,207.75,21.68,88.42,1.93,2.45,9.52
2020-02-10 07:00:00,385.75,268.5,21.18,111.55,2.4,2.0,14.5
2020-02-10 08:00:00,415.75,272.0,21.9,126.65,3.17,2.17,16.62
2020-02-10 09:00:00,533.75,372.5,22.18,78.4,1.92,3.05,18.45
2020-02-10 10:00:00,504.75,365.0,23.55,64.57,1.65,6.15,21.95
2020-02-10 11:00:00,481.5,357.25,24.25,47.38,1.15,32.25,16.73
2020-02-10 12:00:00,351.25,244.5,22.38,22.42,0.48,89.55,7.1
2020-02-10 13:00:00,207.0,130.5,20.88,16.3,0.3,114.85,3.35
2020-02-10 14:00:00,179.0,110.5,20.7,15.6,0.3,122.45,3.42
2020-02-10 15:00:00,182.0,116.75,23.1,11.65,0.43,131.82,13.0
2020-02-10 16:00:00,173.5,111.75,28.38,12.38,0.47,131.75,21.12
2020-02-10 17:00:00,181.0,109.0,29.97,13.62,0.53,120.15,20.85
2020-02-10 18:00:00,224.25,133.0,30.7,20.3,1.07,91.65,22.25
2020-02-10 19:00:00,352.5,238.5,27.97,59.03,3.07,7.93,28.18
2020-02-10 20:00:00,500.0,364.25,24.98,76.6,4.0,2.25,19.77
2020-02-10 21:00:00,487.75,367.5,24.45,106.28,5.15,2.35,16.05
2020-02-10 22:00:00,549.25,400.25,24.72,152.7,5.55,2.85,17.58
2020-02-10 23:00:00,553.5,400.25,24.98,158.07,4.92,2.0,17.43
2020-02-11 00:00:00,479.0,327.75,25.27,164.48,4.35,2.5,17.08
2020-02-11 01:00:00,433.5,294.75,25.33,180.3,4.3,2.42,16.92
2020-02-11 02:00:00,418.5,262.25,24.67,,4.55,2.2,18.98
2020-02-11 03:00:00,422.5,262.25,25.48,,4.25,1.95,16.12
2020-02-11 04:00:00,381.25,243.0,24.7,175.12,2.65,2.08,10.4
2020-02-11 05:00:00,340.5,229.75,24.25,126.9,1.95,2.45,7.3
2020-02-11 06:00:00,332.5,255.75,23.62,121.9,2.35,2.2,7.0
2020-02-11 07:00:00,339.5,238.75,22.9,157.55,3.05,2.05,9.62
2020-02-11 08:00:00,430.0,297.0,23.15,193.25,5.05,2.62,13.12
2020-02-11 09:00:00,596.25,423.0,23.52,136.05,3.15,2.38,16.15
2020-02-11 10:00:00,471.0,303.0,24.75,96.58,1.28,4.3,16.67
2020-02-11 11:00:00,336.75,225.5,26.02,65.5,0.6,26.7,18.45
2020-02-11 12:00:00,273.25,169.5,23.55,39.27,0.28,71.78,7.28
2020-02-11 13:00:00,220.75,122.0,22.8,27.57,0.05,103.65,5.82
2020-02-11 14:00:00,166.75,88.75,22.23,19.12,0.23,128.15,5.7
2020-02-11 15:00:00,170.5,91.25,23.38,16.82,0.3,153.9,14.62
2020-02-11 16:00:00,192.0,119.75,27.1,14.97,0.25,136.43,19.9
2020-02-11 17:00:00,162.0,92.0,27.33,14.3,0.23,126.9,17.95
2020-02-11 18:00:00,179.0,96.25,26.65,22.15,0.8,79.6,18.85
2020-02-11 19:00:00,267.75,164.75,25.27,51.02,2.18,7.73,19.7
2020-02-11 20:00:00,417.75,284.0,23.35,82.95,3.67,2.27,20.62
2020-02-11 21:00:00,517.5,377.25,23.73,103.8,4.62,2.5,16.97
2020-02-11 22:00:00,501.75,367.5,24.07,112.22,4.73,2.38,16.38
2020-02-11 23:00:00,549.0,399.75,24.2,129.95,4.65,2.3,17.6
2020-02-12 00:00:00,516.25,393.75,24.52,126.58,3.62,2.4,16.4
2020-02-12 01:00:00,399.25,274.0,25.55,102.92,2.5,2.17,14.27
2020-02-12 02:00:00,334.0,223.25,25.38,90.35,1.65,1.98,11.5
2020-02-12 03:00:00,308.25,196.0,25.7,122.95,1.82,1.98,12.35
2020-02-12 04:00:00,306.0,193.5,24.33,91.85,1.12,2.17,11.15
2020-02-12 05:00:00,317.0,210.25,24.1,85.28,0.98,1.8,13.55
2020-02-12 06:00:00,397.0,262.5,23.9,60.4,0.9,2.27,14.6
2020-02-12 07:00:00,383.0,287.75,23.08,49.95,1.02,1.93,17.1
2020-02-12 08:00:00,405.75,300.0,23.35,54.9,1.27,2.4,15.3
2020-02-12 09:00:00,437.0,306.5,23.75,80.35,1.62,2.98,26.35
2020-02-12 10:00:00,504.0,359.75,25.33,55.7,1.43,11.35,33.45
2020-02-12 11:00:00,444.5,303.0,26.72,33.38,0.88,48.1,29.73
2020-02-12 12:00:00,347.5,220.0,24.67,21.38,0.62,91.72,20.32
2020-02-12 13:00:00,289.75,171.5,23.55,20.9,0.65,102.9,17.2
2020-02-12 14:00:00,259.25,139.75,23.02,14.05,0.38,113.12,11.95
2020-02-12 15:00:00,208.75,98.75,23.27,12.12,0.25,111.55,11.22
2020-02-12 16:00:00,186.0,85.25,26.5,12.3,0.25,109.17,13.28
2020-02-12 17:00:00,178.0,86.25,29.05,13.1,0.3,105.95,23.05
2020-02-12 18:00:00,193.0,97.0,31.23,16.88,0.62,92.05,27.7
2020-02-12 19:00:00,216.25,114.0,30.1,21.0,1.28,43.05,29.53
2020-02-12 20:00:00,265.25,158.0,26.35,47.4,1.7,8.75,22.23
2020-02-12 21:00:00,280.75,168.5,25.67,44.7,1.5,7.88,26.52
2020-02-12 22:00:00,273.0,185.0,25.7,34.75,1.18,11.77,33.4
2020-02-12 23:00:00,265.0,182.25,25.23,25.95,0.85,22.77,26.62
2020-02-13 00:00:00,214.5,138.75,27.55,21.1,0.57,31.25,20.75
2020-02-13 01:00:00,190.5,117.25,29.0,,0.47,25.27,18.12
2020-02-13 02:00:00,187.25,121.75,29.67,18.45,0.4,26.12,16.85
2020-02-13 03:00:00,160.5,105.25,29.02,16.62,0.32,37.15,14.28
2020-02-13 04:00:00,148.75,102.5,26.02,15.2,0.3,36.7,11.22
2020-02-13 05:00:00,145.25,102.25,25.07,13.32,0.3,30.72,10.4
2020-02-13 06:00:00,145.25,107.25,24.88,14.25,0.4,25.78,10.05
2020-02-13 07:00:00,147.5,111.25,24.6,16.7,0.52,16.05,9.95
2020-02-13 08:00:00,184.75,131.5,24.73,24.65,0.78,5.32,14.52
