Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (ng/m3),Ozone (ug/m3),SO2 (ug/m3)
2019-11-14 08:00:00,575.5,423.5,76.55,142.1,2.4,5.93,2.45
2019-11-14 09:00:00,582.75,423.0,78.62,132.77,2.42,6.82,2.98
2019-11-14 10:00:00,575.25,402.75,78.8,153.43,2.75,6.47,3.58
2019-11-14 11:00:00,596.75,410.25,83.5,133.88,2.48,6.85,4.75
2019-11-14 12:00:00,522.75,370.25,92.42,94.12,1.83,,6.35
2019-11-14 13:00:00,405.75,279.5,77.58,65.35,1.62,37.98,5.47
2019-11-14 14:00:00,444.0,289.5,77.67,58.23,2.2,43.8,6.57
2019-11-14 15:00:00,622.5,368.5,81.22,52.97,2.25,,9.88
2019-11-14 16:00:00,639.75,375.5,75.53,45.67,1.93,,10.15
2019-11-14 17:00:00,521.0,305.0,70.72,38.27,1.57,42.6,6.97
2019-11-14 18:00:00,475.75,270.5,73.68,54.55,2.2,30.35,4.6
2019-11-14 19:00:00,560.25,320.0,77.62,118.45,3.45,18.25,3.55
2019-11-14 20:00:00,629.0,376.5,79.5,186.27,4.68,17.88,3.7
2019-11-14 21:00:00,636.75,385.25,82.45,246.1,5.12,17.92,3.88
2019-11-14 22:00:00,648.0,389.25,80.6,291.2,5.9,18.2,3.55
2019-11-14 23:00:00,658.5,389.75,76.4,284.23,5.8,18.1,3.25
2019-11-15 00:00:00,636.5,388.5,75.28,335.17,6.3,18.7,3.53
2019-11-15 01:00:00,606.0,371.25,68.08,248.55,4.75,14.47,3.23
2019-11-15 02:00:00,499.25,323.5,81.93,148.12,2.77,15.2,2.33
2019-11-15 03:00:00,480.5,337.25,76.3,82.2,2.0,12.22,
2019-11-15 04:00:00,559.75,420.5,76.53,73.42,2.08,14.57,1.18
2019-11-15 05:00:00,670.5,528.25,80.45,59.62,2.05,14.0,1.2
2019-11-15 06:00:00,650.0,510.0,82.3,53.5,2.0,12.28,1.33
2019-11-15 07:00:00,633.5,493.0,78.65,52.8,1.95,11.57,1.6
2019-11-15 08:00:00,623.75,478.0,77.97,58.88,2.0,11.03,1.8
2019-11-15 09:00:00,636.5,470.5,75.62,54.05,2.02,12.15,2.33
2019-11-15 10:00:00,636.75,444.5,80.22,43.38,1.92,19.65,3.73
2019-11-15 11:00:00,615.0,426.5,78.75,35.85,1.92,36.33,5.5
2019-11-15 12:00:00,575.75,394.75,79.38,30.52,1.93,,6.4
2019-11-15 13:00:00,509.75,345.25,77.92,25.7,1.15,,5.45
2019-11-15 14:00:00,388.25,257.0,69.62,17.95,0.9,,4.65
2019-11-15 15:00:00,276.5,175.5,60.88,14.72,0.65,,4.15
2019-11-15 16:00:00,242.0,133.25,56.33,16.1,0.6,,3.77
2019-11-15 17:00:00,244.25,130.75,55.48,24.98,1.0,40.2,3.65
2019-11-15 18:00:00,294.0,173.25,60.62,49.57,1.7,16.23,3.4
2019-11-15 19:00:00,357.75,202.75,60.68,96.97,2.92,7.08,3.02
2019-11-15 20:00:00,417.75,232.5,63.38,183.1,4.4,7.25,3.52
2019-11-15 21:00:00,462.75,259.5,67.7,269.27,5.33,7.75,4.25
2019-11-15 22:00:00,475.5,276.75,64.95,267.1,5.12,7.4,3.75
2019-11-15 23:00:00,455.25,261.5,63.9,199.57,4.05,7.18,2.98
2019-11-16 00:00:00,453.75,262.25,62.9,161.65,3.07,7.33,2.55
2019-11-16 01:00:00,420.0,259.0,63.05,131.8,2.25,7.05,2.42
2019-11-16 02:00:00,378.5,248.5,67.07,90.75,1.4,9.45,2.35
2019-11-16 03:00:00,338.25,229.25,59.0,72.7,1.1,6.67,
2019-11-16 04:00:00,338.25,233.75,53.35,57.53,0.9,6.33,2.12
2019-11-16 05:00:00,298.0,209.5,52.6,48.3,0.72,5.88,2.38
2019-11-16 06:00:00,260.75,181.75,53.98,44.03,0.7,5.7,2.52
2019-11-16 07:00:00,242.5,174.25,53.32,35.3,0.6,5.3,1.65
2019-11-16 08:00:00,230.75,172.75,53.15,35.33,0.65,5.88,1.93
2019-11-16 09:00:00,252.75,176.0,53.68,32.42,0.67,10.25,2.9
2019-11-16 10:00:00,263.75,169.5,53.8,25.23,0.53,18.93,4.35
2019-11-16 11:00:00,220.5,132.25,53.95,20.88,0.38,27.65,4.85
2019-11-16 12:00:00,198.25,106.0,54.93,19.08,0.4,40.65,4.97
2019-11-16 13:00:00,184.5,96.5,54.38,16.98,0.57,47.62,5.65
2019-11-16 14:00:00,168.0,61.25,50.92,14.32,0.5,42.6,3.23
2019-11-16 15:00:00,168.75,42.0,45.0,13.12,0.53,44.75,2.47
2019-11-16 16:00:00,197.25,46.5,43.48,13.25,0.55,43.73,2.6
2019-11-16 17:00:00,288.75,52.5,43.88,12.45,0.57,45.5,2.62
2019-11-16 18:00:00,323.5,59.75,45.52,15.22,0.75,35.35,3.05
2019-11-16 19:00:00,291.75,66.5,43.77,30.45,1.1,8.02,2.85
2019-11-16 20:00:00,226.25,64.5,45.85,46.25,1.33,3.58,2.95
2019-11-16 21:00:00,227.75,81.75,48.7,57.72,1.5,4.2,3.15
2019-11-16 22:00:00,258.25,128.25,52.5,46.05,1.45,6.12,2.65
2019-11-16 23:00:00,276.75,176.0,47.83,37.4,1.2,5.78,2.17
2019-11-17 00:00:00,228.25,154.0,45.73,30.6,0.98,7.1,2.1
2019-11-17 01:00:00,196.5,131.0,45.53,24.45,0.93,6.85,1.8
2019-11-17 02:00:00,193.25,143.0,47.1,22.15,0.72,12.05,1.7
2019-11-17 03:00:00,146.0,110.0,40.9,17.5,0.6,10.82,
2019-11-17 04:00:00,125.0,89.75,37.75,17.5,0.5,11.07,1.6
2019-11-17 05:00:00,114.75,78.75,37.27,16.35,0.47,12.88,1.62
2019-11-17 06:00:00,110.25,67.0,38.33,17.25,0.55,9.22,1.68
2019-11-17 07:00:00,112.0,74.0,38.72,21.72,0.62,5.0,1.33
2019-11-17 08:00:00,127.75,87.5,39.1,26.62,0.7,5.08,1.55
2019-11-17 09:00:00,137.25,90.5,39.12,25.05,0.67,10.45,1.77
2019-11-17 10:00:00,132.75,85.5,41.1,20.73,0.6,19.12,2.12
2019-11-17 11:00:00,132.5,77.75,40.5,19.65,0.57,25.18,2.88
2019-11-17 12:00:00,124.5,55.5,40.7,17.4,0.5,31.33,3.05
2019-11-17 13:00:00,124.25,42.0,39.85,15.07,0.38,36.2,2.82
2019-11-17 14:00:00,126.25,32.0,38.6,13.57,0.4,36.88,2.75
2019-11-17 15:00:00,118.25,27.5,35.27,11.38,0.32,38.5,2.55
2019-11-17 16:00:00,109.5,23.5,33.03,11.38,0.4,38.4,2.35
2019-11-17 17:00:00,109.25,28.25,32.12,13.4,0.4,33.17,2.12
2019-11-17 18:00:00,116.0,38.75,31.8,21.5,0.62,13.52,2.23
2019-11-17 19:00:00,131.75,45.0,33.33,46.93,0.97,2.88,2.17
2019-11-17 20:00:00,156.75,60.0,33.85,57.65,1.25,3.08,2.67
2019-11-17 21:00:00,181.0,78.5,40.75,54.8,1.33,3.9,2.83
2019-11-17 22:00:00,217.5,115.25,39.92,40.55,1.17,8.62,2.85
2019-11-17 23:00:00,251.5,159.25,43.62,30.35,1.17,13.62,3.1
2019-11-18 00:00:00,295.75,217.0,44.62,27.7,1.08,11.12,2.55
2019-11-18 01:00:00,288.75,211.25,44.3,25.4,0.97,11.7,2.05
2019-11-18 02:00:00,255.25,189.0,47.75,19.43,0.85,22.1,1.8
2019-11-18 03:00:00,233.25,170.0,46.9,19.0,0.7,16.3,
2019-11-18 04:00:00,210.5,153.0,42.12,18.32,0.7,17.07,1.18
2019-11-18 05:00:00,177.0,131.5,40.0,17.65,0.6,14.35,1.12
2019-11-18 06:00:00,150.75,107.5,41.4,20.35,0.62,8.35,0.88
2019-11-18 07:00:00,145.25,97.25,40.95,23.2,0.7,6.68,0.8
2019-11-18 08:00:00,149.5,103.75,39.77,30.5,0.8,4.73,0.93
2019-11-18 09:00:00,154.0,93.25,40.2,35.75,0.83,5.53,1.08
2019-11-18 10:00:00,162.25,89.75,41.48,36.42,0.83,9.93,1.48
2019-11-18 11:00:00,155.0,84.0,41.83,29.58,0.7,23.68,1.95
2019-11-18 12:00:00,138.0,73.75,42.5,22.38,0.62,37.72,2.72
2019-11-18 13:00:00,125.5,58.25,42.77,17.97,0.57,47.08,3.1
2019-11-18 14:00:00,99.75,47.75,42.52,16.05,0.57,49.65,2.67
2019-11-18 15:00:00,85.5,41.25,39.38,14.88,0.55,47.95,2.3
2019-11-18 16:00:00,98.5,41.75,36.85,15.43,0.62,47.65,2.27
2019-11-18 17:00:00,101.0,42.25,35.8,18.67,0.7,41.0,2.58
2019-11-18 18:00:00,114.5,46.25,35.55,46.33,1.1,6.38,2.2
2019-11-18 19:00:00,129.75,52.75,36.22,76.12,1.7,2.88,2.4
2019-11-18 20:00:00,163.0,69.25,38.02,95.72,2.05,2.92,2.38
2019-11-18 21:00:00,172.75,69.75,40.08,113.67,2.27,3.1,2.33
2019-11-18 22:00:00,195.75,81.25,41.02,152.22,2.75,3.6,2.58
2019-11-18 23:00:00,200.25,91.75,38.67,148.22,2.58,3.72,2.42
2019-11-19 00:00:00,184.0,90.0,37.8,146.43,2.42,3.25,2.12
2019-11-19 01:00:00,167.0,77.75,37.9,153.98,2.35,3.12,2.1
2019-11-19 02:00:00,159.0,79.25,36.98,106.05,1.48,6.2,1.72
2019-11-19 03:00:00,156.25,93.0,42.4,68.8,0.9,3.67,
2019-11-19 04:00:00,169.0,117.25,36.93,64.47,0.9,3.77,2.05
2019-11-19 05:00:00,181.75,127.75,38.1,79.67,1.23,3.7,2.0
2019-11-19 06:00:00,192.25,128.25,41.83,63.62,1.1,3.35,1.4
2019-11-19 07:00:00,189.75,125.25,40.5,54.65,1.1,3.05,1.55
2019-11-19 08:00:00,191.5,130.75,41.5,60.75,1.15,3.4,1.75
2019-11-19 09:00:00,218.75,135.75,42.38,96.65,1.6,4.0,2.42
2019-11-19 10:00:00,282.5,162.0,45.08,91.67,1.62,4.42,2.58
2019-11-19 11:00:00,305.25,173.25,49.95,75.92,1.55,11.97,2.52
2019-11-19 12:00:00,330.75,210.5,57.17,44.05,1.38,33.1,4.35
2019-11-19 13:00:00,303.0,204.5,45.2,21.2,0.8,,4.0
2019-11-19 14:00:00,221.0,140.5,40.0,20.0,0.72,,3.88
2019-11-19 15:00:00,160.25,93.75,35.77,17.4,0.65,,3.77
2019-11-19 16:00:00,143.0,77.75,35.1,16.52,0.65,,3.73
2019-11-19 17:00:00,123.25,59.0,33.85,22.4,0.72,29.4,3.35
2019-11-19 18:00:00,125.0,60.75,36.12,50.67,1.25,3.72,2.95
2019-11-19 19:00:00,151.0,66.75,39.65,73.7,1.73,1.98,2.92
2019-11-19 20:00:00,172.75,72.5,38.38,107.5,2.12,1.85,3.27
2019-11-19 21:00:00,195.25,85.75,42.62,125.78,2.47,2.02,3.38
2019-11-19 22:00:00,204.5,94.0,42.17,141.85,2.6,1.9,3.17
2019-11-19 23:00:00,210.5,95.75,37.9,159.55,2.52,1.9,3.22
2019-11-20 00:00:00,205.5,102.0,37.75,141.6,2.2,1.92,3.1
2019-11-20 01:00:00,201.75,106.5,37.65,136.1,2.0,1.95,2.95
2019-11-20 02:00:00,198.75,113.0,40.95,130.15,2.0,5.85,2.85
2019-11-20 03:00:00,215.0,122.25,43.0,137.7,2.4,2.5,
2019-11-20 04:00:00,245.0,142.5,36.67,160.43,2.48,3.25,3.02
2019-11-20 05:00:00,287.0,172.5,39.75,150.28,2.12,2.98,2.73
2019-11-20 06:00:00,269.5,164.25,43.85,119.93,1.62,2.55,2.52
2019-11-20 07:00:00,234.75,150.75,38.4,94.95,1.33,2.2,2.08
2019-11-20 08:00:00,211.25,145.75,37.9,99.75,1.48,2.25,2.2
2019-11-20 09:00:00,241.5,158.75,38.67,133.07,1.9,2.75,3.42
2019-11-20 10:00:00,320.5,200.25,43.8,139.62,2.17,3.25,4.35
2019-11-20 11:00:00,400.0,259.75,51.27,92.15,1.7,11.32,6.12
2019-11-20 12:00:00,380.5,259.25,47.98,72.47,1.42,24.35,6.08
2019-11-20 13:00:00,287.75,191.5,44.02,44.2,0.57,39.9,4.03
2019-11-20 14:00:00,171.0,110.25,42.35,27.57,0.43,,3.1
2019-11-20 15:00:00,137.75,82.0,38.67,22.3,0.45,,3.27
2019-11-20 16:00:00,173.5,100.0,37.92,23.6,0.68,,3.78
2019-11-20 17:00:00,207.25,119.25,38.92,28.4,0.85,,4.05
2019-11-20 18:00:00,232.0,129.5,42.12,34.15,1.32,44.35,3.75
2019-11-20 19:00:00,295.5,163.75,44.5,76.88,2.97,10.78,3.8
2019-11-20 20:00:00,404.75,205.25,46.15,146.78,4.4,3.33,4.33
2019-11-20 21:00:00,428.75,210.25,47.2,269.35,6.78,3.97,5.65
2019-11-20 22:00:00,501.5,250.25,48.25,273.38,6.98,21.55,5.55
2019-11-20 23:00:00,490.25,255.5,48.75,236.22,5.95,,5.53
2019-11-21 00:00:00,476.0,271.25,50.3,358.4,7.47,,6.53
2019-11-21 01:00:00,498.5,281.75,51.88,397.38,8.03,,6.67
2019-11-21 02:00:00,508.75,293.5,54.12,407.35,7.95,,6.53
2019-11-21 03:00:00,492.5,294.75,57.4,288.3,4.6,,
2019-11-21 04:00:00,459.25,290.25,45.12,237.75,3.5,43.8,4.85
2019-11-21 05:00:00,414.5,277.75,49.0,186.28,2.62,,5.03
2019-11-21 06:00:00,398.75,272.5,51.4,160.93,2.25,,6.58
2019-11-21 07:00:00,379.0,266.25,49.17,142.95,1.98,,7.45
2019-11-21 08:00:00,373.75,265.25,48.25,143.35,2.23,,8.5
2019-11-21 09:00:00,400.5,271.25,46.12,206.82,2.72,,15.97
2019-11-21 10:00:00,424.5,252.5,50.32,135.07,2.3,29.33,20.18
2019-11-21 11:00:00,434.25,253.75,53.2,133.2,2.23,34.08,17.0
2019-11-21 12:00:00,396.5,232.75,50.05,95.0,1.67,24.57,13.18
2019-11-21 13:00:00,309.0,195.0,52.55,54.0,1.0,49.6,8.85
2019-11-21 14:00:00,268.0,171.0,53.88,37.95,0.75,,7.38
2019-11-21 15:00:00,233.75,128.75,48.5,25.9,0.72,,5.45
2019-11-21 16:00:00,276.0,115.0,46.35,22.9,0.8,,6.75
2019-11-21 17:00:00,251.5,128.0,45.3,21.57,0.75,43.1,6.75
2019-11-21 18:00:00,256.5,124.5,45.38,28.75,1.2,22.95,5.9
2019-11-21 19:00:00,291.5,136.5,46.88,61.6,2.25,5.8,5.53
2019-11-21 20:00:00,353.5,167.0,53.02,74.97,2.9,6.47,5.12
2019-11-21 21:00:00,413.25,222.0,53.58,127.47,4.28,7.7,5.22
2019-11-21 22:00:00,457.25,236.75,56.88,232.6,5.8,7.53,5.38
2019-11-21 23:00:00,472.75,249.25,55.95,220.15,6.08,7.9,4.97
2019-11-22 00:00:00,473.5,264.25,54.4,151.9,4.32,7.47,4.35
2019-11-22 01:00:00,442.25,269.75,52.77,132.0,3.33,7.4,3.92
2019-11-22 02:00:00,405.0,260.75,54.1,157.62,2.98,9.7,3.58
2019-11-22 03:00:00,370.5,243.0,50.1,180.2,2.7,7.4,
2019-11-22 04:00:00,362.75,236.25,50.38,200.15,2.68,7.18,3.08
2019-11-22 05:00:00,352.0,232.5,50.33,223.9,2.65,6.95,2.92
2019-11-22 06:00:00,343.25,226.5,53.8,224.88,2.65,6.8,2.8
2019-11-22 07:00:00,319.25,219.0,53.4,190.38,2.38,6.12,2.15
2019-11-22 08:00:00,302.0,210.0,50.75,179.98,2.2,5.72,2.52
2019-11-22 09:00:00,312.0,210.0,48.55,153.8,1.7,5.47,3.9
2019-11-22 10:00:00,303.0,204.0,50.27,117.18,1.3,6.62,5.43
2019-11-22 11:00:00,260.25,180.0,52.5,99.65,1.02,10.12,5.75
2019-11-22 12:00:00,240.0,158.25,54.38,85.42,1.0,20.05,6.25
2019-11-22 13:00:00,250.75,146.25,56.15,53.0,1.0,47.5,6.35
2019-11-22 14:00:00,281.75,146.0,57.42,38.05,1.05,,7.17
2019-11-22 15:00:00,277.75,149.0,54.95,27.25,0.97,,10.7
2019-11-22 16:00:00,269.0,139.75,50.17,20.88,0.9,,8.77
2019-11-22 17:00:00,242.25,137.5,47.83,19.75,0.98,,7.5
2019-11-22 18:00:00,240.5,132.0,47.2,28.73,1.42,35.75,5.2
2019-11-22 19:00:00,271.5,133.0,46.12,43.0,2.1,10.48,4.17
2019-11-22 20:00:00,318.75,154.5,51.3,87.95,3.17,5.45,4.4
2019-11-22 21:00:00,352.75,184.25,52.73,78.12,3.15,5.12,4.25
2019-11-22 22:00:00,345.5,190.25,53.9,90.73,3.42,5.45,3.75
2019-11-22 23:00:00,359.0,196.5,50.77,107.83,3.3,5.12,3.93
2019-11-23 00:00:00,338.75,193.75,51.0,62.2,1.75,5.08,3.92
2019-11-23 01:00:00,295.75,184.5,47.0,41.28,1.15,9.9,4.03
2019-11-23 02:00:00,255.25,159.25,46.05,32.6,0.9,16.95,4.72
2019-11-23 03:00:00,217.25,135.5,44.2,54.0,1.0,5.98,
2019-11-23 04:00:00,214.5,140.5,40.25,52.38,0.95,4.85,4.05
2019-11-23 05:00:00,197.25,130.0,40.58,49.23,0.83,3.9,2.9
2019-11-23 06:00:00,181.0,123.25,43.72,49.28,0.85,3.72,2.3
2019-11-23 07:00:00,193.75,131.0,44.75,43.12,0.8,3.77,2.25
2019-11-23 08:00:00,198.75,135.0,44.08,49.95,0.95,3.73,2.2
2019-11-23 09:00:00,208.25,137.25,44.62,49.15,1.0,4.32,2.23
2019-11-23 10:00:00,216.0,134.5,45.85,44.42,0.95,5.88,2.75
2019-11-23 11:00:00,222.75,130.25,47.08,40.38,0.9,8.98,3.45
2019-11-23 12:00:00,215.0,125.25,50.05,41.05,1.02,17.07,4.05
2019-11-23 13:00:00,241.25,133.75,52.07,40.5,1.05,28.95,4.15
2019-11-23 14:00:00,234.75,121.5,52.17,33.85,0.88,34.73,3.8
2019-11-23 15:00:00,185.25,88.75,50.43,26.92,0.8,33.55,3.05
2019-11-23 16:00:00,153.0,65.75,45.45,25.35,0.8,31.38,2.45
2019-11-23 17:00:00,143.75,62.0,43.3,31.38,0.9,17.15,2.45
2019-11-23 18:00:00,153.0,63.75,44.0,61.75,1.48,3.55,2.5
2019-11-23 19:00:00,197.25,75.25,46.85,113.17,2.25,3.45,2.8
2019-11-23 20:00:00,237.25,97.25,51.75,122.83,2.4,3.7,3.0
2019-11-23 21:00:00,224.5,104.5,53.52,111.1,2.1,3.7,2.75
2019-11-23 22:00:00,210.25,97.75,52.25,108.1,2.0,3.67,2.3
2019-11-23 23:00:00,199.25,97.0,49.95,83.5,1.5,3.22,1.65
2019-11-24 00:00:00,177.0,93.0,46.6,70.47,1.32,3.72,1.52
2019-11-24 01:00:00,185.0,110.5,46.27,49.77,0.98,5.65,1.35
2019-11-24 02:00:00,174.0,116.0,47.22,45.5,0.85,6.65,1.38
2019-11-24 03:00:00,171.5,108.75,44.6,36.3,0.6,6.33,
2019-11-24 04:00:00,152.75,101.25,41.95,32.0,0.6,9.97,1.55
2019-11-24 05:00:00,144.5,90.5,42.67,29.75,0.57,9.48,1.55
2019-11-24 06:00:00,139.0,90.5,44.82,24.95,0.5,11.98,1.48
2019-11-24 07:00:00,137.25,87.25,45.22,24.25,0.55,8.6,1.7
2019-11-24 08:00:00,146.25,94.75,43.25,33.35,0.7,5.1,1.85
2019-11-24 09:00:00,167.0,108.75,42.67,40.0,0.83,8.15,2.62
2019-11-24 10:00:00,180.75,115.25,43.55,30.77,0.75,18.88,3.65
2019-11-24 11:00:00,173.25,107.25,44.78,23.65,0.78,32.73,4.62
2019-11-24 12:00:00,165.0,98.0,45.97,22.9,0.72,40.7,5.12
2019-11-24 13:00:00,170.0,90.0,46.55,23.32,0.65,48.6,4.45
2019-11-24 14:00:00,143.5,66.75,43.93,17.83,0.5,46.67,3.5
2019-11-24 15:00:00,97.75,39.75,41.48,15.38,0.55,43.95,2.77
2019-11-24 16:00:00,98.5,36.25,38.65,20.7,0.75,29.6,2.75
2019-11-24 17:00:00,123.75,45.5,36.15,33.5,1.0,13.45,2.68
2019-11-24 18:00:00,146.0,47.75,39.25,74.05,1.5,2.88,2.95
2019-11-24 19:00:00,196.25,66.75,41.4,91.93,1.82,3.03,3.3
2019-11-24 20:00:00,226.75,96.0,47.62,70.2,1.73,3.95,3.23
2019-11-24 21:00:00,244.5,116.5,44.7,85.25,1.85,3.9,3.35
2019-11-24 22:00:00,241.0,122.25,48.42,66.25,1.58,3.85,2.95
2019-11-24 23:00:00,226.0,118.0,47.58,67.25,1.58,3.88,2.42
2019-11-25 00:00:00,224.25,122.5,44.58,62.23,1.5,3.88,2.1
2019-11-25 01:00:00,212.75,127.5,43.05,55.1,1.2,4.05,2.0
2019-11-25 02:00:00,191.75,126.5,44.92,49.0,1.02,6.75,2.12
2019-11-25 03:00:00,187.25,121.0,45.8,38.7,0.7,7.53,
2019-11-25 04:00:00,187.5,123.5,42.35,37.22,0.67,5.0,2.25
2019-11-25 05:00:00,162.5,108.5,41.7,36.72,0.6,4.6,1.88
2019-11-25 06:00:00,151.75,98.75,43.05,41.62,0.7,3.92,1.95
2019-11-25 07:00:00,166.0,106.25,43.12,48.12,0.67,3.38,2.15
2019-11-25 08:00:00,165.0,101.5,39.83,55.88,0.85,3.72,2.65
2019-11-25 09:00:00,205.25,127.5,43.83,94.8,1.3,4.42,4.33
2019-11-25 10:00:00,256.25,142.0,42.75,55.68,1.05,11.57,5.2
2019-11-25 11:00:00,263.0,127.0,41.15,38.8,0.85,30.18,5.62
2019-11-25 12:00:00,226.75,101.25,41.38,27.0,0.8,,5.33
2019-11-25 13:00:00,207.5,89.0,41.38,20.0,0.62,,4.22
2019-11-25 14:00:00,147.5,66.25,42.42,16.73,0.57,,3.8
2019-11-25 15:00:00,132.5,59.75,43.27,15.95,0.65,,3.72
2019-11-25 16:00:00,131.25,57.5,41.45,15.32,0.7,,4.03
2019-11-25 17:00:00,144.75,60.25,41.33,15.68,0.62,48.9,3.73
2019-11-25 18:00:00,160.5,58.75,41.35,18.0,0.85,31.85,3.3
2019-11-25 19:00:00,184.5,74.5,42.23,53.02,1.67,4.6,3.35
2019-11-25 20:00:00,228.5,96.75,48.5,68.2,2.17,3.73,3.48
2019-11-25 21:00:00,264.75,124.25,50.08,77.22,2.27,4.17,3.62
2019-11-25 22:00:00,256.0,126.5,50.83,67.88,1.82,3.97,2.97
2019-11-25 23:00:00,235.5,121.75,50.1,59.68,1.6,21.45,4.17
2019-11-26 00:00:00,216.0,120.5,45.7,52.9,1.4,,9.15
2019-11-26 01:00:00,208.0,121.25,44.32,52.58,1.2,,17.73
2019-11-26 02:00:00,202.0,122.5,46.05,41.25,0.97,,11.1
2019-11-26 03:00:00,181.0,107.75,43.4,54.8,1.1,,
2019-11-26 04:00:00,198.5,114.0,41.7,56.55,1.08,,14.5
2019-11-26 05:00:00,196.5,115.25,42.38,58.6,1.02,,11.28
2019-11-26 06:00:00,196.75,110.75,44.38,65.97,1.15,,8.22
2019-11-26 07:00:00,203.0,112.75,45.45,97.35,1.35,44.9,6.45
2019-11-26 08:00:00,214.0,115.25,44.22,108.12,1.62,33.05,5.6
2019-11-26 09:00:00,255.25,128.75,47.82,131.22,1.88,20.08,8.68
2019-11-26 10:00:00,329.75,151.0,45.28,92.4,1.58,9.35,19.82
2019-11-26 11:00:00,367.5,168.75,44.02,63.18,1.15,13.07,14.65
2019-11-26 12:00:00,265.75,117.75,47.88,38.5,0.98,26.12,9.72
2019-11-26 13:00:00,228.75,99.5,49.67,23.02,0.75,44.7,7.65
2019-11-26 14:00:00,210.5,93.0,52.8,22.3,0.78,,6.65
2019-11-26 15:00:00,206.0,92.25,55.75,21.33,0.67,,6.03
2019-11-26 16:00:00,199.75,86.25,51.52,19.42,0.9,,6.98
2019-11-26 17:00:00,230.5,99.25,50.08,21.62,0.95,42.1,5.35
2019-11-26 18:00:00,220.0,89.5,48.5,23.62,1.1,29.2,4.08
2019-11-26 19:00:00,248.0,89.0,50.77,22.57,0.93,24.65,4.23
2019-11-26 20:00:00,272.0,85.25,50.25,15.85,0.55,21.17,2.95
2019-11-26 21:00:00,149.0,35.75,48.1,15.12,0.47,19.07,2.23
2019-11-26 22:00:00,78.5,31.25,47.25,16.12,0.5,16.75,2.2
2019-11-26 23:00:00,77.0,34.5,45.95,16.0,0.43,15.48,2.05
2019-11-27 00:00:00,60.25,23.75,40.7,14.72,0.4,15.22,2.15
2019-11-27 01:00:00,60.0,23.0,37.95,13.62,0.35,17.43,1.9
2019-11-27 02:00:00,47.25,22.0,40.7,11.98,0.3,20.75,1.95
2019-11-27 03:00:00,43.25,18.75,36.9,11.3,0.2,17.93,
2019-11-27 04:00:00,40.25,16.5,36.8,11.72,0.23,19.6,2.12
2019-11-27 05:00:00,45.5,15.0,38.72,12.65,0.23,15.55,2.15
2019-11-27 06:00:00,46.25,26.75,40.65,14.3,0.25,11.1,2.2
2019-11-27 07:00:00,65.0,34.75,42.0,18.55,0.4,7.7,2.15
2019-11-27 08:00:00,82.25,35.0,40.03,42.9,0.7,30.85,3.75
2019-11-27 09:00:00,113.75,41.75,39.5,45.17,0.75,7.83,4.85
2019-11-27 10:00:00,142.25,54.5,37.05,51.7,1.02,7.78,6.1
2019-11-27 11:00:00,157.75,57.25,40.62,42.1,0.75,12.53,6.1
2019-11-27 12:00:00,143.25,54.5,59.08,31.55,0.67,27.4,6.35
2019-11-27 13:00:00,176.25,63.5,44.35,24.5,0.7,42.3,6.05
2019-11-27 14:00:00,164.75,70.5,45.95,19.48,0.72,,5.33
2019-11-27 15:00:00,195.75,79.25,48.08,18.9,0.78,,4.35
2019-11-27 16:00:00,209.5,79.75,46.17,18.18,0.75,42.12,3.0
2019-11-27 17:00:00,196.5,76.0,45.35,20.27,0.97,23.22,2.45
2019-11-27 18:00:00,168.0,98.25,47.05,18.3,1.02,21.62,2.15
2019-11-27 19:00:00,181.0,110.75,48.23,21.35,1.12,22.0,2.12
2019-11-27 20:00:00,173.5,114.75,53.33,27.9,1.32,28.9,2.48
2019-11-27 21:00:00,191.25,125.75,56.33,31.3,1.32,12.25,2.25
2019-11-27 22:00:00,154.0,98.25,53.85,17.42,0.72,26.85,2.25
2019-11-27 23:00:00,74.25,40.0,47.42,15.22,0.55,36.9,2.53
2019-11-28 00:00:00,42.5,24.25,41.5,15.15,0.62,26.9,4.05
2019-11-28 01:00:00,40.0,20.5,39.1,16.18,0.55,19.82,4.95
2019-11-28 02:00:00,28.5,14.75,40.1,12.97,0.48,27.9,3.08
2019-11-28 03:00:00,27.5,10.25,35.1,10.1,0.4,26.75,
2019-11-28 04:00:00,20.0,9.25,36.25,10.48,0.4,23.82,1.43
2019-11-28 05:00:00,23.25,13.0,38.83,12.15,0.43,23.85,1.6
2019-11-28 06:00:00,33.25,14.5,40.35,13.62,0.38,23.9,1.62
2019-11-28 07:00:00,33.0,18.5,41.98,15.38,0.43,12.65,1.53
2019-11-28 08:00:00,36.25,17.0,40.05,15.52,0.55,12.23,1.25
2019-11-28 09:00:00,55.0,17.0,39.67,14.0,0.57,12.48,0.88
2019-11-28 10:00:00,,,,,,,
2019-11-28 11:00:00,,,,,,,
2019-11-28 12:00:00,,,,,,,
2019-11-28 13:00:00,,,,,,,
2019-11-28 14:00:00,69.25,37.0,48.97,13.15,0.7,32.02,1.95
2019-11-28 15:00:00,70.25,32.75,50.55,13.8,0.72,24.88,1.95
2019-11-28 16:00:00,59.0,27.25,47.03,11.7,0.72,25.62,1.73
2019-11-28 17:00:00,49.0,21.5,43.3,10.65,0.72,28.42,1.48
