Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3)
2020-03-31 23:00:00,58.05,20.75,,0.54,16.82
2020-04-01 00:00:00,19.3,7.47,,0.52,20.22
2020-04-01 01:00:00,27.56,13.38,,0.53,14.35
2020-04-01 02:00:00,33.33,7.72,,0.55,12.62
2020-04-01 03:00:00,33.85,10.79,8.27,0.56,9.26
2020-04-01 04:00:00,34.87,8.9,,0.52,9.76
2020-04-01 05:00:00,49.45,19.12,,0.5,7.19
2020-04-01 06:00:00,54.56,24.27,,0.52,4.06
2020-04-01 07:00:00,56.19,26.6,,0.54,3.07
2020-04-01 08:00:00,61.89,24.33,,0.57,5.97
2020-04-01 09:00:00,70.58,41.95,,0.59,8.95
2020-04-01 10:00:00,93.83,52.14,38.38,0.6,13.45
2020-04-01 11:00:00,71.47,39.71,,0.6,20.7
2020-04-01 12:00:00,68.15,40.95,,0.61,28.05
2020-04-01 13:00:00,67.0,40.41,,0.59,32.26
2020-04-01 14:00:00,71.47,33.2,,0.58,35.61
2020-04-01 15:00:00,63.51,50.76,,0.57,35.34
2020-04-01 16:00:00,53.53,19.68,,0.57,33.96
2020-04-01 17:00:00,46.95,17.33,,0.55,30.89
2020-04-01 18:00:00,45.07,16.25,,0.54,31.05
2020-04-01 19:00:00,52.63,22.27,,0.52,29.5
2020-04-01 20:00:00,47.92,14.88,,0.52,25.19
2020-04-01 21:00:00,53.91,31.65,,0.53,23.34
2020-04-01 22:00:00,34.87,20.82,,0.58,20.07
2020-04-01 23:00:00,36.58,11.05,,0.57,20.87
2020-04-02 00:00:00,36.38,12.2,,0.56,18.7
2020-04-02 01:00:00,44.94,21.34,,0.54,17.46
2020-04-02 02:00:00,47.49,19.91,,0.52,16.49
2020-04-02 03:00:00,39.4,19.1,,0.55,13.88
2020-04-02 04:00:00,47.67,22.64,,0.55,14.9
2020-04-02 05:00:00,67.76,12.04,,0.55,14.94
2020-04-02 06:00:00,169.67,25.15,,0.57,10.17
2020-04-02 07:00:00,74.57,38.73,,0.54,9.26
2020-04-02 08:00:00,80.54,42.81,,0.55,9.35
2020-04-02 09:00:00,75.28,35.1,,0.63,14.55
2020-04-02 10:00:00,51.88,28.98,,0.58,22.79
2020-04-02 11:00:00,41.93,24.94,,0.57,26.14
2020-04-02 12:00:00,52.65,23.5,,0.57,27.85
2020-04-02 13:00:00,48.95,21.5,,0.55,29.8
2020-04-02 14:00:00,58.67,29.07,,0.52,30.19
2020-04-02 15:00:00,46.49,28.7,,0.5,31.74
2020-04-02 16:00:00,43.37,10.76,,0.49,34.09
2020-04-02 17:00:00,61.78,17.14,,0.5,35.96
2020-04-02 18:00:00,29.22,5.69,,0.51,35.83
2020-04-02 19:00:00,37.54,8.18,,0.51,35.06
2020-04-02 20:00:00,40.17,9.54,,0.49,29.55
2020-04-02 21:00:00,56.74,18.24,,0.5,26.17
2020-04-02 22:00:00,74.47,36.17,,0.49,23.24
2020-04-02 23:00:00,60.84,27.63,,0.49,23.77
2020-04-03 00:00:00,66.87,32.26,,0.53,26.31
2020-04-03 01:00:00,25.68,8.6,,0.54,25.85
2020-04-03 02:00:00,32.9,12.71,,0.53,25.52
2020-04-03 03:00:00,39.72,19.96,,0.54,27.74
2020-04-03 04:00:00,71.16,33.65,,0.53,18.99
2020-04-03 05:00:00,84.29,52.07,,0.52,14.47
2020-04-03 06:00:00,155.92,82.75,,0.55,12.45
2020-04-03 07:00:00,102.36,51.8,,0.58,12.3
2020-04-03 08:00:00,67.35,35.78,,0.6,14.55
2020-04-03 09:00:00,89.2,46.24,,0.62,20.84
2020-04-03 10:00:00,47.29,19.11,,0.62,30.74
2020-04-03 11:00:00,16.98,10.76,,0.61,36.83
2020-04-03 12:00:00,37.55,14.64,,0.57,38.75
2020-04-03 13:00:00,35.19,13.87,,0.57,39.4
2020-04-03 14:00:00,46.86,22.01,,0.56,41.09
2020-04-03 15:00:00,35.89,27.4,,0.55,41.71
2020-04-03 16:00:00,26.4,8.04,,0.53,41.42
2020-04-03 17:00:00,35.98,8.07,,0.5,41.62
2020-04-03 18:00:00,34.75,12.51,,0.49,40.54
2020-04-03 19:00:00,42.32,15.2,,0.5,38.66
2020-04-03 20:00:00,41.43,17.16,,0.51,33.36
2020-04-03 21:00:00,119.25,12.83,8.82,0.52,25.05
2020-04-03 22:00:00,36.76,16.58,,0.55,22.47
2020-04-03 23:00:00,43.91,22.82,,0.53,19.99
2020-04-04 00:00:00,49.3,23.18,24.84,0.53,26.23
2020-04-04 01:00:00,80.33,32.53,31.5,0.54,8.22
2020-04-04 02:00:00,142.09,43.23,67.32,0.57,3.76
2020-04-04 03:00:00,55.1,37.01,51.63,0.59,2.51
2020-04-04 04:00:00,59.39,35.25,29.24,0.61,3.06
2020-04-04 05:00:00,105.8,65.46,,0.61,14.98
2020-04-04 06:00:00,138.14,96.01,,0.59,15.64
2020-04-04 07:00:00,180.97,110.43,,0.61,9.38
2020-04-04 08:00:00,138.54,88.96,,0.63,13.98
2020-04-04 09:00:00,94.27,53.42,,0.67,25.83
2020-04-04 10:00:00,8.32,2.39,,0.68,34.68
2020-04-04 11:00:00,6.96,6.44,,0.66,37.64
2020-04-04 12:00:00,20.76,18.96,,0.64,38.86
2020-04-04 13:00:00,33.56,15.14,,0.61,39.2
2020-04-04 14:00:00,55.58,22.72,,0.58,39.45
2020-04-04 15:00:00,46.78,30.31,,0.56,40.31
2020-04-04 16:00:00,36.73,14.24,,0.55,38.58
2020-04-04 17:00:00,36.18,6.51,,0.54,37.12
2020-04-04 18:00:00,36.64,9.86,,0.53,36.83
2020-04-04 19:00:00,36.81,8.97,,0.51,35.88
2020-04-04 20:00:00,46.96,20.89,,0.5,28.4
2020-04-04 21:00:00,80.36,28.44,23.66,0.51,15.82
2020-04-04 22:00:00,88.2,48.44,17.65,0.54,14.02
2020-04-04 23:00:00,99.01,44.29,20.35,0.6,9.39
2020-04-05 00:00:00,103.44,43.44,86.28,0.64,2.36
2020-04-05 01:00:00,113.14,49.58,58.0,0.69,2.41
2020-04-05 02:00:00,109.23,52.99,75.1,0.68,2.28
2020-04-05 03:00:00,119.75,64.77,79.72,0.69,2.74
2020-04-05 04:00:00,115.92,58.9,77.31,0.72,2.09
2020-04-05 05:00:00,96.84,52.8,75.44,0.75,1.84
2020-04-05 06:00:00,105.52,66.94,26.79,0.77,4.06
2020-04-05 07:00:00,141.75,94.99,,0.79,6.47
2020-04-05 08:00:00,121.08,81.62,,0.76,9.55
2020-04-05 09:00:00,178.64,111.64,,0.77,18.69
2020-04-05 10:00:00,189.78,117.47,,0.77,30.36
2020-04-05 11:00:00,46.86,32.98,,0.76,35.22
2020-04-05 12:00:00,13.63,2.63,,0.71,38.98
2020-04-05 13:00:00,27.4,8.15,,0.69,41.51
2020-04-05 14:00:00,51.56,28.58,,0.65,42.42
2020-04-05 15:00:00,45.3,64.61,,0.62,44.26
2020-04-05 16:00:00,51.37,138.06,,0.59,44.48
2020-04-05 17:00:00,48.21,27.94,,0.56,44.92
2020-04-05 18:00:00,60.12,21.22,,0.56,44.16
2020-04-05 19:00:00,57.12,26.24,,0.58,43.47
2020-04-05 20:00:00,61.83,21.15,,0.57,34.75
2020-04-05 21:00:00,63.04,22.52,21.09,0.58,28.27
2020-04-05 22:00:00,82.53,35.51,1.86,0.58,38.42
2020-04-05 23:00:00,124.34,63.69,1.41,0.59,49.23
2020-04-06 00:00:00,144.18,81.86,1.09,0.6,60.29
2020-04-06 01:00:00,147.37,92.34,7.3,0.62,46.95
2020-04-06 02:00:00,144.06,102.27,9.58,0.66,29.42
2020-04-06 03:00:00,130.81,94.48,,0.68,15.8
2020-04-06 04:00:00,147.35,93.88,2.92,0.73,15.54
2020-04-06 05:00:00,122.17,77.14,27.23,0.73,10.97
2020-04-06 06:00:00,129.31,82.5,5.56,0.73,6.73
2020-04-06 07:00:00,152.93,100.1,12.28,0.76,4.92
2020-04-06 08:00:00,133.99,85.8,14.25,0.78,8.88
2020-04-06 09:00:00,158.56,99.4,16.54,0.81,28.08
2020-04-06 10:00:00,153.1,94.5,,0.83,42.53
2020-04-06 11:00:00,109.39,62.38,,0.81,42.84
2020-04-06 12:00:00,79.99,41.52,,0.74,38.88
2020-04-06 13:00:00,57.24,27.6,,0.68,37.5
2020-04-06 14:00:00,67.22,31.38,6.13,0.62,37.88
2020-04-06 15:00:00,61.17,34.89,,0.59,35.84
2020-04-06 16:00:00,70.44,19.5,,0.58,34.81
2020-04-06 17:00:00,48.46,8.59,,0.56,36.91
2020-04-06 18:00:00,50.42,9.47,,0.53,34.84
2020-04-06 19:00:00,62.82,11.99,,0.51,33.12
2020-04-06 20:00:00,79.48,21.04,,0.5,29.13
2020-04-06 21:00:00,96.29,31.91,23.72,0.5,25.31
2020-04-06 22:00:00,92.64,34.68,,0.52,26.33
2020-04-06 23:00:00,70.91,23.81,,0.54,25.0
2020-04-07 00:00:00,64.7,19.68,,0.54,23.14
2020-04-07 01:00:00,65.88,15.8,,0.53,19.11
2020-04-07 02:00:00,77.46,29.52,,0.5,16.9
2020-04-07 03:00:00,61.59,24.62,,0.49,20.56
2020-04-07 04:00:00,70.37,34.27,,0.48,23.06
2020-04-07 05:00:00,97.44,47.59,,0.51,15.01
2020-04-07 06:00:00,84.8,50.18,,0.54,13.82
2020-04-07 07:00:00,154.92,75.82,,0.56,12.41
2020-04-07 08:00:00,132.36,74.15,,0.57,11.04
2020-04-07 09:00:00,117.87,57.79,,0.59,16.49
2020-04-07 10:00:00,61.69,27.64,,0.6,23.88
2020-04-07 11:00:00,42.29,19.6,,0.6,25.53
2020-04-07 12:00:00,63.8,12.48,,0.59,28.75
2020-04-07 13:00:00,83.17,22.28,,0.56,31.6
2020-04-07 14:00:00,103.35,27.23,,0.54,33.84
2020-04-07 15:00:00,64.84,21.64,,0.5,33.28
2020-04-07 16:00:00,58.61,18.37,,0.48,31.36
2020-04-07 17:00:00,56.49,16.57,,0.47,31.21
2020-04-07 18:00:00,60.89,19.77,,0.48,30.9
2020-04-07 19:00:00,73.75,17.78,,0.48,30.91
2020-04-07 20:00:00,63.33,10.35,,0.49,27.01
2020-04-07 21:00:00,64.37,11.47,12.55,0.48,25.28
2020-04-07 22:00:00,86.87,12.69,,0.47,27.61
2020-04-07 23:00:00,135.27,24.28,,0.47,25.47
2020-04-08 00:00:00,87.31,18.51,,0.46,21.08
2020-04-08 01:00:00,78.1,23.74,,0.47,18.66
2020-04-08 02:00:00,75.58,18.64,,0.5,15.72
2020-04-08 03:00:00,70.69,20.66,,0.5,18.65
2020-04-08 04:00:00,95.21,47.05,,0.51,18.15
2020-04-08 05:00:00,102.56,38.4,,0.49,17.76
2020-04-08 06:00:00,61.16,13.79,,0.48,17.73
2020-04-08 07:00:00,81.5,39.02,,0.49,17.09
2020-04-08 08:00:00,102.3,59.94,,0.52,14.25
2020-04-08 09:00:00,93.46,39.83,,0.54,19.48
2020-04-08 10:00:00,33.0,2.92,,0.54,26.39
2020-04-08 11:00:00,45.77,14.64,,0.54,28.46
2020-04-08 12:00:00,64.74,25.45,,0.51,31.45
2020-04-08 13:00:00,81.04,25.26,,0.5,32.78
2020-04-08 14:00:00,77.45,36.68,,0.49,34.79
2020-04-08 15:00:00,64.77,30.94,,0.49,34.93
2020-04-08 16:00:00,52.8,12.31,,0.48,36.43
2020-04-08 17:00:00,39.69,8.94,,0.48,37.07
2020-04-08 18:00:00,51.6,10.33,,0.45,35.96
2020-04-08 19:00:00,58.85,16.23,,0.43,34.67
2020-04-08 20:00:00,61.85,19.91,,0.44,33.62
2020-04-08 21:00:00,60.8,25.29,2.79,0.47,29.1
2020-04-08 22:00:00,63.26,25.48,1.29,0.49,28.89
2020-04-08 23:00:00,50.42,15.05,,0.51,32.47
2020-04-09 00:00:00,42.46,14.56,,0.51,31.14
2020-04-09 01:00:00,50.18,19.15,,0.47,30.11
2020-04-09 02:00:00,63.57,28.01,,0.47,29.11
2020-04-09 03:00:00,54.04,25.07,,0.49,27.69
2020-04-09 04:00:00,56.88,30.82,,0.5,27.47
2020-04-09 05:00:00,61.26,31.21,,0.5,18.45
2020-04-09 06:00:00,90.34,61.74,,0.53,15.57
2020-04-09 07:00:00,113.56,72.29,,0.49,16.63
2020-04-09 08:00:00,111.69,62.87,,0.52,17.61
2020-04-09 09:00:00,78.63,29.12,,0.53,23.53
2020-04-09 10:00:00,53.42,23.43,1.09,0.55,31.23
2020-04-09 11:00:00,42.83,17.07,,0.56,36.37
2020-04-09 12:00:00,37.68,16.79,,0.55,38.13
2020-04-09 13:00:00,41.53,14.38,,0.51,39.13
2020-04-09 14:00:00,53.97,23.21,,0.5,41.12
2020-04-09 15:00:00,46.23,25.42,,0.49,41.19
2020-04-09 16:00:00,36.44,16.07,,0.47,42.0
2020-04-09 17:00:00,45.13,19.45,,0.46,40.94
2020-04-09 18:00:00,38.72,16.34,,0.48,40.18
2020-04-09 19:00:00,37.69,6.77,,0.47,38.6
2020-04-09 20:00:00,48.46,10.37,,0.47,30.37
2020-04-09 21:00:00,66.27,27.69,,0.46,24.74
2020-04-09 22:00:00,92.92,48.54,49.51,0.47,9.0
2020-04-09 23:00:00,168.66,85.4,40.94,0.52,5.33
2020-04-10 00:00:00,175.15,99.51,25.61,0.6,3.2
2020-04-10 01:00:00,135.53,66.73,38.71,0.64,3.05
2020-04-10 02:00:00,126.13,60.21,57.94,0.68,2.49
2020-04-10 03:00:00,113.83,59.17,74.28,0.67,1.59
2020-04-10 04:00:00,108.21,56.87,33.82,0.66,3.15
2020-04-10 05:00:00,142.15,89.76,32.18,0.68,8.07
2020-04-10 06:00:00,246.42,133.08,,0.71,8.94
2020-04-10 07:00:00,216.94,135.12,,0.75,9.11
2020-04-10 08:00:00,201.73,119.52,,0.78,12.91
2020-04-10 09:00:00,192.41,111.34,,0.78,21.6
2020-04-10 10:00:00,158.57,65.55,,0.78,35.77
2020-04-10 11:00:00,37.27,22.07,,0.75,42.9
2020-04-10 12:00:00,2.73,0.6,,0.7,44.11
2020-04-10 13:00:00,33.85,15.19,12.6,0.66,42.66
2020-04-10 14:00:00,33.54,15.35,,0.62,40.86
2020-04-10 15:00:00,32.17,16.88,,0.59,41.16
2020-04-10 16:00:00,43.34,8.73,,0.57,37.69
2020-04-10 17:00:00,40.68,12.43,,0.54,37.92
2020-04-10 18:00:00,55.8,9.44,,0.51,37.82
2020-04-10 19:00:00,58.52,21.4,,0.49,34.04
2020-04-10 20:00:00,69.67,22.01,,0.5,27.02
2020-04-10 21:00:00,86.31,27.77,34.11,0.53,16.57
2020-04-10 22:00:00,94.73,32.98,5.46,0.56,12.26
2020-04-10 23:00:00,113.25,42.87,36.84,0.57,3.96
2020-04-11 00:00:00,132.05,56.18,26.79,0.59,4.08
2020-04-11 01:00:00,126.02,62.47,38.41,0.61,3.67
2020-04-11 02:00:00,120.82,64.06,16.63,0.65,4.04
2020-04-11 03:00:00,124.67,60.72,29.15,0.69,2.79
2020-04-11 04:00:00,130.41,57.69,50.0,0.72,1.92
2020-04-11 05:00:00,119.94,75.0,67.98,0.74,2.49
2020-04-11 06:00:00,125.74,76.13,17.72,0.74,5.36
2020-04-11 07:00:00,128.12,72.91,17.24,0.74,7.18
2020-04-11 08:00:00,104.87,58.33,7.61,0.74,13.37
2020-04-11 09:00:00,118.37,60.53,,0.74,21.07
2020-04-11 10:00:00,82.39,46.5,,0.73,36.15
2020-04-11 11:00:00,71.75,39.69,,0.69,43.43
2020-04-11 12:00:00,71.75,39.67,,0.67,47.64
2020-04-11 13:00:00,81.39,36.8,,0.63,51.96
2020-04-11 14:00:00,96.32,44.9,,0.58,52.44
2020-04-11 15:00:00,85.72,44.12,,0.55,50.58
2020-04-11 16:00:00,88.9,34.79,,0.53,46.87
2020-04-11 17:00:00,79.36,25.06,,0.54,41.97
2020-04-11 18:00:00,69.14,15.04,,0.54,42.17
2020-04-11 19:00:00,66.29,13.39,,0.52,37.78
2020-04-11 20:00:00,84.75,26.04,,0.49,35.3
2020-04-11 21:00:00,88.81,25.74,,0.5,31.55
2020-04-11 22:00:00,96.58,32.96,,0.5,29.49
2020-04-11 23:00:00,85.94,27.67,,0.51,30.87
2020-04-12 00:00:00,57.17,15.88,,0.52,29.0
2020-04-12 01:00:00,62.89,21.33,,0.52,27.15
2020-04-12 02:00:00,63.83,18.6,,0.48,27.78
2020-04-12 03:00:00,63.45,26.91,,0.47,28.59
2020-04-12 04:00:00,58.39,27.75,,0.47,28.01
2020-04-12 05:00:00,60.52,22.69,,0.47,23.59
2020-04-12 06:00:00,83.88,52.97,,0.51,19.82
2020-04-12 07:00:00,123.51,69.82,,0.53,13.97
2020-04-12 08:00:00,76.59,33.67,,0.54,15.73
2020-04-12 09:00:00,64.63,19.15,,0.54,23.01
2020-04-12 10:00:00,96.43,41.96,,0.55,33.04
2020-04-12 11:00:00,48.4,15.56,,0.55,36.24
2020-04-12 12:00:00,48.31,23.46,,0.54,39.47
2020-04-12 13:00:00,61.95,31.25,,0.53,39.74
2020-04-12 14:00:00,72.87,29.71,,0.5,38.18
2020-04-12 15:00:00,73.74,32.86,,0.48,37.67
2020-04-12 16:00:00,69.35,20.98,,0.47,37.37
2020-04-12 17:00:00,67.46,22.86,,0.47,38.17
2020-04-12 18:00:00,50.6,13.17,,0.46,37.36
2020-04-12 19:00:00,51.75,13.86,,0.46,36.97
2020-04-12 20:00:00,64.39,15.76,,0.47,28.39
2020-04-12 21:00:00,100.31,34.91,5.42,0.47,21.57
2020-04-12 22:00:00,110.03,44.08,,0.49,20.56
2020-04-12 23:00:00,123.05,48.22,,0.5,15.88
2020-04-13 00:00:00,131.82,65.56,,0.52,18.29
2020-04-13 01:00:00,140.47,64.07,23.2,0.56,8.29
2020-04-13 02:00:00,185.89,94.09,7.01,0.59,3.27
2020-04-13 03:00:00,212.87,122.18,5.87,0.61,6.86
2020-04-13 04:00:00,191.2,111.12,4.98,0.64,6.34
2020-04-13 05:00:00,184.21,146.91,,0.67,7.29
2020-04-13 06:00:00,237.44,156.57,,0.69,9.05
2020-04-13 07:00:00,294.79,166.18,,0.75,8.05
2020-04-13 08:00:00,235.12,108.01,,0.8,10.39
2020-04-13 09:00:00,149.56,57.05,,0.81,21.62
2020-04-13 10:00:00,60.58,15.57,31.15,0.78,32.39
2020-04-13 11:00:00,38.67,8.52,,0.73,39.56
2020-04-13 12:00:00,32.51,22.37,,0.67,41.54
2020-04-13 13:00:00,72.2,33.37,5.33,0.63,39.18
2020-04-13 14:00:00,86.8,36.36,,0.61,37.92
2020-04-13 15:00:00,68.49,26.15,,0.57,38.46
2020-04-13 16:00:00,67.48,20.05,,0.54,38.15
2020-04-13 17:00:00,72.84,16.93,,0.52,40.63
2020-04-13 18:00:00,69.44,19.13,,0.5,39.27
2020-04-13 19:00:00,72.55,24.56,,0.49,34.37
2020-04-13 20:00:00,87.62,25.92,,0.5,25.87
2020-04-13 21:00:00,109.89,38.16,42.82,0.52,9.41
2020-04-13 22:00:00,151.57,57.17,60.83,0.57,3.0
2020-04-13 23:00:00,180.25,68.96,64.82,0.6,3.39
2020-04-14 00:00:00,188.83,80.05,18.42,0.62,8.96
2020-04-14 01:00:00,139.0,57.95,,0.63,14.63
2020-04-14 02:00:00,139.83,59.98,35.9,0.64,6.08
2020-04-14 03:00:00,176.33,65.15,47.75,0.66,1.91
2020-04-14 04:00:00,124.8,65.52,27.19,0.69,2.89
2020-04-14 05:00:00,125.23,63.04,6.87,0.69,2.28
2020-04-14 06:00:00,128.67,66.98,6.18,0.69,3.16
2020-04-14 07:00:00,182.02,100.66,25.52,0.7,2.81
2020-04-14 08:00:00,200.03,111.69,5.42,0.71,4.79
2020-04-14 09:00:00,256.03,136.29,,0.73,13.94
2020-04-14 10:00:00,176.02,71.79,,0.73,26.04
2020-04-14 11:00:00,32.76,4.98,,0.72,34.54
2020-04-14 12:00:00,24.75,8.33,,0.67,39.51
2020-04-14 13:00:00,67.51,23.37,,0.62,46.36
2020-04-14 14:00:00,121.2,25.91,,0.61,46.15
2020-04-14 15:00:00,131.67,38.63,,0.56,41.19
2020-04-14 16:00:00,129.49,38.76,,0.54,42.56
2020-04-14 17:00:00,96.79,25.35,,0.52,43.03
2020-04-14 18:00:00,82.2,22.88,,0.5,39.21
2020-04-14 19:00:00,94.27,30.82,1.16,0.47,29.54
2020-04-14 20:00:00,110.6,39.79,6.94,0.48,21.86
2020-04-14 21:00:00,147.35,55.54,20.32,0.52,15.98
2020-04-14 22:00:00,199.42,70.13,36.05,0.58,8.04
2020-04-14 23:00:00,180.56,68.85,6.87,0.62,16.09
2020-04-15 00:00:00,179.07,52.69,,0.62,18.34
2020-04-15 01:00:00,187.57,45.48,,0.59,17.05
2020-04-15 02:00:00,179.86,45.45,,0.6,14.41
2020-04-15 03:00:00,178.4,58.76,,0.62,15.41
2020-04-15 04:00:00,143.9,42.41,,0.6,14.93
2020-04-15 05:00:00,130.44,37.73,8.5,0.62,12.75
2020-04-15 06:00:00,157.89,58.12,8.04,0.64,4.89
2020-04-15 07:00:00,168.47,59.64,,0.61,12.09
2020-04-15 08:00:00,168.14,53.89,,0.62,11.72
2020-04-15 09:00:00,214.59,81.67,,0.64,17.41
2020-04-15 10:00:00,227.5,68.81,,0.64,29.46
2020-04-15 11:00:00,222.38,60.37,,0.66,38.75
2020-04-15 12:00:00,222.84,42.52,,0.65,37.66
2020-04-15 13:00:00,191.5,42.15,,0.59,33.5
2020-04-15 14:00:00,165.96,38.13,,0.54,34.1
2020-04-15 15:00:00,144.75,45.89,,0.51,35.75
2020-04-15 16:00:00,130.13,29.23,,0.48,34.45
2020-04-15 17:00:00,138.11,24.96,,0.47,33.95
2020-04-15 18:00:00,102.73,22.12,,0.47,32.94
2020-04-15 19:00:00,88.93,9.51,,0.46,29.04
2020-04-15 20:00:00,87.25,14.27,22.58,0.46,15.39
2020-04-15 21:00:00,179.57,48.37,149.64,0.49,3.29
2020-04-15 22:00:00,190.38,54.24,192.26,0.55,3.34
2020-04-15 23:00:00,194.29,78.47,128.1,0.62,4.24
2020-04-16 00:00:00,238.12,109.17,123.91,0.73,5.08
2020-04-16 01:00:00,275.42,99.22,130.45,0.82,3.19
2020-04-16 02:00:00,199.33,93.85,23.75,0.86,3.48
2020-04-16 03:00:00,212.06,105.58,,0.85,6.35
2020-04-16 04:00:00,260.25,105.13,,0.83,7.09
2020-04-16 05:00:00,179.56,63.31,4.88,0.8,9.5
2020-04-16 06:00:00,179.66,57.58,,0.79,12.01
2020-04-16 07:00:00,163.96,76.75,,0.78,9.01
2020-04-16 08:00:00,164.56,59.1,8.48,0.77,10.19
2020-04-16 09:00:00,184.95,71.5,1.29,0.75,19.18
2020-04-16 10:00:00,207.32,81.21,15.45,0.75,33.09
2020-04-16 11:00:00,202.66,83.41,,0.72,44.21
2020-04-16 12:00:00,240.72,78.59,,0.73,52.39
2020-04-16 13:00:00,169.13,55.05,,0.69,42.62
2020-04-16 14:00:00,105.65,42.22,,0.64,36.09
2020-04-16 15:00:00,82.18,21.82,,0.6,36.57
2020-04-16 16:00:00,76.84,18.33,,0.57,36.89
2020-04-16 17:00:00,71.31,9.45,,0.51,34.45
2020-04-16 18:00:00,61.18,16.02,,0.49,34.25
2020-04-16 19:00:00,62.57,14.43,,0.47,30.57
2020-04-16 20:00:00,76.9,18.08,,0.48,23.79
2020-04-16 21:00:00,86.03,20.89,,0.5,22.89
2020-04-16 22:00:00,113.38,31.6,,0.53,24.11
2020-04-16 23:00:00,112.14,35.73,,0.53,25.0
2020-04-17 00:00:00,90.43,24.37,,0.53,27.53
2020-04-17 01:00:00,86.41,24.61,,0.52,30.01
2020-04-17 02:00:00,99.34,34.2,,0.5,25.1
2020-04-17 03:00:00,80.91,22.68,,0.51,29.14
2020-04-17 04:00:00,71.9,19.92,,0.52,26.85
2020-04-17 05:00:00,111.49,17.08,12.93,0.51,26.47
2020-04-17 06:00:00,72.22,7.75,,0.49,27.36
2020-04-17 07:00:00,75.12,16.32,,0.49,24.02
2020-04-17 08:00:00,83.68,27.19,,0.48,25.99
2020-04-17 09:00:00,88.46,31.18,,0.49,27.27
2020-04-17 10:00:00,71.13,18.07,,0.5,28.04
2020-04-17 11:00:00,57.18,17.24,,0.5,28.93
2020-04-17 12:00:00,42.07,7.27,,0.5,34.24
2020-04-17 13:00:00,58.57,21.46,,0.48,37.18
2020-04-17 14:00:00,67.17,35.22,,0.45,42.41
2020-04-17 15:00:00,55.01,32.0,,0.43,43.56
2020-04-17 16:00:00,54.35,22.13,,0.44,43.21
2020-04-17 17:00:00,58.25,16.03,,0.44,41.57
2020-04-17 18:00:00,57.35,23.15,,0.42,42.08
2020-04-17 19:00:00,66.05,19.68,,0.43,35.95
2020-04-17 20:00:00,52.7,10.06,,0.45,24.48
2020-04-17 21:00:00,54.03,13.16,,0.45,24.99
2020-04-17 22:00:00,75.87,20.69,,0.48,24.39
2020-04-17 23:00:00,77.96,30.18,,0.47,26.34
2020-04-18 00:00:00,74.59,23.8,,0.46,27.16
2020-04-18 01:00:00,71.85,29.75,,0.48,22.39
2020-04-18 02:00:00,77.18,24.85,,0.5,18.5
2020-04-18 03:00:00,75.02,23.88,,0.51,20.48
2020-04-18 04:00:00,73.65,21.31,,0.5,21.3
2020-04-18 05:00:00,77.58,23.87,,0.47,20.64
2020-04-18 06:00:00,93.86,24.51,,0.45,20.57
2020-04-18 07:00:00,85.7,28.31,,0.47,19.56
2020-04-18 08:00:00,40.6,6.73,,0.5,16.03
2020-04-18 09:00:00,35.15,4.41,,0.49,21.28
2020-04-18 10:00:00,63.13,14.94,,0.49,27.83
2020-04-18 11:00:00,58.53,17.76,,0.49,33.47
2020-04-18 12:00:00,69.12,29.66,,0.47,37.82
2020-04-18 13:00:00,86.36,32.18,,0.44,37.53
2020-04-18 14:00:00,97.51,36.23,,0.44,38.44
2020-04-18 15:00:00,96.45,19.62,,0.43,40.01
2020-04-18 16:00:00,99.22,21.05,,0.43,40.86
2020-04-18 17:00:00,114.06,24.4,,0.42,41.38
2020-04-18 18:00:00,116.38,19.74,,0.4,39.86
2020-04-18 19:00:00,176.58,33.26,,0.4,37.65
2020-04-18 20:00:00,109.33,23.31,,0.42,33.93
2020-04-18 21:00:00,56.09,17.9,,0.42,25.59
2020-04-18 22:00:00,67.98,22.05,,0.45,24.31
2020-04-18 23:00:00,85.0,24.76,,0.46,19.07
2020-04-19 00:00:00,71.36,15.52,,0.44,17.85
2020-04-19 01:00:00,51.64,18.97,,0.44,21.0
2020-04-19 02:00:00,41.42,16.58,,0.44,21.04
2020-04-19 03:00:00,42.2,16.69,,0.45,20.61
2020-04-19 04:00:00,55.35,24.61,,0.47,13.92
2020-04-19 05:00:00,31.25,18.14,2.63,0.48,7.05
2020-04-19 06:00:00,26.27,4.98,6.72,0.48,4.81
2020-04-19 07:00:00,36.82,7.65,9.81,0.46,2.92
2020-04-19 08:00:00,43.23,9.13,10.65,0.47,3.57
2020-04-19 09:00:00,96.89,57.29,,0.47,9.89
2020-04-19 10:00:00,175.08,102.06,,0.5,18.14
2020-04-19 11:00:00,51.08,31.26,,0.53,27.15
2020-04-19 12:00:00,53.18,31.03,,0.52,33.69
2020-04-19 13:00:00,51.56,27.93,,0.51,35.16
2020-04-19 14:00:00,54.27,31.64,,0.5,36.63
2020-04-19 15:00:00,49.64,28.15,,0.47,40.06
2020-04-19 16:00:00,47.64,24.53,,0.45,41.84
2020-04-19 17:00:00,31.04,13.47,,0.46,40.78
2020-04-19 18:00:00,23.31,4.8,,0.46,40.61
2020-04-19 19:00:00,29.29,8.41,,0.45,39.32
2020-04-19 20:00:00,30.27,7.5,4.83,0.43,31.28
