Datetime,NOx (ppb),Ozone (ug/m3),CO (mg/m3),NH3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3)
2020-08-07 05:00:00,44.09,24.06,0.57,14.27,,,6.07
2020-08-07 06:00:00,45.89,25.02,0.64,14.53,,,6.37
2020-08-07 07:00:00,49.5,21.03,0.77,15.1,,,6.7
2020-08-07 08:00:00,48.35,15.91,0.88,14.56,,,7.02
2020-08-07 09:00:00,55.46,34.31,1.21,16.46,36.0,35.0,7.46
2020-08-07 10:00:00,66.34,21.15,1.67,19.44,29.5,27.25,7.07
2020-08-07 11:00:00,63.36,17.63,1.71,18.1,44.25,41.25,7.23
2020-08-07 12:00:00,64.77,17.94,1.54,18.48,49.0,44.75,7.38
2020-08-07 13:00:00,62.35,22.53,1.25,18.3,47.5,45.25,7.86
2020-08-07 14:00:00,60.57,31.79,1.11,17.74,45.75,44.0,7.98
2020-08-07 15:00:00,62.53,26.16,1.12,18.02,37.5,35.25,7.89
2020-08-07 16:00:00,62.34,13.96,1.38,17.49,43.0,41.5,7.88
2020-08-07 17:00:00,57.92,22.4,1.21,16.58,49.75,46.25,8.16
2020-08-07 18:00:00,73.47,16.65,1.73,19.79,48.25,43.75,8.54
2020-08-07 19:00:00,73.77,22.13,2.25,20.3,53.75,46.75,6.54
2020-08-07 20:00:00,82.91,16.23,2.37,22.21,58.5,52.5,7.58
2020-08-07 21:00:00,83.66,15.55,2.22,21.92,64.25,55.5,7.73
2020-08-07 22:00:00,70.96,17.08,1.68,19.2,64.25,55.0,6.35
2020-08-07 23:00:00,65.66,14.72,1.37,16.11,65.75,54.5,5.78
2020-08-08 00:00:00,63.13,9.55,1.31,15.03,76.0,61.5,6.2
2020-08-08 01:00:00,52.49,16.53,1.09,13.21,83.25,67.0,5.65
2020-08-08 02:00:00,46.08,13.8,0.9,11.62,74.0,62.25,5.74
2020-08-08 03:00:00,48.77,13.76,0.98,13.46,65.5,60.5,6.1
2020-08-08 04:00:00,50.06,26.28,0.97,13.02,65.75,59.75,6.88
2020-08-08 05:00:00,47.54,21.76,0.91,11.86,67.25,60.0,6.65
2020-08-08 06:00:00,52.64,19.73,1.17,12.62,64.5,58.75,6.83
2020-08-08 07:00:00,57.46,18.77,1.34,15.87,67.5,59.75,7.19
2020-08-08 08:00:00,55.71,27.43,1.18,16.82,65.5,56.75,7.07
2020-08-08 09:00:00,44.77,52.33,0.68,15.56,56.5,51.5,5.24
2020-08-08 10:00:00,69.75,50.22,0.96,19.51,,,5.87
2020-08-08 11:00:00,59.48,33.8,1.15,16.66,43.75,41.75,5.65
2020-08-08 12:00:00,63.05,35.29,1.18,16.93,65.25,59.0,5.96
2020-08-08 13:00:00,54.76,44.91,1.05,16.26,82.75,72.5,6.81
2020-08-08 14:00:00,47.38,46.93,1.12,15.24,86.75,76.25,6.59
2020-08-08 15:00:00,54.71,62.16,1.1,17.23,97.0,79.25,6.73
2020-08-08 16:00:00,55.5,45.99,0.94,18.68,91.5,70.0,6.54
2020-08-08 17:00:00,57.37,45.96,1.04,20.9,79.75,61.25,6.33
2020-08-08 18:00:00,55.56,50.12,0.9,17.09,81.25,65.5,6.21
2020-08-08 19:00:00,56.14,35.15,1.14,16.8,84.5,70.5,6.85
2020-08-08 20:00:00,44.77,28.69,1.21,14.54,88.0,75.25,7.45
2020-08-08 21:00:00,41.09,23.98,1.55,16.91,96.0,82.75,7.82
2020-08-08 22:00:00,41.31,27.05,1.73,17.27,100.75,88.5,6.57
2020-08-08 23:00:00,47.5,17.39,1.75,19.24,97.25,88.75,6.98
2020-08-09 00:00:00,41.77,17.96,1.07,17.8,94.0,88.25,5.88
2020-08-09 01:00:00,37.59,32.86,0.68,16.34,63.25,62.0,5.94
2020-08-09 02:00:00,35.07,13.99,0.61,15.3,48.0,46.0,6.67
2020-08-09 03:00:00,33.54,35.13,0.59,15.68,,,6.62
2020-08-09 04:00:00,37.1,29.41,0.65,16.65,,,6.48
2020-08-09 05:00:00,36.43,26.74,0.69,15.85,,,6.94
2020-08-09 06:00:00,34.86,21.3,0.8,15.14,,,7.23
2020-08-09 07:00:00,34.77,20.77,0.89,15.17,,,6.42
2020-08-09 08:00:00,34.58,21.36,0.83,14.98,,,6.63
2020-08-09 09:00:00,34.73,20.95,0.82,15.01,,,7.1
2020-08-09 10:00:00,34.01,20.41,0.86,14.96,,,6.44
2020-08-09 11:00:00,35.44,40.21,0.95,15.88,49.25,47.25,6.68
2020-08-09 12:00:00,40.23,35.14,1.08,17.43,65.0,58.75,6.65
2020-08-09 13:00:00,40.43,49.08,1.06,17.23,78.25,68.0,6.88
2020-08-09 14:00:00,39.44,41.14,1.05,17.08,76.75,69.0,7.22
2020-08-09 15:00:00,41.66,33.2,1.12,17.66,74.75,71.0,6.62
2020-08-09 16:00:00,43.94,28.37,1.3,18.16,,,6.73
2020-08-09 17:00:00,45.82,29.37,1.28,18.98,66.25,59.5,7.21
2020-08-09 18:00:00,44.55,25.29,1.22,18.62,63.75,57.25,6.56
2020-08-09 19:00:00,43.48,25.85,1.49,18.39,72.75,64.5,6.94
2020-08-09 20:00:00,47.38,24.09,1.91,19.07,87.75,77.25,7.57
2020-08-09 21:00:00,50.2,31.31,2.14,20.82,86.25,75.25,7.05
2020-08-09 22:00:00,52.94,26.96,2.0,22.06,81.75,69.5,7.13
2020-08-09 23:00:00,54.19,30.1,1.58,22.0,64.0,53.5,6.58
2020-08-10 00:00:00,54.61,30.78,1.53,22.91,74.25,60.0,6.97
2020-08-10 01:00:00,56.19,29.54,0.9,23.25,62.75,51.75,5.1
2020-08-10 02:00:00,52.3,27.01,0.81,22.61,49.5,43.0,5.17
2020-08-10 03:00:00,52.58,28.84,0.75,22.29,47.25,40.5,4.68
2020-08-10 04:00:00,53.4,30.37,0.74,22.96,36.0,34.0,5.96
2020-08-10 05:00:00,54.81,29.02,0.73,22.92,29.25,27.75,5.37
2020-08-10 06:00:00,55.51,30.45,0.9,23.62,25.0,24.0,5.6
2020-08-10 07:00:00,55.74,22.95,1.05,22.38,28.5,26.75,6.46
2020-08-10 08:00:00,55.35,31.81,1.21,22.11,40.0,39.0,7.34
2020-08-10 09:00:00,66.36,33.75,1.64,25.21,39.0,36.25,7.28
2020-08-10 10:00:00,70.81,30.53,1.76,25.88,37.75,33.25,7.13
2020-08-10 11:00:00,70.24,,,26.93,38.5,34.25,
2020-08-10 12:00:00,,7.04,,,36.75,33.0,3.51
2020-08-10 13:00:00,,7.62,1.63,,38.75,36.75,3.77
2020-08-10 14:00:00,,7.69,1.34,,49.5,45.0,3.63
2020-08-10 15:00:00,,7.53,1.22,,35.5,34.0,3.34
2020-08-10 16:00:00,,8.54,1.29,,43.5,38.75,3.3
2020-08-10 17:00:00,77.35,7.53,1.66,30.93,53.75,44.25,3.63
2020-08-10 18:00:00,79.47,7.43,1.86,30.95,53.5,46.5,4.03
2020-08-10 19:00:00,84.6,7.29,2.04,32.35,53.75,44.0,3.86
2020-08-10 20:00:00,82.07,7.23,2.01,32.24,50.75,41.5,3.98
2020-08-10 21:00:00,72.08,7.23,1.55,28.9,56.75,49.5,4.15
2020-08-10 22:00:00,71.76,7.25,1.68,29.61,54.25,47.25,4.29
2020-08-10 23:00:00,68.97,7.24,1.27,28.64,51.75,47.25,3.83
2020-08-11 00:00:00,65.01,7.3,1.14,27.79,48.25,45.25,3.69
2020-08-11 01:00:00,65.02,7.36,0.96,27.57,58.0,50.25,3.98
2020-08-11 02:00:00,64.39,7.32,0.89,27.71,55.5,49.25,4.11
2020-08-11 03:00:00,64.22,7.33,0.85,28.12,56.5,51.25,4.92
2020-08-11 04:00:00,66.17,7.3,0.94,28.01,59.25,53.5,3.03
2020-08-11 05:00:00,66.26,7.31,0.98,28.02,62.75,56.75,2.84
2020-08-11 06:00:00,65.46,7.24,1.1,27.41,64.5,57.25,2.76
2020-08-11 07:00:00,66.65,7.27,1.12,28.52,57.75,51.0,4.1
2020-08-11 08:00:00,71.44,7.24,1.25,29.14,55.25,48.5,4.74
2020-08-11 09:00:00,70.92,7.33,0.94,29.44,53.5,48.25,4.21
2020-08-11 10:00:00,86.05,8.02,0.95,35.61,45.25,42.25,3.67
2020-08-11 11:00:00,102.17,7.87,0.88,42.91,49.0,44.0,3.28
2020-08-11 12:00:00,101.17,10.41,1.17,42.19,128.0,127.0,3.35
2020-08-11 13:00:00,80.65,12.67,1.06,34.26,114.0,105.25,4.05
2020-08-11 14:00:00,68.12,12.8,0.9,29.21,56.25,47.5,4.23
2020-08-11 15:00:00,64.62,13.18,0.94,27.67,56.25,47.25,4.57
2020-08-11 16:00:00,57.13,9.66,1.07,25.25,63.5,52.5,3.43
2020-08-11 17:00:00,55.74,8.37,1.55,25.27,61.5,50.75,3.94
2020-08-11 18:00:00,60.59,7.58,1.88,26.04,65.0,56.75,4.35
2020-08-11 19:00:00,63.27,8.33,1.37,27.97,65.5,59.25,3.31
2020-08-11 20:00:00,62.0,6.72,1.34,27.36,56.75,55.25,3.1
2020-08-11 21:00:00,62.51,6.3,1.59,26.57,57.75,53.5,3.56
2020-08-11 22:00:00,65.11,6.26,1.53,27.57,57.5,53.25,3.81
2020-08-11 23:00:00,62.55,6.12,1.43,26.52,62.75,56.0,4.12
2020-08-12 00:00:00,62.36,6.08,1.22,25.77,61.5,54.0,4.01
2020-08-12 01:00:00,58.98,6.92,0.76,24.65,50.75,48.5,4.08
2020-08-12 02:00:00,50.23,6.78,0.54,21.55,,,6.27
2020-08-12 03:00:00,43.83,6.76,0.54,18.55,,,3.61
2020-08-12 04:00:00,44.91,6.55,0.53,19.0,,,3.36
2020-08-12 05:00:00,41.98,6.5,0.53,17.8,,,
2020-08-12 06:00:00,42.41,6.46,0.54,18.02,,,
2020-08-12 07:00:00,42.14,6.36,0.61,17.56,,,3.36
2020-08-12 08:00:00,43.42,6.52,0.6,18.03,,,3.22
2020-08-12 09:00:00,43.95,7.28,0.65,18.54,33.0,30.5,3.11
2020-08-12 10:00:00,50.66,8.73,0.66,20.86,38.25,30.0,4.01
2020-08-12 11:00:00,45.12,8.92,0.7,18.71,38.25,29.5,4.29
2020-08-12 12:00:00,46.88,10.04,0.75,20.91,51.5,39.75,4.35
2020-08-12 13:00:00,53.32,11.59,0.77,21.49,55.5,41.75,3.66
2020-08-12 14:00:00,52.76,12.1,0.78,22.18,57.75,43.75,3.95
2020-08-12 15:00:00,60.29,10.86,0.77,23.63,53.0,37.25,3.6
2020-08-12 16:00:00,54.5,12.49,0.66,22.6,55.25,40.75,3.1
2020-08-12 17:00:00,58.64,9.76,0.88,24.14,53.25,38.5,3.17
2020-08-12 18:00:00,61.25,8.27,1.47,25.11,62.75,44.0,3.2
2020-08-12 19:00:00,65.34,6.96,1.63,25.3,82.75,59.0,3.94
2020-08-12 20:00:00,65.64,6.46,2.0,25.41,80.0,64.75,4.82
2020-08-12 21:00:00,71.82,6.88,1.71,27.79,76.5,63.75,4.79
2020-08-12 22:00:00,74.34,8.64,1.05,29.69,59.0,50.0,3.77
2020-08-12 23:00:00,87.45,39.1,1.14,36.67,29.0,37.0,3.52
2020-08-13 00:00:00,75.33,6.44,0.91,30.2,28.0,27.0,3.06
2020-08-13 01:00:00,62.92,8.38,0.9,24.26,39.75,36.5,3.66
2020-08-13 02:00:00,59.27,8.52,0.92,23.0,43.5,40.5,4.04
2020-08-13 03:00:00,69.24,16.45,0.9,26.35,42.5,41.0,4.14
2020-08-13 04:00:00,84.61,18.15,0.69,31.6,,,3.23
2020-08-13 05:00:00,66.53,8.44,0.43,27.06,11.0,,3.04
2020-08-13 06:00:00,60.48,7.8,0.46,23.73,11.0,,3.09
2020-08-13 07:00:00,54.98,7.79,0.52,20.82,,,3.74
2020-08-13 08:00:00,54.54,8.35,0.83,20.81,,,3.82
2020-08-13 09:00:00,59.39,9.04,0.88,23.09,,,3.71
2020-08-13 10:00:00,58.33,8.04,1.04,22.5,,,4.1
2020-08-13 11:00:00,62.4,8.15,1.32,24.46,,,4.43
2020-08-13 12:00:00,69.01,9.48,1.32,25.32,58.75,28.75,
2020-08-13 13:00:00,71.53,11.48,1.04,26.79,53.5,23.75,
2020-08-13 14:00:00,68.83,9.77,1.06,26.68,44.25,,7.01
2020-08-13 15:00:00,68.5,10.26,0.93,26.54,48.75,,5.72
2020-08-13 16:00:00,66.78,7.69,1.02,25.98,32.0,,7.0
2020-08-13 17:00:00,81.79,14.56,1.39,32.52,37.0,,9.31
2020-08-13 18:00:00,109.84,9.39,1.78,40.34,32.0,,10.03
2020-08-13 19:00:00,118.89,9.43,1.48,42.2,,,7.78
2020-08-13 20:00:00,101.02,5.19,1.59,36.84,34.75,,7.78
2020-08-13 21:00:00,82.73,7.46,1.59,31.23,58.5,29.75,8.63
2020-08-13 22:00:00,73.79,8.22,1.32,27.53,57.5,33.25,6.15
2020-08-13 23:00:00,63.11,7.26,1.58,24.07,63.75,40.75,7.26
2020-08-14 00:00:00,60.2,7.19,1.04,22.8,77.75,53.25,7.07
2020-08-14 01:00:00,56.74,9.99,0.66,21.87,64.0,43.5,7.61
2020-08-14 02:00:00,54.95,10.63,0.59,20.46,51.5,36.25,7.9
2020-08-14 03:00:00,53.63,9.75,0.54,20.34,44.0,30.25,7.32
2020-08-14 04:00:00,53.11,10.01,0.54,20.01,41.0,29.5,
2020-08-14 05:00:00,52.52,9.52,0.62,19.1,39.75,29.75,
2020-08-14 06:00:00,52.09,8.14,0.82,19.22,49.25,35.75,6.53
2020-08-14 07:00:00,54.96,10.18,0.93,19.69,56.5,39.25,7.72
2020-08-14 08:00:00,56.35,10.0,1.12,19.7,62.75,35.0,7.7
2020-08-14 09:00:00,57.81,10.27,1.36,20.03,56.25,35.5,6.51
2020-08-14 10:00:00,65.0,8.48,2.03,22.95,59.75,41.0,7.55
2020-08-14 11:00:00,80.18,12.65,1.69,27.23,67.25,38.5,8.33
2020-08-14 12:00:00,72.45,11.06,1.28,25.16,51.5,25.0,7.71
2020-08-14 13:00:00,62.54,8.29,1.29,21.41,54.0,31.5,9.04
2020-08-14 14:00:00,54.84,11.4,1.45,19.72,62.75,39.25,10.25
2020-08-14 15:00:00,50.9,11.12,1.26,18.23,66.0,41.25,10.11
2020-08-14 16:00:00,50.06,10.96,1.19,18.17,66.25,42.25,8.24
2020-08-14 17:00:00,51.41,8.99,1.4,18.56,64.25,39.75,9.65
2020-08-14 18:00:00,49.62,9.11,1.51,17.39,71.5,45.25,10.24
2020-08-14 19:00:00,49.45,12.17,1.44,17.95,70.0,43.0,7.56
2020-08-14 20:00:00,51.76,11.15,1.44,19.08,65.75,39.25,7.28
2020-08-14 21:00:00,50.31,8.36,1.5,18.11,70.0,43.75,7.39
2020-08-14 22:00:00,48.42,8.94,1.93,17.43,83.25,52.5,8.12
2020-08-14 23:00:00,50.57,8.93,1.6,17.23,86.75,53.75,7.42
2020-08-15 00:00:00,46.52,9.41,1.23,16.48,87.5,56.0,
2020-08-15 01:00:00,43.19,9.52,0.8,15.81,83.0,56.0,6.9
2020-08-15 02:00:00,41.19,10.29,0.78,15.32,74.25,54.75,6.49
2020-08-15 03:00:00,39.78,8.98,0.83,15.27,67.5,49.0,5.78
2020-08-15 04:00:00,39.77,9.44,0.8,14.7,70.0,51.5,
2020-08-15 05:00:00,38.91,9.46,0.77,14.11,66.75,49.75,
2020-08-15 06:00:00,39.6,9.32,0.79,14.41,66.5,48.75,
2020-08-15 07:00:00,39.98,10.3,0.84,14.48,68.0,50.25,5.31
2020-08-15 08:00:00,39.15,11.16,0.87,14.63,62.5,46.0,5.84
2020-08-15 09:00:00,40.75,11.37,0.81,15.25,64.5,47.25,6.5
2020-08-15 10:00:00,41.45,13.05,0.91,15.5,74.0,54.75,6.74
2020-08-15 11:00:00,44.87,14.1,0.85,16.62,78.25,56.75,6.3
2020-08-15 12:00:00,47.05,17.12,0.9,17.61,77.25,56.25,6.27
2020-08-15 13:00:00,50.83,15.45,0.9,18.41,69.0,49.0,6.25
2020-08-15 14:00:00,50.23,16.34,0.81,18.31,64.0,45.0,6.45
2020-08-15 15:00:00,51.66,15.05,0.83,18.81,64.5,44.75,6.54
2020-08-15 16:00:00,52.39,17.66,0.82,19.68,59.25,40.5,5.98
2020-08-15 17:00:00,55.34,14.39,0.85,20.22,54.75,36.5,6.62
2020-08-15 18:00:00,57.61,13.44,0.95,21.08,54.0,34.75,6.58
2020-08-15 19:00:00,57.74,11.02,1.05,21.5,59.5,38.5,7.03
2020-08-15 20:00:00,60.52,10.93,1.11,21.27,58.5,37.5,8.45
2020-08-15 21:00:00,61.7,10.21,1.28,22.18,56.25,37.75,8.97
2020-08-15 22:00:00,56.99,8.6,1.1,20.43,62.75,44.25,7.33
2020-08-15 23:00:00,53.84,9.0,1.03,19.07,77.25,51.5,7.58
2020-08-16 00:00:00,55.03,9.35,0.84,19.5,66.75,47.75,7.32
2020-08-16 01:00:00,55.16,9.94,0.74,19.68,64.75,46.75,
2020-08-16 02:00:00,51.59,10.26,0.73,19.09,62.0,44.75,
2020-08-16 03:00:00,51.46,11.73,0.7,19.81,66.0,47.0,
2020-08-16 04:00:00,52.77,9.7,0.67,20.08,64.0,45.0,
2020-08-16 05:00:00,53.63,9.92,0.81,19.73,62.75,45.75,6.16
2020-08-16 06:00:00,53.59,9.74,0.77,20.04,64.0,47.0,6.16
2020-08-16 07:00:00,55.83,10.53,0.7,20.6,53.25,37.5,6.62
2020-08-16 08:00:00,62.4,12.38,0.84,24.32,36.25,24.25,6.33
2020-08-16 09:00:00,71.68,13.58,1.14,27.49,,,6.58
2020-08-16 10:00:00,76.18,12.71,0.94,29.36,36.5,,5.71
2020-08-16 11:00:00,74.87,12.54,0.92,28.94,34.5,,
2020-08-16 12:00:00,76.17,12.24,0.88,29.36,33.75,,
2020-08-16 13:00:00,74.47,12.7,0.77,29.14,,,6.85
2020-08-16 14:00:00,72.91,12.73,0.88,29.11,33.0,,5.47
2020-08-16 15:00:00,72.09,14.11,0.85,29.56,34.5,,5.79
2020-08-16 16:00:00,74.82,13.99,0.85,29.98,,,6.73
2020-08-16 17:00:00,73.17,12.31,1.08,29.64,44.0,30.0,
2020-08-16 18:00:00,75.26,12.07,1.19,28.79,60.75,40.0,6.85
2020-08-16 19:00:00,74.73,11.09,1.4,29.27,69.75,45.0,8.29
2020-08-16 20:00:00,75.78,8.83,1.64,28.58,68.0,44.75,8.38
2020-08-16 21:00:00,72.89,10.04,1.71,27.97,67.25,44.25,8.9
2020-08-16 22:00:00,77.49,11.89,1.52,29.16,70.0,43.25,9.51
2020-08-16 23:00:00,71.07,9.61,1.44,26.2,79.75,49.0,10.71
2020-08-17 00:00:00,69.26,9.73,1.11,24.63,89.0,54.0,10.22
2020-08-17 01:00:00,62.74,9.73,0.9,23.85,80.75,51.75,7.78
2020-08-17 02:00:00,59.55,9.49,0.83,22.86,74.5,51.75,7.04
2020-08-17 03:00:00,58.03,9.2,0.8,22.05,74.25,52.5,8.21
2020-08-17 04:00:00,57.27,9.34,0.76,21.94,72.75,52.0,7.71
2020-08-17 05:00:00,57.99,9.16,0.73,21.66,69.75,50.25,7.79
2020-08-17 06:00:00,59.12,9.36,0.76,21.89,66.0,45.25,7.42
2020-08-17 07:00:00,76.75,22.93,1.05,30.0,65.75,44.5,6.64
2020-08-17 08:00:00,103.9,82.49,1.21,38.21,70.5,46.5,
2020-08-17 09:00:00,87.74,21.88,1.34,29.63,59.25,37.75,
2020-08-17 10:00:00,81.17,38.61,1.59,27.16,69.25,42.0,6.63
2020-08-17 11:00:00,70.4,31.23,1.58,25.41,71.75,44.0,7.79
2020-08-17 12:00:00,73.88,49.38,1.48,27.09,72.5,43.75,7.8
2020-08-17 13:00:00,75.29,46.94,1.3,27.95,72.25,43.0,8.5
2020-08-17 14:00:00,81.56,51.95,1.55,30.29,66.5,39.5,7.69
2020-08-17 15:00:00,75.09,38.08,0.86,29.34,63.75,40.0,6.63
2020-08-17 16:00:00,75.1,43.2,1.14,28.5,63.5,40.0,7.71
2020-08-17 17:00:00,79.45,30.46,1.09,27.62,51.75,33.5,8.14
2020-08-17 18:00:00,81.89,43.79,2.29,29.41,43.5,31.0,10.49
2020-08-17 19:00:00,86.57,43.99,2.32,31.12,48.25,35.25,8.8
2020-08-17 20:00:00,89.19,31.76,3.06,30.73,68.25,49.25,11.08
2020-08-17 21:00:00,86.64,32.97,3.32,29.5,86.5,59.5,12.3
2020-08-17 22:00:00,95.76,32.33,2.89,31.13,94.75,60.5,9.87
2020-08-17 23:00:00,86.8,16.38,1.82,27.96,106.75,57.25,7.78
2020-08-18 00:00:00,73.6,23.38,1.74,23.84,94.0,49.5,7.58
2020-08-18 01:00:00,72.03,25.76,1.63,23.76,102.5,55.75,6.64
2020-08-18 02:00:00,66.75,33.73,1.22,22.61,94.25,56.0,6.22
2020-08-18 03:00:00,59.47,29.52,0.98,21.68,88.25,52.5,
2020-08-18 04:00:00,55.02,31.43,0.92,20.7,78.0,46.0,6.29
2020-08-18 05:00:00,55.05,33.1,1.02,21.46,80.25,47.25,6.94
2020-08-18 06:00:00,53.78,32.26,0.89,21.21,75.75,47.5,6.96
2020-08-18 07:00:00,55.52,31.87,1.22,21.37,89.5,50.75,7.73
2020-08-18 08:00:00,54.76,31.22,1.15,21.43,88.75,51.0,8.64
2020-08-18 09:00:00,63.6,62.49,1.41,24.51,83.75,48.25,8.91
2020-08-18 10:00:00,78.64,63.77,1.94,27.59,93.5,52.0,6.39
2020-08-18 11:00:00,78.81,49.75,2.24,27.3,107.25,63.5,7.12
2020-08-18 12:00:00,75.63,47.66,1.95,26.64,121.25,71.0,7.77
2020-08-18 13:00:00,71.95,49.37,1.66,26.24,109.25,65.75,8.79
2020-08-18 14:00:00,72.72,48.76,1.59,26.88,101.5,60.0,8.56
2020-08-18 15:00:00,69.9,37.93,1.17,25.37,99.75,57.0,8.25
2020-08-18 16:00:00,59.77,34.27,0.66,22.8,61.5,39.0,7.31
2020-08-18 17:00:00,57.11,40.96,0.71,21.67,43.5,32.0,8.27
2020-08-18 18:00:00,56.9,36.34,0.78,21.61,42.75,27.75,6.92
2020-08-18 19:00:00,56.58,41.46,0.99,21.14,46.75,27.5,7.49
2020-08-18 20:00:00,58.36,41.35,1.42,21.84,52.25,30.25,6.34
2020-08-18 21:00:00,58.73,37.91,1.35,22.0,60.0,35.5,6.91
2020-08-18 22:00:00,56.28,27.29,1.02,19.99,56.5,35.0,7.09
2020-08-18 23:00:00,53.06,36.39,1.17,19.94,57.0,36.5,7.36
2020-08-19 00:00:00,55.53,35.06,1.09,20.2,62.75,37.5,8.29
2020-08-19 01:00:00,61.43,33.95,1.11,21.3,70.5,38.5,6.58
2020-08-19 02:00:00,61.7,31.73,0.83,21.2,81.25,42.75,6.85
2020-08-19 03:00:00,57.09,31.51,0.64,19.81,60.5,39.5,
2020-08-19 04:00:00,51.6,30.91,0.62,18.93,55.75,38.0,6.76
2020-08-19 05:00:00,52.37,34.39,0.78,18.88,64.75,40.75,6.8
2020-08-19 06:00:00,54.8,39.81,0.82,20.18,74.0,42.75,5.7
2020-08-19 07:00:00,58.19,38.66,0.78,21.39,64.25,39.5,7.83
2020-08-19 08:00:00,67.96,39.05,1.65,23.46,47.0,32.75,9.64
2020-08-19 09:00:00,82.22,71.8,1.24,28.47,42.25,29.25,7.16
2020-08-19 10:00:00,76.75,32.21,1.01,25.19,38.5,26.5,6.04
2020-08-19 11:00:00,71.65,35.72,1.17,24.24,,,6.6
2020-08-19 12:00:00,72.79,35.14,1.5,25.09,38.0,,8.11
2020-08-19 13:00:00,78.48,39.73,1.61,26.02,39.75,28.25,8.66
2020-08-19 14:00:00,75.34,35.97,1.32,25.69,51.25,38.0,9.61
2020-08-19 15:00:00,71.1,41.34,1.43,24.63,46.0,33.75,9.0
2020-08-19 16:00:00,65.82,15.7,1.43,21.07,52.25,38.0,8.23
2020-08-19 17:00:00,53.61,32.16,1.4,19.16,58.75,42.5,9.1
2020-08-19 18:00:00,51.05,38.56,2.11,19.41,65.75,44.25,11.43
2020-08-19 19:00:00,57.87,72.87,1.75,22.04,71.75,46.5,9.63
2020-08-19 20:00:00,65.16,74.27,1.81,25.52,71.25,46.25,7.69
2020-08-19 21:00:00,63.3,43.52,2.76,23.63,76.5,45.75,9.64
2020-08-19 22:00:00,67.12,45.53,2.55,24.91,87.0,48.75,9.58
2020-08-19 23:00:00,66.56,41.3,2.15,25.18,84.25,51.5,9.67
2020-08-20 00:00:00,64.55,43.49,1.15,24.56,78.5,50.0,7.86
2020-08-20 01:00:00,59.8,41.28,0.84,23.83,70.0,46.0,7.14
2020-08-20 02:00:00,60.24,41.9,0.71,23.95,66.75,44.25,7.91
2020-08-20 03:00:00,61.66,41.11,0.57,24.0,56.5,40.75,7.75
2020-08-20 04:00:00,60.42,40.25,0.53,23.82,39.75,30.25,6.36
2020-08-20 05:00:00,60.33,41.53,0.51,23.36,,26.0,7.17
2020-08-20 06:00:00,59.86,38.39,0.63,23.69,,,6.57
2020-08-20 07:00:00,60.36,41.21,0.85,23.35,,,
2020-08-20 08:00:00,68.7,49.2,1.18,25.07,,,6.94
2020-08-20 09:00:00,86.5,77.34,1.37,33.32,,,5.65
2020-08-20 10:00:00,91.81,69.52,1.48,35.27,,,8.19
2020-08-20 11:00:00,97.27,60.34,1.93,36.71,26.0,,9.18
2020-08-20 12:00:00,93.48,31.95,1.77,33.7,38.25,26.0,7.99
2020-08-20 13:00:00,78.49,26.15,1.42,28.16,16.75,,12.79
2020-08-20 14:00:00,63.06,21.88,1.24,23.03,20.5,,12.53
2020-08-20 15:00:00,54.88,15.81,1.72,19.92,35.75,22.0,14.68
2020-08-20 16:00:00,49.52,26.42,1.33,18.27,45.5,32.25,6.51
2020-08-20 17:00:00,52.36,26.74,1.62,19.0,41.0,28.0,8.14
2020-08-20 18:00:00,52.61,22.16,1.98,19.18,30.75,,9.36
2020-08-20 19:00:00,55.99,25.5,1.88,19.66,37.25,21.75,7.78
2020-08-20 20:00:00,49.7,14.04,1.87,17.54,52.75,26.25,9.43
2020-08-20 21:00:00,44.69,23.86,2.0,15.62,58.25,27.75,11.57
2020-08-20 22:00:00,50.44,35.69,2.51,18.78,64.5,26.0,9.06
2020-08-20 23:00:00,55.33,30.6,2.29,19.39,65.25,29.75,9.44
2020-08-21 00:00:00,54.33,44.97,1.44,20.49,54.25,24.0,7.09
2020-08-21 01:00:00,50.95,33.97,0.88,19.84,37.75,,7.27
2020-08-21 02:00:00,50.38,31.89,0.99,19.66,34.25,,6.64
2020-08-21 03:00:00,50.33,32.51,0.96,19.71,45.75,21.25,6.26
2020-08-21 04:00:00,49.09,31.87,0.89,19.93,43.0,21.0,8.35
2020-08-21 05:00:00,49.08,32.04,0.82,19.85,38.0,20.0,8.38
2020-08-21 06:00:00,48.48,31.35,1.02,20.34,38.5,,8.43
2020-08-21 07:00:00,51.2,37.47,0.99,20.71,43.25,,6.33
2020-08-21 08:00:00,57.26,35.46,1.01,22.3,38.25,,8.03
2020-08-21 09:00:00,64.03,41.39,1.22,23.02,46.75,,6.31
2020-08-21 10:00:00,80.23,37.86,1.59,24.22,56.0,,8.41
2020-08-21 11:00:00,70.23,30.94,1.46,23.69,48.75,,8.03
2020-08-21 12:00:00,64.84,34.55,1.46,22.43,44.25,,9.38
2020-08-21 13:00:00,65.4,38.05,1.52,22.65,38.25,,7.78
2020-08-21 14:00:00,69.87,39.97,1.22,23.35,38.0,,7.44
2020-08-21 15:00:00,75.78,41.41,1.38,24.08,34.5,,6.36
2020-08-21 16:00:00,76.91,46.45,1.39,24.79,30.75,,6.45
2020-08-21 17:00:00,79.48,42.52,1.64,26.2,34.5,,7.16
2020-08-21 18:00:00,90.07,29.31,2.07,28.36,36.25,,6.96
