Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ug/m3),SO2 (ug/m3),Ozone (ug/m3),CO (mg/m3)
2020-04-04 18:00:00,44.75,12.25,17.65,6.12,13.48,88.65,0.18
2020-04-04 19:00:00,57.75,16.75,18.6,8.38,17.82,81.2,0.28
2020-04-04 20:00:00,69.75,23.25,19.98,13.72,18.32,56.45,0.47
2020-04-04 21:00:00,98.5,38.75,24.1,19.38,19.35,38.98,0.85
2020-04-04 22:00:00,141.5,52.75,27.08,27.95,13.22,20.6,1.35
2020-04-04 23:00:00,181.5,69.0,27.93,22.27,9.9,29.57,1.02
2020-04-05 00:00:00,146.25,68.75,28.27,20.77,10.12,18.55,1.0
2020-04-05 01:00:00,143.75,75.75,27.07,19.65,15.97,19.35,0.75
2020-04-05 02:00:00,112.25,70.5,24.85,23.42,20.82,10.2,0.6
2020-04-05 03:00:00,96.5,62.5,23.6,16.8,21.8,23.77,0.4
2020-04-05 04:00:00,80.75,52.0,23.85,15.4,22.88,29.48,0.43
2020-04-05 05:00:00,76.5,51.0,25.22,16.83,19.45,29.2,0.5
2020-04-05 06:00:00,95.25,58.25,30.9,17.35,16.32,12.4,0.65
2020-04-05 07:00:00,136.0,92.25,35.6,18.88,13.62,9.65,0.7
2020-04-05 08:00:00,174.75,116.0,42.25,18.6,15.22,16.85,0.78
2020-04-05 09:00:00,237.5,166.0,47.0,14.35,20.9,38.0,0.78
2020-04-05 10:00:00,257.75,181.5,43.55,11.1,33.3,70.65,0.6
2020-04-05 11:00:00,196.25,129.75,25.65,7.2,31.52,84.38,0.35
2020-04-05 12:00:00,78.75,45.25,21.9,6.42,28.98,93.45,0.32
2020-04-05 13:00:00,61.0,29.75,22.33,6.75,23.55,97.8,0.4
2020-04-05 14:00:00,69.0,32.25,23.52,6.45,16.55,99.97,0.4
2020-04-05 15:00:00,58.5,23.5,24.08,6.53,12.25,101.78,0.4
2020-04-05 16:00:00,63.75,22.25,24.15,6.82,10.1,102.4,0.32
2020-04-05 17:00:00,61.5,21.5,21.9,5.43,13.28,101.6,0.3
2020-04-05 18:00:00,50.5,17.25,20.62,5.5,19.15,97.47,0.25
2020-04-05 19:00:00,67.0,21.0,22.3,8.0,15.88,95.85,0.43
2020-04-05 20:00:00,98.25,33.5,22.98,11.65,16.7,78.3,0.53
2020-04-05 21:00:00,112.25,46.25,26.05,14.4,18.23,65.45,0.75
2020-04-05 22:00:00,135.75,71.5,30.02,19.55,16.43,48.58,0.93
2020-04-05 23:00:00,180.0,115.0,31.08,18.6,13.42,47.9,0.9
2020-04-06 00:00:00,138.5,83.5,32.15,17.55,16.38,50.2,0.78
2020-04-06 01:00:00,148.5,95.5,31.12,21.12,20.23,30.62,0.75
2020-04-06 02:00:00,145.0,92.0,29.48,22.77,22.2,7.8,0.78
2020-04-06 03:00:00,147.5,101.75,31.5,19.0,17.7,17.0,0.8
2020-04-06 04:00:00,166.0,115.25,31.7,17.15,23.7,28.77,0.72
2020-04-06 05:00:00,142.5,94.25,32.23,14.32,25.48,26.25,0.75
2020-04-06 06:00:00,134.75,92.0,34.7,19.15,20.12,17.93,0.85
2020-04-06 07:00:00,140.0,94.0,35.42,22.92,11.4,11.45,1.0
2020-04-06 08:00:00,164.5,102.0,37.23,29.12,11.5,13.9,1.12
2020-04-06 09:00:00,191.75,110.0,36.75,17.05,13.55,46.05,0.85
2020-04-06 10:00:00,191.0,105.0,29.82,10.22,21.52,81.55,0.5
2020-04-06 11:00:00,110.5,62.75,23.58,7.9,24.65,87.65,0.28
2020-04-06 12:00:00,81.25,32.0,19.27,6.47,20.48,86.95,0.2
2020-04-06 13:00:00,65.0,21.75,18.15,5.77,13.8,87.12,0.15
2020-04-06 14:00:00,52.75,19.0,20.4,5.38,11.55,85.53,0.25
2020-04-06 15:00:00,67.75,22.5,21.75,6.12,7.28,84.12,0.2
2020-04-06 16:00:00,80.25,21.5,21.55,4.92,4.72,79.68,0.2
2020-04-06 17:00:00,60.0,14.75,21.52,4.97,7.28,85.78,0.2
2020-04-06 18:00:00,69.25,17.5,20.6,4.4,15.4,85.95,0.2
2020-04-06 19:00:00,75.0,20.5,22.52,5.45,9.25,81.78,0.3
2020-04-06 20:00:00,93.25,27.5,24.02,7.47,8.23,69.58,0.4
2020-04-06 21:00:00,102.75,37.5,24.9,11.0,10.93,65.15,0.47
2020-04-06 22:00:00,100.25,42.25,28.27,7.0,7.88,63.42,0.53
2020-04-06 23:00:00,92.5,33.25,30.45,8.55,3.18,60.58,0.5
2020-04-07 00:00:00,87.75,37.25,34.35,16.4,1.58,53.75,0.35
2020-04-07 01:00:00,94.0,53.25,35.02,10.95,20.3,48.75,0.35
2020-04-07 02:00:00,81.25,41.0,26.95,8.85,27.4,47.2,0.28
2020-04-07 03:00:00,59.75,29.5,29.2,7.1,26.7,60.95,0.3
2020-04-07 04:00:00,61.5,34.75,30.28,6.47,27.52,63.58,0.28
2020-04-07 05:00:00,83.75,51.75,32.23,11.2,28.3,43.8,0.33
2020-04-07 06:00:00,113.5,74.75,42.23,16.8,24.73,26.65,0.53
2020-04-07 07:00:00,181.0,110.75,54.77,19.95,17.93,15.9,0.75
2020-04-07 08:00:00,275.75,173.75,59.17,15.6,24.35,23.85,0.9
2020-04-07 09:00:00,288.5,193.25,57.42,14.55,40.5,39.08,0.82
2020-04-07 10:00:00,251.25,153.5,32.25,8.4,40.6,59.88,0.35
2020-04-07 11:00:00,152.0,37.5,26.62,7.28,32.7,65.9,0.3
2020-04-07 12:00:00,145.0,26.5,24.75,5.92,27.45,72.95,0.32
2020-04-07 13:00:00,129.0,24.25,23.92,5.92,22.3,79.12,0.3
2020-04-07 14:00:00,120.0,20.75,24.52,6.35,16.25,83.3,0.3
2020-04-07 15:00:00,114.25,16.25,23.38,6.05,8.38,78.05,0.2
2020-04-07 16:00:00,67.25,15.25,23.62,5.45,5.88,74.25,0.23
2020-04-07 17:00:00,61.75,17.25,23.12,6.4,6.82,75.12,0.28
2020-04-07 18:00:00,76.25,13.25,20.6,5.65,12.98,75.72,0.2
2020-04-07 19:00:00,97.75,17.0,21.7,5.53,16.38,75.03,0.25
2020-04-07 20:00:00,110.5,19.5,22.58,7.75,18.4,65.25,0.32
2020-04-07 21:00:00,115.5,26.25,22.48,9.18,20.27,64.5,0.35
2020-04-07 22:00:00,126.75,25.0,25.38,7.0,15.83,66.6,0.4
2020-04-07 23:00:00,201.75,27.25,25.8,7.6,10.7,63.57,0.4
2020-04-08 00:00:00,92.75,24.5,25.23,7.55,11.97,59.27,0.3
2020-04-08 01:00:00,80.5,22.75,25.07,8.35,15.92,51.35,0.3
2020-04-08 02:00:00,71.25,23.25,23.22,11.62,21.65,27.1,0.3
2020-04-08 03:00:00,73.5,34.5,28.8,5.4,22.7,49.95,0.3
2020-04-08 04:00:00,99.0,61.5,29.65,7.55,28.27,45.93,0.25
2020-04-08 05:00:00,97.5,64.5,25.25,8.28,28.55,47.45,0.2
2020-04-08 06:00:00,64.25,33.25,24.88,8.15,23.93,51.65,0.32
2020-04-08 07:00:00,69.75,39.5,29.6,11.88,15.85,32.47,0.4
2020-04-08 08:00:00,119.75,71.0,37.12,11.88,18.5,32.5,0.55
2020-04-08 09:00:00,167.75,102.75,31.65,9.15,26.52,53.35,0.38
2020-04-08 10:00:00,138.75,57.5,25.62,8.62,29.23,66.48,0.3
2020-04-08 11:00:00,97.75,37.0,22.4,6.83,27.9,75.38,0.2
2020-04-08 12:00:00,94.25,23.75,20.47,5.67,26.25,80.0,0.25
2020-04-08 13:00:00,91.5,20.0,20.35,4.65,14.4,83.32,0.2
2020-04-08 14:00:00,79.5,20.75,21.62,6.03,10.72,85.15,0.3
2020-04-08 15:00:00,74.25,21.75,22.53,6.32,4.38,85.42,0.3
2020-04-08 16:00:00,72.0,18.0,22.55,6.33,2.4,87.88,0.3
2020-04-08 17:00:00,62.0,12.0,22.35,5.47,2.4,89.53,0.3
2020-04-08 18:00:00,64.5,13.0,19.65,5.05,9.18,91.45,0.2
2020-04-08 19:00:00,70.0,16.0,19.62,6.15,12.5,88.28,0.23
2020-04-08 20:00:00,67.25,16.5,19.9,7.67,12.07,81.25,0.3
2020-04-08 21:00:00,78.5,22.0,21.18,7.9,14.82,64.65,0.35
2020-04-08 22:00:00,82.0,35.25,23.05,8.28,13.25,70.35,0.4
2020-04-08 23:00:00,75.75,35.5,23.12,7.88,8.3,74.22,0.4
2020-04-09 00:00:00,65.0,24.75,23.3,6.95,9.7,75.5,0.3
2020-04-09 01:00:00,60.25,25.25,23.52,7.15,19.2,70.4,0.3
2020-04-09 02:00:00,58.5,29.25,21.6,6.48,23.9,70.2,0.2
2020-04-09 03:00:00,65.75,31.0,20.8,6.9,25.1,68.85,0.2
2020-04-09 04:00:00,59.0,35.5,22.92,5.85,29.77,69.55,0.2
2020-04-09 05:00:00,75.0,46.5,24.5,7.52,29.07,55.18,0.25
2020-04-09 06:00:00,104.0,70.25,31.68,9.6,25.38,38.23,0.45
2020-04-09 07:00:00,146.0,95.5,39.03,12.43,22.65,33.52,0.6
2020-04-09 08:00:00,186.5,125.25,36.55,11.53,23.12,41.25,0.6
2020-04-09 09:00:00,164.0,105.0,37.3,10.2,28.73,57.98,0.57
2020-04-09 10:00:00,200.0,105.5,31.3,9.05,32.9,82.55,0.45
2020-04-09 11:00:00,132.0,69.75,24.62,6.2,32.05,92.42,0.25
2020-04-09 12:00:00,86.75,34.0,19.48,6.3,26.27,94.33,0.23
2020-04-09 13:00:00,73.75,18.25,17.98,4.85,19.55,98.95,0.2
2020-04-09 14:00:00,60.75,16.5,19.3,5.33,15.6,101.55,0.25
2020-04-09 15:00:00,48.75,16.75,19.7,5.53,12.4,105.25,0.25
2020-04-09 16:00:00,43.0,13.25,21.48,6.25,8.65,104.53,0.3
2020-04-09 17:00:00,46.5,14.0,22.52,7.17,9.85,101.32,0.3
2020-04-09 18:00:00,48.0,13.75,18.9,5.45,14.68,100.4,0.18
2020-04-09 19:00:00,51.5,13.0,19.55,8.43,14.88,89.32,0.2
2020-04-09 20:00:00,63.5,16.5,20.12,12.88,13.2,76.17,0.3
2020-04-09 21:00:00,75.0,30.0,21.02,17.1,15.55,55.92,0.47
2020-04-09 22:00:00,97.75,43.5,24.5,19.05,13.67,41.8,0.75
2020-04-09 23:00:00,108.0,61.5,27.15,25.1,8.35,28.22,0.85
2020-04-10 00:00:00,126.0,75.75,28.38,20.12,6.53,28.75,0.82
2020-04-10 01:00:00,134.75,78.0,29.18,25.77,13.97,14.03,0.85
2020-04-10 02:00:00,130.0,76.75,26.62,21.33,18.7,15.8,0.7
2020-04-10 03:00:00,117.5,74.0,27.6,33.0,24.6,11.78,0.9
2020-04-10 04:00:00,122.0,81.25,28.93,21.48,23.82,17.4,0.72
2020-04-10 05:00:00,178.75,124.25,40.0,15.07,33.08,30.67,0.75
2020-04-10 06:00:00,294.75,211.0,43.72,18.42,49.45,23.12,0.95
2020-04-10 07:00:00,292.25,198.0,44.47,32.55,35.9,14.0,1.1
2020-04-10 08:00:00,301.25,204.75,50.97,19.55,56.0,28.23,1.18
2020-04-10 09:00:00,347.25,228.25,48.35,15.73,64.0,52.8,1.0
2020-04-10 10:00:00,331.5,195.5,39.2,14.53,51.88,92.62,0.77
2020-04-10 11:00:00,226.25,132.0,27.27,8.65,36.05,114.47,0.5
2020-04-10 12:00:00,126.5,71.75,22.82,7.72,27.88,110.1,0.32
2020-04-10 13:00:00,82.75,39.0,20.25,6.53,24.55,105.45,0.28
2020-04-10 14:00:00,68.0,23.5,19.9,6.1,18.45,102.62,0.3
2020-04-10 15:00:00,51.25,20.75,19.95,5.62,11.98,98.52,0.28
2020-04-10 16:00:00,47.5,16.25,19.75,6.53,7.95,90.7,0.2
2020-04-10 17:00:00,50.5,14.5,20.65,5.78,7.35,93.78,0.25
2020-04-10 18:00:00,47.75,14.75,18.38,6.55,13.23,95.12,0.08
2020-04-10 19:00:00,55.75,13.0,18.35,6.85,18.98,85.25,0.12
2020-04-10 20:00:00,118.0,29.75,20.05,28.23,18.22,38.08,0.9
2020-04-10 21:00:00,290.25,73.5,25.75,39.48,20.15,9.28,1.4
2020-04-10 22:00:00,307.0,109.0,29.2,35.68,20.6,7.28,1.52
2020-04-10 23:00:00,246.25,105.5,29.57,30.9,14.05,6.72,1.27
2020-04-11 00:00:00,188.5,85.75,30.35,30.07,13.47,4.8,1.3
2020-04-11 01:00:00,177.0,83.5,30.52,28.08,14.35,6.12,1.08
2020-04-11 02:00:00,147.25,76.25,27.27,26.32,17.27,6.3,0.93
2020-04-11 03:00:00,123.75,69.0,26.1,34.5,22.1,4.72,1.0
2020-04-11 04:00:00,128.25,70.5,26.27,33.42,21.62,4.62,1.02
2020-04-11 05:00:00,116.25,68.0,25.98,36.47,21.53,5.58,1.42
2020-04-11 06:00:00,120.25,74.75,27.5,24.3,24.38,15.1,0.97
2020-04-11 07:00:00,139.25,76.5,31.35,26.93,19.9,9.88,1.05
2020-04-11 08:00:00,142.25,71.75,30.9,18.38,19.5,29.47,0.95
2020-04-11 09:00:00,154.75,62.0,28.67,14.4,23.3,58.08,0.7
2020-04-11 10:00:00,158.5,58.25,25.62,12.48,21.88,85.9,0.55
2020-04-11 11:00:00,114.0,46.5,23.23,9.62,25.65,110.0,0.53
2020-04-11 12:00:00,96.0,40.75,21.82,6.95,23.35,114.05,0.3
2020-04-11 13:00:00,78.5,26.5,20.82,8.5,23.05,127.12,0.3
2020-04-11 14:00:00,80.25,23.75,21.77,6.1,21.68,127.7,0.3
2020-04-11 15:00:00,78.75,28.75,23.5,5.92,17.57,119.57,0.3
2020-04-11 16:00:00,76.5,27.75,25.48,6.4,10.9,112.18,0.32
2020-04-11 17:00:00,91.0,26.5,25.88,5.85,11.32,103.33,0.3
2020-04-11 18:00:00,94.75,25.0,24.38,6.4,13.62,102.77,0.18
2020-04-11 19:00:00,99.0,24.75,22.68,8.6,20.0,91.58,0.28
2020-04-11 20:00:00,105.0,26.5,23.1,9.22,19.22,79.8,0.3
2020-04-11 21:00:00,103.0,34.5,24.4,10.78,18.95,70.55,0.32
2020-04-11 22:00:00,97.5,34.75,24.95,7.88,18.48,73.22,0.3
2020-04-11 23:00:00,94.5,30.0,26.65,7.83,14.62,74.77,0.25
2020-04-12 00:00:00,78.75,28.5,26.67,5.9,10.7,70.95,0.3
2020-04-12 01:00:00,77.75,36.5,28.9,6.12,19.1,65.1,0.3
2020-04-12 02:00:00,89.25,43.5,27.88,4.72,21.48,,0.25
2020-04-12 03:00:00,72.0,34.75,26.3,6.3,22.2,68.97,0.2
2020-04-12 04:00:00,72.75,41.25,27.2,5.35,24.45,70.4,0.2
2020-04-12 05:00:00,74.5,44.25,26.23,9.05,23.8,60.18,0.25
2020-04-12 06:00:00,83.75,47.5,31.43,12.07,23.35,39.1,0.48
2020-04-12 07:00:00,126.25,72.75,38.2,13.47,19.2,31.62,0.6
2020-04-12 08:00:00,162.5,102.5,40.58,9.88,22.1,40.8,0.67
2020-04-12 09:00:00,179.25,114.25,39.98,11.18,31.98,59.73,0.67
2020-04-12 10:00:00,166.75,105.0,34.8,8.75,31.7,85.83,0.53
2020-04-12 11:00:00,117.5,58.0,26.93,6.47,26.52,95.25,0.4
2020-04-12 12:00:00,86.5,33.0,23.88,5.82,23.78,103.9,0.3
2020-04-12 13:00:00,80.0,27.5,22.67,5.65,23.75,101.83,0.3
2020-04-12 14:00:00,80.75,21.0,22.98,4.77,20.93,98.57,0.3
2020-04-12 15:00:00,73.75,23.5,26.02,5.0,14.83,96.88,0.4
2020-04-12 16:00:00,73.5,21.25,27.05,5.4,11.4,95.45,0.4
2020-04-12 17:00:00,73.75,18.25,26.35,4.92,9.77,95.5,0.3
2020-04-12 18:00:00,69.25,15.25,24.57,5.2,9.62,92.7,0.18
2020-04-12 19:00:00,68.5,14.75,21.48,6.12,16.4,89.3,0.2
2020-04-12 20:00:00,79.5,22.25,21.9,11.88,18.27,69.75,0.38
2020-04-12 21:00:00,113.5,34.75,22.6,22.75,18.45,44.2,0.65
2020-04-12 22:00:00,156.0,53.75,26.75,19.02,18.38,36.02,0.72
2020-04-12 23:00:00,150.0,61.5,30.48,20.23,15.13,34.25,0.75
2020-04-13 00:00:00,143.0,71.0,32.88,48.38,16.52,9.62,0.83
2020-04-13 01:00:00,146.25,73.25,32.48,50.8,19.8,7.4,0.95
2020-04-13 02:00:00,139.5,65.25,32.95,20.27,19.95,28.2,0.75
2020-04-13 03:00:00,171.75,97.75,40.5,17.8,26.7,12.93,0.9
2020-04-13 04:00:00,263.75,169.0,41.5,13.65,45.33,23.88,0.85
2020-04-13 05:00:00,286.5,177.0,41.02,12.93,54.78,22.38,0.8
2020-04-13 06:00:00,270.0,164.0,37.65,17.75,57.3,17.45,0.83
2020-04-13 07:00:00,267.75,146.75,44.98,19.15,69.95,17.02,1.08
2020-04-13 08:00:00,314.0,183.75,46.75,16.92,76.6,29.7,1.15
2020-04-13 09:00:00,296.25,167.25,42.83,13.72,76.88,58.5,0.82
2020-04-13 10:00:00,221.0,110.75,31.92,9.67,37.27,92.5,0.57
2020-04-13 11:00:00,121.25,52.25,25.48,7.8,33.4,107.4,0.43
2020-04-13 12:00:00,106.5,39.75,24.5,6.42,28.32,111.47,0.4
2020-04-13 13:00:00,116.5,33.25,23.12,6.3,24.73,104.1,0.3
2020-04-13 14:00:00,90.75,24.25,21.55,6.1,21.4,93.42,0.25
2020-04-13 15:00:00,76.5,22.5,23.8,5.43,14.95,96.5,0.3
2020-04-13 16:00:00,93.0,23.5,25.38,6.38,8.98,97.85,0.3
2020-04-13 17:00:00,97.25,22.25,26.38,6.28,8.35,100.2,0.3
2020-04-13 18:00:00,85.25,22.75,25.62,7.2,7.2,96.3,0.28
2020-04-13 19:00:00,91.25,22.25,21.88,12.12,15.6,84.15,0.3
2020-04-13 20:00:00,111.75,28.75,22.88,26.0,17.57,44.85,0.8
2020-04-13 21:00:00,204.25,53.0,24.95,33.3,18.38,20.2,1.32
2020-04-13 22:00:00,286.0,90.75,31.62,39.08,18.43,6.38,1.83
2020-04-13 23:00:00,280.5,127.25,32.8,24.93,14.97,20.68,1.07
2020-04-14 00:00:00,173.25,80.5,31.95,15.68,13.85,33.85,0.75
2020-04-14 01:00:00,144.5,66.75,31.98,12.75,25.15,38.55,0.6
2020-04-14 02:00:00,147.0,76.0,32.62,24.55,26.42,25.5,0.67
2020-04-14 03:00:00,144.25,76.5,27.9,20.4,23.8,25.55,0.6
2020-04-14 04:00:00,128.5,71.75,30.43,18.45,25.75,10.85,0.6
2020-04-14 05:00:00,138.5,82.25,30.62,12.9,27.42,22.15,0.55
2020-04-14 06:00:00,166.0,94.5,32.17,17.27,30.15,14.15,0.78
2020-04-14 07:00:00,221.0,126.5,41.33,26.28,33.62,9.47,1.02
2020-04-14 08:00:00,293.5,172.5,44.85,21.97,45.62,21.65,1.1
2020-04-14 09:00:00,366.75,176.5,44.8,18.88,47.48,45.03,1.08
2020-04-14 10:00:00,452.5,175.75,39.15,17.38,38.48,77.83,0.93
2020-04-14 11:00:00,195.75,102.75,23.62,11.2,28.4,95.72,0.45
2020-04-14 12:00:00,101.5,36.0,23.35,8.0,28.15,104.3,0.4
2020-04-14 13:00:00,94.75,28.75,22.65,7.03,22.4,122.65,0.4
2020-04-14 14:00:00,103.5,32.25,22.15,6.92,22.35,115.05,0.32
2020-04-14 15:00:00,102.25,27.75,22.38,5.67,16.3,105.75,0.3
2020-04-14 16:00:00,127.0,30.75,22.17,6.22,8.68,102.15,0.3
2020-04-14 17:00:00,138.0,32.5,25.42,8.6,8.62,103.78,0.4
2020-04-14 18:00:00,137.5,30.75,25.32,12.9,9.75,80.3,0.48
2020-04-14 19:00:00,290.0,51.75,30.35,40.33,17.85,19.12,1.9
2020-04-14 20:00:00,488.5,105.75,27.9,24.88,19.83,38.73,1.2
2020-04-14 21:00:00,301.5,80.5,26.85,37.38,20.77,22.55,1.77
2020-04-14 22:00:00,367.75,98.25,28.65,29.2,20.1,21.52,1.12
2020-04-14 23:00:00,225.0,74.5,27.8,20.5,17.8,30.82,0.8
2020-04-15 00:00:00,186.5,72.0,28.65,14.32,12.28,40.65,0.55
2020-04-15 01:00:00,187.25,66.0,28.8,13.82,14.62,37.95,0.5
2020-04-15 02:00:00,181.75,56.5,29.1,14.75,15.07,30.7,0.45
2020-04-15 03:00:00,167.25,53.75,24.4,8.3,22.3,36.05,0.4
2020-04-15 04:00:00,151.25,49.0,26.43,15.75,23.38,27.0,0.4
2020-04-15 05:00:00,150.0,48.25,26.05,12.68,23.58,28.68,0.38
2020-04-15 06:00:00,167.5,56.75,26.65,16.05,25.8,20.65,0.53
2020-04-15 07:00:00,189.0,64.0,30.7,19.25,25.62,20.35,0.67
2020-04-15 08:00:00,211.0,70.5,32.7,13.62,22.07,33.42,0.8
2020-04-15 09:00:00,245.75,76.5,33.58,15.22,24.07,47.05,0.8
2020-04-15 10:00:00,279.5,87.25,33.0,16.42,27.32,75.03,0.78
2020-04-15 11:00:00,258.5,74.75,24.4,9.17,25.38,97.1,0.48
2020-04-15 12:00:00,248.75,56.5,20.1,7.18,24.05,91.95,0.28
2020-04-15 13:00:00,200.5,38.75,19.15,6.32,24.5,89.28,0.25
2020-04-15 14:00:00,176.0,33.25,18.95,4.83,20.8,86.0,0.2
2020-04-15 15:00:00,147.5,28.0,19.68,5.83,16.15,86.33,0.23
2020-04-15 16:00:00,128.25,26.0,21.17,5.5,10.9,80.75,0.2
2020-04-15 17:00:00,109.0,20.0,21.43,6.28,8.88,81.45,0.2
2020-04-15 18:00:00,101.5,19.5,22.0,7.3,7.72,81.0,0.1
2020-04-15 19:00:00,105.0,18.5,18.88,14.0,13.8,66.17,0.27
2020-04-15 20:00:00,149.75,23.75,20.82,36.17,18.03,15.62,1.0
2020-04-15 21:00:00,235.5,41.75,23.8,48.35,19.35,5.53,1.4
2020-04-15 22:00:00,325.0,91.5,31.35,53.82,20.55,4.38,2.2
2020-04-15 23:00:00,352.0,168.25,31.12,50.3,18.4,3.6,1.53
2020-04-16 00:00:00,254.5,130.25,34.17,65.08,12.72,4.22,1.65
2020-04-16 01:00:00,225.75,117.0,33.97,61.42,12.32,3.67,1.32
2020-04-16 02:00:00,202.75,104.0,35.53,46.58,12.75,3.5,1.23
2020-04-16 03:00:00,206.25,117.0,35.4,23.8,25.3,5.95,0.7
2020-04-16 04:00:00,239.5,127.25,32.27,15.4,27.72,16.0,0.53
2020-04-16 05:00:00,197.25,93.25,30.12,10.02,30.35,33.05,0.4
2020-04-16 06:00:00,207.5,85.75,28.68,13.22,31.82,30.55,0.5
2020-04-16 07:00:00,206.5,82.25,34.22,14.88,27.33,23.62,0.68
2020-04-16 08:00:00,260.0,94.75,38.65,22.22,25.02,28.2,0.83
2020-04-16 09:00:00,378.0,112.0,43.75,16.6,29.05,51.45,0.8
2020-04-16 10:00:00,392.25,136.25,43.4,15.0,33.98,91.03,0.9
2020-04-16 11:00:00,281.25,124.25,38.3,13.12,25.68,116.95,0.78
2020-04-16 12:00:00,247.5,107.5,33.58,10.98,32.1,131.82,0.62
2020-04-16 13:00:00,210.25,78.5,25.72,7.95,28.12,112.83,0.35
2020-04-16 14:00:00,148.75,35.75,20.0,6.1,14.05,85.68,0.18
2020-04-16 15:00:00,173.75,20.0,22.1,6.5,9.78,86.2,0.2
2020-04-16 16:00:00,149.0,19.75,26.25,4.72,3.12,87.67,0.28
2020-04-16 17:00:00,111.0,17.25,25.45,7.45,1.45,83.28,0.2
2020-04-16 18:00:00,96.75,12.25,24.85,7.23,0.7,83.55,0.12
2020-04-16 19:00:00,74.75,13.75,22.0,12.62,9.4,70.93,0.18
2020-04-16 20:00:00,90.0,18.0,21.8,16.7,14.38,54.33,0.35
2020-04-16 21:00:00,118.0,29.5,22.03,14.32,23.52,51.85,0.38
2020-04-16 22:00:00,143.75,48.5,23.55,14.22,27.92,52.12,0.47
2020-04-16 23:00:00,154.5,55.25,26.2,13.07,23.93,47.9,0.47
2020-04-17 00:00:00,133.5,47.5,25.05,10.22,16.07,63.2,0.23
2020-04-17 01:00:00,101.25,30.25,26.7,10.78,16.95,63.33,0.2
2020-04-17 02:00:00,100.75,30.0,28.65,11.32,24.25,60.1,0.25
2020-04-17 03:00:00,94.25,32.5,23.8,8.3,37.4,70.28,0.1
2020-04-17 04:00:00,71.0,23.25,24.73,8.73,36.4,64.97,0.1
2020-04-17 05:00:00,105.75,26.5,25.65,6.35,30.18,64.45,0.2
2020-04-17 06:00:00,97.25,27.25,26.07,6.82,30.45,65.97,0.28
2020-04-17 07:00:00,81.5,31.0,26.48,7.42,22.95,61.17,0.32
2020-04-17 08:00:00,89.5,26.25,29.67,8.22,19.1,62.95,0.43
2020-04-17 09:00:00,142.75,36.5,31.3,10.1,15.82,65.03,0.43
2020-04-17 10:00:00,167.5,28.5,31.2,9.07,16.98,70.95,0.4
2020-04-17 11:00:00,94.75,25.0,27.83,8.23,15.1,77.17,0.35
2020-04-17 12:00:00,75.25,19.25,25.23,6.15,19.52,87.73,0.3
2020-04-17 13:00:00,64.0,20.5,24.83,6.17,18.38,92.58,0.3
2020-04-17 14:00:00,62.25,19.75,25.1,6.2,16.35,103.25,0.28
2020-04-17 15:00:00,55.25,13.5,24.98,5.05,14.32,107.33,0.28
2020-04-17 16:00:00,50.25,13.75,28.12,5.55,10.0,105.4,0.3
2020-04-17 17:00:00,52.25,13.75,29.0,5.45,7.65,110.53,0.3
2020-04-17 18:00:00,60.5,16.5,30.3,7.33,9.03,110.18,0.28
2020-04-17 19:00:00,75.25,17.0,28.32,7.58,17.4,99.17,0.2
2020-04-17 20:00:00,76.25,16.0,28.0,8.65,23.73,83.7,0.25
2020-04-17 21:00:00,74.75,23.5,27.35,10.97,25.33,68.83,0.4
2020-04-17 22:00:00,95.25,28.75,28.15,11.17,23.32,65.1,0.4
2020-04-17 23:00:00,89.5,30.25,29.35,9.38,23.38,69.42,0.3
2020-04-18 00:00:00,71.75,27.25,32.55,8.9,19.0,70.4,0.3
2020-04-18 01:00:00,80.5,26.25,34.93,10.7,18.65,59.1,0.4
2020-04-18 02:00:00,91.0,31.25,36.88,11.3,20.65,48.3,0.45
2020-04-18 03:00:00,92.25,33.5,30.5,12.1,22.9,46.17,0.3
2020-04-18 04:00:00,92.75,29.0,29.98,9.62,24.38,47.5,0.3
2020-04-18 05:00:00,86.5,28.0,27.58,7.38,24.07,53.75,0.2
2020-04-18 06:00:00,100.75,23.75,26.48,6.57,25.62,53.88,0.3
2020-04-18 07:00:00,97.75,18.25,27.95,6.92,17.45,53.47,0.3
2020-04-18 08:00:00,59.25,15.25,32.02,7.9,9.67,51.42,0.4
2020-04-18 09:00:00,75.25,21.5,32.25,8.72,10.32,59.93,0.43
2020-04-18 10:00:00,89.25,20.0,31.15,9.12,10.3,74.88,0.4
2020-04-18 11:00:00,98.5,19.75,28.45,8.03,10.57,90.05,0.35
2020-04-18 12:00:00,86.25,17.75,26.08,7.47,16.95,100.28,0.3
2020-04-18 13:00:00,83.75,14.5,25.33,5.5,21.8,102.35,0.3
2020-04-18 14:00:00,98.0,17.75,24.82,5.57,19.95,100.43,0.3
2020-04-18 15:00:00,113.5,21.75,25.12,4.78,19.92,103.58,0.3
2020-04-18 16:00:00,109.0,18.5,28.02,5.3,13.15,105.5,0.3
2020-04-18 17:00:00,123.0,20.0,29.58,6.58,10.55,101.28,0.3
2020-04-18 18:00:00,152.0,23.5,29.68,8.25,12.65,98.45,0.23
2020-04-18 19:00:00,237.5,32.75,28.43,6.65,10.48,90.6,0.18
2020-04-18 20:00:00,295.5,27.75,26.15,8.47,15.68,81.78,0.2
