Datetime,PM10 (ug/m3),PM2.5 (ug/m3),CO (mg/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),SO2 ()
2020-01-21 21:00:00,528.0,359.0,2.9,40.0,58.73,,12.82
2020-01-21 22:00:00,561.0,366.0,2.98,50.2,55.78,,9.85
2020-01-21 23:00:00,594.0,394.0,2.73,57.52,50.22,,8.12
2020-01-22 00:00:00,525.0,343.0,2.23,57.75,42.33,0.3,9.82
2020-01-22 01:00:00,422.0,272.0,1.98,54.83,40.53,0.55,8.43
2020-01-22 02:00:00,376.0,243.0,2.0,42.62,44.75,2.0,9.35
2020-01-22 03:00:00,284.0,216.0,2.3,38.12,58.05,2.05,9.32
2020-01-22 04:00:00,290.0,239.0,2.05,36.67,40.65,0.55,9.88
2020-01-22 05:00:00,188.0,163.0,2.2,37.0,39.95,0.2,9.42
2020-01-22 06:00:00,199.0,169.0,2.03,44.0,29.9,0.3,4.97
2020-01-22 07:00:00,186.0,151.0,1.77,48.8,23.35,1.8,5.4
2020-01-22 08:00:00,149.0,123.0,1.85,49.55,22.05,1.35,5.8
2020-01-22 09:00:00,180.0,140.0,1.77,47.98,23.82,3.28,5.72
2020-01-22 10:00:00,193.0,147.0,1.62,34.55,19.12,9.65,7.95
2020-01-22 11:00:00,189.0,140.0,1.5,33.05,19.2,12.68,8.45
2020-01-22 12:00:00,186.0,138.0,1.48,32.35,20.55,13.75,8.85
2020-01-22 13:00:00,201.0,144.0,1.4,33.75,17.18,18.8,9.17
2020-01-22 14:00:00,223.25,169.0,1.38,43.6,18.98,23.88,5.92
2020-01-22 15:00:00,243.25,192.5,1.3,51.98,19.12,34.17,6.98
2020-01-22 16:00:00,247.25,193.75,1.5,53.8,18.32,43.42,7.35
2020-01-22 17:00:00,210.0,164.25,1.43,52.17,18.88,45.75,6.62
2020-01-22 18:00:00,177.75,128.25,1.48,35.67,21.45,26.33,8.25
2020-01-22 19:00:00,209.75,138.25,1.93,31.85,45.38,1.52,8.2
2020-01-22 20:00:00,294.25,201.5,2.17,30.98,44.47,1.1,9.5
2020-01-22 21:00:00,329.25,229.5,2.75,32.6,75.85,,10.17
2020-01-22 22:00:00,446.0,300.0,2.33,41.2,61.8,,7.15
2020-01-22 23:00:00,312.0,217.0,1.47,48.57,32.83,0.3,5.22
2020-01-23 00:00:00,178.25,120.0,1.1,48.58,26.5,1.05,5.4
2020-01-23 01:00:00,144.25,91.5,1.0,46.62,22.5,3.23,5.92
2020-01-23 02:00:00,132.75,93.0,1.0,34.02,16.73,8.4,8.0
2020-01-23 03:00:00,118.5,85.5,1.0,30.4,15.23,10.48,8.65
2020-01-23 04:00:00,132.75,90.25,1.02,29.05,13.55,11.73,8.4
2020-01-23 05:00:00,154.0,104.25,1.1,30.38,13.35,10.88,8.82
2020-01-23 06:00:00,185.75,128.75,1.0,36.5,14.22,14.75,5.8
2020-01-23 07:00:00,112.25,84.75,1.02,41.48,16.68,12.45,5.55
2020-01-23 08:00:00,125.25,93.0,1.15,42.23,21.77,8.12,5.82
2020-01-23 09:00:00,142.0,102.75,1.17,42.02,25.62,9.78,6.4
2020-01-23 10:00:00,135.0,101.0,1.1,34.0,21.52,20.2,9.15
2020-01-23 11:00:00,137.25,86.0,1.05,28.9,15.38,42.62,10.45
2020-01-23 12:00:00,152.25,71.5,1.0,28.38,12.82,58.62,10.12
2020-01-23 13:00:00,147.75,52.25,0.93,28.18,11.33,69.7,8.28
2020-01-23 14:00:00,141.75,43.25,0.9,35.6,12.05,79.1,5.65
2020-01-23 15:00:00,140.25,40.5,0.9,43.12,13.35,84.53,5.8
2020-01-23 16:00:00,121.0,40.25,1.0,43.33,14.28,88.03,5.78
2020-01-23 17:00:00,93.75,44.75,1.0,41.33,15.88,84.8,4.97
