Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),SO2 (ug/m3),CO (mg/m3)
2020-03-22 23:00:00,126.0,65.0,27.85,15.47,29.0,,0.72
2020-03-23 00:00:00,119.5,64.0,27.25,17.6,25.2,,0.7
2020-03-23 01:00:00,123.0,67.0,25.23,23.17,16.38,,0.5
2020-03-23 02:00:00,96.0,59.5,29.32,11.7,25.35,,0.4
2020-03-23 03:00:00,73.0,52.0,31.65,13.65,21.73,,0.5
2020-03-23 04:00:00,101.5,76.5,30.47,13.88,22.57,,0.5
2020-03-23 05:00:00,120.75,97.5,30.05,13.45,18.17,,0.5
2020-03-23 06:00:00,106.0,75.5,27.73,21.83,14.0,,0.5
2020-03-23 07:00:00,93.75,63.5,28.47,35.1,9.22,,0.7
2020-03-23 08:00:00,111.5,73.5,30.65,29.75,10.62,,0.75
2020-03-23 09:00:00,170.5,113.0,31.27,17.02,22.58,,0.72
2020-03-23 10:00:00,250.0,180.0,36.42,13.78,40.15,,0.8
2020-03-23 11:00:00,267.5,161.5,30.4,10.3,56.83,,0.5
2020-03-23 12:00:00,150.75,81.5,26.18,9.0,72.15,,0.38
2020-03-23 13:00:00,82.25,42.0,24.57,7.55,83.88,,0.32
2020-03-23 14:00:00,75.75,28.5,22.73,8.68,101.32,,0.3
2020-03-23 15:00:00,75.0,26.0,22.6,8.57,105.4,,0.3
2020-03-23 16:00:00,82.75,24.5,23.65,7.3,85.12,,0.3
2020-03-23 17:00:00,76.0,24.0,23.07,8.6,78.0,,0.3
2020-03-23 18:00:00,67.0,24.0,23.75,10.07,72.1,,0.32
2020-03-23 19:00:00,71.25,26.0,24.33,14.53,49.92,,0.57
2020-03-23 20:00:00,92.0,39.0,25.95,23.82,23.32,,0.93
2020-03-23 21:00:00,127.75,67.5,30.65,33.3,13.47,,1.2
2020-03-23 22:00:00,164.5,81.5,28.45,34.67,7.95,,1.45
2020-03-23 23:00:00,157.75,68.5,26.02,32.73,6.82,,1.1
2020-03-24 00:00:00,122.5,60.5,25.95,26.83,8.45,,0.93
2020-03-24 01:00:00,126.5,77.0,26.93,26.85,8.57,,0.8
2020-03-24 02:00:00,149.25,95.0,29.33,19.12,17.0,,0.62
2020-03-24 03:00:00,140.25,104.5,30.95,15.3,17.3,,0.6
2020-03-24 04:00:00,141.75,119.5,30.73,13.43,18.3,,0.6
2020-03-24 05:00:00,148.0,116.0,30.62,13.72,12.58,,0.6
2020-03-24 06:00:00,128.75,94.5,29.27,13.57,12.62,,0.6
2020-03-24 07:00:00,114.0,80.0,27.52,15.23,14.38,,0.65
2020-03-24 08:00:00,117.0,79.0,28.07,26.38,13.2,,0.78
2020-03-24 09:00:00,142.0,76.5,25.38,23.15,18.07,,0.6
2020-03-24 10:00:00,128.75,59.5,25.95,17.68,28.68,,0.5
2020-03-24 11:00:00,107.25,51.5,26.2,12.7,47.33,,0.43
2020-03-24 12:00:00,108.5,54.5,26.9,11.65,65.7,,0.45
2020-03-24 13:00:00,107.5,50.5,27.3,8.25,69.72,,0.4
2020-03-24 14:00:00,100.5,46.5,27.7,8.05,73.35,,0.4
2020-03-24 15:00:00,102.5,46.5,27.43,8.48,79.6,,0.4
2020-03-24 16:00:00,102.5,47.5,27.9,11.52,63.83,,0.45
2020-03-24 17:00:00,90.0,53.0,24.8,7.85,28.92,,0.28
2020-03-24 18:00:00,78.0,56.0,22.85,9.27,16.38,,0.32
2020-03-24 19:00:00,27.0,20.0,26.75,16.95,9.73,,0.62
2020-03-24 20:00:00,31.5,22.5,28.22,21.12,7.83,,0.75
2020-03-24 21:00:00,46.5,33.5,30.7,15.08,11.75,,0.55
2020-03-24 22:00:00,57.0,42.0,27.25,15.85,11.62,,0.57
2020-03-24 23:00:00,42.0,39.0,27.45,33.55,5.33,,0.78
2020-03-25 00:00:00,42.0,39.0,26.53,22.93,5.53,,0.6
2020-03-25 01:00:00,62.0,50.0,26.52,19.52,5.97,,0.65
2020-03-25 02:00:00,62.0,50.0,29.58,17.8,9.45,,0.55
2020-03-25 03:00:00,,,33.2,23.7,6.05,,0.5
2020-03-25 04:00:00,,,31.0,16.77,8.12,,0.5
2020-03-25 05:00:00,,,32.6,10.68,8.03,,0.5
2020-03-25 06:00:00,,,32.95,11.05,7.95,,0.5
2020-03-25 07:00:00,,,31.77,14.52,7.95,,0.57
2020-03-25 08:00:00,85.0,81.0,31.65,19.65,9.15,,0.65
2020-03-25 09:00:00,82.0,66.5,27.98,15.4,11.0,,0.57
2020-03-25 10:00:00,78.0,52.0,27.73,14.93,13.32,,0.48
2020-03-25 11:00:00,70.0,45.5,28.95,11.85,19.68,,0.4
2020-03-25 12:00:00,63.0,34.5,29.75,9.48,28.18,30.0,0.38
2020-03-25 13:00:00,63.0,29.5,29.73,9.47,35.92,28.5,0.35
2020-03-25 14:00:00,58.0,28.5,29.95,7.32,30.33,25.68,0.25
2020-03-25 15:00:00,51.5,24.0,30.35,7.18,29.95,23.27,0.2
2020-03-25 16:00:00,48.0,15.5,32.35,7.38,29.9,22.33,0.2
2020-03-25 17:00:00,49.0,15.0,32.17,7.7,29.62,22.82,0.28
2020-03-25 18:00:00,57.0,24.0,33.85,9.07,24.08,21.4,0.35
2020-03-25 19:00:00,70.0,33.5,38.1,10.52,23.17,19.73,0.5
2020-03-25 20:00:00,81.0,41.5,38.95,10.97,18.78,18.47,0.67
2020-03-25 21:00:00,84.5,50.0,41.4,13.5,15.6,15.93,0.78
2020-03-25 22:00:00,86.5,56.5,39.65,14.47,12.98,15.15,0.78
2020-03-25 23:00:00,86.0,54.0,36.62,14.15,11.97,13.3,0.7
2020-03-26 00:00:00,87.5,59.0,37.27,12.7,12.02,14.12,0.7
2020-03-26 01:00:00,140.0,112.0,41.78,11.38,12.35,16.25,0.68
2020-03-26 02:00:00,198.0,172.5,50.02,10.9,19.55,,0.55
2020-03-26 03:00:00,138.5,129.0,38.85,7.85,18.6,,0.3
2020-03-26 04:00:00,61.0,54.0,35.1,9.47,15.95,,0.3
2020-03-26 05:00:00,54.5,45.5,35.93,8.55,14.48,,0.4
2020-03-26 06:00:00,55.0,46.5,35.52,10.57,12.62,,0.4
2020-03-26 07:00:00,75.0,56.5,35.5,13.68,10.2,,0.53
2020-03-26 08:00:00,101.5,77.5,35.45,10.3,12.0,,0.5
2020-03-26 09:00:00,96.0,73.0,32.17,9.1,15.95,,0.43
2020-03-26 10:00:00,86.0,60.5,32.5,9.02,18.8,,0.43
2020-03-26 11:00:00,74.5,46.0,32.67,8.07,23.45,,0.35
2020-03-26 12:00:00,56.5,29.0,32.2,7.18,24.0,,0.3
2020-03-26 13:00:00,46.0,20.0,32.85,6.7,26.0,15.65,0.3
2020-03-26 14:00:00,45.0,16.5,32.45,7.1,27.9,16.25,0.3
2020-03-26 15:00:00,49.5,20.0,30.92,7.02,28.95,,0.35
2020-03-26 16:00:00,48.5,21.5,29.57,7.18,28.27,,0.32
2020-03-26 17:00:00,48.5,22.0,29.07,6.9,26.88,,0.4
2020-03-26 18:00:00,53.5,21.5,27.1,8.2,29.82,,0.4
2020-03-26 19:00:00,59.5,25.0,29.3,9.55,22.7,,0.5
2020-03-26 20:00:00,70.5,46.0,31.57,11.75,17.0,,0.62
2020-03-26 21:00:00,87.0,65.5,33.42,15.5,11.6,,0.72
2020-03-26 22:00:00,92.0,67.0,34.02,14.28,11.8,,0.6
2020-03-26 23:00:00,101.0,80.0,34.72,11.48,11.45,,0.6
2020-03-27 00:00:00,118.0,93.0,34.25,12.1,9.95,,0.6
2020-03-27 01:00:00,114.5,80.0,32.35,8.02,11.82,,0.45
2020-03-27 02:00:00,85.0,55.0,30.27,6.43,16.95,,0.3
2020-03-27 03:00:00,54.5,28.5,28.35,4.6,16.73,,0.2
2020-03-27 04:00:00,42.75,14.0,26.57,5.75,17.62,,0.2
2020-03-27 05:00:00,33.75,20.0,27.77,8.28,14.95,,0.23
2020-03-27 06:00:00,36.75,21.5,27.77,7.45,14.6,12.2,0.25
2020-03-27 07:00:00,41.25,18.5,26.83,12.57,10.0,,0.35
2020-03-27 08:00:00,49.75,28.5,26.6,12.27,9.43,14.12,0.43
2020-03-27 09:00:00,56.75,38.0,26.5,12.28,8.05,15.0,0.5
2020-03-27 10:00:00,63.75,50.0,26.05,14.5,9.12,15.85,0.55
2020-03-27 11:00:00,68.25,59.5,27.02,15.35,10.0,,0.6
2020-03-27 12:00:00,66.0,57.0,27.82,10.1,11.1,,0.55
2020-03-27 13:00:00,39.0,18.0,28.05,7.17,12.65,,0.4
2020-03-27 14:00:00,23.5,14.5,27.6,6.4,16.68,15.4,0.32
2020-03-27 15:00:00,18.25,9.5,25.2,6.6,19.1,16.38,0.3
2020-03-27 16:00:00,15.5,7.0,24.48,9.45,21.75,20.68,0.3
2020-03-27 17:00:00,13.75,5.5,23.95,7.05,27.58,17.02,0.32
2020-03-27 18:00:00,19.0,5.5,22.98,7.62,29.98,14.88,0.4
2020-03-27 19:00:00,25.75,9.5,23.95,8.9,28.55,15.28,0.4
2020-03-27 20:00:00,30.0,17.5,24.9,7.28,26.55,14.5,0.4
2020-03-27 21:00:00,36.0,22.0,24.73,7.53,25.0,12.9,0.4
2020-03-27 22:00:00,,,25.27,8.18,19.8,11.88,0.4
2020-03-27 23:00:00,,,23.95,6.2,20.2,12.72,0.3
2020-03-28 00:00:00,,,23.2,6.83,16.42,13.0,0.3
2020-03-28 01:00:00,24.0,5.0,23.12,7.43,11.88,,0.35
2020-03-28 02:00:00,24.0,12.0,22.35,10.2,11.2,,0.45
2020-03-28 03:00:00,,,25.0,12.35,8.05,,0.5
2020-03-28 04:00:00,34.0,28.0,23.48,12.85,6.9,,0.5
2020-03-28 05:00:00,34.0,28.0,23.6,11.2,7.55,,0.47
2020-03-28 06:00:00,,,27.4,11.55,9.97,,0.5
2020-03-28 07:00:00,,,27.75,10.1,11.65,,0.55
2020-03-28 08:00:00,,,27.77,14.62,13.05,,0.6
2020-03-28 09:00:00,46.0,38.0,24.42,13.7,9.82,,0.43
2020-03-28 10:00:00,42.75,36.0,22.52,8.07,12.62,,0.4
2020-03-28 11:00:00,33.0,30.0,23.55,7.25,13.7,,0.35
2020-03-28 12:00:00,18.0,13.0,23.75,6.88,15.07,,0.3
2020-03-28 13:00:00,17.5,12.0,24.5,6.47,16.42,,0.3
2020-03-28 14:00:00,15.0,9.0,25.23,5.83,17.93,,0.23
2020-03-28 15:00:00,12.0,8.0,24.1,6.48,21.88,,0.2
2020-03-28 16:00:00,14.75,4.25,23.32,7.05,24.42,,0.2
2020-03-28 17:00:00,22.75,4.25,22.85,7.05,27.93,,0.2
2020-03-28 18:00:00,22.75,12.5,21.4,6.0,30.23,,0.3
2020-03-28 19:00:00,24.75,15.75,21.7,7.97,26.27,,0.4
2020-03-28 20:00:00,27.0,15.0,23.75,12.68,16.55,,0.57
2020-03-28 21:00:00,41.75,29.0,26.1,15.38,12.88,,0.7
2020-03-28 22:00:00,64.5,50.5,29.93,12.5,16.05,,0.75
2020-03-28 23:00:00,83.0,72.25,29.33,11.12,14.73,,0.62
2020-03-29 00:00:00,83.75,72.25,26.73,8.88,16.4,,0.53
2020-03-29 01:00:00,66.5,48.75,24.38,7.05,17.48,,0.45
2020-03-29 02:00:00,59.75,39.0,23.75,6.03,1.1,,0.45
2020-03-29 03:00:00,50.25,39.0,24.85,6.9,14.65,,0.4
2020-03-29 04:00:00,43.0,37.0,24.0,7.88,18.55,,0.38
2020-03-29 05:00:00,45.5,32.0,24.2,7.43,19.15,,0.32
2020-03-29 06:00:00,44.0,34.5,26.77,8.68,17.4,,0.32
2020-03-29 07:00:00,48.25,37.25,27.15,9.35,16.08,,0.4
2020-03-29 08:00:00,65.0,50.5,34.1,9.25,17.55,17.73,0.4
2020-03-29 09:00:00,73.0,49.25,26.55,8.47,13.35,21.4,0.4
2020-03-29 10:00:00,58.5,37.5,23.05,6.42,16.35,21.25,0.35
2020-03-29 11:00:00,51.0,25.0,22.72,6.62,19.3,21.0,0.3
2020-03-29 12:00:00,50.75,19.0,23.12,7.08,22.73,16.7,0.3
2020-03-29 13:00:00,48.75,18.5,23.42,6.05,25.02,15.05,0.3
2020-03-29 14:00:00,44.75,17.0,25.32,6.1,26.12,15.92,0.25
2020-03-29 15:00:00,41.25,14.75,22.48,5.35,29.47,15.47,0.2
2020-03-29 16:00:00,32.0,8.25,22.2,5.25,31.43,13.9,0.2
2020-03-29 17:00:00,30.75,9.0,23.02,6.62,31.0,13.95,0.2
2020-03-29 18:00:00,37.25,11.25,21.22,6.67,31.38,13.52,0.25
2020-03-29 19:00:00,41.0,17.5,21.55,7.47,25.75,14.3,0.35
2020-03-29 20:00:00,45.25,19.0,23.73,9.85,22.7,15.05,0.5
2020-03-29 21:00:00,59.5,32.25,25.17,11.3,19.7,15.23,0.5
2020-03-29 22:00:00,65.5,46.5,28.23,9.5,18.88,15.2,0.5
2020-03-29 23:00:00,71.0,52.0,27.6,8.65,19.9,16.75,0.5
2020-03-30 00:00:00,74.0,53.25,26.12,7.85,18.83,16.2,0.5
2020-03-30 01:00:00,68.75,46.0,25.35,8.97,15.62,14.38,0.45
2020-03-30 02:00:00,73.0,40.25,25.23,10.05,20.1,13.5,0.4
2020-03-30 03:00:00,61.25,40.25,25.3,10.6,19.93,12.15,0.4
2020-03-30 04:00:00,60.25,37.25,24.45,7.5,21.5,12.23,0.45
2020-03-30 05:00:00,54.25,35.75,23.8,7.58,19.5,11.55,0.4
2020-03-30 06:00:00,51.75,37.5,25.02,7.38,19.15,10.72,0.4
2020-03-30 07:00:00,52.25,35.25,26.32,9.12,15.33,9.38,0.4
2020-03-30 08:00:00,66.0,41.5,29.3,9.95,16.02,14.5,0.45
2020-03-30 09:00:00,98.5,72.75,30.25,9.7,19.88,21.55,0.45
2020-03-30 10:00:00,98.75,83.5,25.88,9.18,21.85,17.85,0.4
2020-03-30 11:00:00,71.5,56.25,22.52,7.7,25.9,15.78,0.4
2020-03-30 12:00:00,52.75,31.0,20.9,7.48,29.62,16.38,0.3
2020-03-30 13:00:00,45.5,23.25,19.93,6.5,32.3,16.5,0.25
2020-03-30 14:00:00,40.5,15.5,19.95,5.67,36.53,14.95,0.15
2020-03-30 15:00:00,31.5,8.75,20.9,7.05,35.02,,0.18
2020-03-30 16:00:00,35.5,11.25,21.3,6.7,35.62,,0.2
2020-03-30 17:00:00,34.0,12.0,21.83,7.22,35.97,17.0,0.2
2020-03-30 18:00:00,35.5,13.25,19.35,8.02,37.5,14.53,0.2
2020-03-30 19:00:00,40.25,17.5,18.8,9.0,32.95,11.6,0.35
2020-03-30 20:00:00,45.5,21.75,20.35,12.07,22.33,13.72,0.53
2020-03-30 21:00:00,63.75,32.5,22.1,13.62,18.5,14.15,0.65
2020-03-30 22:00:00,82.5,48.75,27.05,17.25,14.85,16.52,0.6
2020-03-30 23:00:00,97.0,77.0,28.27,12.22,17.12,15.15,0.55
2020-03-31 00:00:00,100.0,81.5,27.7,10.93,20.0,16.95,0.5
2020-03-31 01:00:00,101.0,79.25,27.42,10.4,19.8,18.07,0.45
2020-03-31 02:00:00,106.5,88.5,28.3,8.9,20.4,18.03,0.43
2020-03-31 03:00:00,97.25,88.5,24.8,9.45,21.38,17.0,0.4
2020-03-31 04:00:00,74.0,66.0,23.77,9.5,19.62,16.12,0.4
2020-03-31 05:00:00,63.0,45.0,22.48,7.2,20.17,16.6,0.4
2020-03-31 06:00:00,59.25,43.25,23.17,7.85,19.95,15.4,0.4
2020-03-31 07:00:00,49.0,37.25,23.5,8.42,18.77,13.52,0.4
2020-03-31 08:00:00,55.5,34.75,23.07,12.5,18.8,19.57,0.45
2020-03-31 09:00:00,67.5,33.75,21.5,13.55,24.2,32.52,0.4
2020-03-31 10:00:00,72.25,34.25,20.67,11.9,29.08,26.85,0.47
2020-03-31 11:00:00,70.5,36.0,18.95,8.85,34.98,24.0,0.38
2020-03-31 12:00:00,60.25,31.0,19.48,9.0,44.25,25.55,0.35
2020-03-31 13:00:00,49.5,30.25,18.85,7.55,41.32,15.88,0.3
2020-03-31 14:00:00,43.0,18.25,19.75,7.2,39.02,16.38,0.32
2020-03-31 15:00:00,44.5,15.5,20.07,7.47,36.58,14.42,0.23
2020-03-31 16:00:00,40.25,14.5,21.2,7.83,36.52,14.67,0.2
2020-03-31 17:00:00,43.75,16.25,21.8,8.85,37.58,16.12,0.28
2020-03-31 18:00:00,52.0,17.0,20.7,9.68,35.07,15.68,0.25
2020-03-31 19:00:00,57.75,23.5,19.9,10.1,27.8,17.65,0.45
2020-03-31 20:00:00,74.25,34.0,19.83,10.15,27.45,17.25,0.5
2020-03-31 21:00:00,68.0,33.0,20.15,7.35,24.25,13.8,0.5
2020-03-31 22:00:00,69.5,29.0,22.12,7.38,21.5,13.12,0.4
2020-03-31 23:00:00,96.5,26.5,23.75,8.38,12.2,11.85,0.47
2020-04-01 00:00:00,51.5,21.5,21.73,9.3,14.05,12.68,0.4
2020-04-01 01:00:00,44.25,24.0,20.73,7.73,14.45,13.55,0.35
2020-04-01 02:00:00,60.25,23.5,20.27,6.57,13.7,,0.3
2020-04-01 03:00:00,53.0,19.5,20.95,11.15,11.4,15.85,0.4
2020-04-01 04:00:00,56.0,24.5,20.05,10.95,9.33,14.2,0.4
2020-04-01 05:00:00,54.75,31.5,19.67,8.23,8.93,14.67,0.4
2020-04-01 06:00:00,51.5,32.5,20.43,9.32,9.75,16.03,0.45
2020-04-01 07:00:00,54.5,31.0,21.35,12.62,7.8,15.23,0.45
2020-04-01 08:00:00,62.5,33.0,22.3,16.65,8.3,17.25,0.55
2020-04-01 09:00:00,77.75,44.0,25.23,14.47,13.32,20.85,0.6
2020-04-01 10:00:00,130.0,97.0,32.08,15.3,24.1,32.65,0.7
2020-04-01 11:00:00,171.0,152.0,31.32,12.7,39.6,37.83,0.7
2020-04-01 12:00:00,175.0,148.0,29.15,12.5,52.48,38.45,0.67
2020-04-01 13:00:00,148.5,100.0,23.98,8.8,47.23,28.33,0.33
2020-04-01 14:00:00,98.25,47.0,21.98,6.47,41.92,20.85,0.2
2020-04-01 15:00:00,49.25,28.5,22.27,7.28,37.55,23.0,0.2
2020-04-01 16:00:00,45.5,22.0,23.4,7.23,35.58,21.45,0.2
2020-04-01 17:00:00,50.75,14.0,23.02,6.5,37.02,19.35,0.1
2020-04-01 18:00:00,52.75,14.0,22.25,6.9,36.23,18.05,0.15
2020-04-01 19:00:00,51.0,17.0,19.73,7.5,29.6,15.33,0.3
2020-04-01 20:00:00,49.0,21.5,20.83,10.12,23.32,15.07,0.5
2020-04-01 21:00:00,54.25,29.0,22.15,12.65,21.27,16.9,0.5
2020-04-01 22:00:00,61.0,38.5,24.3,9.97,21.73,16.62,0.53
2020-04-01 23:00:00,62.75,46.0,25.93,8.72,20.48,16.58,0.5
2020-04-02 00:00:00,67.0,49.0,25.4,9.93,17.35,15.85,0.5
2020-04-02 01:00:00,69.0,49.5,24.8,8.65,16.25,16.3,0.45
2020-04-02 02:00:00,79.5,48.5,25.43,9.45,16.05,15.38,0.4
2020-04-02 03:00:00,65.5,49.0,24.6,8.5,15.82,14.15,0.4
2020-04-02 04:00:00,60.75,43.5,22.42,8.1,17.3,13.68,0.4
2020-04-02 05:00:00,56.0,44.0,23.7,9.65,15.6,14.12,0.4
2020-04-02 06:00:00,62.75,56.0,24.9,9.97,14.8,13.8,0.43
2020-04-02 07:00:00,69.0,55.0,26.57,11.03,12.88,13.78,0.45
2020-04-02 08:00:00,72.5,52.0,26.15,9.78,14.75,17.12,0.4
2020-04-02 09:00:00,70.25,42.0,23.2,6.55,19.7,19.0,0.4
2020-04-02 10:00:00,60.0,32.5,23.05,8.15,24.2,20.2,0.4
2020-04-02 11:00:00,62.75,31.5,20.32,6.62,27.27,19.85,0.38
2020-04-02 12:00:00,60.75,25.5,19.73,6.38,28.2,17.35,0.3
2020-04-02 13:00:00,54.75,21.0,20.27,6.67,30.5,14.85,0.3
2020-04-02 14:00:00,47.75,16.0,20.7,5.97,32.15,14.23,0.3
2020-04-02 15:00:00,46.75,10.5,19.85,7.17,35.35,14.47,0.2
2020-04-02 16:00:00,45.75,10.0,20.02,7.05,37.08,13.5,0.2
2020-04-02 17:00:00,42.75,8.5,18.7,7.45,41.75,12.03,0.15
2020-04-02 18:00:00,36.75,9.0,18.3,7.1,44.17,12.73,0.2
2020-04-02 19:00:00,44.0,15.0,17.27,9.1,39.25,14.12,0.33
2020-04-02 20:00:00,65.0,26.5,18.57,11.27,33.75,14.88,0.53
2020-04-02 21:00:00,83.5,40.5,19.2,11.68,30.23,15.8,0.6
2020-04-02 22:00:00,82.5,42.5,19.83,10.47,30.38,15.35,0.53
2020-04-02 23:00:00,72.75,33.5,19.98,10.65,28.93,14.45,0.47
2020-04-03 00:00:00,67.0,27.5,18.95,10.25,26.65,14.55,0.47
2020-04-03 01:00:00,70.5,30.0,18.42,10.68,26.98,15.78,0.45
2020-04-03 02:00:00,68.0,31.0,18.5,11.07,28.05,14.12,0.4
2020-04-03 03:00:00,53.0,26.5,18.2,8.5,30.33,15.25,0.3
2020-04-03 04:00:00,42.75,27.5,18.25,8.25,28.73,14.72,0.32
2020-04-03 05:00:00,47.5,38.0,19.23,8.75,26.68,17.55,0.4
2020-04-03 06:00:00,70.0,59.5,21.2,9.78,25.25,18.73,0.4
2020-04-03 07:00:00,85.5,73.5,22.98,10.62,21.02,15.75,0.4
2020-04-03 08:00:00,91.0,69.5,22.05,9.38,26.5,20.43,0.4
2020-04-03 09:00:00,91.25,62.0,20.9,9.1,33.5,20.73,0.32
2020-04-03 10:00:00,75.5,41.5,18.23,6.55,41.42,16.77,0.3
2020-04-03 11:00:00,52.75,18.5,16.1,7.3,47.85,15.12,0.3
2020-04-03 12:00:00,49.25,11.5,15.88,7.1,50.42,14.7,0.23
2020-04-03 13:00:00,41.0,12.5,16.33,6.0,51.2,12.1,0.2
2020-04-03 14:00:00,38.5,13.0,16.88,6.67,50.88,11.93,0.28
2020-04-03 15:00:00,31.5,10.0,17.93,6.8,51.22,11.4,0.2
2020-04-03 16:00:00,33.25,7.5,17.57,6.17,52.27,10.88,0.2
2020-04-03 17:00:00,34.0,7.0,18.05,7.03,52.33,11.2,0.2
2020-04-03 18:00:00,34.25,9.5,18.0,6.88,51.52,11.77,0.3
2020-04-03 19:00:00,36.25,14.0,17.7,9.38,45.25,12.73,0.4
2020-04-03 20:00:00,44.25,20.5,18.8,13.57,31.15,14.15,0.6
2020-04-03 21:00:00,61.5,30.5,20.25,17.05,24.35,15.7,0.7
2020-04-03 22:00:00,92.5,59.5,24.0,18.6,20.75,19.8,0.72
2020-04-03 23:00:00,109.25,78.5,25.12,17.48,22.1,21.33,0.65
2020-04-04 00:00:00,108.25,79.5,25.9,11.75,25.62,21.0,0.67
2020-04-04 01:00:00,108.75,78.5,23.88,10.2,25.1,16.48,0.57
2020-04-04 02:00:00,93.0,65.5,22.38,11.85,22.35,14.6,0.47
2020-04-04 03:00:00,88.5,68.0,23.05,15.3,19.15,15.0,0.55
2020-04-04 04:00:00,95.0,69.0,21.1,12.9,20.53,14.12,0.55
2020-04-04 05:00:00,76.75,65.5,20.38,11.82,18.2,13.72,0.5
2020-04-04 06:00:00,79.75,64.0,20.3,18.33,12.3,13.68,0.53
2020-04-04 07:00:00,73.5,61.0,23.0,21.23,11.32,16.62,0.55
2020-04-04 08:00:00,113.0,95.5,26.15,11.8,23.95,32.0,0.5
2020-04-04 09:00:00,129.75,96.5,22.12,9.2,34.32,27.58,0.4
2020-04-04 10:00:00,83.25,51.0,20.33,8.0,40.25,22.65,0.4
2020-04-04 11:00:00,63.25,40.0,19.3,8.35,44.65,21.92,0.32
2020-04-04 12:00:00,57.5,30.0,17.5,6.48,46.82,18.43,0.3
2020-04-04 13:00:00,39.0,12.5,16.82,6.62,47.3,15.8,0.23
2020-04-04 14:00:00,42.5,8.5,16.77,5.98,46.3,13.55,0.2
2020-04-04 15:00:00,41.25,7.0,16.77,6.28,45.73,13.77,0.18
2020-04-04 16:00:00,35.75,8.5,16.38,6.2,46.83,13.03,0.12
2020-04-04 17:00:00,44.5,12.5,18.65,6.75,49.58,15.67,0.2
2020-04-04 18:00:00,45.75,14.0,18.93,7.48,48.7,15.73,0.23
2020-04-04 19:00:00,47.75,16.5,18.35,9.82,41.75,14.62,0.4
2020-04-04 20:00:00,57.25,23.5,18.88,13.93,28.17,15.18,0.57
2020-04-04 21:00:00,66.5,38.0,19.92,18.3,18.65,14.82,0.82
2020-04-04 22:00:00,86.25,54.5,20.33,24.6,11.98,15.45,1.07
2020-04-04 23:00:00,154.5,104.0,30.45,38.55,6.72,16.43,1.45
2020-04-05 00:00:00,221.0,161.0,29.9,49.62,5.33,15.8,1.58
2020-04-05 01:00:00,235.25,155.5,30.62,27.75,6.58,19.5,0.93
2020-04-05 02:00:00,182.75,108.0,24.15,14.35,17.4,18.15,0.48
2020-04-05 03:00:00,107.0,74.0,21.75,15.35,18.3,16.55,0.5
2020-04-05 04:00:00,90.75,76.0,22.43,14.3,17.8,19.77,0.47
2020-04-05 05:00:00,97.75,82.5,23.02,14.12,17.77,24.05,0.5
2020-04-05 06:00:00,100.75,82.5,22.52,15.22,17.35,19.32,0.45
2020-04-05 07:00:00,92.75,75.5,22.95,17.65,13.08,15.25,0.55
2020-04-05 08:00:00,88.25,57.0,22.82,13.55,22.58,17.85,0.45
2020-04-05 09:00:00,91.5,58.0,25.57,15.4,31.95,32.02,0.43
2020-04-05 10:00:00,113.0,81.5,25.62,10.47,41.62,31.6,0.43
2020-04-05 11:00:00,114.75,69.0,22.0,7.38,44.67,21.67,0.32
2020-04-05 12:00:00,70.5,36.5,19.52,6.88,50.02,17.9,0.3
2020-04-05 13:00:00,60.0,28.0,20.15,6.58,51.0,16.6,0.3
2020-04-05 14:00:00,64.75,25.0,20.65,8.12,52.47,16.77,0.4
2020-04-05 15:00:00,53.0,20.5,21.6,6.47,55.55,15.5,0.43
2020-04-05 16:00:00,55.25,15.5,22.2,6.5,55.77,15.75,0.3
2020-04-05 17:00:00,53.0,15.5,23.25,6.12,57.03,15.75,0.23
2020-04-05 18:00:00,55.0,17.5,23.4,7.27,56.67,16.25,0.3
2020-04-05 19:00:00,66.0,25.0,22.93,12.43,46.8,18.15,0.47
2020-04-05 20:00:00,86.5,42.0,22.95,16.07,33.55,20.25,0.72
2020-04-05 21:00:00,116.0,71.0,25.9,23.68,20.18,22.55,1.2
2020-04-05 22:00:00,167.25,112.5,28.73,17.7,21.8,28.3,1.12
2020-04-05 23:00:00,204.25,144.5,31.65,16.02,20.55,31.38,1.1
2020-04-06 00:00:00,203.0,157.5,32.28,19.25,12.07,27.75,1.15
2020-04-06 01:00:00,200.25,163.0,31.38,21.92,8.53,26.02,1.1
2020-04-06 02:00:00,200.75,153.0,30.8,19.5,15.05,29.3,0.78
2020-04-06 03:00:00,168.5,131.5,29.8,17.5,13.5,29.25,0.7
2020-04-06 04:00:00,152.0,121.0,29.17,15.45,13.32,24.88,0.8
2020-04-06 05:00:00,139.75,117.5,28.07,14.8,11.12,21.3,0.8
2020-04-06 06:00:00,132.25,112.0,28.27,27.35,6.7,19.02,0.9
2020-04-06 07:00:00,138.25,118.5,30.1,21.48,7.38,21.6,0.95
2020-04-06 08:00:00,143.0,121.5,32.57,20.98,10.9,28.3,0.9
2020-04-06 09:00:00,163.75,104.5,29.0,20.38,30.55,30.75,0.78
2020-04-06 10:00:00,155.5,84.0,26.75,14.95,55.08,28.42,0.67
2020-04-06 11:00:00,134.75,74.0,24.17,10.95,57.5,26.48,0.45
2020-04-06 12:00:00,123.25,54.0,19.0,6.82,52.93,17.5,0.23
