Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2019-11-14 08:00:00,487.25,364.5,39.7,277.57,13.4,4.4,9.28
2019-11-14 09:00:00,533.5,390.5,40.8,275.1,13.93,4.22,8.85
2019-11-14 10:00:00,605.25,437.5,40.47,260.12,15.95,4.05,7.97
2019-11-14 11:00:00,653.5,469.5,44.15,140.62,17.45,3.27,6.65
2019-11-14 12:00:00,634.5,462.75,38.85,87.32,19.42,2.67,8.32
2019-11-14 13:00:00,575.5,402.75,17.5,113.3,20.1,2.7,19.9
2019-11-14 14:00:00,553.0,377.0,16.02,109.45,19.45,2.7,11.05
2019-11-14 15:00:00,553.25,368.75,10.38,97.45,20.3,2.8,27.15
2019-11-14 16:00:00,609.75,367.5,15.43,106.7,24.65,3.23,80.9
2019-11-14 17:00:00,680.25,401.75,15.05,115.32,21.93,3.2,37.48
2019-11-14 18:00:00,637.75,372.25,13.75,179.08,21.57,3.72,21.45
2019-11-14 19:00:00,654.0,370.75,17.95,320.1,20.2,5.22,27.05
2019-11-14 20:00:00,659.5,387.5,17.45,384.4,,,31.05
2019-11-14 21:00:00,649.75,406.5,12.68,479.9,,,29.55
2019-11-14 22:00:00,620.25,413.0,16.2,,,,27.52
2019-11-14 23:00:00,604.25,407.75,18.38,456.35,,,26.35
2019-11-15 00:00:00,593.5,390.5,18.02,321.57,,5.5,22.12
2019-11-15 01:00:00,559.25,352.25,20.62,189.02,,4.22,5.05
2019-11-15 02:00:00,509.5,343.0,22.58,92.9,,2.77,0.95
2019-11-15 03:00:00,549.0,405.5,23.85,30.85,,2.5,11.1
2019-11-15 04:00:00,678.75,535.0,24.68,29.15,,2.5,3.32
2019-11-15 05:00:00,810.0,657.25,22.2,34.67,,2.52,4.27
2019-11-15 06:00:00,818.75,653.75,22.6,45.27,,2.6,4.3
2019-11-15 07:00:00,815.0,649.5,22.0,63.9,,2.67,2.15
2019-11-15 08:00:00,808.25,649.0,28.75,80.55,,2.82,3.7
2019-11-15 09:00:00,806.5,639.0,27.25,88.03,,2.75,5.15
2019-11-15 10:00:00,749.0,568.25,22.1,52.88,,2.3,7.9
2019-11-15 11:00:00,621.75,448.25,19.25,51.22,,2.08,11.43
2019-11-15 12:00:00,501.5,350.5,14.82,35.88,28.58,1.8,15.8
2019-11-15 13:00:00,432.0,290.25,14.18,32.25,26.85,1.85,17.7
2019-11-15 14:00:00,432.5,298.25,13.47,24.27,24.35,1.5,16.83
2019-11-15 15:00:00,344.0,230.0,11.78,22.05,23.07,1.38,17.55
2019-11-15 16:00:00,339.5,221.5,13.43,37.23,22.27,1.57,15.45
2019-11-15 17:00:00,421.25,236.75,15.18,79.83,20.93,2.15,13.53
2019-11-15 18:00:00,447.75,240.25,13.12,155.93,17.9,2.75,10.68
2019-11-15 19:00:00,403.25,209.75,14.0,359.6,19.0,4.47,13.8
2019-11-15 20:00:00,419.25,221.25,10.02,374.88,20.07,5.0,16.58
2019-11-15 21:00:00,436.5,246.5,10.5,371.65,20.25,5.25,16.4
2019-11-15 22:00:00,459.25,267.25,16.9,350.23,20.33,5.28,16.02
2019-11-15 23:00:00,458.75,275.25,10.38,295.32,19.15,4.95,15.0
2019-11-16 00:00:00,470.5,299.5,13.1,224.2,14.45,4.78,15.23
2019-11-16 01:00:00,508.75,336.5,17.12,169.93,10.98,3.98,10.65
2019-11-16 02:00:00,467.5,332.75,10.9,134.43,9.15,3.1,7.95
2019-11-16 03:00:00,410.75,295.0,13.6,64.6,6.8,2.15,13.43
2019-11-16 04:00:00,368.0,267.75,9.6,40.8,11.5,1.55,2.7
2019-11-16 05:00:00,297.75,215.0,6.1,32.15,17.02,1.2,
2019-11-16 06:00:00,276.5,198.75,7.4,28.35,17.18,1.25,
2019-11-16 07:00:00,266.5,204.25,6.6,29.23,17.53,1.12,
2019-11-16 08:00:00,241.25,183.25,7.33,40.82,17.55,1.25,1.65
2019-11-16 09:00:00,270.0,198.5,8.77,41.62,23.05,1.27,3.05
2019-11-16 10:00:00,261.75,183.75,8.97,29.05,25.77,1.12,5.7
2019-11-16 11:00:00,233.0,145.75,8.35,31.18,22.6,1.17,8.07
2019-11-16 12:00:00,244.5,143.5,8.32,28.68,22.93,1.2,9.28
2019-11-16 13:00:00,214.75,109.5,4.75,18.93,22.8,0.85,7.65
2019-11-16 14:00:00,154.25,69.5,2.38,16.02,14.93,0.72,8.82
2019-11-16 15:00:00,151.0,54.0,2.15,15.05,12.95,0.67,2.65
2019-11-16 16:00:00,180.5,54.75,2.02,16.2,11.45,0.6,1.2
2019-11-16 17:00:00,259.0,52.75,4.3,17.35,10.78,0.72,3.45
2019-11-16 18:00:00,345.5,66.25,3.92,26.12,14.35,0.88,4.97
2019-11-16 19:00:00,284.5,62.75,1.75,73.75,15.45,1.3,5.17
2019-11-16 20:00:00,256.5,63.5,2.42,76.05,14.43,1.4,7.32
2019-11-16 21:00:00,229.25,83.5,4.1,97.17,16.73,1.77,3.68
2019-11-16 22:00:00,267.5,126.25,8.27,51.15,18.77,1.6,3.58
2019-11-16 23:00:00,308.75,197.0,9.05,36.17,16.93,1.35,1.5
2019-11-17 00:00:00,268.25,188.75,7.7,28.48,13.45,1.15,2.22
2019-11-17 01:00:00,224.25,158.25,8.15,25.5,12.15,1.12,2.4
2019-11-17 02:00:00,218.5,156.25,5.9,21.62,10.95,0.97,4.5
2019-11-17 03:00:00,165.75,114.75,3.6,15.0,7.9,0.8,7.6
2019-11-17 04:00:00,141.25,92.25,2.67,12.35,9.8,0.8,3.78
2019-11-17 05:00:00,135.0,89.0,1.3,12.23,10.32,0.8,2.52
2019-11-17 06:00:00,168.75,115.25,1.82,13.2,10.48,0.88,2.67
2019-11-17 07:00:00,170.0,122.25,1.95,16.15,10.7,0.9,2.7
2019-11-17 08:00:00,163.5,120.0,1.85,19.93,10.93,0.9,2.28
2019-11-17 09:00:00,148.75,109.0,3.33,19.43,12.7,0.88,3.52
2019-11-17 10:00:00,136.75,100.0,3.77,22.2,13.58,0.9,4.5
2019-11-17 11:00:00,135.25,84.75,3.23,18.23,13.52,0.8,5.25
2019-11-17 12:00:00,121.5,61.5,2.35,15.88,14.17,0.7,4.88
2019-11-17 13:00:00,117.5,44.75,0.6,14.35,13.38,0.55,2.67
2019-11-17 14:00:00,121.75,33.75,,12.2,12.83,0.5,2.12
2019-11-17 15:00:00,102.0,28.75,,13.78,12.5,0.5,1.52
2019-11-17 16:00:00,98.5,25.0,,14.38,12.05,0.5,0.42
2019-11-17 17:00:00,100.25,26.25,,20.15,10.4,0.47,0.8
2019-11-17 18:00:00,117.25,30.75,,33.83,11.3,0.65,1.65
2019-11-17 19:00:00,157.5,36.5,,91.75,12.65,1.1,3.02
2019-11-17 20:00:00,211.5,51.75,,88.65,15.3,1.38,4.7
2019-11-17 21:00:00,212.0,72.0,,85.57,16.5,1.58,3.38
2019-11-17 22:00:00,236.5,102.0,2.9,66.0,18.35,1.55,1.7
2019-11-17 23:00:00,272.0,148.5,5.38,32.92,19.0,1.38,2.1
2019-11-18 00:00:00,291.5,182.5,6.4,22.7,18.1,1.25,3.12
2019-11-18 01:00:00,281.5,190.25,6.12,22.5,15.43,1.2,4.9
2019-11-18 02:00:00,268.75,192.5,6.3,20.73,11.18,1.2,7.15
2019-11-18 03:00:00,274.25,195.0,5.4,14.4,7.95,1.15,11.32
2019-11-18 04:00:00,244.5,179.75,4.83,17.3,9.02,1.1,6.32
2019-11-18 05:00:00,202.5,146.5,2.2,19.17,9.47,0.98,5.3
2019-11-18 06:00:00,184.75,128.5,0.5,22.08,8.88,0.9,3.18
2019-11-18 07:00:00,169.75,122.75,0.57,30.15,9.45,0.95,2.98
2019-11-18 08:00:00,161.75,114.25,,55.88,9.45,1.02,3.0
2019-11-18 09:00:00,156.5,98.0,1.65,42.85,10.1,1.02,3.5
2019-11-18 10:00:00,150.5,91.5,1.73,37.02,10.35,1.0,4.75
2019-11-18 11:00:00,146.25,87.0,7.6,28.78,11.75,0.93,6.43
2019-11-18 12:00:00,140.5,73.0,21.5,22.1,12.9,0.7,8.93
2019-11-18 13:00:00,126.0,56.75,21.27,20.5,13.18,0.78,7.38
2019-11-18 14:00:00,132.0,51.25,19.48,17.58,12.57,0.7,4.6
2019-11-18 15:00:00,104.5,45.75,18.93,19.12,11.6,0.75,3.12
2019-11-18 16:00:00,104.75,44.75,17.85,20.95,11.62,0.72,2.6
2019-11-18 17:00:00,118.75,44.0,17.48,35.1,11.9,0.8,2.35
2019-11-18 18:00:00,152.25,43.5,17.32,86.3,11.12,1.33,3.25
2019-11-18 19:00:00,173.75,45.5,18.12,188.12,12.8,2.48,5.82
2019-11-18 20:00:00,186.75,57.75,17.72,339.1,15.35,3.62,7.08
2019-11-18 21:00:00,227.0,66.5,21.07,348.58,16.48,3.73,7.33
2019-11-18 22:00:00,225.5,80.0,20.75,331.93,16.62,3.55,6.5
2019-11-18 23:00:00,223.0,86.75,17.6,306.2,16.38,3.48,5.97
2019-11-19 00:00:00,204.0,82.5,17.68,231.2,10.97,3.25,5.05
2019-11-19 01:00:00,214.75,93.25,16.65,219.27,9.92,3.08,5.45
2019-11-19 02:00:00,224.5,102.75,18.8,173.38,8.7,2.67,5.3
2019-11-19 03:00:00,212.25,104.0,23.4,131.5,4.4,2.35,11.03
2019-11-19 04:00:00,217.75,112.25,22.52,112.9,5.9,2.05,4.45
2019-11-19 05:00:00,219.75,122.5,24.2,74.45,6.12,1.6,3.12
2019-11-19 06:00:00,210.25,130.5,22.17,71.08,8.55,1.43,0.1
2019-11-19 07:00:00,210.25,122.5,21.88,57.67,8.57,1.3,
2019-11-19 08:00:00,205.75,118.75,20.32,75.77,9.4,1.3,
2019-11-19 09:00:00,207.5,113.0,20.85,103.3,11.4,1.55,0.5
2019-11-19 10:00:00,248.5,126.5,24.85,107.0,12.82,1.88,2.52
2019-11-19 11:00:00,299.25,163.0,27.35,74.67,12.95,1.77,4.12
2019-11-19 12:00:00,308.0,174.25,28.0,39.6,16.07,1.43,7.03
2019-11-19 13:00:00,283.5,153.25,26.6,28.35,16.52,1.1,9.5
2019-11-19 14:00:00,235.75,118.5,23.23,24.65,16.2,0.93,8.75
2019-11-19 15:00:00,193.25,93.75,21.77,22.95,15.78,0.9,3.6
2019-11-19 16:00:00,156.5,64.75,19.45,20.9,15.2,0.8,2.88
2019-11-19 17:00:00,157.0,53.0,18.23,41.05,14.2,0.85,1.75
2019-11-19 18:00:00,178.75,57.5,20.48,148.43,13.22,1.9,3.18
2019-11-19 19:00:00,203.25,64.0,17.9,288.35,14.27,3.2,6.55
2019-11-19 20:00:00,219.0,72.5,19.82,401.6,16.53,4.28,7.68
2019-11-19 21:00:00,229.5,83.0,21.35,365.55,17.1,4.25,8.73
2019-11-19 22:00:00,239.75,94.5,21.98,435.55,18.35,4.8,7.12
2019-11-19 23:00:00,258.0,105.75,21.7,417.17,18.32,4.53,5.78
2019-11-20 00:00:00,251.0,114.5,20.68,368.55,13.2,4.03,3.48
2019-11-20 01:00:00,219.75,108.75,21.75,311.05,10.85,3.52,3.4
2019-11-20 02:00:00,209.0,109.75,20.08,278.57,9.42,3.1,5.25
2019-11-20 03:00:00,192.0,100.25,21.05,283.8,6.55,3.15,10.57
2019-11-20 04:00:00,198.5,107.5,23.45,258.43,8.05,3.15,5.95
2019-11-20 05:00:00,188.5,103.5,21.7,222.77,8.22,2.98,7.53
2019-11-20 06:00:00,214.5,116.5,20.62,192.42,8.5,2.58,4.07
2019-11-20 07:00:00,234.25,122.75,20.97,186.12,8.28,2.32,1.73
2019-11-20 08:00:00,231.5,117.25,22.7,175.97,8.23,2.05,1.52
2019-11-20 09:00:00,230.0,117.5,25.0,157.97,9.18,1.92,1.17
2019-11-20 10:00:00,284.75,145.0,24.9,154.62,11.73,2.2,3.53
2019-11-20 11:00:00,388.5,186.25,28.48,111.3,16.07,2.03,3.65
2019-11-20 12:00:00,404.75,192.0,26.42,58.48,16.18,1.42,3.4
2019-11-20 13:00:00,259.75,128.75,23.98,45.03,14.85,1.12,4.62
2019-11-20 14:00:00,216.25,105.0,19.93,28.02,15.8,0.9,4.17
2019-11-20 15:00:00,166.75,86.75,19.33,25.55,14.97,0.88,4.92
2019-11-20 16:00:00,174.25,80.25,20.42,28.4,14.95,0.95,5.28
2019-11-20 17:00:00,233.25,91.5,20.65,58.85,14.75,1.35,4.77
2019-11-20 18:00:00,297.5,100.25,21.68,218.65,14.47,2.92,4.12
2019-11-20 19:00:00,355.25,116.5,19.8,440.58,16.8,5.05,8.57
2019-11-20 20:00:00,387.25,129.75,19.18,,20.3,5.6,10.75
2019-11-20 21:00:00,381.75,140.0,21.38,,23.42,,11.38
2019-11-20 22:00:00,363.0,142.5,24.0,,24.7,,10.75
2019-11-20 23:00:00,330.0,139.5,26.45,,26.15,,32.55
2019-11-21 00:00:00,383.0,162.25,23.18,,19.0,,47.92
2019-11-21 01:00:00,344.0,163.0,22.75,,16.83,,42.05
2019-11-21 02:00:00,312.5,160.25,23.3,,13.72,,33.75
2019-11-21 03:00:00,296.5,150.75,22.1,,8.5,,59.75
2019-11-21 04:00:00,292.25,151.25,23.02,,10.72,,39.3
2019-11-21 05:00:00,304.25,166.0,22.07,465.35,10.5,,30.2
2019-11-21 06:00:00,313.5,172.25,21.7,425.95,10.78,,24.73
2019-11-21 07:00:00,323.75,175.5,22.18,451.05,11.1,,23.17
2019-11-21 08:00:00,335.0,185.0,24.48,483.02,12.12,,28.65
2019-11-21 09:00:00,358.75,198.5,29.3,481.7,14.28,5.7,71.75
2019-11-21 10:00:00,436.5,236.5,28.15,337.25,24.33,4.33,170.7
2019-11-21 11:00:00,523.75,272.25,28.57,236.52,30.5,3.7,92.27
2019-11-21 12:00:00,463.0,227.25,27.38,138.45,30.77,2.7,17.1
2019-11-21 13:00:00,383.25,181.0,27.0,94.15,24.88,2.12,
2019-11-21 14:00:00,310.75,146.75,24.02,52.15,20.95,1.45,
2019-11-21 15:00:00,244.25,116.0,24.1,57.2,19.55,1.48,1.42
2019-11-21 16:00:00,247.5,116.25,24.27,54.25,18.2,1.42,3.6
2019-11-21 17:00:00,262.25,112.0,23.12,57.03,15.32,1.48,0.4
2019-11-21 18:00:00,291.75,98.5,24.75,72.05,14.07,1.83,
2019-11-21 19:00:00,314.5,107.5,22.8,133.62,12.05,2.6,5.75
2019-11-21 20:00:00,322.5,125.25,23.23,311.85,14.15,4.35,7.88
2019-11-21 21:00:00,378.75,147.75,26.05,,20.72,,11.68
2019-11-21 22:00:00,444.75,171.0,25.23,,21.33,,12.4
2019-11-21 23:00:00,386.75,154.25,25.22,,21.43,,10.9
2019-11-22 00:00:00,371.75,162.25,24.55,,15.7,,8.95
2019-11-22 01:00:00,376.0,174.5,27.12,,13.35,,7.05
2019-11-22 02:00:00,346.25,172.0,24.88,,13.68,,11.75
2019-11-22 03:00:00,315.25,166.25,25.15,441.45,8.65,5.4,17.43
2019-11-22 04:00:00,297.0,156.0,24.68,401.15,9.68,5.22,8.8
2019-11-22 05:00:00,282.0,148.75,27.5,327.82,8.18,4.58,7.58
2019-11-22 06:00:00,272.75,143.25,25.73,303.82,8.07,4.28,6.0
2019-11-22 07:00:00,273.0,139.75,24.3,295.15,9.05,3.85,3.82
2019-11-22 08:00:00,276.5,145.5,24.4,334.02,9.47,3.67,3.55
2019-11-22 09:00:00,288.0,153.5,27.55,308.8,10.7,3.27,2.45
2019-11-22 10:00:00,321.75,173.25,26.05,217.68,12.8,2.65,1.6
2019-11-22 11:00:00,324.5,165.75,26.25,158.07,14.72,2.12,0.55
2019-11-22 12:00:00,292.5,142.0,40.9,73.78,22.4,1.4,6.42
2019-11-22 13:00:00,274.25,143.25,46.1,43.48,21.02,1.33,14.1
2019-11-22 14:00:00,274.75,135.25,49.17,34.33,22.77,1.25,
2019-11-22 15:00:00,260.75,125.75,44.72,28.82,31.88,1.1,10.05
2019-11-22 16:00:00,254.5,122.0,43.35,33.12,30.25,1.2,7.62
2019-11-22 17:00:00,285.5,127.25,42.23,42.22,23.02,1.32,9.38
2019-11-22 18:00:00,324.25,143.75,36.7,76.72,16.08,1.78,11.55
2019-11-22 19:00:00,326.25,146.0,38.27,107.17,13.03,2.38,13.15
2019-11-22 20:00:00,302.75,147.25,38.02,328.6,15.03,3.92,14.28
2019-11-22 21:00:00,347.75,156.25,42.02,453.6,18.1,5.05,18.5
2019-11-22 22:00:00,394.5,178.25,34.85,,19.73,,21.73
2019-11-22 23:00:00,365.5,200.25,36.52,,20.17,,22.25
2019-11-23 00:00:00,355.75,208.75,40.23,484.0,15.4,,20.33
2019-11-23 01:00:00,323.5,205.0,39.98,234.18,11.57,3.23,12.08
2019-11-23 02:00:00,290.5,193.0,36.48,60.3,16.05,1.25,6.65
2019-11-23 03:00:00,258.0,154.0,34.8,89.55,4.7,1.8,18.6
2019-11-23 04:00:00,247.0,142.0,35.92,78.53,6.12,1.48,10.28
2019-11-23 05:00:00,219.25,131.75,33.92,70.8,5.9,1.27,8.45
2019-11-23 06:00:00,207.0,131.75,36.67,45.5,9.1,1.1,9.42
2019-11-23 07:00:00,206.75,143.25,36.3,56.48,10.52,1.17,8.93
2019-11-23 08:00:00,215.75,143.25,36.18,79.88,10.35,1.27,9.48
2019-11-23 09:00:00,223.0,142.0,36.52,81.8,10.97,1.33,9.88
2019-11-23 10:00:00,236.5,144.75,37.45,53.65,12.82,1.25,9.4
2019-11-23 11:00:00,227.0,138.25,34.95,36.67,13.82,1.1,8.9
2019-11-23 12:00:00,221.25,124.75,37.85,37.6,15.02,1.17,10.57
2019-11-23 13:00:00,251.5,135.5,39.38,36.75,15.97,1.17,12.62
2019-11-23 14:00:00,244.0,122.75,33.85,35.7,13.55,1.08,12.3
2019-11-23 15:00:00,189.75,84.75,28.5,31.15,12.35,0.97,7.3
2019-11-23 16:00:00,160.75,69.5,27.45,30.9,12.0,0.95,6.8
2019-11-23 17:00:00,176.0,64.5,25.8,53.0,12.12,1.07,6.78
2019-11-23 18:00:00,242.5,70.5,25.07,107.58,12.2,1.5,7.25
2019-11-23 19:00:00,262.75,68.75,27.75,158.57,12.05,2.02,10.05
2019-11-23 20:00:00,244.0,82.5,31.85,184.47,11.95,2.5,13.65
2019-11-23 21:00:00,263.25,102.5,32.65,161.45,12.32,2.62,15.47
2019-11-23 22:00:00,267.25,116.5,36.4,140.62,13.2,2.58,16.17
2019-11-23 23:00:00,259.75,125.0,34.42,98.55,12.95,2.05,12.15
2019-11-24 00:00:00,236.25,121.0,35.97,68.43,12.1,1.65,11.15
2019-11-24 01:00:00,233.25,127.5,35.42,43.93,11.5,1.3,9.5
2019-11-24 02:00:00,208.25,125.25,35.75,36.67,11.12,1.1,8.7
2019-11-24 03:00:00,191.25,113.5,33.6,30.15,7.2,1.05,15.62
2019-11-24 04:00:00,178.25,109.25,33.48,28.12,9.12,1.0,10.67
2019-11-24 05:00:00,167.25,102.25,32.52,28.07,9.02,0.9,11.45
2019-11-24 06:00:00,174.25,106.0,33.38,28.7,11.27,0.9,11.7
2019-11-24 07:00:00,169.5,107.5,33.95,33.17,12.8,1.0,10.28
2019-11-24 08:00:00,187.75,117.25,37.95,54.77,12.62,1.17,11.82
2019-11-24 09:00:00,208.5,132.25,38.15,50.62,16.62,1.2,11.0
2019-11-24 10:00:00,196.75,127.25,36.27,35.95,19.62,1.1,10.45
2019-11-24 11:00:00,180.75,114.5,33.97,32.5,18.17,1.05,11.65
2019-11-24 12:00:00,167.0,95.25,31.68,29.85,17.28,0.98,16.45
2019-11-24 13:00:00,160.0,80.0,31.18,25.78,15.58,0.9,13.1
2019-11-24 14:00:00,161.0,76.5,25.77,22.12,14.12,0.72,9.97
2019-11-24 15:00:00,121.75,45.75,23.4,28.77,13.08,0.72,7.43
2019-11-24 16:00:00,139.25,40.5,22.07,41.65,13.65,0.82,6.35
2019-11-24 17:00:00,192.25,46.5,21.27,94.95,14.38,1.23,6.35
2019-11-24 18:00:00,251.25,52.25,22.88,141.8,14.32,1.6,7.47
2019-11-24 19:00:00,210.75,59.5,24.27,139.95,13.62,1.73,8.7
2019-11-24 20:00:00,246.5,78.0,27.68,161.18,13.0,2.08,12.78
2019-11-24 21:00:00,264.5,107.25,34.3,115.4,12.7,1.9,14.75
2019-11-24 22:00:00,264.25,127.25,33.78,101.4,12.18,1.95,16.7
2019-11-24 23:00:00,270.75,140.75,35.45,96.67,12.9,1.9,15.38
2019-11-25 00:00:00,251.0,142.0,34.12,70.47,11.15,1.57,13.1
2019-11-25 01:00:00,243.5,140.5,34.02,75.72,10.8,1.52,12.4
2019-11-25 02:00:00,227.0,141.75,36.35,75.62,10.35,1.55,11.3
2019-11-25 03:00:00,213.25,130.25,33.3,66.95,7.3,1.45,18.0
2019-11-25 04:00:00,198.25,126.25,35.45,63.05,7.15,1.4,12.4
2019-11-25 05:00:00,193.0,129.25,33.95,81.15,7.2,1.45,13.12
2019-11-25 06:00:00,184.25,126.25,34.55,91.65,9.42,1.45,12.62
2019-11-25 07:00:00,189.0,125.0,33.98,120.6,11.4,1.55,12.85
2019-11-25 08:00:00,206.5,132.75,35.0,151.68,12.62,1.7,13.47
2019-11-25 09:00:00,235.75,151.0,37.65,137.3,14.75,1.73,13.32
2019-11-25 10:00:00,277.5,157.5,36.25,139.1,20.0,1.88,11.72
2019-11-25 11:00:00,281.0,135.5,33.4,78.9,24.23,1.55,13.6
2019-11-25 12:00:00,258.75,118.25,29.02,67.43,17.67,1.52,20.52
2019-11-25 13:00:00,245.25,110.0,24.92,42.85,15.72,1.22,19.55
2019-11-25 14:00:00,213.25,90.25,25.12,38.42,13.75,1.05,20.9
2019-11-25 15:00:00,193.75,81.25,27.23,37.15,15.22,0.97,12.28
2019-11-25 16:00:00,157.75,70.5,26.47,37.15,15.85,0.9,11.03
2019-11-25 17:00:00,165.25,72.25,27.55,47.22,15.78,1.23,10.93
2019-11-25 18:00:00,229.5,78.25,31.15,153.55,15.07,2.47,10.65
2019-11-25 19:00:00,327.25,116.5,32.0,415.57,17.45,4.8,22.38
2019-11-25 20:00:00,406.75,168.5,31.75,482.95,18.85,,18.42
2019-11-25 21:00:00,341.0,120.75,30.88,,19.38,,17.32
2019-11-25 22:00:00,325.5,118.75,31.95,,19.95,,19.43
2019-11-25 23:00:00,321.25,127.5,33.38,440.4,20.8,5.3,18.23
2019-11-26 00:00:00,305.5,138.5,35.0,316.95,12.45,4.35,14.65
2019-11-26 01:00:00,277.25,136.0,32.58,225.25,9.67,3.15,23.8
2019-11-26 02:00:00,250.25,121.5,30.75,196.18,9.07,2.55,17.85
2019-11-26 03:00:00,223.75,112.25,29.45,202.8,5.35,2.65,23.8
2019-11-26 04:00:00,224.5,106.75,29.85,175.85,6.33,2.2,43.0
2019-11-26 05:00:00,200.75,104.5,30.95,171.85,5.97,2.08,26.93
2019-11-26 06:00:00,197.0,100.5,30.6,144.0,8.62,1.85,17.32
2019-11-26 07:00:00,197.0,102.25,31.38,186.75,10.18,2.1,22.7
2019-11-26 08:00:00,202.0,104.25,28.58,279.5,12.8,2.58,36.1
2019-11-26 09:00:00,240.5,114.5,31.1,336.9,16.65,3.17,43.03
2019-11-26 10:00:00,321.0,142.25,36.02,158.65,40.77,2.27,15.05
2019-11-26 11:00:00,327.0,153.75,37.78,81.92,42.47,1.52,3.35
2019-11-26 12:00:00,254.75,113.0,37.0,55.85,30.5,1.2,6.48
2019-11-26 13:00:00,253.5,106.0,37.33,47.65,28.4,1.25,11.52
2019-11-26 14:00:00,253.0,98.75,37.88,57.2,27.3,1.35,14.05
2019-11-26 15:00:00,256.0,111.25,39.05,39.0,24.33,1.27,18.25
2019-11-26 16:00:00,260.25,104.75,37.6,47.17,23.95,1.45,32.72
2019-11-26 17:00:00,292.5,108.25,38.35,85.45,29.43,2.05,53.03
2019-11-26 18:00:00,347.75,123.75,35.0,101.7,21.62,2.05,16.05
2019-11-26 19:00:00,322.75,104.25,33.98,63.07,19.6,1.62,5.72
2019-11-26 20:00:00,254.25,88.0,29.67,33.02,12.6,0.93,2.48
2019-11-26 21:00:00,167.0,43.25,28.32,38.17,10.83,0.97,3.9
2019-11-26 22:00:00,106.5,35.25,27.35,36.12,10.7,0.93,5.38
2019-11-26 23:00:00,91.25,34.0,26.65,28.98,10.43,0.82,6.18
2019-11-27 00:00:00,73.75,28.75,24.8,27.43,12.55,0.8,4.05
2019-11-27 01:00:00,60.75,29.0,23.9,23.68,12.72,0.7,3.27
2019-11-27 02:00:00,49.75,22.75,23.4,19.52,12.85,0.62,2.95
2019-11-27 03:00:00,47.0,21.25,20.95,14.45,10.8,0.6,7.72
2019-11-27 04:00:00,50.25,18.75,22.4,25.95,10.05,0.6,3.62
2019-11-27 05:00:00,57.0,19.75,23.3,32.33,9.15,0.62,5.38
2019-11-27 06:00:00,81.25,27.75,24.68,48.53,8.97,0.8,7.6
2019-11-27 07:00:00,101.25,38.25,25.82,96.92,10.03,1.07,7.9
2019-11-27 08:00:00,109.0,44.25,23.18,180.1,12.82,1.45,8.45
2019-11-27 09:00:00,121.75,45.5,26.32,181.93,16.67,1.57,35.35
2019-11-27 10:00:00,130.25,55.0,30.05,129.55,21.1,1.45,39.92
2019-11-27 11:00:00,152.0,53.75,34.6,118.97,26.8,1.42,16.0
2019-11-27 12:00:00,169.75,63.0,39.85,94.2,26.25,1.35,8.95
2019-11-27 13:00:00,196.0,76.5,39.77,35.0,25.57,1.05,14.73
2019-11-27 14:00:00,,79.25,37.15,31.67,20.25,1.0,18.05
2019-11-27 15:00:00,190.0,76.75,38.98,30.82,18.02,1.0,19.23
2019-11-27 16:00:00,202.5,86.75,38.28,67.25,15.9,1.47,23.02
2019-11-27 17:00:00,233.0,97.5,41.9,58.47,16.55,1.47,18.5
2019-11-27 18:00:00,205.0,113.5,41.52,50.5,14.92,1.4,16.8
2019-11-27 19:00:00,191.0,116.5,45.72,61.12,14.57,1.62,19.15
2019-11-27 20:00:00,208.0,127.75,46.32,69.92,14.97,1.68,61.97
2019-11-27 21:00:00,196.25,121.75,48.8,69.53,13.95,1.68,16.12
2019-11-27 22:00:00,173.0,104.5,37.4,29.68,11.8,0.95,6.7
2019-11-27 23:00:00,89.0,39.0,29.88,40.62,10.15,0.72,4.8
2019-11-28 00:00:00,51.0,18.5,29.1,42.25,10.25,0.67,6.58
2019-11-28 01:00:00,48.25,20.5,26.4,43.72,19.15,0.65,69.65
2019-11-28 02:00:00,56.25,20.5,28.35,37.67,15.98,0.6,
2019-11-28 03:00:00,48.25,15.5,24.4,20.6,11.7,0.5,12.3
2019-11-28 04:00:00,47.5,14.75,24.1,25.23,14.05,0.53,5.43
2019-11-28 05:00:00,61.0,17.5,24.52,22.6,16.17,0.55,20.47
2019-11-28 06:00:00,35.25,18.25,24.65,27.93,14.28,0.57,24.05
2019-11-28 07:00:00,40.75,17.75,24.93,33.0,14.52,0.67,7.12
2019-11-28 08:00:00,48.25,24.0,25.5,31.77,14.02,0.65,5.83
2019-11-28 09:00:00,51.25,24.5,25.38,27.62,12.28,0.67,6.6
2019-11-28 10:00:00,42.0,19.5,26.1,36.67,13.2,0.78,8.72
2019-11-28 11:00:00,57.25,33.25,28.85,42.85,17.15,0.97,39.95
2019-11-28 12:00:00,83.25,49.5,30.57,30.35,18.38,0.95,9.97
2019-11-28 13:00:00,80.5,41.5,31.35,29.8,15.12,0.8,13.8
2019-11-28 14:00:00,85.25,39.0,31.77,23.55,11.82,0.83,12.1
2019-11-28 15:00:00,77.0,36.0,31.4,27.48,12.15,0.83,22.05
2019-11-28 16:00:00,74.75,34.25,31.17,27.38,12.15,0.83,10.28
