Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ug/m3),SO2 (ug/m3),Ozone (ug/m3),CO (mg/m3)
2020-03-29 15:00:00,44.0,13.75,26.8,2.22,8.38,96.67,0.3
2020-03-29 16:00:00,44.0,13.0,25.43,2.75,7.12,102.07,0.2
2020-03-29 17:00:00,34.5,12.5,25.32,3.3,7.3,102.53,0.3
2020-03-29 18:00:00,40.75,11.0,24.35,3.3,7.15,98.78,0.25
2020-03-29 19:00:00,45.75,11.75,22.33,3.38,7.0,92.62,0.23
2020-03-29 20:00:00,47.0,16.0,22.88,5.0,8.0,78.05,0.35
2020-03-29 21:00:00,59.0,24.0,23.07,9.1,8.55,56.7,0.55
2020-03-29 22:00:00,76.25,30.25,23.95,11.93,9.7,43.75,0.65
2020-03-29 23:00:00,68.75,30.75,25.18,9.5,10.35,55.5,0.53
2020-03-30 00:00:00,52.75,29.5,25.07,6.8,10.95,60.27,0.4
2020-03-30 01:00:00,50.75,28.0,24.65,6.1,8.78,61.1,0.4
2020-03-30 02:00:00,45.75,26.0,24.73,4.67,7.78,,0.38
2020-03-30 03:00:00,42.75,21.25,,,,58.42,
2020-03-30 04:00:00,44.0,24.75,22.93,4.15,7.33,67.55,0.3
2020-03-30 05:00:00,41.25,25.5,22.55,4.88,8.3,61.33,0.38
2020-03-30 06:00:00,44.0,28.75,23.15,6.2,7.53,54.95,0.38
2020-03-30 07:00:00,57.75,28.75,26.77,6.9,7.2,45.15,0.47
2020-03-30 08:00:00,90.25,48.0,30.07,6.92,8.88,50.52,0.55
2020-03-30 09:00:00,115.5,72.25,31.85,5.9,16.18,65.33,0.5
2020-03-30 10:00:00,102.25,67.75,30.4,5.5,19.48,81.22,0.47
2020-03-30 11:00:00,84.5,51.0,28.52,5.0,17.88,99.1,0.4
2020-03-30 12:00:00,77.5,42.75,28.4,4.27,14.23,105.62,0.32
2020-03-30 13:00:00,56.25,24.5,27.73,3.25,10.43,106.57,0.23
2020-03-30 14:00:00,41.25,17.0,27.02,3.08,9.35,109.8,0.25
2020-03-30 15:00:00,39.5,17.25,26.2,3.15,9.97,111.58,0.28
2020-03-30 16:00:00,41.0,13.75,26.07,3.43,6.85,114.62,0.28
2020-03-30 17:00:00,41.75,5.0,25.7,4.35,5.55,113.05,0.3
2020-03-30 18:00:00,44.25,17.5,25.6,4.75,6.12,107.92,0.3
2020-03-30 19:00:00,42.5,18.75,23.32,4.9,6.03,99.33,0.2
2020-03-30 20:00:00,36.5,19.5,22.8,6.22,5.67,84.7,0.28
2020-03-30 21:00:00,47.25,26.25,22.67,11.03,6.18,62.4,0.47
2020-03-30 22:00:00,67.75,35.0,23.18,12.2,7.47,53.45,0.57
2020-03-30 23:00:00,74.5,41.25,25.33,11.2,9.03,51.35,0.62
2020-03-31 00:00:00,79.0,43.5,26.12,9.52,9.52,51.02,0.55
2020-03-31 01:00:00,75.0,45.0,25.78,11.58,10.0,42.15,0.5
2020-03-31 02:00:00,66.25,35.75,26.38,9.38,9.07,,0.5
2020-03-31 03:00:00,61.75,38.75,,,,51.42,
2020-03-31 04:00:00,72.25,49.0,24.57,7.65,10.43,52.95,0.4
2020-03-31 05:00:00,71.0,46.5,23.98,8.67,11.53,49.08,0.4
2020-03-31 06:00:00,71.25,47.75,23.83,9.2,11.45,48.67,0.4
2020-03-31 07:00:00,63.75,44.75,25.3,8.6,14.12,51.92,0.5
2020-03-31 08:00:00,63.5,36.25,26.35,9.12,13.18,56.22,0.5
2020-03-31 09:00:00,56.25,29.5,25.15,7.22,14.47,78.12,0.5
2020-03-31 10:00:00,54.5,23.75,24.23,6.85,17.3,92.03,0.4
2020-03-31 11:00:00,47.75,21.75,23.85,7.28,17.8,112.3,0.38
2020-03-31 12:00:00,48.0,24.5,24.52,6.22,19.23,133.1,0.3
2020-03-31 13:00:00,41.75,16.25,25.25,5.0,14.5,130.57,0.3
2020-03-31 14:00:00,42.25,13.75,25.42,3.97,11.8,121.22,0.28
2020-03-31 15:00:00,43.25,13.25,24.65,3.83,11.38,108.7,0.28
2020-03-31 16:00:00,38.0,15.0,25.17,3.8,11.65,109.85,0.3
2020-03-31 17:00:00,47.0,17.75,25.8,5.25,10.97,104.95,0.3
2020-03-31 18:00:00,46.5,16.0,25.03,5.85,7.72,93.97,0.3
2020-03-31 19:00:00,48.0,16.75,24.45,6.7,7.85,91.38,0.38
2020-03-31 20:00:00,58.5,26.0,24.23,7.05,9.18,80.62,0.4
2020-03-31 21:00:00,63.75,21.75,23.67,4.9,10.0,74.3,0.38
2020-03-31 22:00:00,71.75,25.75,23.3,5.22,8.88,64.17,0.4
2020-03-31 23:00:00,79.25,22.25,24.08,4.85,9.77,53.2,0.4
2020-04-01 00:00:00,46.0,20.5,24.73,5.83,9.6,48.68,0.4
2020-04-01 01:00:00,34.25,16.5,23.73,8.03,8.48,41.43,0.4
2020-04-01 02:00:00,38.25,26.25,25.17,9.05,8.68,,0.45
2020-04-01 03:00:00,53.25,25.25,,,,29.77,
2020-04-01 04:00:00,65.75,28.5,23.48,8.07,9.58,33.6,0.4
2020-04-01 05:00:00,56.0,27.0,22.98,9.2,10.35,25.58,0.4
2020-04-01 06:00:00,55.0,28.0,22.95,9.62,9.82,19.2,0.4
2020-04-01 07:00:00,54.25,30.0,24.75,12.65,9.85,14.15,0.55
2020-04-01 08:00:00,64.5,29.75,26.93,13.72,10.9,23.95,0.6
2020-04-01 09:00:00,73.75,37.25,26.85,13.35,12.65,42.3,0.55
2020-04-01 10:00:00,69.25,34.0,27.5,9.55,14.72,63.2,0.5
2020-04-01 11:00:00,67.25,30.25,28.0,7.42,13.45,93.65,0.5
2020-04-01 12:00:00,65.75,28.5,27.38,6.6,13.25,116.22,0.43
2020-04-01 13:00:00,57.25,28.75,28.02,5.18,13.15,126.9,0.35
2020-04-01 14:00:00,53.25,24.75,27.32,4.28,12.15,138.85,0.3
2020-04-01 15:00:00,59.25,22.0,26.95,3.92,11.93,130.88,0.3
2020-04-01 16:00:00,66.0,16.25,28.4,4.0,12.62,127.8,0.35
2020-04-01 17:00:00,64.25,18.75,29.05,4.68,11.5,115.17,0.4
2020-04-01 18:00:00,56.0,22.25,28.8,4.53,9.97,107.33,0.4
2020-04-01 19:00:00,47.0,16.25,27.85,5.15,8.75,99.65,0.35
2020-04-01 20:00:00,46.5,14.75,26.27,5.88,6.95,79.78,0.35
2020-04-01 21:00:00,45.5,17.5,26.6,5.85,7.35,70.03,0.43
2020-04-01 22:00:00,48.5,21.0,26.98,8.53,7.38,58.92,0.5
2020-04-01 23:00:00,54.0,27.0,27.75,7.55,8.5,60.38,0.5
2020-04-02 00:00:00,56.75,28.5,29.82,5.57,10.38,60.58,0.5
2020-04-02 01:00:00,53.5,32.0,28.8,5.28,10.1,56.05,0.4
2020-04-02 02:00:00,45.5,27.75,29.15,4.85,10.65,,0.45
2020-04-02 03:00:00,42.0,23.5,,,,52.65,
2020-04-02 04:00:00,37.5,22.0,26.88,4.53,8.53,49.2,0.4
2020-04-02 05:00:00,41.5,21.25,25.0,4.22,9.62,46.95,0.4
2020-04-02 06:00:00,43.25,21.25,24.9,4.03,10.52,48.8,0.4
2020-04-02 07:00:00,55.25,28.25,26.18,5.42,11.05,50.42,0.43
2020-04-02 08:00:00,63.5,30.5,29.52,6.47,11.72,53.23,0.5
2020-04-02 09:00:00,66.75,32.5,29.25,6.2,12.7,72.1,0.5
2020-04-02 10:00:00,61.75,26.0,28.9,4.7,13.28,89.38,0.5
2020-04-02 11:00:00,61.0,28.5,29.2,3.98,12.98,98.28,0.45
2020-04-02 12:00:00,66.25,25.75,27.77,3.17,11.25,100.55,0.32
2020-04-02 13:00:00,54.5,20.75,29.2,3.25,10.62,102.2,0.3
2020-04-02 14:00:00,50.75,16.75,28.88,2.9,9.45,106.22,0.28
2020-04-02 15:00:00,44.75,15.0,27.7,2.52,9.58,105.2,0.2
2020-04-02 16:00:00,44.75,11.75,25.7,2.8,8.72,109.27,0.2
2020-04-02 17:00:00,38.75,11.5,25.0,2.88,6.22,113.9,0.25
2020-04-02 18:00:00,41.0,12.75,24.48,3.3,6.5,113.0,0.3
2020-04-02 19:00:00,41.25,13.5,24.3,3.65,6.08,108.75,0.3
2020-04-02 20:00:00,41.25,17.0,23.02,5.83,6.3,95.28,0.3
2020-04-02 21:00:00,44.0,16.75,22.5,7.28,6.68,82.25,0.38
2020-04-02 22:00:00,60.75,25.75,22.08,16.73,7.72,53.8,0.4
2020-04-02 23:00:00,63.25,25.5,23.18,9.9,9.07,70.42,0.38
2020-04-03 00:00:00,52.5,19.5,23.2,5.95,9.53,74.78,0.4
2020-04-03 01:00:00,44.25,23.75,22.73,6.7,9.62,69.72,0.38
2020-04-03 02:00:00,41.75,21.75,23.2,6.03,9.55,,0.3
2020-04-03 03:00:00,38.25,17.75,,,,78.7,
2020-04-03 04:00:00,32.0,17.0,21.25,6.75,9.82,70.93,0.3
2020-04-03 05:00:00,42.75,21.25,21.77,7.0,12.15,66.3,0.3
2020-04-03 06:00:00,62.5,38.0,23.15,6.12,13.58,57.75,0.32
2020-04-03 07:00:00,96.5,65.5,26.07,7.5,23.23,55.53,0.47
2020-04-03 08:00:00,138.0,100.5,27.35,7.22,23.57,65.75,0.5
2020-04-03 09:00:00,104.5,65.0,26.42,6.7,23.77,83.8,0.5
2020-04-03 10:00:00,94.0,55.0,25.0,6.12,19.93,109.75,0.4
2020-04-03 11:00:00,60.25,28.75,23.6,4.7,12.9,126.33,0.3
2020-04-03 12:00:00,40.25,13.25,23.27,3.95,12.25,130.32,0.3
2020-04-03 13:00:00,40.5,13.5,23.02,3.22,11.93,133.18,0.23
2020-04-03 14:00:00,38.25,13.25,22.32,3.55,12.05,135.1,0.2
2020-04-03 15:00:00,38.0,15.0,21.7,3.48,10.77,136.1,0.23
2020-04-03 16:00:00,42.0,9.0,22.02,3.88,11.12,136.25,0.3
2020-04-03 17:00:00,37.0,10.25,22.73,4.08,9.67,134.12,0.3
2020-04-03 18:00:00,37.75,12.25,22.45,4.57,8.52,130.5,0.3
2020-04-03 19:00:00,32.25,7.25,22.53,5.02,8.32,123.15,0.3
2020-04-03 20:00:00,38.0,9.5,22.02,8.52,8.25,104.9,0.35
2020-04-03 21:00:00,50.5,18.75,22.3,10.95,8.85,83.58,0.55
2020-04-03 22:00:00,74.5,36.25,22.98,10.93,11.77,76.95,0.6
2020-04-03 23:00:00,89.5,48.5,24.35,11.45,12.88,67.22,0.6
2020-04-04 00:00:00,92.75,53.75,25.7,11.3,13.9,59.0,0.7
2020-04-04 01:00:00,86.75,48.0,26.55,10.85,13.5,58.35,0.65
2020-04-04 02:00:00,77.5,49.75,27.38,11.1,11.97,,0.6
2020-04-04 03:00:00,68.25,44.5,,,,54.33,
2020-04-04 04:00:00,62.0,39.5,24.95,10.1,8.12,51.47,0.47
2020-04-04 05:00:00,60.0,37.5,23.17,9.9,9.22,51.35,0.4
2020-04-04 06:00:00,71.5,43.75,24.68,10.12,11.2,47.9,0.43
2020-04-04 07:00:00,103.75,71.0,26.55,10.47,13.7,49.3,0.5
2020-04-04 08:00:00,130.25,87.25,30.1,13.1,19.52,57.42,0.65
2020-04-04 09:00:00,140.0,93.75,29.98,10.97,23.65,88.95,0.57
2020-04-04 10:00:00,103.0,66.25,27.03,7.4,20.15,115.8,0.47
2020-04-04 11:00:00,66.25,35.0,25.93,5.78,14.57,129.0,0.4
2020-04-04 12:00:00,45.5,19.25,24.6,4.55,10.95,134.6,0.32
2020-04-04 13:00:00,43.5,17.0,23.9,3.53,9.47,132.27,0.3
2020-04-04 14:00:00,41.25,16.25,23.25,3.65,7.9,127.7,0.25
2020-04-04 15:00:00,41.75,13.5,23.18,3.48,8.22,129.5,0.25
2020-04-04 16:00:00,48.75,11.0,22.65,3.45,7.33,125.05,0.25
2020-04-04 17:00:00,44.0,9.5,22.93,3.55,6.97,118.9,0.3
2020-04-04 18:00:00,41.75,13.5,22.48,3.62,5.78,115.88,0.3
2020-04-04 19:00:00,44.5,12.0,22.8,5.22,6.03,111.92,0.35
2020-04-04 20:00:00,46.0,13.5,22.25,8.28,5.85,92.2,0.4
2020-04-04 21:00:00,47.25,19.25,21.6,9.05,6.1,78.3,0.4
2020-04-04 22:00:00,55.75,24.5,21.65,9.77,7.62,71.0,0.47
2020-04-04 23:00:00,72.0,30.25,21.9,13.4,10.57,54.7,0.72
2020-04-05 00:00:00,78.75,35.5,24.02,14.45,10.25,50.08,0.78
2020-04-05 01:00:00,81.0,41.75,25.67,16.45,11.1,43.23,0.78
2020-04-05 02:00:00,81.75,49.25,27.3,16.95,14.27,,0.8
2020-04-05 03:00:00,84.0,55.0,,,,42.4,
2020-04-05 04:00:00,83.25,51.0,27.45,13.8,12.62,49.42,0.65
2020-04-05 05:00:00,81.5,49.0,24.9,12.9,15.82,43.57,0.6
2020-04-05 06:00:00,82.25,51.5,24.93,12.93,16.1,39.9,0.6
2020-04-05 07:00:00,82.25,50.75,25.52,12.6,16.77,38.45,0.65
2020-04-05 08:00:00,95.25,55.0,27.75,14.0,17.85,54.27,0.72
2020-04-05 09:00:00,105.5,56.75,28.95,11.55,18.62,96.1,0.62
2020-04-05 10:00:00,82.25,44.75,28.07,8.52,19.95,124.58,0.57
2020-04-05 11:00:00,87.5,48.25,29.05,6.35,23.55,140.23,0.53
2020-04-05 12:00:00,78.25,46.5,28.2,5.05,15.53,139.47,0.45
2020-04-05 13:00:00,61.0,28.25,26.75,3.5,12.8,139.47,0.4
2020-04-05 14:00:00,55.0,23.5,28.2,4.38,13.38,153.58,0.35
2020-04-05 15:00:00,62.0,23.5,28.73,4.9,14.25,153.35,0.3
2020-04-05 16:00:00,56.25,20.0,29.0,4.22,13.9,155.3,0.38
2020-04-05 17:00:00,56.0,22.0,29.6,4.72,14.8,158.43,0.4
2020-04-05 18:00:00,54.0,19.75,30.25,5.3,11.58,156.12,0.4
2020-04-05 19:00:00,62.5,23.5,30.32,6.62,13.73,138.65,0.43
2020-04-05 20:00:00,84.75,31.25,30.15,12.18,13.18,96.25,0.6
2020-04-05 21:00:00,113.0,46.5,29.3,14.2,12.25,76.5,0.72
2020-04-05 22:00:00,143.25,64.5,30.6,20.55,12.38,58.48,0.7
2020-04-05 23:00:00,130.75,67.75,31.15,15.18,14.08,66.57,0.7
2020-04-06 00:00:00,133.0,66.0,31.1,14.0,14.47,50.55,0.7
2020-04-06 01:00:00,166.5,74.0,32.88,13.5,16.95,52.1,0.72
2020-04-06 02:00:00,142.0,89.0,34.58,15.65,19.38,,0.93
2020-04-06 03:00:00,165.75,111.75,,,,175.43,
2020-04-06 04:00:00,146.5,99.25,34.12,14.95,83.2,,1.0
2020-04-06 05:00:00,144.75,98.5,30.6,12.9,66.97,148.55,0.93
2020-04-06 06:00:00,140.25,92.0,30.0,12.85,50.42,77.08,0.93
2020-04-06 07:00:00,129.0,86.0,29.68,13.82,37.58,48.65,0.88
2020-04-06 08:00:00,129.5,82.0,30.3,9.6,35.78,69.85,0.8
2020-04-06 09:00:00,110.0,63.0,31.1,6.55,34.65,107.82,0.6
2020-04-06 10:00:00,73.0,39.25,29.93,4.12,23.18,122.78,0.45
2020-04-06 11:00:00,70.0,30.0,28.77,4.78,14.65,130.07,0.38
2020-04-06 12:00:00,65.0,23.5,27.2,3.83,9.77,131.4,0.3
2020-04-06 13:00:00,47.75,14.0,24.07,3.02,9.57,131.78,0.2
2020-04-06 14:00:00,40.75,15.0,24.33,2.3,9.38,124.95,0.2
2020-04-06 15:00:00,43.75,9.5,23.52,1.97,10.98,119.45,0.2
2020-04-06 16:00:00,58.5,13.25,23.45,1.88,13.12,121.53,0.2
2020-04-06 17:00:00,64.25,18.25,23.32,2.3,11.68,115.15,0.23
2020-04-06 18:00:00,52.75,13.25,24.68,2.97,10.08,116.22,0.3
2020-04-06 19:00:00,63.75,15.25,25.8,5.03,11.15,104.5,0.35
2020-04-06 20:00:00,72.25,19.75,26.12,7.67,10.45,83.3,0.43
2020-04-06 21:00:00,75.75,22.25,25.75,8.88,10.78,75.43,0.5
2020-04-06 22:00:00,85.25,25.5,25.77,10.38,12.3,68.92,0.53
2020-04-06 23:00:00,87.0,31.5,26.07,7.35,18.18,78.3,0.47
2020-04-07 00:00:00,79.25,27.0,26.43,6.57,16.5,76.8,0.5
2020-04-07 01:00:00,71.5,27.5,27.93,5.45,16.65,74.82,0.5
2020-04-07 02:00:00,64.0,28.5,29.25,6.72,15.9,,0.5
2020-04-07 03:00:00,65.25,27.5,,,,58.28,
2020-04-07 04:00:00,67.5,29.0,29.65,10.72,21.35,60.27,0.5
2020-04-07 05:00:00,60.0,28.5,25.8,7.98,13.95,67.07,0.4
2020-04-07 06:00:00,57.5,30.75,25.42,6.4,13.78,58.27,0.47
2020-04-07 07:00:00,80.75,44.25,27.08,8.18,15.05,48.65,0.5
2020-04-07 08:00:00,100.75,51.0,29.6,9.93,18.6,53.42,0.62
2020-04-07 09:00:00,127.0,,35.17,10.65,43.58,74.05,0.78
2020-04-07 10:00:00,154.5,,35.83,7.7,43.8,100.15,0.65
2020-04-07 11:00:00,122.5,30.0,33.12,4.97,24.3,98.47,0.5
2020-04-07 12:00:00,97.25,28.75,31.75,4.3,17.0,107.93,0.5
2020-04-07 13:00:00,115.5,23.5,30.88,4.07,14.77,121.6,0.3
2020-04-07 14:00:00,137.75,18.75,32.3,4.05,16.58,136.3,0.3
2020-04-07 15:00:00,116.0,16.75,30.75,2.75,13.72,119.88,0.2
2020-04-07 16:00:00,76.0,13.75,28.47,2.58,11.35,118.6,0.1
2020-04-07 17:00:00,65.0,16.5,27.77,2.22,12.68,115.5,0.2
2020-04-07 18:00:00,71.75,18.0,27.73,3.83,10.62,103.05,0.23
2020-04-07 19:00:00,83.0,17.5,27.33,7.18,11.15,94.18,0.3
2020-04-07 20:00:00,84.5,15.25,26.6,5.8,8.62,89.7,0.3
2020-04-07 21:00:00,87.0,13.0,25.3,5.05,8.35,85.57,0.3
2020-04-07 22:00:00,95.75,15.75,24.65,4.78,10.12,84.92,0.3
2020-04-07 23:00:00,131.75,22.5,24.5,2.33,8.85,91.1,0.18
2020-04-08 00:00:00,103.25,18.0,24.47,7.65,9.55,66.12,0.3
2020-04-08 01:00:00,91.0,19.0,25.95,9.82,11.32,53.53,0.35
2020-04-08 02:00:00,88.0,24.0,27.45,9.57,12.57,,0.4
2020-04-08 03:00:00,87.25,29.5,,,,43.03,
2020-04-08 04:00:00,88.5,30.75,26.73,10.3,13.88,44.3,0.4
2020-04-08 05:00:00,98.5,43.75,25.57,6.83,19.07,51.98,0.32
2020-04-08 06:00:00,92.25,54.5,24.3,6.5,17.52,53.5,0.3
2020-04-08 07:00:00,76.5,41.5,23.75,5.75,14.65,59.83,0.3
2020-04-08 08:00:00,77.75,35.0,24.52,6.9,15.67,66.25,0.3
2020-04-08 09:00:00,98.0,41.0,26.55,7.5,19.6,77.3,0.4
2020-04-08 10:00:00,102.25,46.25,27.3,5.97,18.07,99.12,0.4
2020-04-08 11:00:00,84.0,30.25,26.17,4.52,13.48,110.97,0.32
2020-04-08 12:00:00,73.75,16.75,25.98,4.4,11.72,119.53,0.38
2020-04-08 13:00:00,78.0,19.0,24.93,3.55,10.5,121.03,0.25
2020-04-08 14:00:00,74.75,18.5,24.95,2.83,10.58,122.05,0.2
2020-04-08 15:00:00,71.0,16.0,25.33,2.95,9.55,123.88,0.2
2020-04-08 16:00:00,61.0,12.75,24.45,2.42,8.4,123.2,0.2
2020-04-08 17:00:00,56.25,12.0,24.27,2.48,8.0,125.88,0.18
2020-04-08 18:00:00,55.5,13.0,24.98,3.38,8.55,122.3,0.25
2020-04-08 19:00:00,67.5,16.0,25.65,5.03,7.05,111.22,0.3
2020-04-08 20:00:00,61.5,15.0,25.05,5.97,6.97,104.08,0.3
2020-04-08 21:00:00,57.0,13.25,23.73,7.6,7.08,91.47,0.3
2020-04-08 22:00:00,58.25,18.25,23.48,9.1,8.47,81.47,0.38
2020-04-08 23:00:00,62.5,23.25,23.7,11.05,10.93,71.0,0.4
2020-04-09 00:00:00,64.5,29.0,23.65,9.5,15.1,72.88,0.38
2020-04-09 01:00:00,63.25,32.0,24.5,7.73,14.2,77.4,0.3
2020-04-09 02:00:00,53.75,21.75,26.3,5.95,12.38,,0.38
2020-04-09 03:00:00,50.25,20.75,,,,64.75,
2020-04-09 04:00:00,52.5,26.75,25.25,10.55,21.62,58.22,0.4
2020-04-09 05:00:00,54.75,20.75,24.27,10.9,32.17,49.7,0.35
2020-04-09 06:00:00,49.25,24.5,22.48,9.4,18.57,49.67,0.3
2020-04-09 07:00:00,65.0,36.5,24.35,8.38,17.1,47.0,0.4
2020-04-09 08:00:00,109.0,59.0,26.1,7.6,23.5,72.65,0.4
2020-04-09 09:00:00,130.0,,26.88,6.55,26.65,98.33,0.45
2020-04-09 10:00:00,111.75,36.0,27.27,5.07,22.95,117.52,0.4
2020-04-09 11:00:00,81.0,37.0,26.62,4.55,18.45,130.4,0.4
2020-04-09 12:00:00,68.25,37.0,26.23,3.75,16.85,138.03,0.32
2020-04-09 13:00:00,54.25,25.5,25.23,3.45,10.62,138.93,0.28
2020-04-09 14:00:00,44.75,17.0,23.5,2.6,9.05,140.12,0.2
2020-04-09 15:00:00,40.75,15.0,23.82,2.38,9.22,142.9,0.2
2020-04-09 16:00:00,41.25,16.5,23.67,3.23,9.97,144.92,0.2
2020-04-09 17:00:00,46.25,11.75,23.4,3.2,10.9,140.12,0.2
2020-04-09 18:00:00,49.25,12.25,24.07,3.52,9.85,134.45,0.25
2020-04-09 19:00:00,49.0,15.5,24.3,5.47,10.7,119.9,0.3
2020-04-09 20:00:00,61.0,17.25,24.65,10.05,11.7,95.9,0.47
2020-04-09 21:00:00,83.0,30.0,25.0,11.3,11.82,83.33,0.57
2020-04-09 22:00:00,97.0,38.75,24.2,11.3,9.8,75.45,0.62
2020-04-09 23:00:00,103.5,41.0,24.48,11.65,10.4,68.85,0.6
2020-04-10 00:00:00,103.75,49.5,24.38,11.12,8.43,61.42,0.6
2020-04-10 01:00:00,99.25,47.25,24.58,12.7,10.95,52.75,0.67
2020-04-10 02:00:00,95.0,46.5,27.73,14.82,12.75,,0.7
2020-04-10 03:00:00,92.5,51.0,,,,41.33,
2020-04-10 04:00:00,105.5,,28.42,14.8,15.18,33.83,0.7
2020-04-10 05:00:00,115.5,,27.48,13.2,16.73,37.42,0.62
2020-04-10 06:00:00,126.0,,26.3,13.5,15.47,33.2,0.6
2020-04-10 07:00:00,144.75,,27.23,13.67,18.0,33.6,0.67
2020-04-10 08:00:00,179.75,,30.35,13.83,32.75,57.75,0.7
2020-04-10 09:00:00,190.5,,29.93,12.8,34.43,89.28,0.7
2020-04-10 10:00:00,161.75,,30.73,10.1,40.1,131.2,0.6
2020-04-10 11:00:00,123.5,48.0,28.9,7.17,37.38,155.88,0.47
2020-04-10 12:00:00,86.25,44.75,28.3,5.3,22.02,163.53,0.4
2020-04-10 13:00:00,67.75,31.75,29.38,4.85,17.0,160.0,0.32
2020-04-10 14:00:00,62.75,22.25,26.12,3.55,14.65,151.72,0.2
2020-04-10 15:00:00,57.0,21.5,26.68,2.77,13.97,147.7,0.15
2020-04-10 16:00:00,48.5,15.5,26.05,2.55,11.4,145.28,0.1
2020-04-10 17:00:00,42.5,10.0,25.62,2.3,10.43,134.82,0.1
2020-04-10 18:00:00,49.0,9.5,25.45,3.4,10.8,133.45,0.2
2020-04-10 19:00:00,53.0,16.75,26.2,9.35,8.75,110.15,0.23
2020-04-10 20:00:00,54.75,19.0,26.73,12.53,8.9,74.65,0.38
2020-04-10 21:00:00,87.0,34.75,27.43,18.55,11.22,51.52,0.7
2020-04-10 22:00:00,115.0,54.25,26.7,19.62,11.45,33.98,0.8
2020-04-10 23:00:00,123.0,52.0,26.93,20.88,14.67,30.45,0.9
2020-04-11 00:00:00,140.75,,27.93,18.2,22.6,38.08,0.9
2020-04-11 01:00:00,148.5,,28.43,23.27,29.75,35.08,1.08
2020-04-11 02:00:00,146.25,,31.83,21.52,53.4,,1.1
2020-04-11 03:00:00,144.25,,,,,61.45,
2020-04-11 04:00:00,140.5,,30.55,18.57,74.25,127.52,0.9
2020-04-11 05:00:00,127.75,,29.03,17.4,63.53,90.3,0.9
2020-04-11 06:00:00,129.25,,27.98,15.43,34.17,43.53,0.83
2020-04-11 07:00:00,129.75,,27.95,15.38,36.98,39.5,0.8
2020-04-11 08:00:00,137.5,,29.15,14.35,39.77,56.5,0.8
2020-04-11 09:00:00,127.25,57.0,28.75,11.0,40.5,99.68,0.6
2020-04-11 10:00:00,101.25,53.75,29.6,7.92,34.05,122.78,0.5
2020-04-11 11:00:00,99.0,40.5,30.28,5.5,31.22,137.12,0.43
2020-04-11 12:00:00,86.25,31.0,30.75,4.83,22.3,152.85,0.4
2020-04-11 13:00:00,76.5,34.0,32.65,5.65,25.25,176.9,0.4
2020-04-11 14:00:00,80.75,33.25,29.6,4.88,23.55,182.88,0.3
2020-04-11 15:00:00,80.25,30.5,29.55,4.12,20.62,185.47,0.28
2020-04-11 16:00:00,80.75,27.75,30.3,3.58,17.8,178.1,0.23
2020-04-11 17:00:00,80.75,24.25,29.65,3.2,16.88,162.2,0.2
2020-04-11 18:00:00,86.5,26.0,30.4,4.42,18.58,152.53,0.3
2020-04-11 19:00:00,97.75,30.0,30.88,6.08,16.9,133.18,0.35
2020-04-11 20:00:00,104.0,35.0,31.18,8.22,14.57,103.65,0.47
2020-04-11 21:00:00,117.25,39.5,30.8,8.75,13.27,89.8,0.55
2020-04-11 22:00:00,118.5,34.75,29.75,9.15,12.0,82.6,0.5
2020-04-11 23:00:00,108.5,35.0,28.75,6.22,12.88,86.97,0.38
2020-04-12 00:00:00,95.75,35.5,29.98,5.05,13.62,84.12,0.3
2020-04-12 01:00:00,77.5,29.75,29.48,5.12,11.2,80.05,0.3
2020-04-12 02:00:00,68.25,33.5,30.88,4.97,12.12,,0.32
2020-04-12 03:00:00,62.75,27.75,,,,79.58,
2020-04-12 04:00:00,62.25,25.0,28.9,6.43,14.85,75.2,0.4
2020-04-12 05:00:00,61.75,28.5,26.5,6.77,16.85,71.62,0.3
2020-04-12 06:00:00,57.75,29.75,25.8,6.52,15.85,72.02,0.3
2020-04-12 07:00:00,66.5,36.0,25.92,6.38,15.0,64.0,0.4
2020-04-12 08:00:00,106.5,57.0,28.2,6.25,22.52,74.65,0.47
2020-04-12 09:00:00,128.25,44.0,28.6,5.05,23.65,96.58,0.4
2020-04-12 10:00:00,92.5,47.75,29.7,4.57,24.98,119.25,0.47
2020-04-12 11:00:00,97.25,55.25,31.15,3.92,26.18,137.43,0.45
2020-04-12 12:00:00,86.5,41.25,30.58,3.72,21.68,143.2,0.4
2020-04-12 13:00:00,78.5,31.5,31.18,3.75,18.27,144.05,0.4
2020-04-12 14:00:00,78.0,26.0,29.52,3.43,13.97,145.35,0.35
2020-04-12 15:00:00,80.75,23.25,27.48,2.48,12.55,144.0,0.3
2020-04-12 16:00:00,78.25,22.75,30.28,2.3,12.6,140.57,0.3
2020-04-12 17:00:00,74.0,17.5,28.73,2.05,11.4,134.48,0.2
2020-04-12 18:00:00,76.25,14.0,28.3,2.48,11.15,126.12,0.25
2020-04-12 19:00:00,75.25,17.5,28.12,3.68,9.9,112.78,0.3
2020-04-12 20:00:00,84.25,22.0,28.65,6.18,8.47,98.55,0.45
2020-04-12 21:00:00,105.25,33.75,29.23,8.98,8.93,76.2,0.62
2020-04-12 22:00:00,121.25,42.75,29.05,9.1,8.17,57.82,0.65
2020-04-12 23:00:00,121.75,46.25,27.75,9.4,8.88,61.27,0.6
2020-04-13 00:00:00,120.25,49.0,28.15,7.88,10.6,61.52,0.6
