Datetime,PM10 (ug/m3),NOx (ppb),Ozone (ug/m3),PM2.5 (ug/m3),CO (mg/m3),NH3 (ug/m3),SO2 (ug/m3)
2020-01-17 05:00:00,,18.57,5.76,93.12,0.35,,37.18
2020-01-17 06:00:00,,20.56,3.92,106.17,0.43,,37.28
2020-01-17 07:00:00,,21.08,3.67,119.23,0.53,,37.17
2020-01-17 08:00:00,,25.88,7.25,109.31,0.54,,34.19
2020-01-17 09:00:00,,25.72,7.45,120.41,0.83,,18.02
2020-01-17 10:00:00,,26.6,8.02,122.96,0.71,,19.47
2020-01-17 11:00:00,,25.64,8.47,142.48,0.51,,25.24
2020-01-17 12:00:00,,19.46,3.97,153.22,0.29,,28.4
2020-01-17 13:00:00,,16.29,7.66,135.92,0.25,,34.47
2020-01-17 14:00:00,,15.49,15.98,138.49,0.27,,32.67
2020-01-17 15:00:00,,17.27,11.5,99.58,0.66,,33.11
2020-01-17 16:00:00,,17.72,19.43,103.47,0.38,,33.01
2020-01-17 17:00:00,,16.23,27.6,98.86,1.13,,20.38
2020-01-17 18:00:00,,11.14,29.79,59.88,0.29,,11.4
2020-01-17 19:00:00,,21.42,8.67,98.36,0.36,,12.39
2020-01-17 20:00:00,,37.05,7.08,102.53,0.58,,22.47
2020-01-17 21:00:00,,39.42,7.79,116.51,0.97,,27.44
2020-01-17 22:00:00,,36.99,6.54,121.02,1.0,,31.9
2020-01-17 23:00:00,,21.26,3.28,131.95,0.66,,34.32
2020-01-18 00:00:00,,20.88,1.81,139.94,1.33,,37.04
2020-01-18 01:00:00,,49.52,4.26,142.24,1.5,,33.87
2020-01-18 02:00:00,,47.98,4.4,156.62,1.2,,32.14
2020-01-18 03:00:00,,35.57,3.54,151.64,0.67,,31.48
2020-01-18 04:00:00,,31.53,3.71,128.43,0.54,,30.51
2020-01-18 05:00:00,,32.59,3.82,113.75,0.5,,29.27
2020-01-18 06:00:00,,34.8,5.27,114.55,0.7,,29.04
2020-01-18 07:00:00,,34.94,4.42,117.82,0.85,,26.6
2020-01-18 08:00:00,,33.48,2.77,88.66,0.86,,25.66
2020-01-18 09:00:00,,35.7,3.32,89.2,0.58,,25.42
2020-01-18 10:00:00,,33.05,3.94,103.19,0.5,,25.43
2020-01-18 11:00:00,,39.94,5.3,104.76,0.51,,26.34
2020-01-18 12:00:00,,25.9,5.47,102.82,0.76,,27.41
2020-01-18 13:00:00,,24.2,6.39,104.06,0.86,,29.59
2020-01-18 14:00:00,,18.88,5.22,114.06,0.81,,28.8
2020-01-18 15:00:00,,16.28,6.72,107.8,0.73,,25.03
2020-01-18 16:00:00,,14.22,8.53,104.68,0.75,,23.07
2020-01-18 17:00:00,,13.81,8.24,77.93,0.7,,21.7
2020-01-18 18:00:00,,20.62,10.21,89.1,0.5,,21.55
2020-01-18 19:00:00,,24.49,5.34,92.62,0.56,,25.61
2020-01-18 20:00:00,,25.23,7.18,85.25,0.66,,25.68
2020-01-18 21:00:00,,42.88,7.77,121.55,1.29,,28.26
2020-01-18 22:00:00,,28.74,6.8,158.52,0.97,,29.91
2020-01-18 23:00:00,,23.64,5.78,149.56,1.0,,29.32
2020-01-19 00:00:00,,19.48,6.08,136.62,0.71,,26.62
2020-01-19 01:00:00,,22.04,6.12,120.79,0.81,,23.96
2020-01-19 02:00:00,,26.71,5.5,137.81,0.9,,20.97
2020-01-19 03:00:00,,17.54,4.69,114.21,0.56,,20.75
2020-01-19 04:00:00,,16.27,5.34,99.27,0.66,,20.84
2020-01-19 05:00:00,,14.22,4.55,91.86,0.61,,20.18
2020-01-19 06:00:00,,11.11,5.2,67.96,0.72,,19.58
2020-01-19 07:00:00,,11.1,5.8,73.82,0.8,,18.11
2020-01-19 08:00:00,,11.78,8.06,91.69,0.85,,17.27
2020-01-19 09:00:00,,13.77,8.43,87.61,0.74,,15.69
2020-01-19 10:00:00,,16.65,8.22,107.39,0.9,,23.54
2020-01-19 11:00:00,,14.31,8.99,127.42,0.9,,18.44
2020-01-19 12:00:00,,13.59,12.93,127.9,0.78,,16.14
2020-01-19 13:00:00,,13.62,9.88,105.2,0.76,,19.28
2020-01-19 14:00:00,,13.28,11.38,92.16,0.71,,19.88
2020-01-19 15:00:00,,14.41,12.04,103.16,0.68,,17.95
2020-01-19 16:00:00,,14.84,11.77,104.06,0.67,,17.52
2020-01-19 17:00:00,,15.29,10.11,103.03,0.66,,18.3
2020-01-19 18:00:00,,17.7,7.1,98.7,0.58,,19.23
2020-01-19 19:00:00,,21.61,7.34,122.26,0.7,,21.91
2020-01-19 20:00:00,,22.51,6.5,137.53,0.74,,24.22
2020-01-19 21:00:00,,19.94,4.74,135.48,0.87,,23.81
2020-01-19 22:00:00,,16.23,6.7,136.97,0.86,,23.05
2020-01-19 23:00:00,,14.2,5.92,136.93,0.88,,21.38
2020-01-20 00:00:00,,15.05,6.02,127.15,0.69,,19.79
2020-01-20 01:00:00,,13.94,6.83,120.4,0.81,,18.39
2020-01-20 02:00:00,,12.95,6.07,118.62,0.76,,17.87
2020-01-20 03:00:00,,12.84,5.99,94.2,0.75,,17.34
2020-01-20 04:00:00,,11.52,7.77,101.55,0.71,,17.36
2020-01-20 05:00:00,,10.96,7.98,76.17,0.73,,16.72
2020-01-20 06:00:00,,10.7,7.93,73.61,0.5,,15.9
2020-01-20 07:00:00,,13.17,7.36,86.29,0.49,,16.37
2020-01-20 08:00:00,,17.63,6.31,91.45,0.5,,15.55
2020-01-20 09:00:00,,17.55,6.33,100.35,0.61,,16.38
2020-01-20 10:00:00,,16.35,10.52,116.61,0.68,,19.11
2020-01-20 11:00:00,,17.23,15.18,114.75,0.56,,25.68
2020-01-20 12:00:00,,16.09,20.58,124.17,0.64,,30.2
2020-01-20 13:00:00,,16.47,32.17,136.59,0.92,,9.65
2020-01-20 14:00:00,,17.67,17.36,141.19,0.66,,11.59
2020-01-20 15:00:00,,16.27,17.41,134.45,0.54,,
2020-01-20 16:00:00,,17.48,19.84,143.13,0.45,,0.03
2020-01-20 17:00:00,,20.45,20.16,135.55,0.39,,1.62
2020-01-20 18:00:00,,20.73,14.88,134.3,0.6,,1.06
2020-01-20 19:00:00,,35.68,8.41,142.89,1.02,,1.19
2020-01-20 20:00:00,,52.88,11.28,172.95,1.25,,2.16
2020-01-20 21:00:00,,149.45,12.32,183.33,2.48,,9.69
2020-01-20 22:00:00,,105.42,18.13,246.01,2.2,,16.88
2020-01-20 23:00:00,,118.56,17.05,259.77,2.44,,20.13
2020-01-21 00:00:00,,141.15,18.55,263.17,2.17,,22.87
2020-01-21 01:00:00,,137.92,17.62,289.63,1.98,,27.52
2020-01-21 02:00:00,,137.84,17.32,295.3,1.84,,28.31
2020-01-21 03:00:00,,98.31,14.28,274.1,1.32,,28.3
2020-01-21 04:00:00,,58.97,12.67,268.28,0.87,,25.5
2020-01-21 05:00:00,,38.23,10.03,212.56,0.77,,20.89
2020-01-21 06:00:00,,35.82,10.28,198.19,0.82,,18.6
2020-01-21 07:00:00,,51.57,10.24,186.79,1.06,,18.42
2020-01-21 08:00:00,,80.12,12.04,209.23,1.07,,20.66
2020-01-21 09:00:00,,47.14,11.13,196.8,0.59,,18.52
2020-01-21 10:00:00,,37.92,11.62,189.6,0.68,,16.33
2020-01-21 11:00:00,,35.1,9.66,223.93,0.41,,22.51
2020-01-21 12:00:00,,23.38,11.29,205.91,0.41,,24.71
2020-01-21 13:00:00,,15.14,11.25,190.65,0.41,,30.63
2020-01-21 14:00:00,,16.13,13.9,156.76,0.38,,37.43
2020-01-21 15:00:00,,20.29,30.77,145.71,0.36,,35.8
2020-01-21 16:00:00,,26.27,39.23,190.92,1.18,,33.47
2020-01-21 17:00:00,,29.03,19.75,242.81,1.26,,37.4
2020-01-21 18:00:00,,31.41,18.68,221.19,0.93,,36.41
2020-01-21 19:00:00,,39.11,13.46,267.63,1.13,,44.28
2020-01-21 20:00:00,,43.33,13.91,286.16,1.15,,50.54
2020-01-21 21:00:00,,49.73,17.09,273.24,1.67,,54.83
2020-01-21 22:00:00,,68.82,16.14,267.51,2.1,,59.51
2020-01-21 23:00:00,,80.46,13.98,291.23,2.45,,59.16
2020-01-22 00:00:00,,98.93,13.67,268.67,2.01,,59.03
2020-01-22 01:00:00,,80.45,13.86,266.43,2.07,,58.96
2020-01-22 02:00:00,,105.39,17.72,281.09,2.15,,57.08
2020-01-22 03:00:00,,156.31,20.24,292.88,2.06,,60.59
2020-01-22 04:00:00,,127.92,21.04,300.81,1.85,,62.88
2020-01-22 05:00:00,,62.91,21.74,285.53,0.87,,59.15
2020-01-22 06:00:00,,42.97,14.7,242.1,1.06,,53.42
2020-01-22 07:00:00,,28.26,10.9,174.28,1.12,,48.48
2020-01-22 08:00:00,,25.66,9.87,135.9,0.99,,42.88
2020-01-22 09:00:00,,30.5,8.36,131.52,0.69,,34.63
2020-01-22 10:00:00,,26.7,11.85,126.14,0.95,,16.12
2020-01-22 11:00:00,,26.45,10.57,152.02,0.71,,18.08
2020-01-22 12:00:00,,31.98,11.64,149.25,0.5,,8.73
2020-01-22 13:00:00,,22.98,10.17,135.91,0.43,,7.89
2020-01-22 14:00:00,,18.5,8.43,130.04,0.29,,7.45
2020-01-22 15:00:00,,17.16,10.71,128.69,0.36,,7.73
2020-01-22 16:00:00,,15.67,9.71,140.08,0.32,,8.7
2020-01-22 17:00:00,,16.3,3.78,145.26,0.38,,10.75
2020-01-22 18:00:00,,21.45,12.24,100.69,0.82,,8.75
2020-01-22 19:00:00,,39.64,7.46,137.97,1.33,,10.66
2020-01-22 20:00:00,,78.14,15.34,176.72,1.92,,15.44
2020-01-22 21:00:00,,60.01,16.95,238.3,1.36,,21.07
2020-01-22 22:00:00,,37.51,14.65,262.17,0.8,,22.12
2020-01-22 23:00:00,,35.08,11.08,210.91,0.75,,18.84
2020-01-23 00:00:00,,36.8,10.67,183.34,0.72,,15.69
2020-01-23 01:00:00,,29.76,8.04,151.86,0.75,,12.0
2020-01-23 02:00:00,,18.82,6.44,117.92,0.72,,8.46
2020-01-23 03:00:00,,17.19,5.19,103.88,0.67,,5.65
2020-01-23 04:00:00,,17.18,4.82,94.74,0.79,,3.32
2020-01-23 05:00:00,,15.18,4.63,92.87,0.83,,1.64
2020-01-23 06:00:00,,18.3,3.45,99.22,0.66,,1.19
2020-01-23 07:00:00,,20.07,3.86,106.02,0.8,,1.28
2020-01-23 08:00:00,,24.05,5.21,110.74,0.95,,3.78
2020-01-23 09:00:00,,27.44,9.45,103.64,0.47,,4.46
2020-01-23 10:00:00,,24.65,8.36,126.27,0.33,,0.48
2020-01-23 11:00:00,,21.68,10.41,117.0,0.34,,0.84
2020-01-23 12:00:00,,14.73,6.23,119.72,0.61,,1.11
2020-01-23 13:00:00,,14.04,5.37,92.48,0.66,,4.59
2020-01-23 14:00:00,,13.97,15.97,73.02,0.5,,8.92
2020-01-23 15:00:00,,13.14,26.7,74.12,0.37,,18.43
2020-01-23 16:00:00,,14.13,18.19,70.86,1.1,,12.53
2020-01-23 17:00:00,,14.75,5.38,45.47,2.06,,2.33
2020-01-23 18:00:00,,19.51,8.43,39.22,0.69,,3.83
2020-01-23 19:00:00,,23.26,8.78,66.19,0.79,,5.61
2020-01-23 20:00:00,,30.05,10.06,88.72,0.88,,8.33
2020-01-23 21:00:00,,31.74,12.07,98.82,0.91,,11.51
2020-01-23 22:00:00,,28.22,11.29,149.99,0.6,,12.31
2020-01-23 23:00:00,,23.43,9.13,133.59,0.7,,9.91
2020-01-24 00:00:00,,20.29,7.01,138.62,0.84,,8.88
2020-01-24 01:00:00,,18.57,4.75,119.84,1.2,,7.96
2020-01-24 02:00:00,,17.0,3.5,109.87,1.24,,6.03
2020-01-24 03:00:00,,16.52,4.83,79.27,0.66,,4.76
2020-01-24 04:00:00,,16.47,5.71,85.06,0.85,,2.63
2020-01-24 05:00:00,,14.21,6.77,78.28,1.01,,1.49
2020-01-24 06:00:00,,15.55,7.88,66.61,0.43,,0.42
2020-01-24 07:00:00,,20.04,4.56,71.69,0.66,,
2020-01-24 08:00:00,,27.54,4.53,72.32,0.86,,11.38
2020-01-24 09:00:00,,24.4,9.77,81.46,0.77,,11.67
2020-01-24 10:00:00,,19.73,6.18,118.73,0.79,,9.43
2020-01-24 11:00:00,,19.42,10.12,101.61,0.6,,16.94
2020-01-24 12:00:00,,16.62,15.89,103.95,0.68,,19.36
2020-01-24 13:00:00,,14.5,16.79,80.52,0.65,,26.76
2020-01-24 14:00:00,,14.01,12.94,70.4,0.46,,36.53
2020-01-24 15:00:00,,15.46,8.18,72.8,1.54,,38.56
2020-01-24 16:00:00,,15.01,9.69,74.18,2.03,,30.21
2020-01-24 17:00:00,,15.53,17.78,75.03,1.85,,30.93
2020-01-24 18:00:00,,19.79,27.3,93.88,0.97,,33.31
2020-01-24 19:00:00,,27.45,12.11,104.85,1.39,,31.42
2020-01-24 20:00:00,,33.28,6.41,100.52,1.6,,34.27
2020-01-24 21:00:00,,39.99,8.15,132.07,0.79,,31.05
2020-01-24 22:00:00,,37.48,11.13,129.92,0.81,,29.71
2020-01-24 23:00:00,,103.37,10.86,150.19,1.45,,31.98
2020-01-25 00:00:00,,151.24,11.82,171.84,2.28,,34.38
2020-01-25 01:00:00,,127.87,10.49,191.64,1.98,,35.25
2020-01-25 02:00:00,,124.77,9.87,201.5,1.7,,34.92
2020-01-25 03:00:00,,70.42,7.0,217.65,0.9,,32.35
2020-01-25 04:00:00,,32.24,5.4,173.7,0.73,,27.37
2020-01-25 05:00:00,,29.73,4.62,118.28,0.73,,23.59
2020-01-25 06:00:00,,34.33,3.67,107.21,0.46,,21.6
2020-01-25 07:00:00,,32.89,4.83,109.06,0.59,,21.62
2020-01-25 08:00:00,,43.15,6.19,91.32,0.64,,15.06
2020-01-25 09:00:00,,42.91,9.28,108.83,0.5,,8.36
2020-01-25 10:00:00,,36.22,5.26,119.16,0.53,,12.77
2020-01-25 11:00:00,,27.52,14.48,116.05,0.41,,16.8
2020-01-25 12:00:00,,20.35,24.1,113.13,0.46,,18.43
2020-01-25 13:00:00,,17.06,35.36,113.13,0.45,,15.13
2020-01-25 14:00:00,,18.19,41.17,62.92,0.41,,14.72
2020-01-25 15:00:00,,16.46,54.45,76.21,0.64,,13.35
2020-01-25 16:00:00,,16.83,87.66,83.02,0.71,,18.14
2020-01-25 17:00:00,,14.96,85.15,105.89,1.11,,29.37
2020-01-25 18:00:00,,20.26,57.83,93.62,0.28,,37.66
2020-01-25 19:00:00,,31.54,26.61,92.72,0.18,,42.48
2020-01-25 20:00:00,,38.62,7.47,103.58,0.35,,45.68
2020-01-25 21:00:00,,64.63,8.86,128.3,2.13,,45.68
2020-01-25 22:00:00,,95.78,8.26,180.08,4.32,,43.25
2020-01-25 23:00:00,,82.6,8.4,215.4,5.44,,42.46
2020-01-26 00:00:00,,118.62,6.31,230.7,1.92,,40.38
2020-01-26 01:00:00,,152.07,0.94,245.39,3.29,,40.79
2020-01-26 02:00:00,,111.55,,274.22,3.59,,41.39
2020-01-26 03:00:00,,97.05,1.01,275.03,1.26,,40.4
2020-01-26 04:00:00,,71.09,1.04,279.19,1.33,,38.48
2020-01-26 05:00:00,,47.83,0.51,269.24,1.03,,34.59
2020-01-26 06:00:00,,34.2,0.75,228.58,0.72,,30.07
2020-01-26 07:00:00,,36.5,0.54,220.73,0.77,,25.93
2020-01-26 08:00:00,,43.16,1.06,199.38,0.88,,22.66
2020-01-26 09:00:00,,41.39,2.9,221.22,0.56,,20.74
2020-01-26 10:00:00,,39.54,10.0,162.85,0.38,,18.15
2020-01-26 11:00:00,,19.75,31.92,169.29,0.45,,19.38
2020-01-26 12:00:00,,15.33,50.06,153.93,0.33,,24.33
2020-01-26 13:00:00,,14.93,60.35,120.81,0.09,,32.91
2020-01-26 14:00:00,,14.54,67.47,116.68,0.6,,36.83
2020-01-26 15:00:00,,13.96,67.79,85.86,1.01,,28.86
2020-01-26 16:00:00,,14.29,79.61,78.92,0.0,,25.95
2020-01-26 17:00:00,,17.08,72.89,81.98,0.0,,42.0
2020-01-26 18:00:00,,21.46,48.09,75.88,0.51,,35.74
2020-01-26 19:00:00,,21.03,24.9,118.28,0.75,,55.79
2020-01-26 20:00:00,,79.58,6.13,136.18,2.6,,68.4
2020-01-26 21:00:00,,105.67,4.4,169.13,2.45,,58.83
2020-01-26 22:00:00,,157.18,10.47,239.82,5.94,,58.6
2020-01-26 23:00:00,,126.53,10.23,341.43,7.55,,62.36
2020-01-27 00:00:00,,94.43,8.46,332.67,1.79,,57.33
2020-01-27 01:00:00,,99.82,5.24,283.99,3.15,,56.53
2020-01-27 02:00:00,,35.23,2.31,280.36,3.11,,49.81
2020-01-27 03:00:00,,47.48,3.79,214.1,0.89,,40.8
2020-01-27 04:00:00,,34.28,2.14,179.35,1.38,,35.7
2020-01-27 05:00:00,,25.9,1.27,156.13,1.94,,31.12
2020-01-27 06:00:00,,33.47,3.27,168.31,0.94,,29.57
2020-01-27 07:00:00,,62.21,3.63,156.69,1.31,,28.58
2020-01-27 08:00:00,,78.9,5.58,162.64,1.69,,27.77
2020-01-27 09:00:00,,119.05,5.71,181.91,1.17,,29.72
2020-01-27 10:00:00,,149.44,0.87,228.03,1.2,,34.82
2020-01-27 11:00:00,,128.03,1.23,259.85,0.94,,37.16
2020-01-27 12:00:00,,102.18,0.94,249.63,0.79,,34.1
2020-01-27 13:00:00,,64.95,4.7,234.36,0.15,,36.5
2020-01-27 14:00:00,,42.81,16.18,201.84,0.4,,16.58
2020-01-27 15:00:00,,33.62,27.93,171.64,0.86,,0.67
2020-01-27 16:00:00,,45.82,22.01,134.03,0.93,,2.32
2020-01-27 17:00:00,,38.48,54.41,147.97,0.87,,6.17
2020-01-27 18:00:00,,24.78,38.4,178.62,0.17,,13.93
2020-01-27 19:00:00,,25.32,24.41,167.54,0.0,,16.02
2020-01-27 20:00:00,,27.9,14.8,183.29,0.0,,19.96
2020-01-27 21:00:00,,27.78,16.75,161.64,0.73,,24.01
2020-01-27 22:00:00,,22.31,18.62,159.8,0.44,,30.11
2020-01-27 23:00:00,,22.89,19.13,125.97,0.38,,29.43
2020-01-28 00:00:00,,19.46,19.86,101.73,1.22,,27.19
2020-01-28 01:00:00,,32.4,11.06,90.98,1.99,,25.1
2020-01-28 02:00:00,,23.78,14.91,84.45,2.22,,22.69
2020-01-28 03:00:00,,14.81,18.82,76.5,0.63,,20.19
2020-01-28 04:00:00,,17.11,13.52,90.85,1.01,,14.49
2020-01-28 05:00:00,,14.8,15.81,92.63,1.35,,12.32
2020-01-28 06:00:00,,18.43,15.43,89.13,0.64,,11.28
2020-01-28 07:00:00,,16.96,20.63,67.5,0.83,,10.11
2020-01-28 08:00:00,,22.02,14.61,67.56,1.13,,9.27
2020-01-28 09:00:00,,24.17,14.5,55.59,0.39,,8.57
2020-01-28 10:00:00,,30.66,7.77,76.55,1.52,,2.86
2020-01-28 11:00:00,,32.17,5.78,109.69,2.76,,2.84
2020-01-28 12:00:00,,23.23,22.7,105.27,1.12,,8.05
2020-01-28 13:00:00,,19.17,43.61,100.28,0.26,,10.64
2020-01-28 14:00:00,,15.31,56.83,92.48,0.1,,18.0
2020-01-28 15:00:00,,14.65,64.09,92.9,0.83,,11.3
2020-01-28 16:00:00,,14.15,64.68,96.71,0.83,,3.96
2020-01-28 17:00:00,,16.24,55.88,117.79,1.78,,0.67
2020-01-28 18:00:00,,18.2,46.45,71.85,0.49,,
2020-01-28 19:00:00,,23.59,28.38,99.39,0.56,,
2020-01-28 20:00:00,,24.11,16.96,112.86,0.26,,2.12
2020-01-28 21:00:00,,22.55,17.95,168.8,0.15,,6.24
2020-01-28 22:00:00,,34.14,8.16,146.17,0.18,,6.31
2020-01-28 23:00:00,,33.04,7.18,117.51,0.93,,2.34
2020-01-29 00:00:00,,29.97,7.07,118.12,0.16,,5.53
2020-01-29 01:00:00,,14.94,18.95,94.18,0.11,,5.66
2020-01-29 02:00:00,,13.64,12.14,82.34,0.1,,6.45
2020-01-29 03:00:00,,14.07,11.27,87.75,0.28,,4.54
2020-01-29 04:00:00,,13.44,9.28,86.99,0.42,,2.67
2020-01-29 05:00:00,,19.1,9.01,69.93,0.68,,1.29
2020-01-29 06:00:00,,20.19,8.28,63.31,0.47,,0.41
2020-01-29 07:00:00,,26.47,4.39,60.97,1.11,,0.07
2020-01-29 08:00:00,,28.38,4.48,68.94,1.63,,0.03
2020-01-29 09:00:00,,22.43,9.07,82.86,1.06,,
2020-01-29 10:00:00,,25.49,12.69,100.34,0.93,,
2020-01-29 11:00:00,,19.2,31.89,99.62,0.63,,
2020-01-29 12:00:00,,13.13,54.73,95.52,0.14,,
2020-01-29 13:00:00,,12.45,62.48,72.79,0.14,,
2020-01-29 14:00:00,,11.65,76.16,48.34,0.12,,1.21
2020-01-29 15:00:00,,11.44,50.89,68.35,0.96,,4.58
2020-01-29 16:00:00,,12.09,62.57,47.81,1.16,,1.69
2020-01-29 17:00:00,,15.41,44.31,67.28,1.21,,1.8
2020-01-29 18:00:00,,17.2,30.53,81.89,0.3,,1.8
2020-01-29 19:00:00,,27.62,11.33,65.89,0.41,,1.8
2020-01-29 20:00:00,,36.36,3.27,52.76,0.54,,1.8
2020-01-29 21:00:00,,39.66,2.65,116.82,0.52,,1.8
2020-01-29 22:00:00,,45.52,3.04,139.22,0.57,,1.85
2020-01-29 23:00:00,,37.1,3.5,162.01,0.4,,2.43
2020-01-30 00:00:00,,28.31,4.53,148.06,0.23,,2.1
2020-01-30 01:00:00,,23.52,7.38,149.28,0.22,,1.8
2020-01-30 02:00:00,,22.5,8.59,141.58,0.21,,1.8
2020-01-30 03:00:00,,20.12,5.59,120.01,0.16,,1.8
2020-01-30 04:00:00,,18.12,10.67,131.52,0.15,,1.8
2020-01-30 05:00:00,,18.59,8.57,123.06,0.16,,1.8
2020-01-30 06:00:00,,23.24,3.6,113.61,0.43,,1.8
2020-01-30 07:00:00,,37.15,3.43,113.46,0.6,,1.8
2020-01-30 08:00:00,,52.34,3.99,123.31,0.76,,1.8
2020-01-30 09:00:00,,45.15,2.25,132.15,0.32,,1.8
2020-01-30 10:00:00,,42.08,4.29,120.81,0.27,,1.8
2020-01-30 11:00:00,,26.75,9.05,121.69,0.18,,1.8
2020-01-30 12:00:00,,20.88,21.24,123.82,0.18,,1.8
2020-01-30 13:00:00,,19.09,34.89,102.28,0.16,,1.8
2020-01-30 14:00:00,,15.7,46.28,88.7,0.12,,5.97
2020-01-30 15:00:00,,15.54,46.24,88.13,0.68,,4.04
2020-01-30 16:00:00,,14.85,50.38,70.53,1.67,,1.8
2020-01-30 17:00:00,,14.26,51.9,71.35,1.56,,1.8
2020-01-30 18:00:00,,16.57,42.94,69.93,0.24,,1.8
2020-01-30 19:00:00,,27.46,10.34,65.53,0.26,,1.8
2020-01-30 20:00:00,,37.11,3.38,105.94,0.23,,3.28
2020-01-30 21:00:00,,44.63,4.54,129.09,0.19,,7.34
2020-01-30 22:00:00,,41.72,5.37,147.42,0.18,,8.02
2020-01-30 23:00:00,,30.53,7.18,160.0,0.16,,6.92
2020-01-31 00:00:00,,32.17,3.77,146.98,0.27,,5.79
2020-01-31 01:00:00,,26.38,6.66,132.98,0.4,,3.15
2020-01-31 02:00:00,,24.45,3.92,132.9,0.63,,1.82
2020-01-31 03:00:00,,28.34,3.64,110.13,0.26,,1.8
2020-01-31 04:00:00,,27.18,4.21,105.77,0.3,,1.8
2020-01-31 05:00:00,,33.09,4.27,101.12,0.3,,1.8
2020-01-31 06:00:00,,27.68,1.94,92.25,0.24,,1.8
2020-01-31 07:00:00,,36.31,2.2,92.06,0.35,,1.8
2020-01-31 08:00:00,,41.3,2.1,92.75,0.42,,1.8
2020-01-31 09:00:00,,30.34,2.65,83.92,0.3,,1.8
2020-01-31 10:00:00,,21.64,6.38,104.31,0.25,,1.8
2020-01-31 11:00:00,,23.65,12.99,110.36,0.19,,1.8
2020-01-31 12:00:00,,19.56,18.43,103.17,0.24,,1.8
2020-01-31 13:00:00,,17.11,28.65,107.4,0.22,,1.8
2020-01-31 14:00:00,,15.23,40.63,101.05,0.18,,1.8
2020-01-31 15:00:00,,14.08,49.2,88.22,0.3,,1.8
2020-01-31 16:00:00,,13.95,55.31,54.42,0.35,,1.8
2020-01-31 17:00:00,,15.37,54.06,49.39,0.32,,1.8
2020-01-31 18:00:00,,16.82,55.66,65.39,0.18,,1.8
2020-01-31 19:00:00,,15.81,41.73,88.68,0.18,,1.8
2020-01-31 20:00:00,,18.91,19.14,74.97,0.22,,1.8
2020-01-31 21:00:00,,22.76,8.64,88.79,0.37,,1.8
2020-01-31 22:00:00,,30.84,7.0,131.68,0.73,,1.8
2020-01-31 23:00:00,,37.72,7.24,147.47,0.52,,1.8
2020-02-01 00:00:00,,36.27,8.45,163.32,0.63,,1.8
2020-02-01 01:00:00,,40.52,9.91,163.13,0.64,,1.8
2020-02-01 02:00:00,,35.78,7.61,148.15,0.57,,3.63
2020-02-01 03:00:00,,30.37,6.86,148.91,0.33,,2.58
2020-02-01 04:00:00,,28.64,6.77,120.29,0.46,,1.9
2020-02-01 05:00:00,,34.73,7.82,103.31,0.38,,1.89
2020-02-01 06:00:00,,40.6,11.6,119.52,0.41,,1.8
2020-02-01 07:00:00,,81.17,12.67,114.58,0.58,,1.85
2020-02-01 08:00:00,,96.01,8.13,127.31,1.02,,1.81
2020-02-01 09:00:00,,84.42,9.38,151.26,0.6,,1.8
2020-02-01 10:00:00,,66.24,8.68,193.06,0.32,,1.8
2020-02-01 11:00:00,,40.37,20.68,172.1,0.16,,1.8
2020-02-01 12:00:00,,19.84,47.31,149.2,0.24,,1.5
2020-02-01 13:00:00,,15.24,58.6,121.42,0.19,,1.24
2020-02-01 14:00:00,,14.69,43.12,78.05,0.22,,1.71
2020-02-01 15:00:00,,13.4,68.98,51.85,0.41,,1.2
2020-02-01 16:00:00,,13.94,73.65,36.36,0.35,,1.2
2020-02-01 17:00:00,,14.91,64.44,92.8,0.29,,1.2
2020-02-01 18:00:00,,14.86,53.64,71.31,0.21,,11.04
2020-02-01 19:00:00,,16.61,36.98,105.31,0.29,,11.17
2020-02-01 20:00:00,,18.11,32.94,81.19,0.34,,12.73
2020-02-01 21:00:00,,17.8,29.71,70.61,0.29,,10.79
2020-02-01 22:00:00,,18.57,24.84,91.4,0.21,,14.22
2020-02-01 23:00:00,,18.73,20.33,141.01,0.13,,19.44
2020-02-02 00:00:00,,30.9,6.25,122.01,0.22,,23.37
2020-02-02 01:00:00,,37.52,5.77,114.57,0.25,,20.13
2020-02-02 02:00:00,,30.71,2.8,122.69,0.64,,19.73
2020-02-02 03:00:00,,29.69,3.73,167.44,0.46,,19.56
2020-02-02 04:00:00,,29.09,2.77,167.45,0.74,,18.32
2020-02-02 05:00:00,,28.83,3.5,183.79,0.7,,16.64
2020-02-02 06:00:00,,30.35,2.75,140.58,0.37,,14.29
2020-02-02 07:00:00,,43.31,3.39,144.14,0.56,,13.0
2020-02-02 08:00:00,,35.07,3.31,115.12,0.47,,12.9
2020-02-02 09:00:00,,29.35,2.0,117.44,0.4,,9.95
2020-02-02 10:00:00,,25.81,7.09,99.84,0.35,,1.33
2020-02-02 11:00:00,,32.11,9.94,113.19,0.29,,1.2
2020-02-02 12:00:00,,25.29,22.87,131.65,0.39,,1.2
2020-02-02 13:00:00,,19.21,44.94,135.0,0.28,,1.2
2020-02-02 14:00:00,,15.1,69.52,115.6,0.23,,1.2
2020-02-02 15:00:00,,14.42,71.44,108.71,0.28,,2.09
2020-02-02 16:00:00,,15.41,70.16,110.1,0.13,,9.02
2020-02-02 17:00:00,,15.1,72.12,113.39,0.13,,23.4
2020-02-02 18:00:00,,16.29,56.31,83.1,4.57,,4.45
