Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-03-11 02:00:00,68.5,137.5,36.0,24.07,0.97,19.3,12.57
2020-03-11 03:00:00,73.0,150.5,28.75,23.7,0.9,15.8,14.05
2020-03-11 04:00:00,68.5,151.5,30.8,22.65,0.88,14.65,11.98
2020-03-11 05:00:00,60.5,124.0,33.23,16.12,0.8,17.52,12.28
2020-03-11 06:00:00,61.5,104.5,36.2,12.43,0.9,30.0,11.45
2020-03-11 07:00:00,62.0,94.5,36.02,15.95,0.8,25.43,12.05
2020-03-11 08:00:00,58.5,90.0,36.08,19.2,0.75,24.57,14.5
2020-03-11 09:00:00,66.0,112.0,36.83,15.35,0.83,32.23,15.35
2020-03-11 10:00:00,70.5,130.5,35.92,15.28,0.9,43.1,14.68
2020-03-11 11:00:00,61.5,127.5,33.95,12.12,0.83,56.62,14.92
2020-03-11 12:00:00,55.0,125.5,33.03,10.75,0.8,63.98,14.05
2020-03-11 13:00:00,55.5,128.5,32.6,10.38,0.68,67.47,14.47
2020-03-11 14:00:00,50.0,123.0,31.42,10.12,0.55,66.67,13.9
2020-03-11 15:00:00,44.5,118.5,31.67,12.12,0.67,61.77,13.52
2020-03-11 16:00:00,42.5,113.0,33.08,14.72,0.65,60.25,13.2
2020-03-11 17:00:00,37.0,105.5,34.03,11.85,0.6,74.15,13.1
2020-03-11 18:00:00,36.5,104.0,33.62,14.72,0.67,57.2,11.98
2020-03-11 19:00:00,44.5,113.5,32.88,13.4,0.75,41.58,10.27
2020-03-11 20:00:00,49.0,124.5,32.58,12.35,0.72,40.55,9.15
2020-03-11 21:00:00,50.5,127.0,31.95,11.2,0.8,38.0,9.97
2020-03-11 22:00:00,55.0,122.5,31.5,12.88,0.83,33.38,9.12
2020-03-11 23:00:00,60.5,114.0,30.9,13.88,0.85,32.0,9.38
2020-03-12 00:00:00,60.0,106.0,31.23,15.4,0.85,28.93,6.8
2020-03-12 01:00:00,56.0,96.5,31.95,12.2,0.73,27.23,7.28
2020-03-12 02:00:00,61.0,102.5,36.23,15.45,0.62,17.1,4.8
2020-03-12 03:00:00,52.5,159.0,24.6,15.75,0.5,20.3,7.6
2020-03-12 04:00:00,41.5,219.0,24.18,23.43,0.55,8.38,5.88
2020-03-12 05:00:00,47.5,240.0,26.62,25.35,0.57,4.6,8.5
2020-03-12 06:00:00,52.0,241.5,26.88,39.88,0.7,1.55,7.15
2020-03-12 07:00:00,60.0,221.0,27.92,36.83,0.85,2.88,8.6
2020-03-12 08:00:00,79.0,204.5,29.5,44.17,1.0,6.12,11.82
2020-03-12 09:00:00,88.0,188.0,32.15,28.43,1.02,14.55,11.68
2020-03-12 10:00:00,95.0,180.5,33.0,22.1,1.02,22.78,11.1
2020-03-12 11:00:00,104.0,186.0,34.17,18.95,1.0,37.73,10.28
2020-03-12 12:00:00,97.0,185.5,35.22,17.08,0.88,50.78,25.98
2020-03-12 13:00:00,72.0,174.0,30.18,17.02,0.7,46.52,20.38
2020-03-12 14:00:00,45.5,149.5,28.38,16.8,0.57,50.6,26.88
2020-03-12 15:00:00,34.5,139.5,28.17,17.88,0.57,46.4,26.62
2020-03-12 16:00:00,29.5,129.5,26.12,16.12,0.5,47.23,25.35
2020-03-12 17:00:00,26.5,128.5,24.6,18.6,0.6,40.9,25.73
2020-03-12 18:00:00,24.0,130.5,23.68,26.43,0.75,28.25,24.72
2020-03-12 19:00:00,30.5,135.0,24.65,27.48,1.0,15.45,21.48
2020-03-12 20:00:00,50.0,187.0,24.82,49.85,1.62,2.58,18.45
2020-03-12 21:00:00,79.5,266.5,26.18,70.0,1.97,2.57,24.85
2020-03-12 22:00:00,102.0,312.0,27.5,66.0,2.05,3.25,27.9
2020-03-12 23:00:00,99.5,286.5,27.1,55.2,1.5,2.33,27.05
2020-03-13 00:00:00,90.0,247.0,27.5,49.7,1.2,2.3,26.1
2020-03-13 01:00:00,87.0,234.0,28.05,53.25,0.82,3.02,27.43
2020-03-13 02:00:00,88.5,228.0,31.48,53.0,0.78,3.2,24.9
2020-03-13 03:00:00,87.5,209.0,27.25,44.6,0.8,1.9,22.9
2020-03-13 04:00:00,84.0,199.0,26.48,72.2,0.8,2.35,23.05
2020-03-13 05:00:00,89.0,233.5,30.67,144.2,0.98,2.7,23.68
2020-03-13 06:00:00,98.5,254.0,29.8,129.52,1.02,2.55,20.1
2020-03-13 07:00:00,97.5,255.0,28.7,121.5,1.1,1.45,21.52
2020-03-13 08:00:00,83.5,215.5,30.58,73.22,0.95,2.08,19.0
2020-03-13 09:00:00,97.0,267.0,32.2,57.55,0.88,6.75,23.45
2020-03-13 10:00:00,97.0,280.0,30.93,50.55,0.83,11.6,24.3
2020-03-13 11:00:00,65.5,192.5,27.5,39.07,0.75,26.97,20.45
2020-03-13 12:00:00,54.0,197.5,26.27,34.05,0.75,40.52,18.7
2020-03-13 13:00:00,41.5,184.5,24.62,19.27,0.53,57.83,15.57
2020-03-13 14:00:00,29.5,161.0,23.05,17.23,0.55,64.28,11.43
2020-03-13 15:00:00,29.0,149.5,22.95,18.88,0.53,57.0,11.03
2020-03-13 16:00:00,34.0,190.0,23.6,20.03,0.57,59.58,12.22
2020-03-13 17:00:00,41.0,247.0,23.3,19.57,0.65,52.95,12.93
2020-03-13 18:00:00,48.5,281.0,24.05,19.77,0.72,46.03,16.05
2020-03-13 19:00:00,47.0,245.0,25.65,19.35,0.73,24.9,18.83
2020-03-13 20:00:00,36.0,142.5,26.35,19.18,0.7,24.62,16.05
2020-03-13 21:00:00,30.5,96.5,26.85,18.0,0.75,21.1,13.7
2020-03-13 22:00:00,26.0,72.0,27.05,14.93,0.6,26.3,12.23
2020-03-13 23:00:00,22.0,60.0,26.82,24.23,0.65,11.22,10.9
2020-03-14 00:00:00,24.5,73.5,27.3,28.2,0.62,6.67,9.88
2020-03-14 01:00:00,25.0,63.5,29.2,12.75,0.45,21.57,11.3
2020-03-14 02:00:00,22.5,47.5,31.23,12.2,0.35,20.05,11.7
2020-03-14 03:00:00,22.0,50.5,24.0,11.6,0.3,19.5,12.2
2020-03-14 04:00:00,21.0,47.5,24.6,10.47,0.3,19.45,11.82
2020-03-14 05:00:00,25.0,49.0,26.2,11.7,0.35,14.43,11.2
2020-03-14 06:00:00,27.5,50.5,27.35,12.92,0.4,10.65,9.4
2020-03-14 07:00:00,26.5,48.0,29.05,16.25,0.5,4.65,10.62
2020-03-14 08:00:00,32.0,56.5,28.27,18.08,0.62,5.2,9.4
2020-03-14 09:00:00,35.5,59.0,28.52,16.4,0.62,13.6,11.32
2020-03-14 10:00:00,34.5,59.0,27.88,12.6,0.6,24.73,11.07
2020-03-14 11:00:00,40.0,75.0,28.33,13.53,0.75,27.2,12.3
2020-03-14 12:00:00,42.5,88.5,28.52,12.15,0.7,38.45,12.43
2020-03-14 13:00:00,39.0,89.5,27.8,11.98,0.6,41.78,13.38
2020-03-14 14:00:00,38.5,95.0,28.07,10.95,0.45,44.32,13.2
2020-03-14 15:00:00,36.0,115.0,27.12,17.3,0.55,31.22,12.47
2020-03-14 16:00:00,38.0,104.5,26.57,19.4,0.6,33.98,11.95
2020-03-14 17:00:00,43.0,88.0,26.9,22.77,0.67,35.4,11.92
2020-03-14 18:00:00,66.5,97.0,27.52,30.82,0.9,14.93,13.0
2020-03-14 19:00:00,70.0,144.0,25.68,44.97,1.08,3.03,14.5
2020-03-14 20:00:00,59.0,163.5,26.02,46.02,1.08,2.15,14.4
2020-03-14 21:00:00,62.5,170.0,26.23,53.53,1.27,1.67,15.07
2020-03-14 22:00:00,58.5,153.0,26.75,57.08,1.18,1.57,14.93
2020-03-14 23:00:00,55.5,144.0,27.12,49.25,1.02,5.55,14.82
2020-03-15 00:00:00,52.0,113.5,26.1,22.58,0.7,21.1,18.23
2020-03-15 01:00:00,49.5,90.0,26.15,33.58,0.78,5.5,16.85
2020-03-15 02:00:00,50.0,111.0,26.85,75.9,0.8,2.1,13.1
2020-03-15 03:00:00,60.0,154.0,23.9,65.9,0.9,1.82,12.75
2020-03-15 04:00:00,67.0,157.0,22.05,64.93,0.83,2.05,13.65
2020-03-15 05:00:00,59.5,126.5,25.98,50.25,0.8,2.1,12.32
2020-03-15 06:00:00,57.0,123.5,26.18,47.3,0.88,2.28,12.03
2020-03-15 07:00:00,67.5,142.5,23.62,68.97,1.0,1.5,12.18
2020-03-15 08:00:00,75.5,162.0,27.85,77.38,1.05,2.73,13.18
2020-03-15 09:00:00,78.0,168.0,29.25,62.52,0.95,9.68,13.43
2020-03-15 10:00:00,66.5,136.5,27.32,31.62,0.7,34.83,14.03
2020-03-15 11:00:00,53.0,100.5,27.1,22.9,0.6,47.38,15.45
2020-03-15 12:00:00,44.5,88.0,26.8,15.15,0.5,60.35,14.23
2020-03-15 13:00:00,36.0,79.0,26.57,11.38,0.45,66.47,13.52
2020-03-15 14:00:00,34.5,78.5,25.7,9.32,0.43,69.58,13.8
2020-03-15 15:00:00,34.5,80.0,24.55,8.0,0.4,72.07,13.55
2020-03-15 16:00:00,31.0,78.5,24.42,7.5,0.35,74.65,13.25
2020-03-15 17:00:00,27.5,75.5,23.6,6.58,0.5,73.18,12.88
2020-03-15 18:00:00,28.0,73.0,23.05,9.62,0.62,64.6,13.68
2020-03-15 19:00:00,35.0,92.0,23.25,24.48,0.88,30.55,15.93
2020-03-15 20:00:00,44.0,118.5,22.82,49.4,1.07,8.9,16.2
2020-03-15 21:00:00,57.0,156.5,25.75,56.7,1.35,2.17,15.85
2020-03-15 22:00:00,70.5,188.0,25.42,47.42,1.27,2.6,16.52
2020-03-15 23:00:00,74.0,191.5,25.18,40.7,1.25,3.8,16.12
2020-03-16 00:00:00,70.0,193.0,25.55,40.77,1.2,3.45,14.9
2020-03-16 01:00:00,67.0,181.0,26.15,38.88,0.9,2.92,12.85
2020-03-16 02:00:00,71.0,169.5,30.15,37.62,0.85,5.1,13.0
2020-03-16 03:00:00,73.0,159.5,26.15,27.35,0.85,10.28,14.1
2020-03-16 04:00:00,66.5,148.0,25.4,35.98,0.88,4.97,13.1
2020-03-16 05:00:00,59.5,140.0,26.15,29.42,0.9,6.62,12.17
2020-03-16 06:00:00,67.5,146.0,27.93,35.08,0.95,2.7,11.47
2020-03-16 07:00:00,79.0,160.5,28.35,41.78,0.88,2.35,12.6
2020-03-16 08:00:00,89.0,186.0,29.07,45.3,0.85,5.07,15.95
2020-03-16 09:00:00,90.0,199.0,27.93,44.03,0.93,9.82,16.2
2020-03-16 10:00:00,66.5,171.5,26.6,32.53,0.85,25.23,16.1
2020-03-16 11:00:00,47.5,149.0,25.42,25.65,0.83,41.53,14.9
2020-03-16 12:00:00,47.5,148.0,26.77,23.0,0.78,55.65,15.55
2020-03-16 13:00:00,47.0,144.5,26.0,18.8,0.65,67.5,14.5
2020-03-16 14:00:00,43.0,119.0,25.2,14.1,0.47,77.72,13.6
2020-03-16 15:00:00,36.0,106.0,24.65,16.5,0.5,74.8,13.12
2020-03-16 16:00:00,30.5,103.5,24.4,15.32,0.55,70.28,12.85
2020-03-16 17:00:00,32.0,97.5,24.62,15.72,0.57,66.15,13.75
2020-03-16 18:00:00,33.5,103.0,23.45,23.7,0.82,40.1,13.48
2020-03-16 19:00:00,36.0,123.5,23.2,42.68,1.3,8.85,13.43
2020-03-16 20:00:00,43.0,165.5,23.17,86.62,2.15,1.4,15.2
2020-03-16 21:00:00,53.5,211.0,23.82,100.1,2.33,1.38,15.33
2020-03-16 22:00:00,61.5,230.5,24.95,95.88,2.2,1.4,14.88
2020-03-16 23:00:00,72.5,229.0,28.12,83.95,2.0,1.83,15.52
2020-03-17 00:00:00,87.5,234.0,28.8,76.05,1.6,1.25,15.92
2020-03-17 01:00:00,89.0,227.5,29.25,67.55,1.18,1.68,14.97
2020-03-17 02:00:00,82.0,200.0,32.85,69.38,0.95,2.5,13.7
2020-03-17 03:00:00,85.0,194.0,28.35,57.1,0.75,2.17,14.6
2020-03-17 04:00:00,87.5,196.0,27.73,52.38,0.67,2.75,13.95
2020-03-17 05:00:00,85.0,183.5,28.8,56.83,0.62,1.95,12.95
2020-03-17 06:00:00,88.5,186.0,30.7,46.4,0.6,2.67,13.68
2020-03-17 07:00:00,105.0,204.5,32.2,56.0,0.77,2.65,14.95
2020-03-17 08:00:00,123.5,232.0,33.9,49.15,0.75,6.95,18.15
2020-03-17 09:00:00,115.5,238.0,31.6,40.25,0.7,20.25,19.05
2020-03-17 10:00:00,84.0,204.0,45.67,27.88,0.5,45.1,19.32
2020-03-17 11:00:00,61.5,165.0,31.6,24.8,0.9,60.4,20.9
2020-03-17 12:00:00,51.0,137.5,31.02,22.35,0.9,67.53,19.8
2020-03-17 13:00:00,39.0,121.5,29.85,19.73,1.05,62.67,16.7
2020-03-17 14:00:00,34.0,114.5,29.72,18.75,1.2,60.12,16.57
2020-03-17 15:00:00,32.5,106.0,30.2,17.77,1.2,61.25,16.2
2020-03-17 16:00:00,29.0,103.5,31.23,19.15,1.23,67.9,13.93
2020-03-17 17:00:00,29.0,109.5,31.53,20.73,1.35,56.5,13.05
2020-03-17 18:00:00,32.0,112.5,27.5,26.05,1.57,51.58,13.07
2020-03-17 19:00:00,33.5,123.5,25.9,46.5,1.83,15.6,14.95
2020-03-17 20:00:00,39.5,145.5,25.8,64.3,2.12,3.4,19.18
2020-03-17 21:00:00,54.0,178.5,26.05,98.28,2.88,2.52,20.6
2020-03-17 22:00:00,62.5,202.5,26.3,97.77,2.75,2.3,21.48
2020-03-17 23:00:00,70.0,210.5,27.62,100.43,2.85,2.47,24.45
2020-03-18 00:00:00,80.0,216.0,28.68,126.8,2.92,2.1,25.58
2020-03-18 01:00:00,85.5,220.5,27.15,151.7,2.55,2.3,24.45
2020-03-18 02:00:00,83.0,211.5,32.15,118.85,1.95,2.95,21.02
2020-03-18 03:00:00,81.0,195.5,29.25,104.3,1.5,3.75,18.9
2020-03-18 04:00:00,76.5,178.5,29.77,69.98,1.17,6.42,19.2
2020-03-18 05:00:00,67.5,153.0,30.58,58.45,1.1,6.05,17.8
2020-03-18 06:00:00,62.5,138.0,30.7,49.38,1.12,9.57,16.15
2020-03-18 07:00:00,61.5,141.0,31.0,55.22,1.3,5.03,15.65
2020-03-18 08:00:00,69.5,166.0,32.05,59.65,1.6,8.15,16.65
2020-03-18 09:00:00,78.0,194.5,32.45,45.83,1.6,25.1,19.75
2020-03-18 10:00:00,74.5,188.5,30.27,35.52,1.55,42.17,20.9
2020-03-18 11:00:00,62.5,155.5,29.23,27.48,1.5,61.1,20.62
2020-03-18 12:00:00,53.5,137.5,28.8,23.75,1.43,71.9,18.9
2020-03-18 13:00:00,47.5,127.0,26.9,20.48,1.35,77.78,18.38
2020-03-18 14:00:00,44.5,118.0,25.92,17.5,1.3,80.4,18.68
2020-03-18 15:00:00,40.0,112.5,25.55,15.83,1.3,79.78,19.05
2020-03-18 16:00:00,30.5,116.5,25.73,16.0,1.4,68.9,17.12
2020-03-18 17:00:00,24.5,116.5,25.75,18.82,1.4,62.25,17.05
2020-03-18 18:00:00,24.5,109.0,24.33,29.2,1.55,38.6,17.65
2020-03-18 19:00:00,32.5,146.5,23.27,61.27,2.0,6.12,17.98
2020-03-18 20:00:00,46.0,179.0,24.9,79.22,2.33,1.77,16.45
2020-03-18 21:00:00,55.5,185.5,24.6,88.05,2.62,2.6,18.75
2020-03-18 22:00:00,58.5,196.5,24.75,101.62,2.52,1.65,20.55
2020-03-18 23:00:00,65.5,210.0,27.02,124.45,2.85,2.42,20.68
2020-03-19 00:00:00,75.0,220.0,27.5,127.95,2.85,2.5,20.42
2020-03-19 01:00:00,86.0,236.0,28.23,169.43,2.75,2.6,20.32
2020-03-19 02:00:00,87.0,219.5,34.85,134.98,2.53,2.7,17.3
2020-03-19 03:00:00,89.5,223.0,24.65,243.7,2.8,2.75,19.15
2020-03-19 04:00:00,94.5,236.5,25.5,172.93,2.4,2.75,18.65
2020-03-19 05:00:00,85.0,195.0,27.83,117.35,1.92,2.67,15.45
2020-03-19 06:00:00,82.0,178.0,31.3,102.75,1.88,3.08,15.8
2020-03-19 07:00:00,92.5,192.5,33.17,105.8,1.9,2.65,16.02
2020-03-19 08:00:00,117.5,231.0,38.62,87.15,1.73,4.67,21.23
2020-03-19 09:00:00,144.0,269.5,41.7,68.72,1.43,13.03,30.62
2020-03-19 10:00:00,130.0,245.5,39.25,49.88,1.17,33.38,27.23
2020-03-19 11:00:00,95.0,190.0,37.75,32.05,1.08,57.95,23.18
2020-03-19 12:00:00,75.5,159.5,35.53,23.6,0.9,78.5,23.23
2020-03-19 13:00:00,59.0,140.5,29.32,18.98,1.1,104.7,24.1
2020-03-19 14:00:00,48.5,140.0,28.98,17.4,1.27,104.53,19.57
2020-03-19 15:00:00,46.0,134.0,28.73,17.77,1.33,87.3,18.5
2020-03-19 16:00:00,43.5,112.0,28.02,16.77,1.38,82.0,18.55
2020-03-19 17:00:00,45.0,112.0,26.88,20.07,1.5,74.75,18.38
2020-03-19 18:00:00,50.25,126.75,27.3,25.1,1.65,62.62,18.73
2020-03-19 19:00:00,53.0,146.0,27.57,37.65,1.85,26.85,19.45
2020-03-19 20:00:00,63.5,176.5,26.2,60.83,2.02,3.02,22.57
2020-03-19 21:00:00,73.0,192.0,27.6,37.8,1.92,14.55,21.55
2020-03-19 22:00:00,95.0,205.0,29.28,26.45,1.8,25.07,26.9
2020-03-19 23:00:00,112.0,216.5,29.65,30.95,1.88,9.55,24.55
2020-03-20 00:00:00,113.0,231.5,29.75,43.6,1.82,13.62,44.83
2020-03-20 01:00:00,115.0,246.5,26.73,101.03,2.15,11.97,40.02
2020-03-20 02:00:00,106.5,237.5,32.9,58.35,2.12,10.9,32.48
2020-03-20 03:00:00,95.0,228.0,28.5,61.35,2.0,5.2,31.8
2020-03-20 04:00:00,83.5,192.0,25.15,55.73,1.98,5.75,28.62
2020-03-20 05:00:00,78.0,172.0,23.57,97.3,2.08,3.12,26.1
2020-03-20 06:00:00,86.0,201.5,30.3,105.15,2.25,3.45,21.35
2020-03-20 07:00:00,90.0,203.0,28.6,92.97,2.1,3.47,19.77
2020-03-20 08:00:00,97.0,203.5,30.82,92.95,1.88,4.22,19.12
2020-03-20 09:00:00,96.0,217.5,32.8,61.7,1.65,18.75,27.55
2020-03-20 10:00:00,78.5,190.0,33.9,43.78,1.58,40.75,33.45
2020-03-20 11:00:00,81.5,192.0,36.7,27.8,1.5,78.22,36.02
2020-03-20 12:00:00,85.5,206.0,35.42,19.25,1.4,96.1,34.05
2020-03-20 13:00:00,80.5,189.5,34.92,14.38,1.45,111.22,30.95
2020-03-20 14:00:00,78.5,170.0,33.17,11.85,1.42,104.43,25.6
2020-03-20 15:00:00,72.5,161.5,33.23,12.48,1.35,99.7,25.83
2020-03-20 16:00:00,68.0,167.0,33.15,12.85,1.12,122.17,24.35
2020-03-20 17:00:00,,,36.02,14.7,1.08,112.32,23.27
2020-03-20 18:00:00,64.0,141.0,34.03,18.17,1.02,73.83,20.7
2020-03-20 19:00:00,65.0,165.5,30.27,30.38,1.6,42.15,22.85
2020-03-20 20:00:00,72.0,205.5,30.42,49.07,2.7,18.82,23.12
2020-03-20 21:00:00,97.5,252.5,31.3,76.2,3.43,2.6,22.7
2020-03-20 22:00:00,121.0,306.5,30.38,113.85,4.28,2.73,23.53
2020-03-20 23:00:00,123.0,325.0,31.45,76.8,3.53,9.4,20.52
2020-03-21 00:00:00,96.5,247.5,30.9,39.75,2.4,19.05,17.7
2020-03-21 01:00:00,67.0,156.5,28.32,74.65,2.08,5.08,14.03
2020-03-21 02:00:00,69.5,161.5,30.8,79.12,1.68,5.35,9.1
2020-03-21 03:00:00,64.0,159.5,26.5,63.95,1.4,3.52,10.7
2020-03-21 04:00:00,45.0,117.5,21.55,57.22,1.38,3.8,9.48
2020-03-21 05:00:00,39.5,98.5,25.07,93.9,1.45,1.85,7.78
2020-03-21 06:00:00,46.0,132.5,27.05,87.85,1.45,1.73,10.3
2020-03-21 07:00:00,46.5,158.5,27.03,66.62,1.6,2.45,11.32
2020-03-21 08:00:00,38.0,124.5,26.32,45.98,1.52,10.95,13.15
2020-03-21 09:00:00,42.5,111.5,29.02,38.23,1.38,20.88,16.07
2020-03-21 10:00:00,78.0,159.5,33.67,29.73,1.32,39.23,20.12
2020-03-21 11:00:00,108.0,206.0,36.55,24.02,1.5,56.43,23.1
2020-03-21 12:00:00,96.5,194.5,34.73,19.7,1.48,84.77,24.9
2020-03-21 13:00:00,83.5,169.5,33.38,17.75,1.45,108.68,27.05
2020-03-21 14:00:00,78.0,160.5,31.75,16.4,1.48,122.15,25.52
2020-03-21 15:00:00,69.0,158.0,29.52,16.7,1.52,115.35,24.7
2020-03-21 16:00:00,69.5,166.5,29.05,21.33,1.6,85.7,26.92
2020-03-21 17:00:00,57.0,136.0,26.1,21.95,1.42,57.52,23.5
2020-03-21 18:00:00,35.5,97.5,24.32,28.1,1.62,41.62,22.9
2020-03-21 19:00:00,37.0,145.0,24.4,46.67,1.92,8.43,23.57
2020-03-21 20:00:00,55.0,188.5,23.57,95.45,2.72,2.05,25.6
2020-03-21 21:00:00,78.0,216.0,28.5,107.57,3.03,2.45,27.15
2020-03-21 22:00:00,106.0,266.0,29.08,147.8,3.77,2.4,29.45
2020-03-21 23:00:00,114.0,261.5,28.35,108.8,3.1,2.75,26.73
2020-03-22 00:00:00,120.5,239.0,31.65,65.8,2.4,4.8,24.05
2020-03-22 01:00:00,134.0,235.5,32.92,42.92,1.95,16.45,26.85
2020-03-22 02:00:00,144.0,241.5,37.75,39.15,1.67,11.3,24.62
2020-03-22 03:00:00,138.5,224.5,28.0,25.5,1.6,14.12,30.35
2020-03-22 04:00:00,103.0,169.5,27.18,30.1,1.48,7.58,23.23
2020-03-22 05:00:00,82.5,142.5,27.48,30.55,1.45,4.65,19.38
2020-03-22 06:00:00,82.0,148.0,27.5,75.72,1.72,2.55,17.55
2020-03-22 07:00:00,87.0,150.0,30.0,62.48,1.77,2.65,18.23
2020-03-22 08:00:00,84.5,144.0,30.95,42.3,1.68,7.97,21.4
2020-03-22 09:00:00,80.5,138.0,31.1,30.05,1.5,29.02,24.12
2020-03-22 10:00:00,83.0,134.0,32.55,23.38,1.5,54.2,27.7
2020-03-22 11:00:00,69.5,117.5,31.7,15.7,1.4,72.3,29.2
2020-03-22 12:00:00,50.0,94.5,31.0,10.2,1.23,80.1,26.02
2020-03-22 13:00:00,46.0,79.0,29.68,7.38,1.1,85.1,23.0
2020-03-22 14:00:00,43.5,71.0,27.67,6.05,1.15,80.95,14.43
2020-03-22 15:00:00,39.0,71.5,26.8,6.03,1.1,78.12,16.75
2020-03-22 16:00:00,40.5,71.5,25.25,5.55,0.95,73.62,12.65
2020-03-22 17:00:00,37.5,66.0,24.93,6.15,1.0,69.8,16.55
2020-03-22 18:00:00,34.0,65.0,24.62,5.28,1.0,66.15,18.57
2020-03-22 19:00:00,32.5,67.5,24.75,7.83,1.05,57.42,14.75
2020-03-22 20:00:00,40.0,77.5,25.15,11.93,1.12,43.75,14.35
2020-03-22 21:00:00,51.0,90.0,25.27,16.53,1.2,33.27,15.3
2020-03-22 22:00:00,53.5,94.0,25.2,19.25,1.32,24.62,14.07
2020-03-22 23:00:00,54.0,89.0,25.17,21.48,1.27,16.68,13.85
2020-03-23 00:00:00,46.5,79.0,24.62,15.35,1.2,29.2,14.7
2020-03-23 01:00:00,42.0,70.0,23.73,19.0,1.18,21.73,15.22
2020-03-23 02:00:00,41.0,69.5,26.38,17.18,1.25,21.2,17.82
2020-03-23 03:00:00,47.0,82.5,24.4,11.75,1.4,27.7,23.7
2020-03-23 04:00:00,59.0,91.0,23.7,11.4,1.38,27.95,20.8
2020-03-23 05:00:00,61.5,90.5,23.93,14.07,1.38,19.68,19.15
2020-03-23 06:00:00,57.0,88.5,24.12,15.88,1.42,17.77,15.55
2020-03-23 07:00:00,57.5,100.0,22.93,36.83,1.5,8.72,17.45
2020-03-23 08:00:00,62.0,128.5,23.35,33.27,1.65,10.52,16.73
2020-03-23 09:00:00,59.5,167.0,25.38,16.65,1.48,32.38,22.73
2020-03-23 10:00:00,46.5,140.5,25.15,11.57,1.52,51.8,22.45
2020-03-23 11:00:00,33.0,72.5,24.55,6.85,1.3,68.33,23.05
2020-03-23 12:00:00,28.5,60.5,24.77,6.62,1.35,82.85,23.35
2020-03-23 13:00:00,30.5,75.5,25.5,6.78,1.23,90.85,22.27
2020-03-23 14:00:00,32.5,82.0,25.15,6.28,1.1,98.03,19.7
2020-03-23 15:00:00,33.0,80.0,24.77,5.82,1.12,106.65,21.58
2020-03-23 16:00:00,35.0,77.0,24.38,7.42,1.17,104.88,21.05
2020-03-23 17:00:00,34.0,67.0,23.57,6.42,1.2,101.08,19.68
2020-03-23 18:00:00,33.5,72.0,24.18,9.17,1.22,70.55,20.85
2020-03-23 19:00:00,36.5,92.0,24.65,9.6,1.3,59.45,20.95
2020-03-23 20:00:00,43.0,106.5,25.02,10.35,1.42,46.98,19.3
2020-03-23 21:00:00,57.5,121.0,25.1,18.18,1.7,24.78,20.25
2020-03-23 22:00:00,58.0,113.5,24.1,29.4,1.88,10.65,17.25
2020-03-23 23:00:00,49.0,107.0,24.25,28.38,1.98,4.88,17.25
2020-03-24 00:00:00,61.5,130.0,25.12,24.0,1.95,9.12,24.88
2020-03-24 01:00:00,84.5,150.5,27.38,17.18,1.62,28.5,29.8
2020-03-24 02:00:00,90.5,148.5,29.73,15.73,1.3,25.35,24.62
2020-03-24 03:00:00,81.0,128.5,25.05,14.85,1.2,21.15,21.35
2020-03-24 04:00:00,73.0,109.5,24.98,16.18,1.3,19.55,19.95
2020-03-24 05:00:00,65.0,107.5,25.55,16.92,1.32,15.5,17.38
2020-03-24 06:00:00,62.5,117.5,27.1,23.6,1.38,8.3,15.85
2020-03-24 07:00:00,63.5,133.5,26.05,42.05,1.62,3.62,14.88
2020-03-24 08:00:00,81.5,178.0,32.5,34.88,1.6,11.15,18.55
2020-03-24 09:00:00,89.0,188.0,30.6,18.7,1.48,32.03,22.75
2020-03-24 10:00:00,72.0,145.0,30.53,13.08,1.38,45.78,23.8
2020-03-24 11:00:00,62.5,125.5,31.62,10.57,1.38,62.33,27.4
2020-03-24 12:00:00,57.5,124.5,31.25,9.15,1.35,72.38,27.0
2020-03-24 13:00:00,57.0,120.0,30.88,7.03,1.27,73.92,25.7
2020-03-24 14:00:00,54.5,111.5,30.28,5.62,1.27,73.92,20.25
2020-03-24 15:00:00,50.5,106.0,29.9,8.25,1.3,71.38,19.78
2020-03-24 16:00:00,50.5,106.5,29.5,8.03,1.35,60.88,17.68
2020-03-24 17:00:00,45.0,175.5,28.55,6.45,1.2,45.15,14.47
2020-03-24 18:00:00,27.5,136.5,26.15,11.68,1.23,29.33,12.75
2020-03-24 19:00:00,16.0,37.5,25.23,14.73,1.23,23.0,12.92
2020-03-24 20:00:00,20.0,60.0,25.3,15.82,1.1,18.15,15.25
2020-03-24 21:00:00,29.0,73.5,25.2,14.3,1.1,17.27,15.68
2020-03-24 22:00:00,30.5,60.0,25.75,31.38,1.35,4.35,16.6
2020-03-24 23:00:00,28.5,52.0,25.95,29.85,1.5,2.58,15.35
2020-03-25 00:00:00,30.0,57.0,25.88,23.82,1.33,2.23,14.88
2020-03-25 01:00:00,28.5,59.0,25.68,29.38,1.38,1.52,15.15
2020-03-25 02:00:00,28.5,57.5,31.05,24.83,1.4,2.65,15.28
2020-03-25 03:00:00,30.5,53.0,24.7,21.85,1.4,2.08,20.5
2020-03-25 04:00:00,33.5,52.0,24.62,20.27,1.35,2.1,16.15
