Datetime,PM2.5 (ug/m3),PM10 (ug/m3),SO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-01-31 13:00:00,56.25,107.75,8.55,105.72,10.18,1.02,81.28
2020-01-31 14:00:00,37.25,83.75,10.6,16.27,11.97,0.96,73.88
2020-01-31 15:00:00,31.75,72.5,11.65,18.92,11.47,1.06,95.1
2020-01-31 16:00:00,16.75,85.0,10.25,15.65,12.2,1.04,75.1
2020-01-31 17:00:00,41.25,81.5,10.25,17.1,11.57,1.08,67.83
2020-01-31 18:00:00,13.0,79.75,10.68,21.2,11.55,1.3,56.38
2020-01-31 19:00:00,48.0,80.25,10.28,24.43,12.43,1.4,51.7
2020-01-31 20:00:00,39.25,83.0,10.12,29.15,12.35,1.48,49.45
2020-01-31 21:00:00,49.0,80.0,9.3,37.77,13.97,1.61,43.65
2020-01-31 22:00:00,,,8.15,26.35,13.85,1.42,43.0
2020-01-31 23:00:00,44.5,84.25,7.22,12.65,14.45,1.1,49.42
2020-02-01 00:00:00,40.0,82.0,6.92,12.88,15.35,1.35,39.6
2020-02-01 01:00:00,74.75,107.0,7.0,10.43,16.15,1.24,38.93
2020-02-01 02:00:00,95.0,122.0,6.65,8.75,15.98,1.14,39.15
2020-02-01 03:00:00,66.0,85.0,6.4,9.3,16.65,1.05,71.03
2020-02-01 04:00:00,62.25,87.5,5.5,6.43,19.0,0.96,21.35
2020-02-01 05:00:00,50.25,89.5,6.57,4.8,13.07,0.83,27.18
2020-02-01 06:00:00,48.0,73.0,8.55,5.28,13.4,0.82,31.62
2020-02-01 07:00:00,46.25,67.0,8.53,7.18,14.23,0.91,29.43
2020-02-01 08:00:00,52.75,69.5,8.38,12.1,15.4,1.09,31.05
2020-02-01 09:00:00,62.5,87.25,6.85,12.65,16.65,1.07,50.55
2020-02-01 10:00:00,58.0,90.75,5.47,9.97,17.45,0.63,67.97
2020-02-01 11:00:00,30.25,81.75,5.38,12.57,19.98,0.49,72.05
2020-02-01 12:00:00,33.0,58.25,6.0,16.75,15.77,0.63,80.1
2020-02-01 13:00:00,44.25,62.75,7.3,106.55,14.55,0.94,75.1
2020-02-01 14:00:00,24.75,63.5,7.62,15.4,13.12,0.89,67.9
2020-02-01 15:00:00,7.0,56.5,7.07,14.95,11.92,0.83,61.62
2020-02-01 16:00:00,27.0,49.75,9.2,13.6,12.07,0.82,63.48
2020-02-01 17:00:00,23.0,51.25,11.2,10.67,12.05,0.64,58.7
2020-02-01 18:00:00,20.0,49.0,8.85,17.02,12.12,0.96,57.92
2020-02-01 19:00:00,34.0,58.0,8.47,22.8,12.4,1.07,53.7
2020-02-01 20:00:00,34.25,58.25,7.62,21.43,12.68,1.03,49.25
2020-02-01 21:00:00,33.0,58.5,9.25,29.15,12.27,1.14,43.85
2020-02-01 22:00:00,27.0,57.0,8.85,14.0,13.1,0.9,47.88
2020-02-01 23:00:00,36.75,54.75,9.97,6.7,13.4,0.74,58.4
2020-02-02 00:00:00,35.75,50.5,8.83,5.33,13.05,0.74,61.98
2020-02-02 01:00:00,34.75,52.5,7.57,6.42,13.15,0.8,60.25
2020-02-02 02:00:00,33.75,63.0,6.75,5.85,13.15,0.81,52.4
2020-02-02 03:00:00,35.25,63.5,6.2,6.62,15.03,0.88,70.88
2020-02-02 04:00:00,42.25,66.0,5.92,6.33,18.48,0.88,37.88
2020-02-02 05:00:00,44.25,66.25,6.2,5.78,13.08,0.75,34.67
2020-02-02 06:00:00,46.5,59.25,6.85,6.4,14.12,0.76,32.48
2020-02-02 07:00:00,39.0,63.0,6.72,13.95,14.97,0.94,33.05
2020-02-02 08:00:00,32.5,64.0,6.83,19.28,16.07,1.0,36.17
2020-02-02 09:00:00,35.25,64.0,6.33,12.6,15.65,0.65,54.97
2020-02-02 10:00:00,21.0,55.0,6.65,5.62,16.38,0.57,64.1
2020-02-02 11:00:00,26.0,50.0,7.12,10.67,21.12,0.48,67.62
2020-02-02 12:00:00,23.5,56.25,8.57,13.5,16.1,0.54,63.48
2020-02-02 13:00:00,31.75,56.0,9.02,101.9,14.22,0.73,59.6
2020-02-02 14:00:00,25.0,53.0,8.15,12.12,12.85,0.78,59.33
2020-02-02 15:00:00,28.0,42.75,8.8,12.03,11.77,0.76,58.2
2020-02-02 16:00:00,23.25,41.25,8.12,12.1,12.1,0.77,59.42
2020-02-02 17:00:00,25.25,41.25,10.33,12.0,12.15,0.79,60.75
2020-02-02 18:00:00,20.75,47.5,9.07,11.0,12.65,0.82,63.02
2020-02-02 19:00:00,27.0,49.5,8.47,15.15,13.55,0.96,66.3
2020-02-02 20:00:00,38.75,62.25,8.6,26.93,12.88,1.28,58.27
2020-02-02 21:00:00,37.75,69.75,8.6,13.35,14.12,1.03,65.15
2020-02-02 22:00:00,39.0,72.5,7.88,8.78,13.9,0.93,64.97
2020-02-02 23:00:00,45.0,74.0,7.78,24.9,13.72,1.27,45.48
2020-02-03 00:00:00,51.0,90.0,7.65,22.12,13.38,1.23,41.92
2020-02-03 01:00:00,51.5,91.5,6.75,19.83,14.6,1.24,34.83
2020-02-03 02:00:00,57.25,96.5,5.12,16.7,15.18,1.36,30.77
2020-02-03 03:00:00,71.5,98.25,5.12,12.03,17.35,1.26,62.53
2020-02-03 04:00:00,75.75,98.0,4.5,9.08,19.12,1.1,33.98
2020-02-03 05:00:00,75.0,95.0,4.95,8.2,13.95,0.93,31.53
2020-02-03 06:00:00,46.25,62.25,5.93,7.38,13.3,0.81,34.0
2020-02-03 07:00:00,41.0,54.0,5.02,11.12,14.23,1.06,30.22
2020-02-03 08:00:00,37.5,63.5,6.05,16.08,14.33,0.96,32.02
2020-02-03 09:00:00,,65.0,6.0,15.62,14.8,1.07,43.92
2020-02-03 10:00:00,63.0,86.0,5.85,17.28,16.83,0.95,68.65
2020-02-03 11:00:00,23.0,80.0,5.1,21.62,18.73,0.8,82.2
2020-02-03 12:00:00,26.0,79.0,7.2,21.02,15.07,0.95,63.8
2020-02-03 13:00:00,33.5,71.0,8.07,107.08,12.85,0.94,58.9
2020-02-03 14:00:00,28.0,54.75,8.2,17.38,12.6,0.95,53.58
2020-02-03 15:00:00,22.5,50.25,8.9,17.82,12.45,0.92,49.12
2020-02-03 16:00:00,11.25,47.5,8.72,17.05,12.75,0.95,52.73
2020-02-03 17:00:00,5.5,47.0,8.9,19.02,12.3,0.95,53.27
2020-02-03 18:00:00,22.75,49.25,10.33,18.48,13.85,1.12,49.08
2020-02-03 19:00:00,27.25,49.75,10.1,21.18,13.18,1.18,50.12
2020-02-03 20:00:00,31.25,56.0,10.22,22.67,13.22,1.26,49.4
2020-02-03 21:00:00,24.0,53.5,10.07,29.23,13.97,1.24,40.75
2020-02-03 22:00:00,27.0,64.0,8.93,16.3,13.22,0.93,42.9
2020-02-03 23:00:00,25.25,53.25,9.1,9.6,14.27,0.84,43.3
2020-02-04 00:00:00,26.0,57.0,7.85,7.92,14.22,0.75,43.3
2020-02-04 01:00:00,41.0,47.0,7.28,5.83,14.15,0.72,45.42
2020-02-04 02:00:00,22.0,41.0,7.22,4.75,14.32,0.7,43.6
2020-02-04 03:00:00,22.0,41.0,7.33,4.5,15.33,0.7,69.18
2020-02-04 04:00:00,27.0,34.0,7.97,4.95,17.98,0.73,29.12
2020-02-04 05:00:00,27.0,34.0,9.1,6.75,12.6,0.7,26.6
2020-02-04 06:00:00,,,9.82,6.45,14.85,0.71,30.2
2020-02-04 07:00:00,27.75,44.0,9.45,6.83,15.0,0.81,27.48
2020-02-04 08:00:00,48.0,50.0,9.1,11.15,16.52,0.94,28.17
2020-02-04 09:00:00,42.25,68.5,9.43,14.9,17.35,0.96,39.65
2020-02-04 10:00:00,51.5,79.25,10.32,20.8,20.15,0.8,53.7
2020-02-04 11:00:00,49.0,84.0,8.7,22.48,21.42,0.6,59.52
2020-02-04 12:00:00,44.0,64.25,9.27,19.0,15.88,0.72,55.5
2020-02-04 13:00:00,33.5,51.25,8.43,110.33,15.95,0.82,56.92
2020-02-04 14:00:00,19.25,53.25,9.38,18.62,13.68,0.79,56.02
2020-02-04 15:00:00,14.0,46.0,8.85,15.58,12.93,0.68,55.98
2020-02-04 16:00:00,9.75,41.25,9.85,17.15,12.88,0.66,54.75
2020-02-04 17:00:00,22.0,45.75,12.32,20.17,12.47,0.89,45.12
2020-02-04 18:00:00,18.0,49.0,12.55,19.85,12.27,1.09,48.88
2020-02-04 19:00:00,24.0,52.0,12.05,20.15,13.4,1.17,49.68
2020-02-04 20:00:00,33.0,66.0,11.77,26.7,13.0,1.37,43.15
2020-02-04 21:00:00,33.5,65.75,9.0,28.8,13.15,1.32,36.25
2020-02-04 22:00:00,32.25,62.25,6.2,25.23,13.45,1.25,32.67
2020-02-04 23:00:00,31.75,58.75,6.62,15.2,13.7,1.24,25.75
2020-02-05 00:00:00,55.0,73.0,5.58,10.75,14.07,1.06,32.17
2020-02-05 01:00:00,35.75,68.25,6.75,9.2,13.65,0.96,30.0
2020-02-05 02:00:00,37.5,58.0,6.8,11.33,13.5,0.87,29.32
2020-02-05 03:00:00,33.75,52.5,6.62,8.05,15.15,0.85,58.02
2020-02-05 04:00:00,25.0,54.75,7.47,7.47,18.82,0.91,19.73
2020-02-05 05:00:00,25.5,60.25,8.1,7.7,13.93,1.0,19.95
2020-02-05 06:00:00,45.0,70.0,9.32,7.62,14.62,0.97,22.95
2020-02-05 07:00:00,50.0,62.0,9.25,9.55,15.18,1.06,23.72
2020-02-05 08:00:00,50.0,62.0,10.02,13.05,15.85,1.19,25.52
2020-02-05 09:00:00,60.0,86.0,8.38,15.55,16.8,1.2,38.38
2020-02-05 10:00:00,59.25,83.75,6.15,10.35,18.25,0.78,56.2
2020-02-05 11:00:00,48.0,72.25,6.4,17.25,18.95,0.8,63.2
2020-02-05 12:00:00,21.0,58.0,7.2,16.23,15.38,0.84,75.92
2020-02-05 13:00:00,34.5,58.75,8.55,104.92,13.9,0.94,58.77
2020-02-05 14:00:00,27.0,55.25,9.7,13.43,12.07,0.89,56.02
2020-02-05 15:00:00,29.25,48.5,9.5,16.98,11.22,0.98,55.25
2020-02-05 16:00:00,33.25,50.5,9.55,15.1,10.85,0.88,51.6
2020-02-05 17:00:00,22.25,44.5,9.3,16.57,11.47,0.84,48.1
2020-02-05 18:00:00,14.0,49.0,9.7,22.73,11.15,1.14,49.15
2020-02-05 19:00:00,37.0,58.0,9.6,22.55,11.1,1.16,38.3
2020-02-05 20:00:00,32.75,61.25,10.32,30.35,11.93,1.35,33.4
2020-02-05 21:00:00,24.5,70.5,9.12,12.6,12.35,1.14,31.73
2020-02-05 22:00:00,37.25,69.5,8.72,10.7,12.38,1.12,32.4
2020-02-05 23:00:00,33.0,69.5,6.6,11.82,12.35,0.96,36.07
2020-02-06 00:00:00,27.0,65.0,7.9,8.4,12.9,0.87,37.6
2020-02-06 01:00:00,27.0,56.0,8.57,4.62,12.8,0.68,36.62
2020-02-06 02:00:00,10.0,51.25,9.93,3.88,13.43,0.66,38.8
2020-02-06 03:00:00,22.75,44.5,9.38,3.23,15.42,0.66,68.2
2020-02-06 04:00:00,24.5,40.0,10.05,4.6,18.4,0.7,27.07
2020-02-06 05:00:00,24.75,42.5,9.53,5.22,13.45,0.76,29.15
2020-02-06 06:00:00,32.75,49.5,8.6,5.1,13.78,0.75,28.85
2020-02-06 07:00:00,34.0,49.75,8.5,7.08,13.93,0.81,26.02
2020-02-06 08:00:00,23.0,63.75,8.47,11.65,14.88,0.96,28.95
2020-02-06 09:00:00,55.75,90.25,5.47,13.9,15.1,1.16,36.33
2020-02-06 10:00:00,63.25,90.5,4.15,16.43,17.07,0.92,53.62
2020-02-06 11:00:00,46.0,85.25,5.03,14.82,19.75,0.7,70.03
2020-02-06 12:00:00,6.75,71.75,5.28,11.05,14.55,0.75,76.03
2020-02-06 13:00:00,25.25,65.25,9.25,108.62,13.1,1.08,63.92
2020-02-06 14:00:00,27.25,62.75,11.45,16.27,11.35,1.01,65.88
2020-02-06 15:00:00,17.5,52.75,11.1,16.55,11.1,0.98,67.97
2020-02-06 16:00:00,8.5,53.75,10.85,20.15,10.9,1.12,64.1
2020-02-06 17:00:00,28.25,60.25,9.6,21.7,12.35,0.96,62.0
2020-02-06 18:00:00,43.75,62.25,8.88,21.62,11.25,0.89,59.9
2020-02-06 19:00:00,28.75,57.0,9.25,18.75,10.7,0.72,47.42
2020-02-06 20:00:00,17.5,59.0,8.4,19.68,10.8,0.82,36.1
2020-02-06 21:00:00,29.25,64.75,8.6,14.27,10.7,1.0,33.73
2020-02-06 22:00:00,23.75,62.75,7.95,13.68,10.8,0.98,31.47
2020-02-06 23:00:00,24.0,57.0,8.0,10.27,11.18,0.9,31.3
2020-02-07 00:00:00,27.25,52.25,7.85,7.12,11.57,0.9,30.22
2020-02-07 01:00:00,30.25,55.75,7.0,5.05,12.05,0.76,31.08
2020-02-07 02:00:00,29.5,53.25,6.38,3.48,12.22,0.7,38.52
2020-02-07 03:00:00,12.5,46.25,6.33,3.62,13.28,0.69,68.7
2020-02-07 04:00:00,30.75,42.0,5.77,3.75,16.45,0.67,25.73
2020-02-07 05:00:00,34.75,45.0,6.22,4.08,11.85,0.78,27.82
2020-02-07 06:00:00,31.0,45.0,6.35,4.3,11.85,0.83,29.95
2020-02-07 07:00:00,42.0,55.0,6.52,8.57,11.8,0.99,26.02
2020-02-07 08:00:00,47.0,61.25,6.25,15.8,12.92,1.19,26.35
2020-02-07 09:00:00,61.25,83.0,7.35,17.2,13.85,1.13,35.48
2020-02-07 10:00:00,57.5,92.0,7.98,17.28,14.95,0.83,46.08
2020-02-07 11:00:00,45.0,85.0,7.32,17.4,16.57,0.62,51.2
2020-02-07 12:00:00,21.25,62.0,9.52,16.92,12.12,0.79,52.27
2020-02-07 13:00:00,16.5,55.5,12.6,102.97,12.62,0.96,57.38
2020-02-07 14:00:00,,54.0,17.65,13.0,11.07,0.97,56.65
2020-02-07 15:00:00,16.0,45.0,17.65,18.0,9.1,0.97,46.38
2020-02-07 16:00:00,16.0,45.0,15.38,13.88,10.02,0.89,44.38
2020-02-07 17:00:00,,,13.27,17.35,9.75,1.01,39.48
2020-02-07 18:00:00,33.5,46.5,10.57,18.08,10.35,1.04,41.25
2020-02-07 19:00:00,22.75,50.25,10.95,19.43,11.75,1.12,40.0
2020-02-07 20:00:00,21.75,57.25,12.1,21.47,12.32,1.2,35.6
2020-02-07 21:00:00,44.75,55.75,12.93,20.02,12.6,1.06,36.0
2020-02-07 22:00:00,33.5,51.5,8.93,17.9,13.2,1.08,37.75
2020-02-07 23:00:00,29.25,56.0,8.92,12.05,12.9,1.01,50.12
2020-02-08 00:00:00,34.25,48.25,8.4,6.5,13.78,0.91,58.35
2020-02-08 01:00:00,47.5,54.5,8.75,5.62,14.28,0.85,55.2
2020-02-08 02:00:00,49.0,62.0,10.6,6.45,14.57,0.9,49.58
2020-02-08 03:00:00,39.0,61.5,9.9,6.62,15.9,0.91,75.17
2020-02-08 04:00:00,46.75,65.5,10.35,6.55,19.73,0.86,16.0
2020-02-08 05:00:00,43.0,54.0,10.07,5.85,13.03,0.91,22.27
2020-02-08 06:00:00,41.5,48.5,8.35,5.97,12.22,0.94,28.4
2020-02-08 07:00:00,36.5,48.5,8.85,7.28,12.35,1.06,23.3
2020-02-08 08:00:00,38.5,59.0,8.93,10.23,12.95,1.12,24.3
2020-02-08 09:00:00,61.0,83.0,9.03,11.45,14.15,1.17,38.85
2020-02-08 10:00:00,67.75,95.0,9.72,11.05,15.82,0.83,51.78
2020-02-08 11:00:00,43.75,85.75,9.88,18.9,17.58,0.8,67.6
2020-02-08 12:00:00,46.0,85.0,12.1,13.53,13.77,0.8,66.03
2020-02-08 13:00:00,32.0,62.0,12.3,103.88,12.43,1.05,61.05
2020-02-08 14:00:00,31.25,62.0,15.98,11.55,11.18,0.98,66.75
2020-02-08 15:00:00,28.25,64.0,14.5,11.85,11.3,0.96,70.2
2020-02-08 16:00:00,29.25,65.75,10.95,11.52,11.0,0.93,66.9
2020-02-08 17:00:00,37.75,53.5,9.07,10.35,11.28,0.78,65.22
2020-02-08 18:00:00,33.0,57.5,8.8,16.77,11.43,1.01,65.6
2020-02-08 19:00:00,27.0,61.25,9.2,19.38,11.3,1.0,53.8
2020-02-08 20:00:00,23.75,52.5,9.02,28.2,11.22,1.26,39.28
2020-02-08 21:00:00,36.0,57.25,9.93,34.48,10.35,1.27,31.6
2020-02-08 22:00:00,21.75,49.25,9.48,26.4,10.62,1.15,30.3
2020-02-08 23:00:00,25.25,50.5,8.25,24.8,11.1,1.13,28.95
2020-02-09 00:00:00,29.0,52.0,8.45,14.4,11.33,0.95,30.05
2020-02-09 01:00:00,19.5,53.25,11.27,14.85,11.47,1.01,27.92
2020-02-09 02:00:00,32.75,54.5,11.4,11.22,11.4,0.92,30.97
2020-02-09 03:00:00,33.25,48.25,11.12,9.22,12.05,0.94,58.4
2020-02-09 04:00:00,38.75,53.75,10.35,9.43,15.07,0.94,27.32
2020-02-09 05:00:00,39.5,59.5,8.65,9.28,10.93,0.91,23.45
2020-02-09 06:00:00,29.5,61.5,7.15,9.28,10.77,0.95,23.25
2020-02-09 07:00:00,43.25,64.5,7.58,11.07,10.9,1.05,21.75
2020-02-09 08:00:00,53.0,71.0,8.57,13.62,11.38,1.24,31.03
2020-02-09 09:00:00,56.0,78.75,10.57,12.57,11.53,1.11,44.85
2020-02-09 10:00:00,53.0,78.25,10.1,8.88,11.95,0.7,58.25
2020-02-09 11:00:00,35.25,60.25,10.68,12.72,14.3,0.58,72.07
2020-02-09 12:00:00,16.0,56.75,13.77,13.0,11.07,0.66,67.65
2020-02-09 13:00:00,36.0,51.5,11.12,102.58,11.1,0.84,67.83
2020-02-09 14:00:00,33.5,49.5,14.23,12.0,9.82,0.87,69.97
2020-02-09 15:00:00,33.75,56.0,11.05,10.1,9.9,0.82,71.7
2020-02-09 16:00:00,30.75,52.5,9.07,9.65,10.1,0.82,72.27
2020-02-09 17:00:00,27.75,49.5,8.8,8.98,10.07,0.89,69.12
2020-02-09 18:00:00,13.5,45.75,8.75,10.05,9.55,0.91,66.15
2020-02-09 19:00:00,21.25,50.25,8.8,16.0,9.3,1.03,60.03
2020-02-09 20:00:00,34.75,61.5,8.93,16.15,10.65,1.23,61.07
2020-02-09 21:00:00,45.5,72.0,12.8,18.88,10.07,1.02,57.77
2020-02-09 22:00:00,44.0,63.0,19.8,14.57,10.45,1.0,51.42
2020-02-09 23:00:00,67.75,109.25,11.12,17.35,17.77,1.36,62.73
2020-02-10 00:00:00,139.0,203.0,18.65,41.4,67.32,3.19,140.2
2020-02-10 01:00:00,418.0,511.0,17.32,19.5,50.3,2.57,42.03
2020-02-10 02:00:00,393.25,477.0,14.4,14.58,36.7,1.79,41.55
2020-02-10 03:00:00,319.0,375.0,11.25,11.72,23.5,1.65,24.1
2020-02-10 04:00:00,111.5,150.75,10.52,8.8,20.62,1.04,21.35
2020-02-10 05:00:00,73.5,95.5,9.18,7.62,16.8,0.98,22.62
2020-02-10 06:00:00,83.75,112.0,8.12,7.9,18.6,1.05,25.8
2020-02-10 07:00:00,87.75,132.0,7.62,10.52,22.52,1.19,27.85
2020-02-10 08:00:00,134.5,172.5,7.1,14.65,17.9,1.23,27.25
2020-02-10 09:00:00,67.0,109.5,7.95,12.85,16.67,1.12,39.1
2020-02-10 10:00:00,53.0,89.25,8.05,11.78,16.23,0.85,49.25
2020-02-10 11:00:00,28.5,65.25,7.55,9.57,18.43,0.54,53.1
2020-02-10 12:00:00,,54.0,7.8,18.3,16.3,1.0,68.75
2020-02-10 13:00:00,30.75,79.25,11.15,101.7,10.45,1.08,76.62
2020-02-10 14:00:00,46.5,67.75,13.12,15.97,12.07,1.2,76.72
2020-02-10 15:00:00,41.75,64.5,13.15,15.8,11.67,1.16,74.7
2020-02-10 16:00:00,41.5,55.25,13.57,15.12,11.28,1.04,69.7
2020-02-10 17:00:00,43.0,50.0,11.25,18.95,10.25,1.06,65.43
2020-02-10 18:00:00,4.0,67.0,9.28,22.07,10.8,1.28,63.25
2020-02-10 19:00:00,12.75,66.5,9.6,18.45,10.9,1.16,56.8
2020-02-10 20:00:00,38.5,64.0,9.35,25.32,10.78,1.37,47.5
2020-02-10 21:00:00,37.75,60.0,10.43,22.5,11.48,1.16,46.2
2020-02-10 22:00:00,40.0,57.0,11.27,16.73,11.98,1.14,45.85
2020-02-10 23:00:00,28.75,50.75,10.47,9.03,13.2,1.03,49.47
2020-02-11 00:00:00,38.75,53.5,9.88,6.2,12.45,0.92,46.4
2020-02-11 01:00:00,35.0,46.0,9.57,7.32,12.38,0.94,39.2
2020-02-11 02:00:00,44.0,72.5,8.75,7.12,13.45,1.04,36.58
2020-02-11 03:00:00,48.5,79.75,9.22,6.8,14.48,1.0,59.35
2020-02-11 04:00:00,34.5,70.25,9.17,5.3,15.32,0.76,35.57
2020-02-11 05:00:00,39.25,78.0,10.4,11.05,14.62,0.83,35.45
2020-02-11 06:00:00,58.0,99.0,9.4,15.8,19.77,1.08,32.52
2020-02-11 07:00:00,72.0,128.75,10.8,17.7,16.65,1.22,27.23
2020-02-11 08:00:00,74.0,119.25,10.82,20.95,14.05,1.39,27.85
2020-02-11 09:00:00,76.75,113.75,9.88,21.12,14.45,1.34,41.7
2020-02-11 10:00:00,74.25,105.5,7.6,17.73,11.23,0.79,51.47
2020-02-11 11:00:00,15.0,56.0,7.0,11.98,13.65,0.54,65.35
2020-02-11 12:00:00,9.0,60.0,10.3,16.98,11.8,0.78,64.25
2020-02-11 13:00:00,12.5,54.75,8.07,104.28,10.35,0.81,59.85
2020-02-11 14:00:00,17.25,40.0,9.28,17.25,10.02,0.85,62.23
2020-02-11 15:00:00,4.5,40.0,9.62,16.15,9.62,0.77,59.8
2020-02-11 16:00:00,22.0,34.25,8.7,18.6,8.88,0.8,59.17
2020-02-11 17:00:00,28.75,42.75,11.93,19.45,10.05,0.82,52.58
2020-02-11 18:00:00,15.75,41.75,15.95,26.35,9.12,1.01,49.27
2020-02-11 19:00:00,26.5,52.0,32.17,23.65,10.3,1.14,48.02
2020-02-11 20:00:00,35.0,60.5,23.0,29.28,11.67,1.42,42.67
2020-02-11 21:00:00,36.5,64.5,15.88,27.75,11.3,1.33,39.9
2020-02-11 22:00:00,48.25,77.25,17.88,27.78,15.1,1.51,35.42
2020-02-11 23:00:00,70.25,93.5,10.6,18.4,12.62,1.28,33.77
2020-02-12 00:00:00,44.0,68.0,8.6,15.75,12.75,1.35,29.1
2020-02-12 01:00:00,54.5,79.5,7.95,17.93,13.5,1.4,24.32
2020-02-12 02:00:00,58.0,81.5,8.85,13.35,14.35,1.31,25.35
2020-02-12 03:00:00,62.5,83.75,9.03,11.02,15.97,1.22,57.17
2020-02-12 04:00:00,64.5,87.0,8.12,9.05,17.55,1.11,27.05
2020-02-12 05:00:00,67.0,82.5,7.25,8.77,12.93,0.99,23.32
2020-02-12 06:00:00,56.5,67.5,7.1,8.53,14.57,1.02,28.38
2020-02-12 07:00:00,58.25,69.5,7.12,10.05,15.15,1.08,26.85
2020-02-12 08:00:00,59.0,71.0,7.58,20.68,15.7,1.4,26.67
2020-02-12 09:00:00,60.75,103.75,7.3,25.1,14.75,1.47,40.85
2020-02-12 10:00:00,42.75,84.5,6.67,18.57,12.97,0.89,54.6
2020-02-12 11:00:00,13.5,63.25,5.78,13.8,16.55,0.6,69.92
2020-02-12 12:00:00,0.5,73.75,6.05,9.83,12.15,0.65,62.7
2020-02-12 13:00:00,3.5,40.5,11.82,17.77,11.12,0.86,58.62
2020-02-12 14:00:00,8.0,42.0,16.9,16.3,11.45,0.87,64.38
2020-02-12 15:00:00,12.5,43.25,10.38,15.15,9.78,0.83,64.38
2020-02-12 16:00:00,27.75,42.75,9.9,16.18,10.28,0.87,60.12
2020-02-12 17:00:00,5.75,45.0,8.03,20.3,10.23,0.93,53.0
2020-02-12 18:00:00,9.25,37.75,8.85,21.48,9.93,1.08,52.38
2020-02-12 19:00:00,26.75,46.5,10.88,19.1,10.62,1.17,41.75
2020-02-12 20:00:00,39.25,60.0,16.7,23.27,10.45,1.31,45.2
2020-02-12 21:00:00,34.0,69.0,18.3,18.18,11.0,1.18,42.67
2020-02-12 22:00:00,26.25,47.0,15.97,17.75,11.95,1.26,38.7
2020-02-12 23:00:00,39.0,67.5,19.05,14.65,13.65,1.23,40.4
2020-02-13 00:00:00,57.5,86.25,16.48,13.23,12.25,1.27,32.92
2020-02-13 01:00:00,12.75,67.25,12.95,12.5,12.98,1.34,27.05
2020-02-13 02:00:00,36.0,71.0,11.2,11.57,13.05,1.38,22.65
2020-02-13 03:00:00,50.0,75.0,10.62,10.4,16.52,1.35,52.05
2020-02-13 04:00:00,44.0,76.0,9.72,9.85,20.9,1.33,14.65
2020-02-13 05:00:00,44.75,74.25,8.15,10.43,14.83,1.21,10.48
2020-02-13 06:00:00,48.75,71.5,7.05,9.7,16.02,1.27,18.0
2020-02-13 07:00:00,54.5,77.0,7.6,11.5,16.55,1.31,19.35
2020-02-13 08:00:00,55.5,82.25,7.92,16.45,17.0,1.5,23.9
2020-02-13 09:00:00,67.75,111.0,7.75,14.65,19.65,1.45,42.17
2020-02-13 10:00:00,92.25,120.75,8.53,8.67,17.43,0.87,58.88
2020-02-13 11:00:00,65.25,80.25,8.5,5.95,20.35,0.69,64.65
2020-02-13 12:00:00,42.5,60.5,8.95,14.35,14.53,1.06,62.62
2020-02-13 13:00:00,14.75,59.5,7.72,102.92,14.02,1.12,62.3
2020-02-13 14:00:00,37.5,52.5,7.5,10.95,11.98,1.11,61.08
2020-02-13 15:00:00,33.75,51.75,7.53,12.65,11.62,1.02,56.08
2020-02-13 16:00:00,4.0,44.0,7.42,12.3,11.65,1.02,53.53
2020-02-13 17:00:00,12.0,42.5,8.8,16.58,11.25,1.14,57.7
2020-02-13 18:00:00,,47.0,11.45,20.57,11.67,1.35,51.08
2020-02-13 19:00:00,27.75,55.5,14.35,25.85,11.0,1.36,41.12
2020-02-13 20:00:00,40.25,70.25,12.82,30.95,11.2,1.62,39.17
2020-02-13 21:00:00,53.0,65.0,11.88,32.05,11.95,1.73,32.67
2020-02-13 22:00:00,29.75,70.25,10.1,23.55,12.4,1.66,34.48
2020-02-13 23:00:00,41.0,66.0,9.57,13.93,13.38,1.41,33.58
2020-02-14 00:00:00,50.5,59.0,9.78,15.88,13.43,1.34,32.62
2020-02-14 01:00:00,44.25,54.25,9.18,10.45,13.23,1.12,30.75
2020-02-14 02:00:00,19.75,52.5,8.55,11.38,13.3,1.17,26.55
2020-02-14 03:00:00,22.5,64.25,8.85,10.82,15.15,1.36,62.12
2020-02-14 04:00:00,42.0,68.0,8.15,7.68,18.25,1.26,16.3
2020-02-14 05:00:00,58.75,61.5,8.5,6.0,11.8,1.14,26.28
2020-02-14 06:00:00,39.5,49.5,9.9,6.0,11.25,1.11,27.1
2020-02-14 07:00:00,35.25,53.5,9.2,7.05,11.92,1.14,25.5
2020-02-14 08:00:00,32.25,59.75,9.28,12.07,13.18,1.39,26.3
2020-02-14 09:00:00,48.0,83.0,9.18,15.23,13.47,1.42,44.27
2020-02-14 10:00:00,36.0,63.0,8.55,9.78,14.07,0.98,46.55
2020-02-14 11:00:00,34.75,62.0,9.6,12.6,17.75,0.88,61.25
2020-02-14 12:00:00,37.5,63.75,11.15,16.45,16.12,1.26,62.72
2020-02-14 13:00:00,49.5,74.25,9.0,106.3,13.53,1.34,68.35
2020-02-14 14:00:00,27.0,63.0,6.97,13.43,11.55,1.25,58.5
2020-02-14 15:00:00,11.0,52.0,7.12,12.03,11.9,1.24,58.17
2020-02-14 16:00:00,18.75,53.0,7.62,12.57,10.93,1.21,59.73
