Date,Station,AQI
2016-06-21,site_1402,
2016-06-22,site_1400,
2016-06-22,site_1402,
2016-06-23,site_1400,
2016-06-23,site_1402,
2016-06-24,site_1400,
2016-06-24,site_1402,
2016-06-25,site_1400,
2016-06-25,site_1402,
2016-06-26,site_1400,
2016-06-26,site_1402,
2016-06-27,site_1400,
2016-06-27,site_1402,
2016-06-28,site_1400,
2016-06-28,site_1402,
2016-06-29,site_1400,
2016-06-29,site_1402,
2016-06-30,site_1400,
2016-06-30,site_1402,
2016-07-01,site_1400,
2016-07-01,site_1402,
2016-07-02,site_1400,
2016-07-02,site_1402,
2016-07-03,site_1400,
2016-07-03,site_1402,
2016-07-04,site_1400,
2016-07-04,site_1402,
2016-07-05,site_1400,
2016-07-05,site_1402,
2016-07-06,site_1400,
2016-07-06,site_1402,
2016-07-07,site_1400,
2016-07-07,site_1402,
2016-07-08,site_1400,
2016-07-08,site_1402,
2016-07-09,site_1400,
2016-07-09,site_1402,
2016-07-10,site_1400,
2016-07-10,site_1402,
2016-07-11,site_1400,
2016-07-11,site_1402,
2016-07-12,site_1400,
2016-07-12,site_1402,
2016-07-13,site_1400,
2016-07-13,site_1402,
2016-07-14,site_1400,
2016-07-14,site_1402,
2016-07-15,site_1400,
2016-07-15,site_1402,
2016-07-16,site_1400,
2016-07-16,site_1402,
2016-07-17,site_1400,
2016-07-17,site_1402,
2016-07-18,site_1400,
2016-07-18,site_1402,
2016-07-19,site_1400,
2016-07-19,site_1402,
2016-07-20,site_1400,
2016-07-20,site_1402,
2016-07-21,site_1400,
2016-07-21,site_1402,
2016-07-22,site_1400,
2016-07-22,site_1402,
2016-07-23,site_1400,
2016-07-23,site_1402,
2016-07-24,site_1400,
2016-07-24,site_1402,
2016-07-25,site_1400,
2016-07-25,site_1402,
2016-07-26,site_1400,
2016-07-26,site_1402,
2016-07-27,site_1400,
2016-07-27,site_1402,
2016-07-28,site_1400,
2016-07-28,site_1402,
2016-07-29,site_1400,
2016-07-29,site_1402,
2016-07-30,site_1400,
2016-07-30,site_1402,
2016-07-31,site_1400,
2016-07-31,site_1402,
2016-08-01,site_1400,
2016-08-01,site_1402,
2016-08-02,site_1400,
2016-08-02,site_1402,
2016-08-03,site_1400,
2016-08-03,site_1402,
2016-08-04,site_1400,
2016-08-04,site_1402,
2016-08-05,site_1400,
2016-08-05,site_1402,
2016-08-06,site_1400,
2016-08-06,site_1402,
2016-08-07,site_1400,
2016-08-07,site_1402,
2016-08-08,site_1400,
2016-08-08,site_1402,
2016-08-09,site_1400,
2016-08-09,site_1402,
2016-08-10,site_1400,
2016-08-10,site_1402,
2016-08-11,site_1400,
2016-08-11,site_1402,
2016-08-12,site_1400,
2016-08-12,site_1402,
2016-08-13,site_1400,
2016-08-13,site_1402,
2016-08-14,site_1400,
2016-08-14,site_1402,
2016-08-15,site_1400,
2016-08-15,site_1402,
2016-08-16,site_1400,
2016-08-16,site_1402,
2016-08-17,site_1400,
2016-08-17,site_1402,
2016-08-18,site_1400,
2016-08-18,site_1402,
2016-08-19,site_1400,
2016-08-19,site_1402,
2016-08-20,site_1400,
2016-08-20,site_1402,
2016-08-21,site_1400,
2016-08-21,site_1402,
2016-08-22,site_1400,
2016-08-22,site_1402,
2016-08-23,site_1400,
2016-08-23,site_1402,
2016-08-24,site_1400,
2016-08-24,site_1402,
2016-08-25,site_1400,
2016-08-25,site_1402,
2016-08-26,site_1400,
2016-08-26,site_1402,
2016-08-27,site_1400,
2016-08-27,site_1402,
2016-08-28,site_1400,
2016-08-28,site_1402,
2016-08-29,site_1400,
2016-08-29,site_1402,
2016-08-30,site_1400,
2016-08-30,site_1402,
2016-08-31,site_1400,
2016-08-31,site_1402,
2016-09-01,site_1400,
2016-09-01,site_1402,
2016-09-02,site_1400,
2016-09-02,site_1402,
2016-09-03,site_1400,
2016-09-03,site_1402,
2016-09-04,site_1400,
2016-09-04,site_1402,
2016-09-05,site_1400,
2016-09-05,site_1402,
2016-09-06,site_1400,
2016-09-06,site_1402,
2016-09-07,site_1400,
2016-09-07,site_1402,
2016-09-08,site_1400,
2016-09-08,site_1402,
2016-09-09,site_1400,
2016-09-09,site_1402,
2016-09-10,site_1400,
2016-09-10,site_1402,
2016-09-11,site_1400,
2016-09-11,site_1402,
2016-09-12,site_1400,
2016-09-12,site_1402,
2016-09-13,site_1400,
2016-09-13,site_1402,
2016-09-14,site_1400,
2016-09-14,site_1402,
2016-09-15,site_1400,
2016-09-15,site_1402,
2016-09-16,site_1400,
2016-09-16,site_1402,
2016-09-17,site_1400,
2016-09-17,site_1402,
2016-09-18,site_1400,
2016-09-18,site_1402,
2016-09-19,site_1400,
2016-09-19,site_1402,
2016-09-20,site_1400,
2016-09-20,site_1402,
2016-09-21,site_1400,
2016-09-21,site_1402,
2016-09-22,site_1400,
2016-09-22,site_1402,
2016-09-23,site_1400,
2016-09-23,site_1402,
2016-09-24,site_1400,
2016-09-24,site_1402,
2016-09-25,site_1400,
2016-09-25,site_1402,
2016-09-26,site_1400,
2016-09-26,site_1402,
2016-09-27,site_1400,
2016-09-27,site_1402,
2016-09-28,site_1400,
2016-09-28,site_1402,
2016-09-29,site_1400,
2016-09-29,site_1402,
2016-09-30,site_1400,
2016-09-30,site_1402,
2016-10-01,site_1400,
2016-10-01,site_1402,
2016-10-02,site_1400,
2016-10-02,site_1402,
2016-10-03,site_1400,
2016-10-03,site_1402,
2016-10-04,site_1400,
2016-10-04,site_1402,
2016-10-05,site_1400,
2016-10-05,site_1402,
2016-10-06,site_1400,
2016-10-06,site_1402,
2016-10-07,site_1400,
2016-10-07,site_1402,
2016-10-08,site_1400,
2016-10-08,site_1402,
2016-10-09,site_1400,
2016-10-09,site_1402,
2016-10-10,site_1400,
2016-10-10,site_1402,
2016-10-11,site_1400,
2016-10-11,site_1402,
2016-10-12,site_1400,
2016-10-12,site_1402,
2016-10-13,site_1400,
2016-10-13,site_1402,
2016-10-14,site_1400,
2016-10-14,site_1402,
2016-10-15,site_1400,
2016-10-15,site_1402,
2016-10-16,site_1400,
2016-10-16,site_1402,
2016-10-17,site_1400,
2016-10-17,site_1402,
2016-10-18,site_1400,
2016-10-18,site_1402,
2016-10-19,site_1400,
2016-10-19,site_1402,
2016-10-20,site_1400,
2016-10-20,site_1402,
2016-10-21,site_1400,
2016-10-21,site_1402,
2016-10-22,site_1400,
2016-10-22,site_1402,
2016-10-23,site_1400,
2016-10-23,site_1402,
2016-10-24,site_1400,
2016-10-24,site_1402,
2016-10-25,site_1400,
2016-10-25,site_1402,
2016-10-26,site_1400,
2016-10-26,site_1402,
2016-10-27,site_1400,
2016-10-27,site_1402,
2016-10-28,site_1400,
2016-10-28,site_1402,
2016-10-29,site_1400,
2016-10-29,site_1402,
2016-10-30,site_1400,
2016-10-30,site_1402,
2016-10-31,site_1400,
2016-10-31,site_1402,
2016-11-01,site_1400,
2016-11-01,site_1402,
2016-11-02,site_1400,
2016-11-02,site_1402,
2016-11-03,site_1400,
2016-11-03,site_1402,
2016-11-04,site_1400,
2016-11-04,site_1402,
2016-11-05,site_1400,
2016-11-05,site_1402,
2016-11-06,site_1400,
2016-11-06,site_1402,
2016-11-07,site_1400,
2016-11-07,site_1402,
2016-11-08,site_1400,
2016-11-08,site_1402,
2016-11-09,site_1400,
2016-11-09,site_1402,
2016-11-10,site_1400,
2016-11-10,site_1402,
2016-11-11,site_1400,
2016-11-11,site_1402,
2016-11-12,site_1400,
2016-11-12,site_1402,
2016-11-13,site_1400,
2016-11-13,site_1402,
2016-11-14,site_1400,
2016-11-14,site_1402,
2016-11-15,site_1400,
2016-11-15,site_1402,
2016-11-16,site_1400,
2016-11-16,site_1402,
2016-11-17,site_1400,
2016-11-17,site_1402,
2016-11-18,site_1400,
2016-11-18,site_1402,
2016-11-19,site_1400,
2016-11-19,site_1402,
2016-11-20,site_1400,
2016-11-20,site_1402,
2016-11-21,site_1400,
2016-11-21,site_1402,
2016-11-22,site_1400,
2016-11-22,site_1402,
2016-11-23,site_1400,
2016-11-23,site_1402,
2016-11-24,site_1400,
2016-11-24,site_1402,
2016-11-25,site_1400,
2016-11-25,site_1402,
2016-11-26,site_1400,
2016-11-26,site_1402,
2016-11-27,site_1400,
2016-11-27,site_1402,
2016-11-28,site_1400,
2016-11-28,site_1402,
2016-11-29,site_1400,
2016-11-29,site_1402,
2016-11-30,site_1400,
2016-11-30,site_1402,
2016-12-01,site_1400,
2016-12-01,site_1402,
2016-12-02,site_1400,
2016-12-02,site_1402,
2016-12-03,site_1400,
2016-12-03,site_1402,
2016-12-04,site_1400,
2016-12-04,site_1402,
2016-12-05,site_1400,
2016-12-05,site_1402,
2016-12-06,site_1400,
2016-12-06,site_1402,
2016-12-07,site_1400,
2016-12-07,site_1402,
2016-12-08,site_1400,
2016-12-08,site_1402,
2016-12-09,site_1400,
2016-12-09,site_1402,
2016-12-10,site_1400,
2016-12-10,site_1402,
2016-12-11,site_1400,
2016-12-11,site_1402,
2016-12-12,site_1400,
2016-12-12,site_1402,
2016-12-13,site_1400,
2016-12-13,site_1402,
2016-12-14,site_1400,
2016-12-14,site_1402,
2016-12-15,site_1400,
2016-12-15,site_1402,
2016-12-16,site_1400,
2016-12-16,site_1402,
2016-12-17,site_1400,
2016-12-17,site_1402,
2016-12-18,site_1400,
2016-12-18,site_1402,
2016-12-19,site_1400,
2016-12-19,site_1402,
2016-12-20,site_1400,
2016-12-20,site_1402,
2016-12-21,site_1400,
2016-12-21,site_1402,
2016-12-22,site_1400,
2016-12-22,site_1402,
2016-12-23,site_1400,
2016-12-23,site_1402,
2016-12-24,site_1400,
2016-12-24,site_1402,
2016-12-25,site_1400,
2016-12-25,site_1402,
2016-12-26,site_1400,
2016-12-26,site_1402,
2016-12-27,site_1400,
2016-12-27,site_1402,
2016-12-28,site_1400,
2016-12-28,site_1402,
2016-12-29,site_1400,
2016-12-29,site_1402,
2016-12-30,site_1400,
2016-12-30,site_1402,
2016-12-31,site_1400,
2016-12-31,site_1402,
2017-01-01,site_1400,
2017-01-01,site_1402,
2017-01-02,site_1400,
2017-01-02,site_1402,
2017-01-03,site_1400,
2017-01-03,site_1402,
2017-01-04,site_1400,
2017-01-04,site_1402,
2017-01-05,site_1400,
2017-01-05,site_1402,
2017-01-06,site_1400,
2017-01-06,site_1402,
2017-01-07,site_1400,
2017-01-07,site_1402,
2017-01-08,site_1400,
2017-01-08,site_1402,
2017-01-09,site_1400,
2017-01-09,site_1402,
2017-01-10,site_1400,
2017-01-10,site_1402,
2017-01-11,site_1400,
2017-01-11,site_1402,
2017-01-12,site_1400,
2017-01-12,site_1402,
2017-01-13,site_1400,
2017-01-13,site_1402,
2017-01-14,site_1400,
2017-01-14,site_1402,
2017-01-15,site_1400,
2017-01-15,site_1402,
2017-01-16,site_1400,
2017-01-16,site_1402,
2017-01-17,site_1400,
2017-01-17,site_1402,
2017-01-18,site_1400,
2017-01-18,site_1402,
2017-01-19,site_1400,
2017-01-19,site_1402,
2017-01-20,site_1400,
2017-01-20,site_1402,
2017-01-21,site_1400,
2017-01-21,site_1402,
2017-01-22,site_1400,
2017-01-22,site_1402,
2017-01-23,site_1400,
2017-01-23,site_1402,
2017-01-24,site_1400,
2017-01-24,site_1402,
2017-01-25,site_1400,
2017-01-25,site_1402,
2017-01-26,site_1400,
2017-01-26,site_1402,
2017-01-27,site_1400,
2017-01-27,site_1402,
2017-01-28,site_1400,
2017-01-28,site_1402,
2017-01-29,site_1400,
2017-01-29,site_1402,
2017-01-30,site_1400,
2017-01-30,site_1402,
2017-01-31,site_1400,
2017-01-31,site_1402,
2017-02-01,site_1400,
2017-02-01,site_1402,
2017-02-02,site_1400,
2017-02-02,site_1402,
2017-02-03,site_1400,
2017-02-03,site_1402,
2017-02-04,site_1400,
2017-02-04,site_1402,
2017-02-05,site_1400,
2017-02-05,site_1402,
2017-02-06,site_1400,
2017-02-06,site_1402,
2017-02-07,site_1400,
2017-02-07,site_1402,
2017-02-08,site_1400,
2017-02-08,site_1402,
2017-02-09,site_1400,
2017-02-09,site_1402,
2017-02-10,site_1400,
2017-02-10,site_1402,
2017-02-11,site_1400,
2017-02-11,site_1402,
2017-02-12,site_1400,
2017-02-12,site_1402,
2017-02-13,site_1400,
2017-02-13,site_1402,
2017-02-14,site_1400,
2017-02-14,site_1402,
2017-02-15,site_1400,
2017-02-15,site_1402,
2017-02-16,site_1400,
2017-02-16,site_1402,
2017-02-17,site_1400,
2017-02-17,site_1402,
2017-02-18,site_1400,
2017-02-18,site_1402,
2017-02-19,site_1400,
2017-02-19,site_1402,
2017-02-20,site_1400,
2017-02-20,site_1402,
2017-02-21,site_1400,
2017-02-21,site_1402,
2017-02-22,site_1400,
2017-02-22,site_1402,
2017-02-23,site_1400,
2017-02-23,site_1402,
2017-02-24,site_1400,
2017-02-24,site_1402,
2017-02-25,site_1400,
2017-02-25,site_1402,
2017-02-26,site_1400,
2017-02-26,site_1402,
2017-02-27,site_1400,
2017-02-27,site_1402,
2017-02-28,site_1400,
2017-02-28,site_1402,
2017-03-01,site_1400,
2017-03-01,site_1402,
2017-03-02,site_1400,
2017-03-02,site_1402,
2017-03-03,site_1400,
2017-03-03,site_1402,
2017-03-04,site_1400,
2017-03-04,site_1402,
2017-03-05,site_1400,
2017-03-05,site_1402,
2017-03-06,site_1400,
2017-03-06,site_1402,
2017-03-07,site_1400,
2017-03-07,site_1402,
2017-03-08,site_1400,
2017-03-08,site_1402,
2017-03-09,site_1400,
2017-03-09,site_1402,
2017-03-10,site_1400,
2017-03-10,site_1402,
2017-03-11,site_1400,
2017-03-11,site_1402,
2017-03-12,site_1400,
2017-03-12,site_1402,
2017-03-13,site_1400,
2017-03-13,site_1402,
2017-03-14,site_1400,
2017-03-14,site_1402,
2017-03-15,site_1400,
2017-03-15,site_1402,
2017-03-16,site_1400,
2017-03-16,site_1402,
2017-03-17,site_1400,
2017-03-17,site_1402,
2017-03-18,site_1400,
2017-03-18,site_1402,
2017-03-19,site_1400,
2017-03-19,site_1402,
2017-03-20,site_1400,
2017-03-20,site_1402,
2017-03-21,site_1400,
2017-03-21,site_1402,
2017-03-22,site_1400,
2017-03-22,site_1402,
2017-03-23,site_1400,
2017-03-23,site_1402,
2017-03-24,site_1400,
2017-03-24,site_1402,
2017-03-25,site_1400,
2017-03-25,site_1402,
2017-03-26,site_1400,
2017-03-26,site_1402,
2017-03-27,site_1400,
2017-03-27,site_1402,
2017-03-28,site_1400,
2017-03-28,site_1402,
2017-03-29,site_1400,
2017-03-29,site_1402,
2017-03-30,site_1400,
2017-03-30,site_1402,
2017-03-31,site_1400,
2017-03-31,site_1402,
2017-04-01,site_1400,
2017-04-01,site_1402,
2017-04-02,site_1400,
2017-04-02,site_1402,
2017-04-03,site_1400,
2017-04-03,site_1402,
2017-04-04,site_1400,
2017-04-04,site_1402,
2017-04-05,site_1400,
2017-04-05,site_1402,
2017-04-06,site_1400,
2017-04-06,site_1402,
2017-04-07,site_1400,
2017-04-07,site_1402,
2017-04-08,site_1400,
2017-04-08,site_1402,
2017-04-09,site_1400,
2017-04-09,site_1402,
2017-04-10,site_1400,
2017-04-10,site_1402,
2017-04-11,site_1400,
2017-04-11,site_1402,
2017-04-12,site_1400,
2017-04-12,site_1402,
2017-04-13,site_1400,
2017-04-13,site_1402,
2017-04-14,site_1400,
2017-04-14,site_1402,
2017-04-15,site_1400,
2017-04-15,site_1402,
2017-04-16,site_1400,
2017-04-16,site_1402,
2017-04-17,site_1400,
2017-04-17,site_1402,
2017-04-18,site_1400,
2017-04-18,site_1402,
2017-04-19,site_1400,
2017-04-19,site_1402,
2017-04-20,site_1400,
2017-04-20,site_1402,
2017-04-21,site_1400,
2017-04-21,site_1402,
2017-04-22,site_1400,
2017-04-22,site_1402,
2017-04-23,site_1400,
2017-04-23,site_1402,
2017-04-24,site_1400,
2017-04-24,site_1402,
2017-04-25,site_1400,
2017-04-25,site_1402,
2017-04-26,site_1400,
2017-04-26,site_1402,
2017-04-27,site_1400,
2017-04-27,site_1402,
2017-04-28,site_1400,
2017-04-28,site_1402,
2017-04-29,site_1400,
2017-04-29,site_1402,
2017-04-30,site_1400,
2017-04-30,site_1402,
2017-05-01,site_1400,
2017-05-01,site_1402,
2017-05-02,site_1400,
2017-05-02,site_1402,
2017-05-03,site_1400,
2017-05-03,site_1402,
2017-05-04,site_1400,
2017-05-04,site_1402,
2017-05-05,site_1400,
2017-05-05,site_1402,
2017-05-06,site_1400,
2017-05-06,site_1402,
2017-05-07,site_1400,
2017-05-07,site_1402,
2017-05-08,site_1400,
2017-05-08,site_1402,
2017-05-09,site_1400,
2017-05-09,site_1402,
2017-05-10,site_1400,
2017-05-10,site_1402,
2017-05-11,site_1400,
2017-05-11,site_1402,
2017-05-12,site_1400,
2017-05-12,site_1402,
2017-05-13,site_1400,
2017-05-13,site_1402,
2017-05-14,site_1400,
2017-05-14,site_1402,
2017-05-15,site_1400,
2017-05-15,site_1402,
2017-05-16,site_1400,
2017-05-16,site_1402,
2017-05-17,site_1400,
2017-05-17,site_1402,
2017-05-18,site_1400,
2017-05-18,site_1402,
2017-05-19,site_1400,
2017-05-19,site_1402,
2017-05-20,site_1400,
2017-05-20,site_1402,
2017-05-21,site_1400,
2017-05-21,site_1402,
2017-05-22,site_1400,
2017-05-22,site_1402,
2017-05-23,site_1400,
2017-05-23,site_1402,
2017-05-24,site_1400,
2017-05-24,site_1402,
2017-05-25,site_1400,
2017-05-25,site_1402,
2017-05-26,site_1400,
2017-05-26,site_1402,
2017-05-27,site_1400,
2017-05-27,site_1402,
2017-05-28,site_1400,
2017-05-28,site_1402,
2017-05-29,site_1400,
2017-05-29,site_1402,
2017-05-30,site_1400,
2017-05-30,site_1402,
2017-05-31,site_1400,
2017-05-31,site_1402,
2017-06-01,site_1400,
2017-06-01,site_1402,
2017-06-02,site_1400,
2017-06-02,site_1402,
2017-06-03,site_1400,
2017-06-03,site_1402,
2017-06-04,site_1400,
2017-06-04,site_1402,
2017-06-05,site_1400,
2017-06-05,site_1402,
2017-06-06,site_1400,
2017-06-06,site_1402,
2017-06-07,site_1400,
2017-06-07,site_1402,
2017-06-08,site_1400,
2017-06-08,site_1402,
2017-06-09,site_1400,
2017-06-09,site_1402,
2017-06-10,site_1400,
2017-06-10,site_1402,
2017-06-11,site_1400,
2017-06-11,site_1402,
2017-06-12,site_1400,
2017-06-12,site_1402,
2017-06-13,site_1400,
2017-06-13,site_1402,
2017-06-14,site_1400,
2017-06-14,site_1402,
2017-06-15,site_1400,
2017-06-15,site_1402,
2017-06-16,site_1400,
2017-06-16,site_1402,
2017-06-17,site_1400,
2017-06-17,site_1402,
2017-06-18,site_1400,
2017-06-18,site_1402,
2017-06-19,site_1400,
2017-06-19,site_1402,
2017-06-20,site_1400,
2017-06-20,site_1402,
2017-06-21,site_1400,
2017-06-21,site_1402,
2017-06-22,site_1400,
2017-06-22,site_1402,
2017-06-23,site_1400,
2017-06-23,site_1402,
2017-06-24,site_1400,
2017-06-24,site_1402,
2017-06-25,site_1400,
2017-06-25,site_1402,
2017-06-26,site_1400,
2017-06-26,site_1402,
2017-06-27,site_1400,
2017-06-27,site_1402,
2017-06-28,site_1400,
2017-06-28,site_1402,
2017-06-29,site_1400,
2017-06-29,site_1402,
2017-06-30,site_1400,
2017-06-30,site_1402,
2017-07-01,site_1400,
2017-07-01,site_1402,
2017-07-02,site_1400,
2017-07-02,site_1402,
2017-07-03,site_1400,
2017-07-03,site_1402,
2017-07-04,site_1400,
2017-07-04,site_1402,
2017-07-05,site_1400,
2017-07-05,site_1402,
2017-07-06,site_1400,
2017-07-06,site_1402,
2017-07-07,site_1400,
2017-07-07,site_1402,
2017-07-08,site_1400,
2017-07-08,site_1402,
2017-07-09,site_1400,
2017-07-09,site_1402,
2017-07-10,site_1400,
2017-07-10,site_1402,
2017-07-11,site_1400,
2017-07-11,site_1402,
2017-07-12,site_1400,
2017-07-12,site_1402,
2017-07-13,site_1400,
2017-07-13,site_1402,
2017-07-14,site_1400,
2017-07-14,site_1402,
2017-07-15,site_1400,
2017-07-15,site_1402,
2017-07-16,site_1400,
2017-07-16,site_1402,
2017-07-17,site_1400,
2017-07-17,site_1402,
2017-07-18,site_1400,
2017-07-18,site_1402,
2017-07-19,site_1400,
2017-07-19,site_1402,
2017-07-20,site_1400,
2017-07-20,site_1402,
2017-07-21,site_1400,
2017-07-21,site_1402,
2017-07-22,site_1400,
2017-07-22,site_1402,
2017-07-23,site_1400,
2017-07-23,site_1402,
2017-07-24,site_1400,
2017-07-24,site_1402,
2017-07-25,site_1400,
2017-07-25,site_1402,
2017-07-26,site_1400,
2017-07-26,site_1402,
2017-07-27,site_1400,
2017-07-27,site_1402,
2017-07-28,site_1400,
2017-07-28,site_1402,
2017-07-29,site_1400,
2017-07-29,site_1402,
2017-07-30,site_1400,
2017-07-30,site_1402,
2017-07-31,site_1400,
2017-07-31,site_1402,
2017-08-01,site_1400,
2017-08-01,site_1402,
2017-08-02,site_1400,
2017-08-02,site_1402,
2017-08-03,site_1400,
2017-08-03,site_1402,
2017-08-04,site_1400,
2017-08-04,site_1402,
2017-08-05,site_1400,
2017-08-05,site_1402,
2017-08-06,site_1400,
2017-08-06,site_1402,
2017-08-07,site_1400,
2017-08-07,site_1402,
2017-08-08,site_1400,
2017-08-08,site_1402,
2017-08-09,site_1400,
2017-08-09,site_1402,
2017-08-10,site_1400,
2017-08-10,site_1402,
2017-08-11,site_1400,
2017-08-11,site_1402,
2017-08-12,site_1400,
2017-08-12,site_1402,
2017-08-13,site_1400,
2017-08-13,site_1402,
2017-08-14,site_1400,
2017-08-14,site_1402,
2017-08-15,site_1400,
2017-08-15,site_1402,
2017-08-16,site_1400,
2017-08-16,site_1402,
2017-08-17,site_1400,
2017-08-17,site_1402,
2017-08-18,site_1400,
2017-08-18,site_1402,
2017-08-19,site_1400,
2017-08-19,site_1402,
2017-08-20,site_1400,
2017-08-20,site_1402,
2017-08-21,site_1400,
2017-08-21,site_1402,
2017-08-22,site_1400,
2017-08-22,site_1402,
2017-08-23,site_1400,
2017-08-23,site_1402,
2017-08-24,site_1400,
2017-08-24,site_1402,
2017-08-25,site_1400,
2017-08-25,site_1402,
2017-08-26,site_1400,
2017-08-26,site_1402,
2017-08-27,site_1400,
2017-08-27,site_1402,
2017-08-28,site_1400,
2017-08-28,site_1402,
2017-08-29,site_1400,
2017-08-29,site_1402,
2017-08-30,site_1400,
2017-08-30,site_1402,
2017-08-31,site_1400,
2017-08-31,site_1402,
2017-09-01,site_1400,
2017-09-01,site_1402,
2017-09-02,site_1400,
2017-09-02,site_1402,
2017-09-03,site_1400,
2017-09-03,site_1402,
2017-09-04,site_1400,
2017-09-04,site_1402,
2017-09-05,site_1400,
2017-09-05,site_1402,
2017-09-06,site_1400,
2017-09-06,site_1402,
2017-09-07,site_1400,
2017-09-07,site_1402,
2017-09-08,site_1400,
2017-09-08,site_1402,
2017-09-09,site_1400,
2017-09-09,site_1402,
2017-09-10,site_1400,
2017-09-10,site_1402,
2017-09-11,site_1400,
2017-09-11,site_1402,
2017-09-12,site_1400,
2017-09-12,site_1402,
2017-09-13,site_1400,
2017-09-13,site_1402,
2017-09-14,site_1400,
2017-09-14,site_1402,
2017-09-15,site_1400,
2017-09-15,site_1402,
2017-09-16,site_1400,
2017-09-16,site_1402,
2017-09-17,site_1400,
2017-09-17,site_1402,
2017-09-18,site_1400,
2017-09-18,site_1402,
2017-09-19,site_1400,
2017-09-19,site_1402,
2017-09-20,site_1400,
2017-09-20,site_1402,
2017-09-21,site_1400,
2017-09-21,site_1402,
2017-09-22,site_1400,
2017-09-22,site_1402,
2017-09-23,site_1400,
2017-09-23,site_1402,
2017-09-24,site_1400,
2017-09-24,site_1402,
2017-09-25,site_1400,
2017-09-25,site_1402,
2017-09-26,site_1400,
2017-09-26,site_1402,
2017-09-27,site_1400,
2017-09-27,site_1402,
2017-09-28,site_1400,
2017-09-28,site_1402,
2017-09-29,site_1400,
2017-09-29,site_1402,
2017-09-30,site_1400,
2017-09-30,site_1402,
2017-10-01,site_1400,
2017-10-01,site_1402,
2017-10-02,site_1400,
2017-10-02,site_1402,
2017-10-03,site_1400,
2017-10-03,site_1402,
2017-10-04,site_1400,
2017-10-04,site_1402,
2017-10-05,site_1400,
2017-10-05,site_1402,
2017-10-06,site_1400,
2017-10-06,site_1402,
2017-10-07,site_1400,
2017-10-07,site_1402,
2017-10-08,site_1400,
2017-10-08,site_1402,
2017-10-09,site_1400,
2017-10-09,site_1402,
2017-10-10,site_1400,
2017-10-10,site_1402,
2017-10-11,site_1400,
2017-10-11,site_1402,
2017-10-12,site_1400,
2017-10-12,site_1402,
2017-10-13,site_1400,
2017-10-13,site_1402,
2017-10-14,site_1400,
2017-10-14,site_1402,
2017-10-15,site_1400,
2017-10-15,site_1402,
2017-10-16,site_1400,
2017-10-16,site_1402,
2017-10-17,site_1400,
2017-10-17,site_1402,
2017-10-18,site_1400,
2017-10-18,site_1402,
2017-10-19,site_1400,
2017-10-19,site_1402,
2017-10-20,site_1400,
2017-10-20,site_1402,
2017-10-21,site_1400,
2017-10-21,site_1402,
2017-10-22,site_1400,
2017-10-22,site_1402,
2017-10-23,site_1400,
2017-10-23,site_1402,
2017-10-24,site_1400,
2017-10-24,site_1402,
2017-10-25,site_1400,
2017-10-25,site_1402,
2017-10-26,site_1400,
2017-10-26,site_1402,
2017-10-27,site_1400,
2017-10-27,site_1402,
2017-10-28,site_1400,
2017-10-28,site_1402,
2017-10-29,site_1400,
2017-10-29,site_1402,
2017-10-30,site_1400,
2017-10-30,site_1402,
2017-10-31,site_1400,
2017-10-31,site_1402,
2017-11-01,site_1400,
2017-11-01,site_1402,
2017-11-02,site_1400,
2017-11-02,site_1402,
2017-11-03,site_1400,
2017-11-03,site_1402,
2017-11-04,site_1400,
2017-11-04,site_1402,
2017-11-05,site_1400,
2017-11-05,site_1402,
2017-11-06,site_1400,
2017-11-06,site_1402,
2017-11-07,site_1400,
2017-11-07,site_1402,
2017-11-08,site_1400,
2017-11-08,site_1402,
2017-11-09,site_1400,
2017-11-09,site_1402,
2017-11-10,site_1400,
2017-11-10,site_1402,
2017-11-11,site_1400,
2017-11-11,site_1402,
2017-11-12,site_1400,
2017-11-12,site_1402,
2017-11-13,site_1400,
2017-11-13,site_1402,
2017-11-14,site_1400,
2017-11-14,site_1402,
2017-11-15,site_1400,
2017-11-15,site_1402,
2017-11-16,site_1400,
2017-11-16,site_1402,
2017-11-17,site_1400,
2017-11-17,site_1402,
2017-11-18,site_1400,
2017-11-18,site_1402,
2017-11-19,site_1400,
2017-11-19,site_1402,
2017-11-20,site_1400,
2017-11-20,site_1402,
2017-11-21,site_1400,
2017-11-21,site_1402,
2017-11-22,site_1400,224.0
2017-11-22,site_1402,287.0
2017-11-23,site_1400,147.0
2017-11-23,site_1402,248.0
2017-11-24,site_1400,158.0
2017-11-24,site_1402,220.0
2017-11-25,site_1400,237.0
2017-11-25,site_1402,199.0
2017-11-26,site_1400,296.0
2017-11-26,site_1402,214.0
2017-11-27,site_1400,254.0
2017-11-27,site_1402,234.0
2017-11-28,site_1400,263.0
2017-11-28,site_1402,188.0
2017-11-29,site_1400,248.0
2017-11-29,site_1402,189.0
2017-11-30,site_1400,182.0
2017-11-30,site_1402,217.0
2017-12-01,site_1400,134.0
2017-12-01,site_1402,178.0
2017-12-02,site_1400,123.0
2017-12-02,site_1402,201.0
2017-12-03,site_1400,123.0
2017-12-03,site_1402,184.0
2017-12-04,site_1400,160.0
2017-12-04,site_1402,202.0
2017-12-05,site_1400,168.0
2017-12-05,site_1402,189.0
2017-12-06,site_1400,219.0
2017-12-06,site_1402,227.0
2017-12-07,site_1400,303.0
